"time","part1_rot_motion_input"
3.686,-3.666971665
3.687,-3.667966503
3.688,-3.66896134
3.689,-3.669956178
3.69,-3.670951016
3.691,-3.671945853
3.692,-3.672940691
3.693,-3.673935529
3.694,-3.674930366
3.695,-3.675925204
3.696,-3.676920042
3.697,-3.677914879
3.698,-3.678909717
3.699,-3.679904555
3.7,-3.680899392
3.701,-3.68189423
3.702,-3.682889068
3.703,-3.683883905
3.704,-3.684878743
3.705,-3.685873581
3.706,-3.686868418
3.707,-3.687863256
3.708,-3.688858094
3.709,-3.689852932
3.71,-3.690847769
3.711,-3.691842607
3.712,-3.692837445
3.713,-3.693832282
3.714,-3.69482712
3.715,-3.695821958
3.716,-3.696816795
3.717,-3.697811633
3.718,-3.698806471
3.719,-3.699801308
3.72,-3.700796146
3.721,-3.701790984
3.722,-3.702785821
3.723,-3.703780659
3.724,-3.704775497
3.725,-3.705770334
3.726,-3.706765172
3.727,-3.70776001
3.728,-3.708754847
3.729,-3.709749685
3.73,-3.710744523
3.731,-3.71173936
3.732,-3.712734198
3.733,-3.713729036
3.734,-3.714723873
3.735,-3.715718711
3.736,-3.716713549
3.737,-3.717708386
3.738,-3.718703224
3.739,-3.719698062
3.74,-3.720692899
3.741,-3.721687737
3.742,-3.722682575
3.743,-3.723677412
3.744,-3.72467225
3.745,-3.725667088
3.746,-3.726661925
3.747,-3.727656763
3.748,-3.728651601
3.749,-3.729646438
3.75,-3.730641276
3.751,-3.731636114
3.752,-3.732630951
3.753,-3.733625789
3.754,-3.734620627
3.755,-3.735615465
3.756,-3.736610302
3.757,-3.73760514
3.758,-3.738599978
3.759,-3.739594815
3.76,-3.740589653
3.761,-3.741584491
3.762,-3.742579328
3.763,-3.743574166
3.764,-3.744569004
3.765,-3.745563841
3.766,-3.746558679
3.767,-3.747553517
3.768,-3.748548354
3.769,-3.749543192
3.77,-3.75053803
3.771,-3.751532867
3.772,-3.752527705
3.773,-3.753522543
3.774,-3.75451738
3.775,-3.755512218
3.776,-3.756507056
3.777,-3.757501893
3.778,-3.758496731
3.779,-3.759491569
3.78,-3.760486406
3.781,-3.761481244
3.782,-3.762476082
3.783,-3.763470919
3.784,-3.764465757
3.785,-3.765460595
3.786,-3.766455432
3.787,-3.76745027
3.788,-3.768445108
3.789,-3.769439945
3.79,-3.770434783
3.791,-3.771429621
3.792,-3.772424458
3.793,-3.773419296
3.794,-3.774414134
3.795,-3.775408971
3.796,-3.776403809
3.797,-3.777398647
3.798,-3.778393484
3.799,-3.779388322
3.8,-3.78038316
3.801,-3.781377997
3.802,-3.782372835
3.803,-3.783367673
3.804,-3.784362511
3.805,-3.785357348
3.806,-3.786352186
3.807,-3.787347024
3.808,-3.788341861
3.809,-3.789336699
3.81,-3.790331537
3.811,-3.791326374
3.812,-3.792321212
3.813,-3.79331605
3.814,-3.794310887
3.815,-3.795305725
3.816,-3.796300563
3.817,-3.7972954
3.818,-3.798290238
3.819,-3.799285076
3.82,-3.800279913
3.821,-3.801274751
3.822,-3.802269589
3.823,-3.803264426
3.824,-3.804259264
3.825,-3.805254102
3.826,-3.806248939
3.827,-3.807243777
3.828,-3.808238615
3.829,-3.809233452
3.83,-3.81022829
3.831,-3.811223128
3.832,-3.812217965
3.833,-3.813212803
3.834,-3.814207641
3.835,-3.815202478
3.836,-3.816197316
3.837,-3.817192154
3.838,-3.818186991
3.839,-3.819181829
3.84,-3.820176667
3.841,-3.821171504
3.842,-3.822166342
3.843,-3.82316118
3.844,-3.824156017
3.845,-3.825150855
3.846,-3.826145693
3.847,-3.82714053
3.848,-3.828135368
3.849,-3.829130206
3.85,-3.830125044
3.851,-3.831119881
3.852,-3.832114719
3.853,-3.833109557
3.854,-3.834104394
3.855,-3.835099232
3.856,-3.83609407
3.857,-3.837088907
3.858,-3.838083745
3.859,-3.839078583
3.86,-3.84007342
3.861,-3.841068258
3.862,-3.842063096
3.863,-3.843057933
3.864,-3.844052771
3.865,-3.845047609
3.866,-3.846042446
3.867,-3.847037284
3.868,-3.848032122
3.869,-3.849026959
3.87,-3.850021797
3.871,-3.851016635
3.872,-3.852011472
3.873,-3.85300631
3.874,-3.854001148
3.875,-3.854995985
3.876,-3.855990823
3.877,-3.856985661
3.878,-3.857980498
3.879,-3.858975336
3.88,-3.859970174
3.881,-3.860965011
3.882,-3.861959849
3.883,-3.862954687
3.884,-3.863949524
3.885,-3.864944362
3.886,-3.8659392
3.887,-3.866934037
3.888,-3.867928875
3.889,-3.868923713
3.89,-3.86991855
3.891,-3.870913388
3.892,-3.871908226
3.893,-3.872903063
3.894,-3.873897901
3.895,-3.874892739
3.896,-3.875887576
3.897,-3.876882414
3.898,-3.877877252
3.899,-3.87887209
3.9,-3.879866927
3.901,-3.880861765
3.902,-3.881856603
3.903,-3.88285144
3.904,-3.883846278
3.905,-3.884841116
3.906,-3.885835953
3.907,-3.886830791
3.908,-3.887825629
3.909,-3.888820466
3.91,-3.889815304
3.911,-3.890810142
3.912,-3.891804979
3.913,-3.892799817
3.914,-3.893794655
3.915,-3.894789492
3.916,-3.89578433
3.917,-3.896779168
3.918,-3.897774005
3.919,-3.898768843
3.92,-3.899763681
3.921,-3.900758518
3.922,-3.901753356
3.923,-3.902748194
3.924,-3.903743031
3.925,-3.904737869
3.926,-3.905732707
3.927,-3.906727544
3.928,-3.907722382
3.929,-3.90871722
3.93,-3.909712057
3.931,-3.910706895
3.932,-3.911701733
3.933,-3.91269657
3.934,-3.913691408
3.935,-3.914686246
3.936,-3.915681083
3.937,-3.916675921
3.938,-3.917670759
3.939,-3.918665596
3.94,-3.919660434
3.941,-3.920655272
3.942,-3.921650109
3.943,-3.922644947
3.944,-3.923639785
3.945,-3.924634622
3.946,-3.92562946
3.947,-3.926624298
3.948,-3.927619136
3.949,-3.928613973
3.95,-3.929608811
3.951,-3.930603649
3.952,-3.931598486
3.953,-3.932593324
3.954,-3.933588162
3.955,-3.934582999
3.956,-3.935577837
3.957,-3.936572675
3.958,-3.937567512
3.959,-3.93856235
3.96,-3.939557188
3.961,-3.940552025
3.962,-3.941546863
3.963,-3.942541701
3.964,-3.943536538
3.965,-3.944531376
3.966,-3.945526214
3.967,-3.946521051
3.968,-3.947515889
3.969,-3.948510727
3.97,-3.949505564
3.971,-3.950500402
3.972,-3.95149524
3.973,-3.952490077
3.974,-3.953484915
3.975,-3.954479753
3.976,-3.95547459
3.977,-3.956469428
3.978,-3.957464266
3.979,-3.958459103
3.98,-3.959453941
3.981,-3.960448779
3.982,-3.961443616
3.983,-3.962438454
3.984,-3.963433292
3.985,-3.964428129
3.986,-3.965422967
3.987,-3.966417805
3.988,-3.967412642
3.989,-3.96840748
3.99,-3.969402318
3.991,-3.970397155
3.992,-3.971391993
3.993,-3.972386831
3.994,-3.973381669
3.995,-3.974376506
3.996,-3.975371344
3.997,-3.976366182
3.998,-3.977361019
3.999,-3.978355857
4,-3.979350695
4.001,-3.980345532
4.002,-3.98134037
4.003,-3.982335208
4.004,-3.983330045
4.005,-3.984324883
4.006,-3.985319721
4.007,-3.986314558
4.008,-3.987309396
4.009,-3.988304234
4.01,-3.989299071
4.011,-3.990293909
4.012,-3.991288747
4.013,-3.992283584
4.014,-3.993278422
4.015,-3.99427326
4.016,-3.995268097
4.017,-3.996262935
4.018,-3.997257773
4.019,-3.99825261
4.02,-3.999247448
4.021,-4.000242286
4.022,-4.001237123
4.023,-4.002231961
4.024,-4.003226799
4.025,-4.004221636
4.026,-4.005216474
4.027,-4.006211312
4.028,-4.007206149
4.029,-4.008200987
4.03,-4.009195825
4.031,-4.010190662
4.032,-4.0111855
4.033,-4.012180338
4.034,-4.013175175
4.035,-4.014170013
4.036,-4.015164851
4.037,-4.016159688
4.038,-4.017154526
4.039,-4.018149364
4.04,-4.019144201
4.041,-4.020139039
4.042,-4.021133877
4.043,-4.022128715
4.044,-4.023123552
4.045,-4.02411839
4.046,-4.025113228
4.047,-4.026108065
4.048,-4.027102903
4.049,-4.028097741
4.05,-4.029092578
4.051,-4.030087416
4.052,-4.031082254
4.053,-4.032077091
4.054,-4.033071929
4.055,-4.034066767
4.056,-4.035061604
4.057,-4.036056442
4.058,-4.03705128
4.059,-4.038046117
4.06,-4.039040955
4.061,-4.040035793
4.062,-4.04103063
4.063,-4.042025468
4.064,-4.043020306
4.065,-4.044015143
4.066,-4.045009981
4.067,-4.046004819
4.068,-4.046999656
4.069,-4.047994494
4.07,-4.048989332
4.071,-4.049984169
4.072,-4.050979007
4.073,-4.051973845
4.074,-4.052968682
4.075,-4.05396352
4.076,-4.054958358
4.077,-4.055953195
4.078,-4.056948033
4.079,-4.057942871
4.08,-4.058937708
4.081,-4.059932546
4.082,-4.060927384
4.083,-4.061922221
4.084,-4.062917059
4.085,-4.063911897
4.086,-4.064906734
4.087,-4.065901572
4.088,-4.06689641
4.089,-4.067891248
4.09,-4.068886085
4.091,-4.069880923
4.092,-4.070875761
4.093,-4.071870598
4.094,-4.072865436
4.095,-4.073860274
4.096,-4.074855111
4.097,-4.075849949
4.098,-4.076844787
4.099,-4.077839624
4.1,-4.078834462
4.101,-4.0798293
4.102,-4.080824137
4.103,-4.081818975
4.104,-4.082813813
4.105,-4.08380865
4.106,-4.084803488
4.107,-4.085798326
4.108,-4.086793163
4.109,-4.087788001
4.11,-4.088782839
4.111,-4.089777676
4.112,-4.090772514
4.113,-4.091767352
4.114,-4.092762189
4.115,-4.093757027
4.116,-4.094751865
4.117,-4.095746702
4.118,-4.09674154
4.119,-4.097736378
4.12,-4.098731215
4.121,-4.099726053
4.122,-4.100720891
4.123,-4.101715728
4.124,-4.102710566
4.125,-4.103705404
4.126,-4.104700241
4.127,-4.105695079
4.128,-4.106689917
4.129,-4.107684754
4.13,-4.108679592
4.131,-4.10967443
4.132,-4.110669267
4.133,-4.111664105
4.134,-4.112658943
4.135,-4.11365378
4.136,-4.114648618
4.137,-4.115643456
4.138,-4.116638294
4.139,-4.117633131
4.14,-4.118627969
4.141,-4.119622807
4.142,-4.120617644
4.143,-4.121612482
4.144,-4.12260732
4.145,-4.123602157
4.146,-4.124596995
4.147,-4.125591833
4.148,-4.12658667
4.149,-4.127581508
4.15,-4.128576346
4.151,-4.129571183
4.152,-4.130566021
4.153,-4.131560859
4.154,-4.132555696
4.155,-4.133550534
4.156,-4.134545372
4.157,-4.135540209
4.158,-4.136535047
4.159,-4.137529885
4.16,-4.138524722
4.161,-4.13951956
4.162,-4.140514398
4.163,-4.141509235
4.164,-4.142504073
4.165,-4.143498911
4.166,-4.144493748
4.167,-4.145488586
4.168,-4.146483424
4.169,-4.147478261
4.17,-4.148473099
4.171,-4.149467937
4.172,-4.150462774
4.173,-4.151457612
4.174,-4.15245245
4.175,-4.153447287
4.176,-4.154442125
4.177,-4.155436963
4.178,-4.1564318
4.179,-4.157426638
4.18,-4.158421476
4.181,-4.159416313
4.182,-4.160411151
4.183,-4.161405989
4.184,-4.162400826
4.185,-4.163395664
4.186,-4.164390502
4.187,-4.16538534
4.188,-4.166380177
4.189,-4.167375015
4.19,-4.168369853
4.191,-4.16936469
4.192,-4.170359528
4.193,-4.171354366
4.194,-4.172349203
4.195,-4.173344041
4.196,-4.174338879
4.197,-4.175333716
4.198,-4.176328554
4.199,-4.177323392
4.2,-4.178318229
4.201,-4.179313067
4.202,-4.180307905
4.203,-4.181302742
4.204,-4.18229758
4.205,-4.183292418
4.206,-4.184287255
4.207,-4.185282093
4.208,-4.186276931
4.209,-4.187271768
4.21,-4.188266606
4.211,-4.189261444
4.212,-4.190256281
4.213,-4.191251119
4.214,-4.192245957
4.215,-4.193240794
4.216,-4.194235632
4.217,-4.19523047
4.218,-4.196225307
4.219,-4.197220145
4.22,-4.198214983
4.221,-4.19920982
4.222,-4.200204658
4.223,-4.201199496
4.224,-4.202194333
4.225,-4.203189171
4.226,-4.204184009
4.227,-4.205178846
4.228,-4.206173684
4.229,-4.207168522
4.23,-4.208163359
4.231,-4.209158197
4.232,-4.210153035
4.233,-4.211147873
4.234,-4.21214271
4.235,-4.213137548
4.236,-4.214132386
4.237,-4.215127223
4.238,-4.216122061
4.239,-4.217116899
4.24,-4.218111736
4.241,-4.219106574
4.242,-4.220101412
4.243,-4.221096249
4.244,-4.222091087
4.245,-4.223085925
4.246,-4.224080762
4.247,-4.2250756
4.248,-4.226070438
4.249,-4.227065275
4.25,-4.228060113
4.251,-4.229054951
4.252,-4.230049788
4.253,-4.231044626
4.254,-4.232039464
4.255,-4.233034301
4.256,-4.234029139
4.257,-4.235023977
4.258,-4.236018814
4.259,-4.237013652
4.26,-4.23800849
4.261,-4.239003327
4.262,-4.239998165
4.263,-4.240993003
4.264,-4.24198784
4.265,-4.242982678
4.266,-4.243977516
4.267,-4.244972353
4.268,-4.245967191
4.269,-4.246962029
4.27,-4.247956866
4.271,-4.248951704
4.272,-4.249946542
4.273,-4.250941379
4.274,-4.251936217
4.275,-4.252931055
4.276,-4.253925892
4.277,-4.25492073
4.278,-4.255915568
4.279,-4.256910405
4.28,-4.257905243
4.281,-4.258900081
4.282,-4.259894919
4.283,-4.260889756
4.284,-4.261884594
4.285,-4.262879432
4.286,-4.263874269
4.287,-4.264869107
4.288,-4.265863945
4.289,-4.266858782
4.29,-4.26785362
4.291,-4.268848458
4.292,-4.269843295
4.293,-4.270838133
4.294,-4.271832971
4.295,-4.272827808
4.296,-4.273822646
4.297,-4.274817484
4.298,-4.275812321
4.299,-4.276807159
4.3,-4.277801997
4.301,-4.278796834
4.302,-4.279791672
4.303,-4.28078651
4.304,-4.281781347
4.305,-4.282776185
4.306,-4.283771023
4.307,-4.28476586
4.308,-4.285760698
4.309,-4.286755536
4.31,-4.287750373
4.311,-4.288745211
4.312,-4.289740049
4.313,-4.290734886
4.314,-4.291729724
4.315,-4.292724562
4.316,-4.293719399
4.317,-4.294714237
4.318,-4.295709075
4.319,-4.296703912
4.32,-4.29769875
4.321,-4.298693588
4.322,-4.299688425
4.323,-4.300683263
4.324,-4.301678101
4.325,-4.302672938
4.326,-4.303667776
4.327,-4.304662614
4.328,-4.305657451
4.329,-4.306652289
4.33,-4.307647127
4.331,-4.308641965
4.332,-4.309636802
4.333,-4.31063164
4.334,-4.311626478
4.335,-4.312621315
4.336,-4.313616153
4.337,-4.314610991
4.338,-4.315605828
4.339,-4.316600666
4.34,-4.317595504
4.341,-4.318590341
4.342,-4.319585179
4.343,-4.320580017
4.344,-4.321574854
4.345,-4.322569692
4.346,-4.32356453
4.347,-4.324559367
4.348,-4.325554205
4.349,-4.326549043
4.35,-4.32754388
4.351,-4.328538718
4.352,-4.329533556
4.353,-4.330528393
4.354,-4.331523231
4.355,-4.332518069
4.356,-4.333512906
4.357,-4.334507744
4.358,-4.335502582
4.359,-4.336497419
4.36,-4.337492257
4.361,-4.338487095
4.362,-4.339481932
4.363,-4.34047677
4.364,-4.341471608
4.365,-4.342466445
4.366,-4.343461283
4.367,-4.344456121
4.368,-4.345450958
4.369,-4.346445796
4.37,-4.347440634
4.371,-4.348435471
4.372,-4.349430309
4.373,-4.350425147
4.374,-4.351419984
4.375,-4.352414822
4.376,-4.35340966
4.377,-4.354404498
4.378,-4.355399335
4.379,-4.356394173
4.38,-4.357389011
4.381,-4.358383848
4.382,-4.359378686
4.383,-4.360373524
4.384,-4.361368361
4.385,-4.362363199
4.386,-4.363358037
4.387,-4.364352874
4.388,-4.365347712
4.389,-4.36634255
4.39,-4.367337387
4.391,-4.368332225
4.392,-4.369327063
4.393,-4.3703219
4.394,-4.371316738
4.395,-4.372311576
4.396,-4.373306413
4.397,-4.374301251
4.398,-4.375296089
4.399,-4.376290926
4.4,-4.377285764
4.401,-4.378280602
4.402,-4.379275439
4.403,-4.380270277
4.404,-4.381265115
4.405,-4.382259952
4.406,-4.38325479
4.407,-4.384249628
4.408,-4.385244465
4.409,-4.386239303
4.41,-4.387234141
4.411,-4.388228978
4.412,-4.389223816
4.413,-4.390218654
4.414,-4.391213491
4.415,-4.392208329
4.416,-4.393203167
4.417,-4.394198004
4.418,-4.395192842
4.419,-4.39618768
4.42,-4.397182517
4.421,-4.398177355
4.422,-4.399172193
4.423,-4.40016703
4.424,-4.401161868
4.425,-4.402156706
4.426,-4.403151544
4.427,-4.404146381
4.428,-4.405141219
4.429,-4.406136057
4.43,-4.407130894
4.431,-4.408125732
4.432,-4.40912057
4.433,-4.410115407
4.434,-4.411110245
4.435,-4.412105083
4.436,-4.41309992
4.437,-4.414094758
4.438,-4.415089596
4.439,-4.416084433
4.44,-4.417079271
4.441,-4.418074109
4.442,-4.419068946
4.443,-4.420063784
4.444,-4.421058622
4.445,-4.422053459
4.446,-4.423048297
4.447,-4.424043135
4.448,-4.425037972
4.449,-4.42603281
4.45,-4.427027648
4.451,-4.428022485
4.452,-4.429017323
4.453,-4.430012161
4.454,-4.431006998
4.455,-4.432001836
4.456,-4.432996674
4.457,-4.433991511
4.458,-4.434986349
4.459,-4.435981187
4.46,-4.436976024
4.461,-4.437970862
4.462,-4.4389657
4.463,-4.439960537
4.464,-4.440955375
4.465,-4.441950213
4.466,-4.44294505
4.467,-4.443939888
4.468,-4.444934726
4.469,-4.445929563
4.47,-4.446924401
4.471,-4.447919239
4.472,-4.448914077
4.473,-4.449908914
4.474,-4.450903752
4.475,-4.45189859
4.476,-4.452893427
4.477,-4.453888265
4.478,-4.454883103
4.479,-4.45587794
4.48,-4.456872778
4.481,-4.457867616
4.482,-4.458862453
4.483,-4.459857291
4.484,-4.460852129
4.485,-4.461846966
4.486,-4.462841804
4.487,-4.463836642
4.488,-4.464831479
4.489,-4.465826317
4.49,-4.466821155
4.491,-4.467815992
4.492,-4.46881083
4.493,-4.469805668
4.494,-4.470800505
4.495,-4.471795343
4.496,-4.472790181
4.497,-4.473785018
4.498,-4.474779856
4.499,-4.475774694
4.5,-4.476769531
4.501,-4.477764369
4.502,-4.478759207
4.503,-4.479754044
4.504,-4.480748882
4.505,-4.48174372
4.506,-4.482738557
4.507,-4.483733395
4.508,-4.484728233
4.509,-4.48572307
4.51,-4.486717908
4.511,-4.487712746
4.512,-4.488707583
4.513,-4.489702421
4.514,-4.490697259
4.515,-4.491692096
4.516,-4.492686934
4.517,-4.493681772
4.518,-4.494676609
4.519,-4.495671447
4.52,-4.496666285
4.521,-4.497661123
4.522,-4.49865596
4.523,-4.499650798
4.524,-4.500645636
4.525,-4.501640473
4.526,-4.502635311
4.527,-4.503630149
4.528,-4.504624986
4.529,-4.505619824
4.53,-4.506614662
4.531,-4.507609499
4.532,-4.508604337
4.533,-4.509599175
4.534,-4.510594012
4.535,-4.51158885
4.536,-4.512583688
4.537,-4.513578525
4.538,-4.514573363
4.539,-4.515568201
4.54,-4.516563038
4.541,-4.517557876
4.542,-4.518552714
4.543,-4.519547551
4.544,-4.520542389
4.545,-4.521537227
4.546,-4.522532064
4.547,-4.523526902
4.548,-4.52452174
4.549,-4.525516577
4.55,-4.526511415
4.551,-4.527506253
4.552,-4.52850109
4.553,-4.529495928
4.554,-4.530490766
4.555,-4.531485603
4.556,-4.532480441
4.557,-4.533475279
4.558,-4.534470116
4.559,-4.535464954
4.56,-4.536459792
4.561,-4.537454629
4.562,-4.538449467
4.563,-4.539444305
4.564,-4.540439142
4.565,-4.54143398
4.566,-4.542428818
4.567,-4.543423655
4.568,-4.544418493
4.569,-4.545413331
4.57,-4.546408169
4.571,-4.547403006
4.572,-4.548397844
4.573,-4.549392682
4.574,-4.550387519
4.575,-4.551382357
4.576,-4.552377195
4.577,-4.553372032
4.578,-4.55436687
4.579,-4.555361708
4.58,-4.556356545
4.581,-4.557351383
4.582,-4.558346221
4.583,-4.559341058
4.584,-4.560335896
4.585,-4.561330734
4.586,-4.562325571
4.587,-4.563320409
4.588,-4.564315247
4.589,-4.565310084
4.59,-4.566304922
4.591,-4.56729976
4.592,-4.568294597
4.593,-4.569289435
4.594,-4.570284273
4.595,-4.57127911
4.596,-4.572273948
4.597,-4.573268786
4.598,-4.574263623
4.599,-4.575258461
4.6,-4.576253299
4.601,-4.577248136
4.602,-4.578242974
4.603,-4.579237812
4.604,-4.580232649
4.605,-4.581227487
4.606,-4.582222325
4.607,-4.583217162
4.608,-4.584212
4.609,-4.585206838
4.61,-4.586201675
4.611,-4.587196513
4.612,-4.588191351
4.613,-4.589186188
4.614,-4.590181026
4.615,-4.591175864
4.616,-4.592170702
4.617,-4.593165539
4.618,-4.594160377
4.619,-4.595155215
4.62,-4.596150052
4.621,-4.59714489
4.622,-4.598139728
4.623,-4.599134565
4.624,-4.600129403
4.625,-4.601124241
4.626,-4.602119078
4.627,-4.603113916
4.628,-4.604108754
4.629,-4.605103591
4.63,-4.606098429
4.631,-4.607093267
4.632,-4.608088104
4.633,-4.609082942
4.634,-4.61007778
4.635,-4.611072617
4.636,-4.612067455
4.637,-4.613062293
4.638,-4.61405713
4.639,-4.615051968
4.64,-4.616046806
4.641,-4.617041643
4.642,-4.618036481
4.643,-4.619031319
4.644,-4.620026156
4.645,-4.621020994
4.646,-4.622015832
4.647,-4.623010669
4.648,-4.624005507
4.649,-4.625000345
4.65,-4.625995182
4.651,-4.62699002
4.652,-4.627984858
4.653,-4.628979695
4.654,-4.629974533
4.655,-4.630969371
4.656,-4.631964208
4.657,-4.632959046
4.658,-4.633953884
4.659,-4.634948721
4.66,-4.635943559
4.661,-4.636938397
4.662,-4.637933234
4.663,-4.638928072
4.664,-4.63992291
4.665,-4.640917748
4.666,-4.641912585
4.667,-4.642907423
4.668,-4.643902261
4.669,-4.644897098
4.67,-4.645891936
4.671,-4.646886774
4.672,-4.647881611
4.673,-4.648876449
4.674,-4.649871287
4.675,-4.650866124
4.676,-4.651860962
4.677,-4.6528558
4.678,-4.653850637
4.679,-4.654845475
4.68,-4.655840313
4.681,-4.65683515
4.682,-4.657829988
4.683,-4.658824826
4.684,-4.659819663
4.685,-4.660814501
4.686,-4.661809339
4.687,-4.662804176
4.688,-4.663799014
4.689,-4.664793852
4.69,-4.665788689
