"time","WKM1_live","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","MGT1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","percentOpening","defGeneralFLT1","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","percentOpening2","outputFlow","defGeneralFLT11","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","percentOpening3","outputFlow2","defGeneralFLT12","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","outputValue","FloMGT1_weighedWeight","value","outputFlow3","tankLevel","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","percentOpening4","defGeneralFLT2","outputFlow42","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","outputFlow4","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","defGeneralFLT21","outputFlow22","percentOpening22","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","defGeneralFLT22","outputFlow32","percentOpening32","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","defGeneralFLT23","percentOpening42","tankLevel2","value2","flow","SyrMGT1_weighingWeight","outputValue2","speedVal","speedPercent","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","defGeneralFLT3","outputFlow5","percentOpening5","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","defGeneralFLT31","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","KNEAD1_mixtureLevel","outputValue3"
213,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,113.28,113.28,0,113,113.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,235.75,235.75,235,235.75
213.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,111.61,111.61,0,111,111.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,237.41,237.41,237,237.41
214.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,109.94,109.94,0,109,109.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,239.08,239.08,239,239.08
214.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,108.28,108.28,0,108,108.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,240.75,240.75,240,240.75
215.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,106.61,106.61,0,106,106.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,242.41,242.41,242,242.41
216,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,104.94,104.94,0,104,104.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,244.08,244.08,244,244.08
216.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,103.28,103.28,0,103,103.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,245.75,245.75,245,245.75
217.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,101.61,101.61,0,101,101.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,247.41,247.41,247,247.41
217.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,99.944,99.944,0,99,99.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,249.08,249.08,249,249.08
218.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,98.277,98.277,0,98,98.277,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,250.75,250.75,250,250.75
219,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,96.61,96.61,0,96,96.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,252.41,252.41,252,252.41
219.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,94.944,94.944,0,94,94.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,254.08,254.08,254,254.08
220.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,93.277,93.277,0,93,93.277,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,255.75,255.75,255,255.75
220.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,91.611,91.611,0,91,91.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,257.41,257.41,257,257.41
221.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,89.944,89.944,0,89,89.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,259.08,259.08,259,259.08
222,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,88.277,88.277,0,88,88.277,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,260.75,260.75,260,260.75
222.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,86.611,86.611,0,86,86.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,262.41,262.41,262,262.41
223.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,84.944,84.944,0,84,84.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,264.08,264.08,264,264.08
223.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,83.277,83.277,0,83,83.277,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,265.75,265.75,265,265.75
224.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,81.611,81.611,0,81,81.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,267.41,267.41,267,267.41
225,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,79.944,79.944,0,79,79.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,269.08,269.08,269,269.08
225.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,78.278,78.278,0,78,78.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,270.75,270.75,270,270.75
226.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,76.611,76.611,0,76,76.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,272.41,272.41,272,272.41
226.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,74.944,74.944,0,74,74.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,274.08,274.08,274,274.08
227.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,73.278,73.278,0,73,73.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,275.75,275.75,275,275.75
228,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,71.611,71.611,0,71,71.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,277.41,277.41,277,277.41
228.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,69.944,69.944,0,69,69.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,279.08,279.08,279,279.08
229.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,68.278,68.278,0,68,68.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,280.74,280.74,280,280.74
229.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,66.611,66.611,0,66,66.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,282.41,282.41,282,282.41
230.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,64.945,64.945,0,64,64.945,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,284.08,284.08,284,284.08
231,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,63.278,63.278,0,63,63.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,285.74,285.74,285,285.74
231.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,61.611,61.611,0,61,61.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,287.41,287.41,287,287.41
232.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,59.945,59.945,0,59,59.945,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,289.08,289.08,289,289.08
232.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,58.278,58.278,0,58,58.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,290.74,290.74,290,290.74
233.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,56.611,56.611,0,56,56.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,292.41,292.41,292,292.41
234,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,54.945,54.945,0,54,54.945,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,294.08,294.08,294,294.08
234.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,53.278,53.278,0,53,53.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,295.74,295.74,295,295.74
235.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,51.611,51.611,0,51,51.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,297.41,297.41,297,297.41
235.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,49.945,49.945,0,49,49.945,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,299.08,299.08,299,299.08
236.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,48.278,48.278,0,48,48.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,300.74,300.74,300,300.74
237,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,46.611,46.611,0,46,46.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,302.41,302.41,302,302.41
237.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,44.945,44.945,0,44,44.945,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,304.08,304.08,304,304.08
238.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,43.278,43.278,0,43,43.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,305.74,305.74,305,305.74
238.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,41.611,41.611,0,41,41.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,307.41,307.41,307,307.41
239.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,39.945,39.945,0,39,39.945,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,309.08,309.08,309,309.08
240,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,38.278,38.278,0,38,38.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,310.74,310.74,310,310.74
240.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,36.611,36.611,0,36,36.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,312.41,312.41,312,312.41
241.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,34.945,34.945,0,34,34.945,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,314.08,314.08,314,314.08
241.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,33.278,33.278,0,33,33.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,315.74,315.74,315,315.74
242.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,31.611,31.611,0,31,31.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,317.41,317.41,317,317.41
243,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,29.944,29.944,0,29,29.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,319.08,319.08,319,319.08
243.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,28.278,28.278,0,28,28.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,320.74,320.74,320,320.74
244.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,26.611,26.611,0,26,26.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,322.41,322.41,322,322.41
244.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,24.944,24.944,0,24,24.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,324.08,324.08,324,324.08
245.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,23.278,23.278,0,23,23.278,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,325.74,325.74,325,325.74
246,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,21.611,21.611,0,21,21.611,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,327.41,327.41,327,327.41
246.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,19.944,19.944,0,19,19.944,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,329.08,329.08,329,329.08
