"time","outdata_3263","outdata_0031","rdy_next_next_cycle","rdy_next_cycle","rdy","c17_out_3263","c17_out_0031","b1_out","key_l_out","countup_out"
1.735,1500476786,543975792,0,0,0,-275962297,16671498,35,236557663,0
1.736,1500476786,543975792,0,0,0,-275962297,16671498,28,204679871,1
1.737,1500476786,543975792,0,0,0,-275962297,16671498,62,13413119,2
1.738,1500476786,543975792,0,0,0,-275962297,16671498,23,53652476,3
1.739,1500476786,543975792,0,0,0,-275962297,16671498,16,214609904,4
1.74,1500476786,543975792,0,0,0,-275962297,16671498,39,53133251,5
1.741,1500476786,543975792,0,0,0,-275962297,16671498,41,212533004,6
1.742,1500476786,543975792,0,0,0,-275962297,16671498,18,44825651,7
1.743,1500476786,543975792,0,0,0,-275962297,16671498,24,89651302,8
1.744,1500476786,543975792,0,0,0,-275962297,16671498,34,90169753,9
1.745,1500476786,543975792,0,0,0,-275962297,16671498,37,92243557,10
1.746,1500476786,543975792,0,0,0,-275962297,16671498,4,100538773,11
1.747,1500476786,543975792,0,0,0,-275962297,16671498,12,133719637,12
1.748,1500476786,543975792,0,0,0,-275962297,16671498,57,266443093,13
1.749,1500476786,543975792,1,0,0,-275962297,16671498,24,260466007,14
1.75,1500476786,543975792,0,1,0,-275962297,16671498,2,252496559,15
1.751,-1290368963,-978969719,0,0,1,273365721,-1255551901,40,236557663,0
1.752,-1290368963,-978969719,0,0,0,273365721,-1255551901,2,252496559,0
1.753,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,260466007,1
1.754,-1290368963,-978969719,0,0,0,273365721,-1255551901,57,266443093,2
1.755,-1290368963,-978969719,0,0,0,273365721,-1255551901,12,133719637,3
1.756,-1290368963,-978969719,0,0,0,273365721,-1255551901,4,100538773,4
1.757,-1290368963,-978969719,0,0,0,273365721,-1255551901,37,92243557,5
1.758,-1290368963,-978969719,0,0,0,273365721,-1255551901,34,90169753,6
1.759,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,89651302,7
1.76,-1290368963,-978969719,0,0,0,273365721,-1255551901,18,44825651,8
1.761,-1290368963,-978969719,0,0,0,273365721,-1255551901,41,212533004,9
1.762,-1290368963,-978969719,0,0,0,273365721,-1255551901,39,53133251,10
1.763,-1290368963,-978969719,0,0,0,273365721,-1255551901,16,214609904,11
1.764,-1290368963,-978969719,0,0,0,273365721,-1255551901,23,53652476,12
1.765,-1290368963,-978969719,0,0,0,273365721,-1255551901,62,13413119,13
1.766,-1290368963,-978969719,1,0,0,273365721,-1255551901,28,204679871,14
1.767,-1290368963,-978969719,0,1,0,273365721,-1255551901,35,236557663,15
1.768,1931501938,1696625517,0,0,1,-582381355,16744521,9,252496559,0
1.769,1931501938,1696625517,0,0,0,-582381355,16744521,54,43390800,0
1.77,1931501938,1696625517,0,0,0,-582381355,16744521,16,86781600,1
1.771,1931501938,1696625517,0,0,0,-582381355,16744521,34,78690945,2
1.772,1931501938,1696625517,0,0,0,-582381355,16744521,30,46328325,3
1.773,1931501938,1696625517,0,0,0,-582381355,16744521,28,185313300,4
1.774,1931501938,1696625517,0,0,0,-582381355,16744521,62,204382290,5
1.775,1931501938,1696625517,0,0,0,-582381355,16744521,47,12222795,6
1.776,1931501938,1696625517,0,0,0,-582381355,16744521,29,48891180,7
1.777,1931501938,1696625517,0,0,0,-582381355,16744521,26,97782360,8
1.778,1931501938,1696625517,0,0,0,-582381355,16744521,26,122693985,9
1.779,1931501938,1696625517,0,0,0,-582381355,16744521,8,222340485,10
1.78,1931501938,1696625517,0,0,0,-582381355,16744521,11,84055575,11
1.781,1931501938,1696625517,0,0,0,-582381355,16744521,19,67786845,12
1.782,1931501938,1696625517,0,0,0,-582381355,16744521,17,2711925,13
1.783,1931501938,1696625517,1,0,0,-582381355,16744521,8,10847700,14
1.784,1931501938,1696625517,0,1,0,-582381355,16744521,49,21695400,15
1.785,1207069092,-700218992,0,0,1,932321637,-636615629,43,43390800,0
1.786,1207069092,-700218992,0,0,0,932321637,-636615629,49,21695400,0
1.787,1207069092,-700218992,0,0,0,932321637,-636615629,8,10847700,1
1.788,1207069092,-700218992,0,0,0,932321637,-636615629,17,2711925,2
1.789,1207069092,-700218992,0,0,0,932321637,-636615629,19,67786845,3
1.79,1207069092,-700218992,0,0,0,932321637,-636615629,11,84055575,4
1.791,1207069092,-700218992,0,0,0,932321637,-636615629,8,222340485,5
1.792,1207069092,-700218992,0,0,0,932321637,-636615629,26,122693985,6
1.793,1207069092,-700218992,0,0,0,932321637,-636615629,26,97782360,7
1.794,1207069092,-700218992,0,0,0,932321637,-636615629,29,48891180,8
1.795,1207069092,-700218992,0,0,0,932321637,-636615629,47,12222795,9
1.796,1207069092,-700218992,0,0,0,932321637,-636615629,62,204382290,10
1.797,1207069092,-700218992,0,0,0,932321637,-636615629,28,185313300,11
1.798,1207069092,-700218992,0,0,0,932321637,-636615629,30,46328325,12
1.799,1207069092,-700218992,0,0,0,932321637,-636615629,34,78690945,13
1.8,1207069092,-700218992,1,0,0,932321637,-636615629,16,86781600,14
1.801,1207069092,-700218992,0,1,0,932321637,-636615629,54,43390800,15
1.802,1869575272,1701978228,0,0,1,-1079732461,16714531,44,21695400,0
1.803,1869575272,1701978228,0,0,0,-1079732461,16714531,22,43390800,0
1.804,1869575272,1701978228,0,0,0,-1079732461,16714531,54,86781600,1
1.805,1869575272,1701978228,0,0,0,-1079732461,16714531,46,78690945,2
1.806,1869575272,1701978228,0,0,0,-1079732461,16714531,2,46328325,3
1.807,1869575272,1701978228,0,0,0,-1079732461,16714531,9,185313300,4
1.808,1869575272,1701978228,0,0,0,-1079732461,16714531,57,204382290,5
1.809,1869575272,1701978228,0,0,0,-1079732461,16714531,8,12222795,6
1.81,1869575272,1701978228,0,0,0,-1079732461,16714531,57,48891180,7
1.811,1869575272,1701978228,0,0,0,-1079732461,16714531,28,97782360,8
1.812,1869575272,1701978228,0,0,0,-1079732461,16714531,46,122693985,9
1.813,1869575272,1701978228,0,0,0,-1079732461,16714531,45,222340485,10
1.814,1869575272,1701978228,0,0,0,-1079732461,16714531,61,84055575,11
1.815,1869575272,1701978228,0,0,0,-1079732461,16714531,38,67786845,12
1.816,1869575272,1701978228,0,0,0,-1079732461,16714531,34,2711925,13
1.817,1869575272,1701978228,1,0,0,-1079732461,16714531,3,10847700,14
1.818,1869575272,1701978228,0,1,0,-1079732461,16714531,1,21695400,15
1.819,-640340104,-181042023,0,0,1,465270455,-751006460,27,43390800,0
1.82,-640340104,-181042023,0,0,0,465270455,-751006460,1,21695400,0
1.821,-640340104,-181042023,0,0,0,465270455,-751006460,3,10847700,1
1.822,-640340104,-181042023,0,0,0,465270455,-751006460,34,2711925,2
1.823,-640340104,-181042023,0,0,0,465270455,-751006460,38,67786845,3
1.824,-640340104,-181042023,0,0,0,465270455,-751006460,61,84055575,4
1.825,-640340104,-181042023,0,0,0,465270455,-751006460,45,222340485,5
1.826,-640340104,-181042023,0,0,0,465270455,-751006460,46,122693985,6
1.827,-640340104,-181042023,0,0,0,465270455,-751006460,28,97782360,7
1.828,-640340104,-181042023,0,0,0,465270455,-751006460,57,48891180,8
1.829,-640340104,-181042023,0,0,0,465270455,-751006460,8,12222795,9
1.83,-640340104,-181042023,0,0,0,465270455,-751006460,57,204382290,10
1.831,-640340104,-181042023,0,0,0,465270455,-751006460,9,185313300,11
1.832,-640340104,-181042023,0,0,0,465270455,-751006460,2,46328325,12
1.833,-640340104,-181042023,0,0,0,465270455,-751006460,46,78690945,13
1.834,-640340104,-181042023,1,0,0,465270455,-751006460,54,86781600,14
1.835,-640340104,-181042023,0,1,0,465270455,-751006460,22,43390800,15
1.836,1751215648,1986098021,0,0,1,-145713950,16713044,12,21695400,0
1.837,1751215648,1986098021,0,0,0,-145713950,16713044,22,43390800,0
1.838,1751215648,1986098021,0,0,0,-145713950,16713044,57,86781600,1
1.839,1751215648,1986098021,0,0,0,-145713950,16713044,8,78690945,2
1.84,1751215648,1986098021,0,0,0,-145713950,16713044,46,46328325,3
1.841,1751215648,1986098021,0,0,0,-145713950,16713044,30,185313300,4
1.842,1751215648,1986098021,0,0,0,-145713950,16713044,43,204382290,5
1.843,1751215648,1986098021,0,0,0,-145713950,16713044,8,12222795,6
1.844,1751215648,1986098021,0,0,0,-145713950,16713044,52,48891180,7
1.845,1751215648,1986098021,0,0,0,-145713950,16713044,53,97782360,8
1.846,1751215648,1986098021,0,0,0,-145713950,16713044,54,122693985,9
1.847,1751215648,1986098021,0,0,0,-145713950,16713044,2,222340485,10
1.848,1751215648,1986098021,0,0,0,-145713950,16713044,20,84055575,11
1.849,1751215648,1986098021,0,0,0,-145713950,16713044,51,67786845,12
1.85,1751215648,1986098021,0,0,0,-145713950,16713044,6,2711925,13
1.851,1751215648,1986098021,1,0,0,-145713950,16713044,60,10847700,14
1.852,1751215648,1986098021,0,1,0,-145713950,16713044,58,21695400,15
1.853,-2104833612,1407247955,0,0,1,-191346540,1869088467,32,43390800,0
1.854,-2104833612,1407247955,0,0,0,-191346540,1869088467,58,21695400,0
1.855,-2104833612,1407247955,0,0,0,-191346540,1869088467,60,10847700,1
1.856,-2104833612,1407247955,0,0,0,-191346540,1869088467,6,2711925,2
1.857,-2104833612,1407247955,0,0,0,-191346540,1869088467,51,67786845,3
1.858,-2104833612,1407247955,0,0,0,-191346540,1869088467,20,84055575,4
1.859,-2104833612,1407247955,0,0,0,-191346540,1869088467,2,222340485,5
1.86,-2104833612,1407247955,0,0,0,-191346540,1869088467,54,122693985,6
1.861,-2104833612,1407247955,0,0,0,-191346540,1869088467,53,97782360,7
1.862,-2104833612,1407247955,0,0,0,-191346540,1869088467,52,48891180,8
1.863,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,12222795,9
1.864,-2104833612,1407247955,0,0,0,-191346540,1869088467,43,204382290,10
1.865,-2104833612,1407247955,0,0,0,-191346540,1869088467,30,185313300,11
1.866,-2104833612,1407247955,0,0,0,-191346540,1869088467,46,46328325,12
1.867,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,78690945,13
1.868,-2104833612,1407247955,1,0,0,-191346540,1869088467,57,86781600,14
1.869,-2104833612,1407247955,0,1,0,-191346540,1869088467,22,43390800,15
1.87,1818848869,218759168,0,0,1,251665690,997156,12,21695400,0
1.871,1818848869,218759168,0,0,0,251665690,997156,57,43390800,0
1.872,1818848869,218759168,0,0,0,251665690,997156,42,86781600,1
1.873,1818848869,218759168,0,0,0,251665690,997156,0,78690945,2
1.874,1818848869,218759168,0,0,0,251665690,997156,25,46328325,3
1.875,1818848869,218759168,0,0,0,251665690,997156,39,185313300,4
1.876,1818848869,218759168,0,0,0,251665690,997156,58,204382290,5
1.877,1818848869,218759168,0,0,0,251665690,997156,36,12222795,6
1.878,1818848869,218759168,0,0,0,251665690,997156,4,48891180,7
1.879,1818848869,218759168,0,0,0,251665690,997156,53,97782360,8
1.88,1818848869,218759168,0,0,0,251665690,997156,7,122693985,9
1.881,1818848869,218759168,0,0,0,251665690,997156,45,222340485,10
1.882,1818848869,218759168,0,0,0,251665690,997156,59,84055575,11
1.883,1818848869,218759168,0,0,0,251665690,997156,21,67786845,12
1.884,1818848869,218759168,0,0,0,251665690,997156,54,2711925,13
1.885,1818848869,218759168,1,0,0,251665690,997156,13,10847700,14
1.886,1818848869,218759168,0,1,0,251665690,997156,43,21695400,15
1.887,663136555,-911747836,0,0,1,1346429821,1982667819,49,43390800,0
1.888,663136555,-911747836,0,0,0,1346429821,1982667819,43,21695400,0
1.889,663136555,-911747836,0,0,0,1346429821,1982667819,13,10847700,1
1.89,663136555,-911747836,0,0,0,1346429821,1982667819,54,2711925,2
1.891,663136555,-911747836,0,0,0,1346429821,1982667819,21,67786845,3
1.892,663136555,-911747836,0,0,0,1346429821,1982667819,59,84055575,4
1.893,663136555,-911747836,0,0,0,1346429821,1982667819,45,222340485,5
1.894,663136555,-911747836,0,0,0,1346429821,1982667819,7,122693985,6
1.895,663136555,-911747836,0,0,0,1346429821,1982667819,53,97782360,7
1.896,663136555,-911747836,0,0,0,1346429821,1982667819,4,48891180,8
1.897,663136555,-911747836,0,0,0,1346429821,1982667819,36,12222795,9
1.898,663136555,-911747836,0,0,0,1346429821,1982667819,58,204382290,10
1.899,663136555,-911747836,0,0,0,1346429821,1982667819,39,185313300,11
1.9,663136555,-911747836,0,0,0,1346429821,1982667819,25,46328325,12
1.901,663136555,-911747836,0,0,0,1346429821,1982667819,0,78690945,13
1.902,663136555,-911747836,1,0,0,1346429821,1982667819,42,86781600,14
1.903,663136555,-911747836,0,1,0,1346429821,1982667819,57,43390800,15
1.904,322197369,-1682120719,0,0,1,-855677219,-257263531,35,21695400,0
1.905,322197369,-1682120719,0,0,0,-855677219,-257263531,12,236557663,0
1.906,322197369,-1682120719,0,0,0,-855677219,-257263531,17,204679871,1
1.907,322197369,-1682120719,0,0,0,-855677219,-257263531,38,13413119,2
1.908,322197369,-1682120719,0,0,0,-855677219,-257263531,4,53652476,3
1.909,322197369,-1682120719,0,0,0,-855677219,-257263531,56,214609904,4
1.91,322197369,-1682120719,0,0,0,-855677219,-257263531,52,53133251,5
1.911,322197369,-1682120719,0,0,0,-855677219,-257263531,3,212533004,6
1.912,322197369,-1682120719,0,0,0,-855677219,-257263531,62,44825651,7
1.913,322197369,-1682120719,0,0,0,-855677219,-257263531,33,89651302,8
1.914,322197369,-1682120719,0,0,0,-855677219,-257263531,36,90169753,9
1.915,322197369,-1682120719,0,0,0,-855677219,-257263531,15,92243557,10
1.916,322197369,-1682120719,0,0,0,-855677219,-257263531,18,100538773,11
1.917,322197369,-1682120719,0,0,0,-855677219,-257263531,53,133719637,12
1.918,322197369,-1682120719,0,0,0,-855677219,-257263531,10,266443093,13
1.919,322197369,-1682120719,1,0,0,-855677219,-257263531,27,260466007,14
1.92,322197369,-1682120719,0,1,0,-855677219,-257263531,45,252496559,15
1.921,-2048388268,252359685,0,0,1,172808597,1128411700,7,236557663,0
1.922,-2048388268,252359685,0,0,0,172808597,1128411700,45,252496559,0
1.923,-2048388268,252359685,0,0,0,172808597,1128411700,27,260466007,1
1.924,-2048388268,252359685,0,0,0,172808597,1128411700,10,266443093,2
1.925,-2048388268,252359685,0,0,0,172808597,1128411700,53,133719637,3
1.926,-2048388268,252359685,0,0,0,172808597,1128411700,18,100538773,4
1.927,-2048388268,252359685,0,0,0,172808597,1128411700,15,92243557,5
1.928,-2048388268,252359685,0,0,0,172808597,1128411700,36,90169753,6
1.929,-2048388268,252359685,0,0,0,172808597,1128411700,33,89651302,7
1.93,-2048388268,252359685,0,0,0,172808597,1128411700,62,44825651,8
1.931,-2048388268,252359685,0,0,0,172808597,1128411700,3,212533004,9
1.932,-2048388268,252359685,0,0,0,172808597,1128411700,52,53133251,10
1.933,-2048388268,252359685,0,0,0,172808597,1128411700,56,214609904,11
1.934,-2048388268,252359685,0,0,0,172808597,1128411700,4,53652476,12
1.935,-2048388268,252359685,0,0,0,172808597,1128411700,38,13413119,13
1.936,-2048388268,252359685,1,0,0,172808597,1128411700,17,204679871,14
1.937,-2048388268,252359685,0,1,0,172808597,1128411700,12,236557663,15
1.938,19088743,-1985229329,0,0,1,-872362753,-257232726,38,252496559,0
1.939,19088743,-1985229329,0,0,0,-872362753,-257232726,60,236557663,0
1.94,19088743,-1985229329,0,0,0,-872362753,-257232726,44,204679871,1
1.941,19088743,-1985229329,0,0,0,-872362753,-257232726,23,13413119,2
1.942,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53652476,3
1.943,19088743,-1985229329,0,0,0,-872362753,-257232726,16,214609904,4
1.944,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53133251,5
1.945,19088743,-1985229329,0,0,0,-872362753,-257232726,39,212533004,6
1.946,19088743,-1985229329,0,0,0,-872362753,-257232726,5,44825651,7
1.947,19088743,-1985229329,0,0,0,-872362753,-257232726,39,89651302,8
1.948,19088743,-1985229329,0,0,0,-872362753,-257232726,45,90169753,9
1.949,19088743,-1985229329,0,0,0,-872362753,-257232726,33,92243557,10
1.95,19088743,-1985229329,0,0,0,-872362753,-257232726,17,100538773,11
1.951,19088743,-1985229329,0,0,0,-872362753,-257232726,12,133719637,12
1.952,19088743,-1985229329,0,0,0,-872362753,-257232726,39,266443093,13
1.953,19088743,-1985229329,1,0,0,-872362753,-257232726,47,260466007,14
1.954,19088743,-1985229329,0,1,0,-872362753,-257232726,18,252496559,15
1.955,309334259,-859300444,0,0,1,978309192,-1198886903,56,236557663,0
1.956,309334259,-859300444,0,0,0,978309192,-1198886903,18,252496559,0
1.957,309334259,-859300444,0,0,0,978309192,-1198886903,47,260466007,1
1.958,309334259,-859300444,0,0,0,978309192,-1198886903,39,266443093,2
1.959,309334259,-859300444,0,0,0,978309192,-1198886903,12,133719637,3
1.96,309334259,-859300444,0,0,0,978309192,-1198886903,17,100538773,4
1.961,309334259,-859300444,0,0,0,978309192,-1198886903,33,92243557,5
1.962,309334259,-859300444,0,0,0,978309192,-1198886903,45,90169753,6
1.963,309334259,-859300444,0,0,0,978309192,-1198886903,39,89651302,7
1.964,309334259,-859300444,0,0,0,978309192,-1198886903,5,44825651,8
1.965,309334259,-859300444,0,0,0,978309192,-1198886903,39,212533004,9
1.966,309334259,-859300444,0,0,0,978309192,-1198886903,46,53133251,10
1.967,309334259,-859300444,0,0,0,978309192,-1198886903,16,214609904,11
1.968,309334259,-859300444,0,0,0,978309192,-1198886903,46,53652476,12
1.969,309334259,-859300444,0,0,0,978309192,-1198886903,23,13413119,13
1.97,309334259,-859300444,1,0,0,978309192,-1198886903,44,204679871,14
1.971,309334259,-859300444,0,1,0,978309192,-1198886903,60,236557663,15
1.972,-2021161081,-2021161081,0,0,1,65535,-16776961,22,252496559,0
1.973,-2021161081,-2021161081,0,0,0,65535,-16776961,3,236557663,0
1.974,-2021161081,-2021161081,0,0,0,65535,-16776961,62,204679871,1
1.975,-2021161081,-2021161081,0,0,0,65535,-16776961,3,13413119,2
1.976,-2021161081,-2021161081,0,0,0,65535,-16776961,39,53652476,3
1.977,-2021161081,-2021161081,0,0,0,65535,-16776961,17,214609904,4
1.978,-2021161081,-2021161081,0,0,0,65535,-16776961,12,53133251,5
1.979,-2021161081,-2021161081,0,0,0,65535,-16776961,34,212533004,6
1.98,-2021161081,-2021161081,0,0,0,65535,-16776961,22,44825651,7
1.981,-2021161081,-2021161081,0,0,0,65535,-16776961,58,89651302,8
1.982,-2021161081,-2021161081,0,0,0,65535,-16776961,2,90169753,9
1.983,-2021161081,-2021161081,0,0,0,65535,-16776961,58,92243557,10
1.984,-2021161081,-2021161081,0,0,0,65535,-16776961,22,100538773,11
1.985,-2021161081,-2021161081,0,0,0,65535,-16776961,20,133719637,12
1.986,-2021161081,-2021161081,0,0,0,65535,-16776961,44,266443093,13
1.987,-2021161081,-2021161081,1,0,0,65535,-16776961,24,260466007,14
1.988,-2021161081,-2021161081,0,1,0,65535,-16776961,39,252496559,15
1.989,1760299270,1642118831,0,0,1,859884180,-487340088,13,236557663,0
1.99,1760299270,1642118831,0,0,0,859884180,-487340088,39,252496559,0
1.991,1760299270,1642118831,0,0,0,859884180,-487340088,24,260466007,1
1.992,1760299270,1642118831,0,0,0,859884180,-487340088,44,266443093,2
1.993,1760299270,1642118831,0,0,0,859884180,-487340088,20,133719637,3
1.994,1760299270,1642118831,0,0,0,859884180,-487340088,22,100538773,4
1.995,1760299270,1642118831,0,0,0,859884180,-487340088,58,92243557,5
1.996,1760299270,1642118831,0,0,0,859884180,-487340088,2,90169753,6
1.997,1760299270,1642118831,0,0,0,859884180,-487340088,58,89651302,7
1.998,1760299270,1642118831,0,0,0,859884180,-487340088,22,44825651,8
1.999,1760299270,1642118831,0,0,0,859884180,-487340088,34,212533004,9
2,1760299270,1642118831,0,0,0,859884180,-487340088,12,53133251,10
2.001,1760299270,1642118831,0,0,0,859884180,-487340088,17,214609904,11
2.002,1760299270,1642118831,0,0,0,859884180,-487340088,39,53652476,12
2.003,1760299270,1642118831,0,0,0,859884180,-487340088,3,13413119,13
2.004,1760299270,1642118831,1,0,0,859884180,-487340088,62,204679871,14
2.005,1760299270,1642118831,0,1,0,859884180,-487340088,3,236557663,15
2.006,1500476786,543975792,0,0,1,-275962297,16671498,41,252496559,0
2.007,1500476786,543975792,0,0,0,-275962297,16671498,35,236557663,0
2.008,1500476786,543975792,0,0,0,-275962297,16671498,28,204679871,1
2.009,1500476786,543975792,0,0,0,-275962297,16671498,62,13413119,2
2.01,1500476786,543975792,0,0,0,-275962297,16671498,23,53652476,3
2.011,1500476786,543975792,0,0,0,-275962297,16671498,16,214609904,4
2.012,1500476786,543975792,0,0,0,-275962297,16671498,39,53133251,5
2.013,1500476786,543975792,0,0,0,-275962297,16671498,41,212533004,6
