"time","Inductor1.der(i)","Inductor2.der(i)","Capacitor1.der(v)","Capacitor2.der(v)","Inductor1.i","Inductor1.n.i","Inductor2.i","Inductor2.n.i","SineVoltage1.n.v","SineVoltage2.n.v","SineVoltage2.v","Inductor1.v","Inductor1.p.v","Inductor2.v","Inductor2.p.v","Inductor3.v","SineVoltage3.n.i","SineVoltage3.i","Inductor3.p.v","IdealDiode1.s","IdealDiode1.v","IdealDiode1.p.v","IdealDiode1.p.i","IdealDiode1.i","IdealDiode1.n.i","IdealDiode1.LossPower","IdealDiode6.s","IdealDiode6.v","IdealDiode6.n.i","IdealDiode6.LossPower","Capacitor1.p.v","Capacitor1.p.i","Capacitor2.n.v","Ground1.p.i","SignalCurrent1.v","Inductor3.der(i)","IdealDiode1.off","IdealDiode2.off","IdealDiode3.off","IdealDiode4.off","IdealDiode5.off","IdealDiode6.off"
0.01,-307.8116247,500416.2908,-1878.026857,-1878.026857,5.540603704e-005,-5.540603704e-005,444.9159682,-444.9159682,0.009234321043,0.009234321043,282.8427125,-0.01846869748,0.009234321043,30.02497745,282.8519468,-30.00650875,-444.9160236,444.9160236,-282.8334782,-252.3548556,-250.3548556,0.02770301853,-0.2503548556,-0.2503548556,0.2503548556,62.67755371,444.4108141,2.444410814,-444.4128141,1086.327489,250.3825586,-56.3408057,-250.3825586,0,500.7651172,-500108.4792,1,0,1,1,1,0
0.0102,-307.2053724,490166.7594,1439.405931,1439.405931,-0.06146653498,0.06146653498,544.4696984,-544.4696984,-10.24440201,-10.24440201,292.5382359,-0.01843232235,-30.75169981,29.41000556,282.2938339,-29.39157324,-544.4082318,544.4082318,-282.2753401,-283.0731313,-281.0731313,-30.73326749,-0.2810731313,-0.2810731313,0.2810731313,79.00210516,543.9030082,2.543903008,-543.9050082,1383.641587,250.3398638,43.18217793,-250.3398638,1.136868377e-013,500.6797277,-489859.554,1,0,1,1,1,0
0.0104,-305.386593,450598.171,4590.215418,4590.215418,-0.1227458957,0.1227458957,639.0278485,-639.0278485,-20.45760837,-20.45760837,301.0792445,-0.01832319558,-61.39127104,27.03589026,280.6216362,-27.01756706,-638.9051026,638.9051026,-280.6031902,-314.3201724,-312.3201724,-61.37294784,-0.3123201724,-0.3123201724,0.3123201724,97.54389012,638.3985698,2.63839857,-638.4005698,1684.35515,250.9472246,137.7064625,-250.9472246,0,501.8944492,-450292.7844,1,0,1,1,1,0
0.0106,-302.3627292,382793.806,7382.232256,7382.232256,-0.1835408344,0.1835408344,722.8249426,-722.8249426,-30.59007789,-30.59007789,308.432031,-0.01814176375,-91.78855896,22.96762836,277.8419531,-22.9494866,-722.6414018,722.6414018,-277.8236278,-345.922426,-343.922426,-91.7704172,-0.343922426,-0.343922426,0.343922426,118.2826351,722.1323756,2.722132376,-722.1343756,1965.745363,252.1520088,221.4669677,-252.1520088,-1.136868377e-013,504.3040176,-382491.4433,1,0,1,1,1,0
0.0108,-298.1455111,288531.5445,9632.790461,9632.790461,-0.2436114213,0.2436114213,790.380419,-790.380419,-40.60182235,-40.60182235,314.5675771,-0.01788873066,-121.8235994,17.31189267,273.9657547,-17.29400394,-790.1368076,790.1368076,-273.9476224,-377.6697048,-375.6697048,-121.8057106,-0.3756697048,-0.3756697048,0.3756697048,141.1277271,789.62429,2.78962429,-789.62629,2202.760678,253.8639942,288.9837138,-253.8639942,1.136868377e-013,507.7279883,-288233.399,1,0,1,1,1,0
0.011,-292.7516695,170241.0115,11173.25751,11173.25751,-0.3027205852,0.3027205852,836.6345463,-836.6345463,-50.45332996,-50.45332996,319.4616687,-0.01756510017,-151.3778577,10.21446069,269.0083387,-10.19689559,-836.3318257,836.3318257,-268.9904709,-409.3180528,-407.3180528,-151.3602926,-0.4073180528,-0.4073180528,0.4073180528,165.9079961,835.8150744,2.835815074,-835.8170744,2370.222659,255.9577602,335.1977253,-255.9577602,-1.136868377e-013,511.9155204,-169948.2598,1,0,1,1,1,0
0.0112,-286.2041754,30947.07385,11853.29743,11853.29743,-0.360635049,0.360635049,857.0763327,-857.0763327,-60.10572128,-60.10572128,323.094991,-0.01717225052,-180.3346967,1.856824431,262.9892697,-1.83965218,-856.7156977,856.7156977,-262.9717368,-440.5934148,-438.5934148,-180.3175245,-0.4385934148,-0.4385934148,0.4385934148,192.3641835,856.1942897,2.85619429,-856.1962897,2445.462954,258.2758904,355.598923,-258.2758904,0,516.5517807,-30660.86967,1,0,1,1,1,0
0.0114,-278.4509194,-125802.5138,11544.50581,11544.50581,-0.4171262647,0.4171262647,847.8525973,-847.8525973,-69.52090507,-69.52090507,325.453205,-0.01670705516,-208.5798394,-7.548150829,255.9322999,7.564857884,-847.4354711,847.4354711,-255.9151757,-471.1962566,-469.1962566,-208.5631323,-0.4691962566,-0.4691962566,0.4691962566,220.1451272,846.9093579,2.846909358,-846.9113579,2411.07987,260.6331243,346.3351743,-260.6331243,-1.136868377e-013,521.2662486,126080.9647,1,0,1,1,1,0
0.0116,-269.7470321,-296016.135,10143.514,10143.514,-0.4719712469,0.4719712469,805.8611206,-805.8611206,-78.66171715,-78.66171715,326.5270039,-0.01618482193,-236.0018083,-17.7609681,247.8652867,17.77715292,-805.3891493,805.3891493,-247.8486299,-500.8065476,-498.8065476,-235.9856234,-0.4988065476,-0.4988065476,0.4988065476,248.8079719,804.8587026,2.804858703,-804.8607026,2257.520546,262.8209242,304.3054201,-262.8209242,-1.136868377e-013,525.6418483,296285.8821,1,0,1,1,1,0
0.0118,-259.8954202,-475349.7042,7574.94263,7574.94263,-0.5249535892,0.5249535892,728.8392755,-728.8392755,-87.49208987,-87.49208987,326.3121499,-0.01559372521,-262.4923883,-28.52098225,238.82006,28.53657597,-728.3143219,728.3143219,-238.8039413,-529.0895315,-527.0895315,-262.4767946,-0.5270895315,-0.5270895315,0.5270895315,277.8233742,727.7803686,2.727780369,-727.7823686,1985.230458,264.6127369,227.2482789,-264.6127369,1.136868377e-013,529.2254739,475609.5996,1,0,1,1,1,0
0.012,-223769.8781,-547736.1351,4103.860746,4103.860746,-19.19594896,19.19594896,624.7177937,-624.7177937,-89.26223546,-89.26223546,324.8094909,-13.42619268,-281.232095,-32.86416811,235.5472554,46.29036079,-605.5218447,605.5218447,-222.1018668,-535.5931442,-533.5931442,-267.8059023,-0.5335931442,-0.5335931442,0.5335931442,284.7216436,604.9856652,2.604985665,-604.9876652,1575.984196,265.7872419,123.1158224,-265.7872419,0,531.5744839,771506.0131,1,0,1,0,1,0
0.0122,-487850.7702,-602090.9871,273.2949737,273.2949737,-90.45031547,90.45031547,509.8032532,-509.8032532,-89.41015343,-89.41015343,322.0249572,-29.27104621,-297.5919567,-36.12545923,232.6148038,65.39650544,-419.3529377,419.3529377,-203.2533074,-536.5519073,-534.5519073,-268.3209105,-0.5345519073,-0.5345519073,0.5345519073,285.7457416,418.8160569,2.418816057,-418.8180569,1013.043841,266.2309967,8.19884921,-266.2309967,-5.684341886e-014,532.4619935,1089941.757,1,0,1,0,1,0
0.0124,-746291.0676,-659593.0333,-3931.028186,-3931.028186,-213.9600412,213.9600412,383.6711499,-383.6711499,-89.29036235,-89.29036235,317.9695382,-44.77746406,-312.8625109,-39.575582,228.6791758,84.35304605,-169.7111087,169.7111087,-183.6877519,-535.9566697,-533.9566697,-268.0850469,-0.5339566697,-0.5339566697,0.5339566697,285.1097251,169.1751963,2.169175196,-169.1771963,366.974978,265.8716228,-117.9308456,-265.8716228,-5.684341886e-014,531.7432456,1405884.101,1,0,1,0,1,0
0.0126,-138786.3928,138486.7179,-6138.11348,-6138.11348,-317.0730077,317.0730077,317.2967987,-317.2967987,-37.29841929,-37.29841929,312.6592386,-8.327183571,-275.3785761,8.309203072,275.3608193,0.01798049929,-0.2237909633,0.2237909633,-111.8775012,-533.7862457,-531.7862457,-267.0513925,-0.5317862457,-0.5317862457,0.5317862457,282.7966112,-154.8393716,-152.8393716,0.1528393716,23.35987351,264.7348533,-184.1434044,-264.7348533,-5.684341886e-014,529.4697065,299.6749881,1,0,1,0,1,1
0.0128,-215343.3632,215039.8651,-4946.026516,-4946.026516,-352.8602719,352.8602719,353.0237257,-353.0237257,-27.24224552,-27.24224552,306.1150159,-12.92060179,-278.8908168,12.9023919,278.8727704,0.01820988972,-0.1634538,0.1634538,-81.70869012,-531.5881014,-529.5881014,-265.970215,-0.5295881014,-0.5295881014,0.5295881014,280.4635571,-183.8909863,-181.8909863,0.1818909863,33.08433091,263.6178864,-148.3807955,-263.6178864,5.684341886e-014,527.2357727,303.498162,1,0,1,0,1,1
0.013,-268600.0636,268293.94,-3320.420153,-3320.420153,-401.6548884,401.6548884,401.7573599,-401.7573599,-17.07855905,-17.07855905,298.3626971,-16.11600382,-281.302403,16.0976364,281.284138,0.01836741522,-0.1024715592,0.1024715592,-51.21741219,-529.9716734,-527.9716734,-265.1863992,-0.5279716734,-0.5279716734,0.5279716734,278.7540879,-213.5494946,-211.5494946,0.2115494946,44.75318868,262.7852742,-99.61260458,-262.7852742,-5.684341886e-014,525.5705485,306.1235871,1,0,1,0,1,1
0.0132,-297294.9618,296987.4202,-1421.147897,-1421.147897,-458.6614769,458.6614769,458.7025618,-458.7025618,-6.847471326,-6.847471326,289.432877,-17.83769771,-282.6038171,17.81924521,282.5854057,0.01845249874,-0.04108491012,0.04108491012,-20.52400256,-529.0741063,-527.0741063,-264.7661194,-0.5270741063,-0.5270741063,0.5270741063,277.8071135,-243.7655319,-241.7655319,0.2417655319,58.45057241,262.307987,-42.63443691,-262.307987,5.684341886e-014,524.6159739,307.5416456,1,0,1,0,1,1
0.0134,-300796.8056,300489.0612,585.5297675,585.5297675,-518.8922804,518.8922804,518.8718165,-518.8718165,3.41064028,3.41064028,279.3607975,-18.04780834,-282.789923,18.02934367,282.7714378,0.01846466859,0.02046388261,-0.02046388261,10.25040597,-528.9658659,-526.9658659,-264.7421146,-0.5269658659,-0.5269658659,0.5269658659,277.6930239,-274.4556926,-272.4556926,0.2724556926,74.23210444,262.2237513,17.56589302,-262.2237513,-1.136868377e-013,524.4475026,307.7444764,1,0,1,0,1,1
0.0136,-279092.0652,278785.3316,2531.326477,2531.326477,-577.2986022,577.2986022,577.2166703,-577.2166703,13.65529162,13.65529162,268.1862087,-16.74552391,-281.8599862,16.72711989,281.8415003,0.01840401645,0.0819319136,-0.0819319136,40.98436081,-529.6521557,-527.6521557,-265.1144623,-0.5276521557,-0.5276521557,0.5276521557,278.4167974,-305.5036502,-303.5036502,0.3035036502,92.11446567,262.5376934,75.93979431,-262.5376934,0,525.0753868,306.7336076,1,0,1,0,1,1
0.0138,-232807.9264,232503.4143,4249.923205,4249.923205,-628.8905952,628.8905952,628.7475186,-628.7475186,23.84605177,23.84605177,255.9532114,-13.96847559,-279.8176769,13.95020486,279.7992631,0.01827072532,0.1430765968,-0.1430765968,71.55656911,-531.0700432,-529.0700432,-265.8492013,-0.5290700432,-0.5290700432,0.5290700432,279.9151106,-336.7591402,-334.7591402,0.3347591402,112.063682,263.2208418,127.4976962,-263.2208418,0,526.4416836,304.5120886,1,0,1,0,1,1
0.014,-163184.9136,162883.8248,5581.266761,5581.266761,-668.8662257,668.8662257,668.6625691,-668.6625691,33.94270244,33.94270244,242.7100837,-9.791094819,-276.6710551,9.773029486,276.6527861,0.0180653332,0.203656622,-0.203656622,101.8463763,-533.0915874,-531.0915874,-266.8799603,-0.5310915874,-0.5310915874,0.5310915874,282.0582742,-368.0399381,-366.0399381,0.3660399381,133.9852363,264.2116271,167.4380028,-264.2116271,-1.136868377e-013,528.4232543,301.0888866,1,0,1,0,1,1
0.0142,-72046.61414,71750.13729,6375.49116,6375.49116,-692.7289231,692.7289231,692.4654902,-692.4654902,43.90539679,43.90539679,228.5090901,-4.322796849,-272.432539,4.305008238,272.4144869,0.01778861092,0.2634329076,-0.2634329076,131.7342424,-535.5272908,-533.5272908,-268.1097421,-0.5335272908,-0.5335272908,0.5335272908,284.6513701,-399.1340025,-397.1340025,0.3971340025,157.715416,265.4175487,191.2647348,-265.4175487,1.136868377e-013,530.8350974,296.4768486,1,0,1,0,1,1
0.0144,38237.04011,-38527.73623,6496.834397,6496.834397,-696.4050942,696.4050942,696.0829246,-696.0829246,53.69481656,53.69481656,213.4062756,2.294222407,-267.1188561,-2.311664174,267.1010922,0.01744176681,0.3221695437,-0.3221695437,161.1022136,-538.1302901,-536.1302901,-269.4130785,-0.5361302901,-0.5361302901,0.5361302901,287.435688,-429.8019834,-427.8019834,0.4278019834,183.014537,266.7172116,194.9050319,-266.7172116,1.136868377e-013,533.4344231,290.6961135,1,0,1,0,1,1
0.0146,164810.2775,-165094.0442,5826.994507,5826.994507,-676.3448228,676.3448228,675.965188,-675.965188,63.27232746,63.27232746,197.461244,9.888616649,-260.7509771,-9.905642654,260.7335715,0.01702600501,0.379634724,-0.379634724,189.834388,-540.6033834,-538.6033834,-270.6395938,-0.5386033834,-0.5386033834,0.5386033834,290.0936046,-459.7811516,-457.7811516,0.4577811516,209.5635827,267.9637896,174.8098352,-267.9637896,0,535.9275792,283.7667501,1,0,1,0,1,1
0.0148,304395.4161,-304671.1345,4268.229192,4268.229192,-629.6148777,629.6148777,629.1792761,-629.1792761,72.60013136,72.60013136,180.7369231,18.26372496,-253.3540332,-18.28026807,253.3370545,0.01654310291,0.4356016594,-0.4356016594,217.8173728,-542.6064441,-540.6064441,-271.6177582,-0.5406064441,-0.5406064441,0.5406064441,292.2553274,-488.7895156,-486.7895156,0.4867895156,236.9640325,268.9886859,128.0468757,-268.9886859,0,537.9773718,275.7183819,1,0,1,0,1,1
0.015,453380.2948,-453646.8764,1745.530453,1745.530453,-553.9639777,553.9639777,553.4741283,-553.4741283,81.64141572,81.64141572,163.2993162,27.20281769,-244.9572166,-27.21881258,244.9407319,0.01599489159,0.489849474,-0.489849474,244.9407319,-543.7666485,-541.7666485,-272.1600343,-0.5417666485,-0.5417666485,0.5417666485,293.5111014,-516.5313511,-514.5313511,0.5145313511,264.7425113,269.6066141,52.36591359,-269.6066141,-1.136868377e-013,539.2132283,266.5815264,1,0,1,0,1,1
0.0152,607882.1168,-608138.5094,-1790.854878,-1790.854878,-447.8984261,447.8984261,447.356262,-447.356262,90.36049872,90.36049872,145.2172414,36.47292701,-235.5936659,-36.48831056,235.5777401,0.01538355187,0.5421640766,-0.5421640766,271.0974219,-543.685831,-541.685831,-272.0665929,-0.541685831,-0.541685831,0.541685831,293.4235395,-542.7012764,-540.7012764,0.5407012764,292.3578703,269.6192381,-53.72564633,-269.6192381,-5.684341886e-014,539.2384763,256.3925311,1,0,1,0,1,1
0.0154,623921.1691,-905021.6624,-5904.768779,-5904.768779,-324.4766906,324.4766906,296.3114049,-296.3114049,90.2835246,90.2835246,126.5620606,37.43527015,-233.73978,-54.30129974,216.8455852,16.8660296,28.16528575,-28.16528575,287.7447686,-542.0261656,-540.0261656,-271.1750502,-0.5400261656,-0.5400261656,0.5400261656,291.6282596,-541.7298545,-539.7298545,0.5397298545,291.3083159,268.8511155,-177.1430634,-268.8511155,0,537.702231,281100.4933,1,0,0,0,1,1
0.0156,639748.4025,-1202971.409,-10115.29498,-10115.29498,-198.1510506,198.1510506,85.46868608,-85.46868608,89.7501065,89.7501065,107.4073971,38.38490415,-231.0635662,-72.17828454,197.1575036,33.79338038,112.6823645,-112.6823645,303.1563821,-538.6993283,-536.6993283,-269.4484703,-0.5366993283,-0.5366993283,0.5366993283,288.046169,-538.6138597,-536.6138597,0.5366138597,287.9544345,267.250858,-303.4588493,-267.250858,0,534.501716,563223.0064,1,0,0,0,1,1
0.0158,-87631.69581,-296.4767027,-11357.02715,-11357.02715,-160.7502588,160.7502588,0.2635396392,-0.2635396392,43.92318535,43.92318535,87.82884563,-5.257901748,-272.4147504,-0.01778860216,131.752031,5.275690351,160.4867192,-160.4867192,272.4322755,-534.1534812,-532.1534812,-267.1568487,-0.5321534812,-0.5321534812,0.5321534812,283.1873276,-534.1532177,-532.1532177,0.5321532177,283.1870471,264.9966326,-340.7108144,-264.9966326,0,529.9932651,87928.17251,1,1,0,0,1,1
0.016,-194260.3415,-301.0815138,-10404.06946,-10404.06946,-189.298219,189.298219,0.2037650125,-0.2037650125,33.9607675,33.9607675,67.90367388,-11.65562049,-276.65299,-0.01806489083,101.8644414,11.67368538,189.094454,-189.094454,276.6708512,-529.8059707,-527.8059707,-264.9973695,-0.5278059707,-0.5278059707,0.5278059707,278.5791427,-529.8057669,-527.8057669,0.5278057669,278.5789276,262.8086011,-312.1220838,-262.8086011,-5.684341886e-014,525.6172023,194561.423,1,1,0,0,1,1
0.0162,-278093.5308,-304.5070074,-8814.946486,-8814.946486,-236.9320582,236.9320582,0.1431862201,-0.1431862201,23.86432229,23.86432229,47.71051734,-16.68561185,-279.7994064,-0.01827042045,71.57483963,16.70388227,236.7888719,-236.7888719,279.8175336,-525.9911831,-523.9911831,-263.1137946,-0.5239911831,-0.5239911831,0.5239911831,274.5667599,-525.9910399,-523.9910399,0.5239910399,274.5666099,260.8773885,-264.4483946,-260.8773885,5.684341886e-014,521.754777,278398.0378,1,1,0,0,1,1
0.0164,-337145.853,-306.7306579,-6748.645833,-6748.645833,-298.8828152,298.8828152,0.08204233705,-0.08204233705,13.67369549,13.67369549,27.32906919,-20.22875118,-281.8415824,-0.01840383947,41.00276469,20.24715502,298.8007728,-298.8007728,281.8599042,-522.9273025,-520.9273025,-261.6128312,-0.5209273025,-0.5209273025,0.5209273025,271.3652545,-522.9272205,-520.9272205,0.5209272205,271.365169,259.3144713,-202.459375,-259.3144713,5.684341886e-014,518.6289426,337452.5837,1,1,0,0,1,1
0.0166,-370058.6098,-307.7437444,-4375.298736,-4375.298736,-370.0470564,370.0470564,0.02057467038,-0.02057467038,3.429104871,3.429104871,6.839765692,-22.20351659,-282.7714584,-0.01846462466,10.26887056,22.22198122,370.0264817,-370.0264817,282.7899024,-520.7663573,-518.7663573,-260.5679418,-0.5187663573,-0.5187663573,0.5187663573,269.1185334,-520.7663367,-518.7663367,0.5187663367,269.1185121,258.1984155,-131.2589621,-258.1984155,0,516.396831,370366.3536,1,1,0,0,1,1
0.0168,-376129.2619,-307.5435765,-1871.841604,-1871.841604,-445.1170191,445.1170191,-0.04097419489,0.04097419489,-6.829018824,-6.829018824,-13.67653124,-22.56775571,-282.5853646,-0.01845261459,-20.50555006,22.58620833,445.1579933,-445.1579933,282.6038582,-519.5906203,-517.5906203,-260.0176089,-0.5175906203,-0.5175906203,0.5175906203,267.9000502,-519.5906613,-517.5906613,0.5175906613,267.9000926,257.5730114,-56.15524813,-257.5730114,5.684341886e-014,515.1460229,376436.8054,1,1,0,0,1,1
0.017,-355324.7072,-306.1272163,582.2057806,582.2057806,-518.707261,518.707261,-0.1023613542,0.1023613542,-17.06019158,-17.06019158,-34.13885315,-21.31948243,-281.2840355,-0.01836763298,-51.19904472,21.33785007,518.8096224,-518.8096224,281.3025055,-519.4109183,-517.4109183,-259.9645531,-0.5174109183,-0.5174109183,0.5174109183,267.7140584,-519.4110207,-517.4110207,0.5174110207,267.7141643,257.4463652,17.46617342,-257.4463652,0,514.8927304,355630.8344,1,1,0,0,1,1
0.0172,-308281.0899,-303.5039652,2809.447702,2809.447702,-585.4958827,585.4958827,-0.1633445397,0.1633445397,-27.22403551,-27.22403551,-54.4664446,-18.49686539,-278.8726068,-0.01821023791,-81.69048011,18.51507563,585.6592273,-585.6592273,278.8909804,-520.1665071,-518.1665071,-260.3757414,-0.5181665071,-0.5181665071,0.5181665071,268.4965291,-520.1666705,-518.1666705,0.5181666705,268.4966984,257.7907657,84.28343107,-257.7907657,1.136868377e-013,515.5815314,308584.5939,1,1,0,0,1,1
0.0174,-236285.9071,-299.6828978,4638.947055,4638.947055,-640.354568,640.354568,-0.223683079,0.223683079,-37.28043861,-37.28043861,-74.57908188,-14.17715443,-275.3605954,-0.01798097387,-111.8595205,14.1951354,640.5782511,-640.5782511,275.3788,-521.727049,-519.727049,-261.1834409,-0.519727049,-0.519727049,0.519727049,270.1162055,-521.7272727,-519.7272727,0.5197272727,270.116438,258.5436081,139.1684117,-258.5436081,0,517.0872162,236585.59,1,1,0,0,1,1
0.0176,-141246.2092,-294.6791628,5910.388382,5910.388382,-678.4734839,678.4734839,-0.2831388434,0.2831388434,-47.18971285,-47.18971285,-94.39738959,-8.474772552,-270.7618614,-0.01768074977,-141.5871024,8.492453302,678.7566227,-678.7566227,270.7798253,-523.8962282,-521.8962282,-262.2870889,-0.5218962282,-0.5218962282,0.5218962282,272.375673,-523.8965113,-521.8965113,0.5218965113,272.3759685,259.6091393,177.3116514,-259.6091393,1.136868377e-013,519.2182786,141540.8884,1,1,0,0,1,1
0.0178,-25645.8077,-288.5146171,6478.107475,6478.107475,-695.4821802,695.4821802,-0.3414771877,0.3414771877,-56.91275079,-56.91275079,-113.8431539,-1.538748462,-265.0945541,-0.01731087703,-170.7559047,1.556059339,695.8236573,-695.8236573,265.1122064,-526.4166555,-524.4166555,-263.5558056,-0.5244166555,-0.5244166555,0.5244166555,275.0128285,-526.416997,-524.416997,0.524416997,275.0131867,260.8608499,194.3432243,-260.8608499,0,521.7216997,25934.32232,1,1,0,0,1,1
0.018,107516.2575,-281.206885,6214.809891,6214.809891,-687.5611622,687.5611622,-0.3984678784,0.3984678784,-66.41118024,-66.41118024,-132.8396314,6.450975448,-258.3810398,-0.0168724131,-199.2508116,-6.434103034,687.9596301,-687.9596301,258.3983106,-528.9769982,-526.9769982,-264.8320152,-0.5269769982,-0.5269769982,0.5269769982,277.7047567,-528.9773967,-526.9773967,0.5269773967,277.7051766,262.144983,186.4442967,-262.144983,-1.136868377e-013,524.2899661,-107235.0506,1,1,0,0,1,1
0.0182,254793.6059,-272.8190336,5014.728938,5014.728938,-651.5366497,651.5366497,-0.453885993,0.453885993,-75.64751421,-75.64751421,-151.3118515,15.28761636,-250.6478126,-0.01636914201,-226.9593657,-15.27124721,651.9905357,-651.9905357,250.6646357,-531.2198526,-529.2198526,-265.935429,-0.5292198526,-0.5292198526,0.5292198526,280.0736523,-531.2203064,-529.2203064,0.5292203064,280.0741328,263.2844236,150.4418681,-263.2844236,0,526.5688471,-254520.7869,1,1,0,0,1,1
0.0184,412369.0711,-263.2998872,2796.255807,2796.255807,-584.9595027,584.9595027,-0.5075128369,0.5075128369,-84.58530364,-84.58530364,-169.1869128,24.74214427,-241.9253947,-0.01579799323,-253.7722164,-24.72634627,585.4670156,-585.4670156,241.9417003,-532.7506513,-530.7506513,-266.667539,-0.5307506513,-0.5307506513,0.5307506513,281.6962538,-532.7511588,-530.7511588,0.5307511588,281.6967926,264.0831123,83.88767421,-264.0831123,0,528.1662245,-412105.7712,1,1,0,0,1,1
0.0186,649671.3651,-147153.2869,-367.8528418,-367.8528418,-482.3503181,482.3503181,-8.207091124,8.207091124,-88.77843319,-88.77843319,-186.3942707,38.9802819,-227.8373675,-8.829197212,-275.1727039,-30.15108469,490.5574093,-490.5574093,236.6747718,-533.1534817,-531.1534817,-266.8176494,-0.5311534817,-0.5311534817,0.5311534817,282.1240211,-533.1616887,-531.1616887,0.5311616887,282.1327396,264.3358323,-11.03558525,-264.3358323,5.684341886e-014,528.6716645,-502518.0782,1,1,0,0,0,1
0.0188,956221.4072,-425332.6173,-3809.141154,-3809.141154,-321.7588527,321.7588527,-65.5572134,65.5572134,-88.64025068,-88.64025068,-202.8660155,57.37328443,-208.8692261,-25.51995704,-291.5062662,-31.85332739,387.3160661,-387.3160661,234.4547403,-532.1637944,-530.1637944,-266.2425106,-0.5301637944,-0.5301637944,0.5301637944,281.0736489,-532.2293516,-530.2293516,0.5302293516,281.1431653,263.9212839,-114.2742346,-263.9212839,5.684341886e-014,527.8425677,-530888.7899,1,1,0,0,0,1
