"time","J1.w","clutch1.phi_rel","clutch1.w_relfric","clutch2.flange_a.phi","clutch2.phi_rel","clutch2.w_relfric","clutch3.phi_rel","clutch3.w_relfric","u","freqHz","T2","T3","J1.J","clutch1.mue_pos[1,1]","clutch1.mue_pos[1,2]","clutch1.peak","clutch1.cgeo","clutch1.fn_max","clutch1.phi_nominal","clutch1.w_small","sin1.amplitude","sin1.freqHz","sin1.phase","sin1.offset","sin1.startTime","step1.height","step1.offset","J2.J","clutch2.mue_pos[1,1]","clutch2.mue_pos[1,2]","clutch2.peak","clutch2.cgeo","clutch2.fn_max","clutch2.phi_nominal","clutch2.w_small","J3.J","clutch3.mue_pos[1,1]","clutch3.mue_pos[1,2]","clutch3.peak","clutch3.cgeo","clutch3.fn_max","clutch3.phi_nominal","clutch3.w_small","J4.J","sin2.amplitude","sin2.phase","sin2.offset","sin2.startTime","fixed.phi0","_events_default_tol","_events_tol_factor","_nle_solver_default_tol","_nle_solver_min_tol","_nle_solver_tol_factor","sin2.freqHz","_log_level","_nle_solver_log_level","J1.stateSelect","clutch1.stateSelect","J2.stateSelect","clutch2.stateSelect","J3.stateSelect","clutch3.stateSelect","J4.stateSelect","torque.useSupport","clutch1.useHeatPort","clutch2.useHeatPort","clutch3.useHeatPort","_enforce_bounds","_nle_solver_check_jac_cond","_rescale_after_singular_jac","_rescale_each_step","_use_Brent_in_1d","_use_automatic_scaling","_use_jacobian_scaling","_use_manual_equation_scaling","step1.startTime","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","clutch3.der(phi_rel)","clutch3.der(w_rel)","torque.flange.phi","J1.a","clutch1.a_relfric","clutch1.mue0","clutch1.fn","sin2.y","clutch1.flange_a.tau","clutch1.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.der(w)","clutch2.a_relfric","clutch2.mue0","clutch2.fn","step1.y","clutch2.flange_a.tau","clutch2.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","clutch3.flange_a.phi","J3.w","J3.der(w)","clutch3.a_relfric","clutch3.mue0","clutch3.fn","clutch3.flange_a.tau","clutch3.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.flange_b.tau","clutch3.flange_b.phi","J4.w","J4.der(w)","torque.tau","torque.flange.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch1.mode","clutch2.mode","clutch3.mode","clutch1.free","clutch1.startForward","clutch1.startBackward","clutch1.locked","clutch2.free","clutch2.startForward","clutch2.startBackward","clutch2.locked","clutch3.free","clutch3.startForward","clutch3.startBackward","clutch3.locked","_HiddenStates.der(x[0])","_HiddenStates.der(x[1])","_HiddenStates.der(x[2])","_HiddenStates.der(x[3])","_HiddenStates.der(x[4])","_HiddenStates.der(x[5])","_HiddenStates.der(x[6])","_HiddenStates.der(x[7])","clutch1.unitAngularAcceleration","clutch1.unitTorque","sin1.pi","clutch2.unitAngularAcceleration","clutch2.unitTorque","clutch3.unitAngularAcceleration","clutch3.unitTorque","sin2.pi","clutch1.Unknown","clutch1.Free","clutch1.Forward","clutch1.Stuck","clutch1.Backward","clutch2.Unknown","clutch2.Free","clutch2.Forward","clutch2.Stuck","clutch2.Backward","clutch3.Unknown","clutch3.Free","clutch3.Forward","clutch3.Stuck","clutch3.Backward"
1.19,3.113714916,-3.150425429,0.3372217393,3.509586607,-1.397245086,1.079830669e-013,-2.11234153,-3.450936655,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-2.328961485,0.3372217393,1.948357255,3.450936655,1.079830669e-013,0,-3.450936655,0.3806042296,6.660012037,-2.328961485,1.948357255,0.5,1.522416918,0.07612084591,-0.7612084591,0.7612084591,0.7612084591,0.837329305,2.78568656,0.2566960406,3.450936655,-0.3806042296,0,0.5,20,1,-0.3806042296,0.3806042296,10,11,0.3806042296,4.1098812e-014,2.112341522,3.450936655,-0.3806042296,0.3806042296,0.5,0,-0,0,0,0,0.3806042296,-0,0,-8.117378769e-009,2.353672812e-014,0,-3.090169944,3.090169944,-2.328961485,1.948357255,0,0.3806042296,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-2.328961485,0.3372217393,1.948357255,3.450936655,1.079830669e-013,0,-3.450936655,0.3806042296,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.2,3.105122081,-3.147003506,0.3423218982,3.544077986,-1.397245086,1.079830669e-013,-2.146832911,-3.44744398,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,0.6358525496,0.3423218982,-0.9537788244,3.44744398,1.079830669e-013,0,-3.44744398,0.3179262748,6.691081492,0.6358525496,-0.9537788244,0.5,1.271705099,0.06358525496,-0.6358525496,0.6358525496,0.6358525496,0.6994378046,-0.2543410198,0.2176662518,3.44744398,-0.3179262748,0,0.5,20,1,-0.3179262748,0.3179262748,10,11,0.3179262748,3.433065421e-014,2.1468329,3.44744398,-0.3179262748,0.3179262748,0.5,0,-0,0,0,0,0.3179262748,-0,0,-1.084863932e-008,2.131628207e-014,0,-1.469527625e-014,1.469527625e-014,0.6358525496,-0.9537788244,0,0.3179262748,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0.6358525496,0.3423218982,-0.9537788244,3.44744398,1.079830669e-013,0,-3.44744398,0.3179262748,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.21,3.126431625,-3.143677387,0.3181467179,3.578537583,-1.397245086,1.079830669e-013,-2.181292509,-3.444578343,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,3.600566175,0.3181467179,-3.855764291,3.444578343,1.079830669e-013,0,-3.444578343,0.2551981158,6.722214971,3.600566175,-3.855764291,0.5,1.020792463,0.05103962316,-0.5103962316,0.5103962316,0.5103962316,0.5614358548,-3.294328436,0.1623808859,3.444578343,-0.2551981158,0,0.5,20,1,-0.2551981158,0.2551981158,10,11,0.2551981158,2.755707522e-014,2.181292498,3.444578343,-0.2551981158,0.2551981158,0.5,0,-0,0,0,0,0.2551981158,-0,0,-1.084864021e-008,2.087219286e-014,0,3.090169944,-3.090169944,3.600566175,-3.855764291,0,0.2551981158,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3.600566175,0.3181467179,-3.855764291,3.444578343,1.079830669e-013,0,-3.444578343,0.2551981158,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.22,3.176119626,-3.140733834,0.2662205487,3.612971653,-1.397245086,1.079830669e-013,-2.215726578,-3.442340175,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,6.262711839,0.2662205487,-6.455141497,3.442340175,1.079830669e-013,0,-3.442340175,0.1924296581,6.753705487,6.262711839,-6.455141497,0.5,0.7697186324,0.03848593162,-0.3848593162,0.3848593162,0.3848593162,0.4233452478,-6.031796249,0.1024574583,3.442340175,-0.1924296581,0,0.5,20,1,-0.1924296581,0.1924296581,10,11,0.1924296581,2.077914465e-014,2.215726567,3.442340175,-0.1924296581,0.1924296581,0.5,0,-0,0,0,0,0.1924296581,-0,0,-1.084863976e-008,2.220446049e-014,0,5.877852523,-5.877852523,6.262711839,-6.455141497,0,0.1924296581,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,6.262711839,0.2662205487,-6.455141497,3.442340175,1.079830669e-013,0,-3.442340175,0.1924296581,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.23,3.249761088,-3.138430953,0.1909687633,3.64738648,-1.397245086,1.079830669e-013,-2.250141405,-3.440729851,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,8.349431571,0.1909687633,-8.479062384,3.440729851,1.079830669e-013,0,-3.440729851,0.1296308135,6.785817432,8.349431571,-8.479062384,0.5,0.518523254,0.0259261627,-0.259261627,0.259261627,0.259261627,0.2851877897,-8.193874595,0.04951087228,3.440729851,-0.1296308135,0,0.5,20,1,-0.1296308135,0.1296308135,10,11,0.1296308135,1.399793281e-014,2.250141394,3.440729851,-0.1296308135,0.1296308135,0.5,0,-0,0,0,0,0.1296308135,-0,0,-1.084863799e-008,2.131628207e-014,0,8.090169944,-8.090169944,8.349431571,-8.479062384,0,0.1296308135,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,8.349431571,0.1909687633,-8.479062384,3.440729851,1.079830669e-013,0,-3.440729851,0.1296308135,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.24,3.340460863,-3.136969374,0.09928676408,3.681788343,-1.397245086,1.079830669e-013,-2.284543269,-3.439747627,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,9.64418816,0.09928676408,-9.710999659,3.439747627,1.079830669e-013,0,-3.439747627,0.06681149868,6.818757717,9.64418816,-9.710999659,0.5,0.2672459947,0.01336229974,-0.1336229974,0.1336229974,0.1336229974,0.1469852971,-9.564014362,0.01326699501,3.439747627,-0.06681149868,0,0.5,20,1,-0.06681149868,0.06681149868,10,11,0.06681149868,7.214510533e-015,2.284543258,3.439747627,-0.06681149868,0.06681149868,0.5,0,-0,0,0,0,0.06681149868,-0,0,-1.084863843e-008,2.176037128e-014,0,9.510565163,-9.510565163,9.64418816,-9.710999659,0,0.06681149868,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,9.64418816,0.09928676408,-9.710999659,3.439747627,1.079830669e-013,0,-3.439747627,0.06681149868,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.25,3.439532506,-3.136471114,-0.0001387378073,3.716183526,-1.397245086,1.079830669e-013,-2.318938452,-3.439393768,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,9.992036733,-0.0001387378073,-9.988055099,3.439393768,1.079830669e-013,0,-3.439393768,-0.003981633554,6.85265464,9.992036733,-9.988055099,0.5,0.01592653421,0.0007963267107,0.007963267107,-0.007963267107,0.007963267107,0.008759593818,-9.996814693,1.104806218e-006,3.439393768,0.003981633554,0,0.5,20,1,0.003981633554,-0.003981633554,10,11,-0.003981633554,-4.299490025e-016,2.318938441,3.439393768,0.003981633554,-0.003981633554,0.5,0,-0,0,0,0,-0.003981633554,-0,0,-1.084860513e-008,2.131628207e-014,0,10,-10,9.992036733,-9.988055099,0,-0.003981633554,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,9.992036733,-0.0001387378073,-9.988055099,3.439393768,1.079830669e-013,0,-3.439393768,-0.003981633554,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.26,3.537891694,-3.136968668,-0.09849667364,3.750577476,-1.397245086,1.079830669e-013,-2.353332401,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,9.510565163,-0.09849667364,-9.510565163,3.43939502,1.079830669e-013,0,-3.43939502,0,6.887546144,9.510565163,-9.510565163,0.5,-0.2353954413,-0.01176977206,-0,0,-0.1176977206,-0.1294674927,-9.510565163,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.353332391,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085248069e-008,1.998401444e-014,0,9.510565163,-9.510565163,9.510565163,-9.510565163,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,9.510565163,-0.09849667364,-9.510565163,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.27,3.626627491,-3.138409088,-0.1872324712,3.784971426,-1.397245086,1.079830669e-013,-2.387726352,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,8.090169944,-0.1872324712,-8.090169944,3.43939502,1.079830669e-013,0,-3.43939502,0,6.923380515,8.090169944,-8.090169944,0.5,-0.4866802451,-0.02433401225,-0,0,-0.2433401225,-0.2676741348,-8.090169944,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.387726341,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085248424e-008,2.042810365e-014,0,8.090169944,-8.090169944,8.090169944,-8.090169944,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,8.090169944,-0.1872324712,-8.090169944,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.28,3.697048233,-3.140651994,-0.2576532134,3.819365377,-1.397245086,1.079830669e-013,-2.422120302,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,5.877852523,-0.2576532134,-5.877852523,3.43939502,1.079830669e-013,0,-3.43939502,0,6.960017371,5.877852523,-5.877852523,0.5,-0.7378881964,-0.03689440982,-0,0,-0.3689440982,-0.405838508,-5.877852523,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.422120291,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085249179e-008,2.087219286e-014,0,5.877852523,-5.877852523,5.877852523,-5.877852523,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,5.877852523,-0.2576532134,-5.877852523,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.29,3.742260755,-3.143477865,-0.3028657352,3.853759327,-1.397245086,1.079830669e-013,-2.456514252,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,3.090169944,-0.3028657352,-3.090169944,3.43939502,1.079830669e-013,0,-3.43939502,0,6.997237192,3.090169944,-3.090169944,0.5,-0.9889796267,-0.04944898133,-0,0,-0.4944898133,-0.5439387947,-3.090169944,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.456514241,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085249979e-008,2.042810365e-014,0,3.090169944,-3.090169944,3.090169944,-3.090169944,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,3.090169944,-0.3028657352,-3.090169944,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.3,3.757838774,-3.146610177,-0.3184437539,3.888153277,-1.397245086,1.079830669e-013,-2.490908202,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-1.953992523e-014,-0.3184437539,1.776356839e-014,3.43939502,1.079830669e-013,0,-3.43939502,0,7.034763454,-1.953992523e-014,1.776356839e-014,0.5,-1.239914886,-0.06199574428,-0,0,-0.6199574428,-0.6819531871,1.776356839e-014,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.490908191,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.08524989e-008,1.998401444e-014,0,-1.960725419e-014,1.960725419e-014,-1.953992523e-014,1.776356839e-014,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,-1.953992523e-014,-0.3184437539,1.776356839e-014,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.31,3.742260688,-3.149741938,-0.3028656676,3.922547227,-1.397245086,1.079830669e-013,-2.525302152,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-3.090169944,-0.3028656676,3.090169944,3.43939502,1.079830669e-013,0,-3.43939502,0,7.072289165,-3.090169944,3.090169944,0.5,-1.490654348,-0.07453271738,-0,0,-0.7453271738,-0.8198598911,3.090169944,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.525302142,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085249801e-008,1.998401444e-014,0,-3.090169944,3.090169944,-3.090169944,3.090169944,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,-3.090169944,-0.3028656676,3.090169944,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.32,3.697049648,-3.152567834,-0.2576546276,3.956941177,-1.397245086,1.079830669e-013,-2.559696103,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-5.877852523,-0.2576546276,5.877852523,3.43939502,1.079830669e-013,0,-3.43939502,0,7.109509012,-5.877852523,5.877852523,0.5,-1.741158418,-0.0870579209,-0,0,-0.870579209,-0.9576371299,5.877852523,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.559696092,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085249668e-008,1.909583602e-014,0,-5.877852523,5.877852523,-5.877852523,5.877852523,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,-5.877852523,-0.2576546276,5.877852523,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.33,3.626629172,-3.154810752,-0.1872341522,3.991335128,-1.397245086,1.079830669e-013,-2.594090053,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-8.090169944,-0.1872341522,8.090169944,3.43939502,1.079830669e-013,0,-3.43939502,0,7.146145879,-8.090169944,8.090169944,0.5,-1.991387539,-0.09956937696,-0,0,-0.9956937696,-1.095263147,8.090169944,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.594090042,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085249579e-008,1.909583602e-014,0,-8.090169944,8.090169944,-8.090169944,8.090169944,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,-8.090169944,-0.1872341522,8.090169944,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.34,3.53789337,-3.156251296,-0.09849835027,4.025729078,-1.397245086,1.079830669e-013,-2.628484003,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-9.510565163,-0.09849835027,9.510565163,3.43939502,1.079830669e-013,0,-3.43939502,0,7.181980374,-9.510565163,9.510565163,0.5,-2.241302197,-0.1120651099,-0,0,-1.120651099,-1.232716209,9.510565163,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.628483992,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085249446e-008,1.865174681e-014,0,-9.510565163,9.510565163,-9.510565163,9.510565163,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,-9.510565163,-0.09849835027,9.510565163,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.35,3.439529958,-3.156748544,-0.0001349379947,4.060123028,-1.397245086,1.079830669e-013,-2.662877953,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-10,-0.0001349379947,10,3.43939502,1.079830669e-013,0,-3.43939502,0,7.216871572,-10,10,0.5,-2.490862928,-0.1245431464,-0,0,-1.245431464,-1.36997461,10,-0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.662877942,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.085249268e-008,1.909583602e-014,0,-10,10,-10,10,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,-10,-0.0001349379947,10,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.36,3.341166772,-3.156254013,0.09822824794,4.094516977,-1.397245086,1.079830669e-013,-2.697271903,-3.43939502,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-9.510565163,0.09822824794,9.510565163,3.43939502,1.079830669e-013,0,-3.43939502,0,7.250770989,-9.510565163,9.510565163,0.5,-2.740030322,-0.1370015161,-0,0,-1.370015161,-1.507016677,9.510565163,0,3.43939502,0,0,0.5,20,1,-0,0,10,11,0,0,2.697271891,3.43939502,0,0,0.5,0,-0,0,0,0,0,-0,0,-1.229211977e-008,1.953992523e-014,0,-9.510565163,9.510565163,-9.510565163,9.510565163,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,-9.510565163,0.09822824794,9.510565163,3.43939502,1.079830669e-013,0,-3.43939502,0,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
