"time","outp","overflw","out_stato"
9.785,0,0,1
9.786,1,0,2
9.787,0,0,7
9.788,0,0,3
9.789,1,1,1
9.79,1,0,2
9.791,1,0,6
9.792,0,0,3
9.793,1,1,1
9.794,0,0,2
9.795,1,0,6
9.796,1,0,0
9.797,1,0,1
9.798,1,0,2
9.799,0,0,7
9.8,0,0,3
9.801,1,1,1
9.802,1,0,2
9.803,0,0,6
9.804,1,0,0
9.805,0,0,1
9.806,1,0,2
9.807,1,0,6
9.808,1,0,0
9.809,1,0,1
9.81,1,0,2
9.811,1,0,6
9.812,0,0,0
9.813,1,0,1
9.814,0,0,2
9.815,0,0,7
9.816,0,0,3
9.817,1,1,1
9.818,0,0,2
9.819,1,0,6
9.82,1,0,0
9.821,0,0,1
9.822,1,0,2
9.823,1,0,6
9.824,1,0,0
9.825,1,0,1
9.826,1,0,2
9.827,0,0,7
9.828,1,0,0
9.829,1,0,1
9.83,0,0,5
9.831,1,0,6
9.832,1,0,0
9.833,0,0,1
9.834,1,0,2
9.835,1,0,6
9.836,1,0,0
9.837,1,0,1
9.838,0,0,5
9.839,1,0,7
9.84,0,0,3
9.841,0,1,1
9.842,0,0,5
9.843,1,0,6
9.844,1,0,0
9.845,1,0,1
9.846,1,0,2
9.847,0,0,7
9.848,1,0,0
9.849,1,0,1
9.85,1,0,2
9.851,1,0,6
9.852,1,0,0
9.853,0,0,4
9.854,0,0,5
9.855,1,0,7
9.856,1,0,0
9.857,0,0,1
9.858,0,0,2
9.859,0,0,6
9.86,1,0,0
9.861,1,0,1
9.862,0,0,2
9.863,0,0,6
9.864,0,0,0
9.865,1,0,1
9.866,1,0,2
9.867,0,0,7
9.868,1,0,0
9.869,0,0,4
9.87,0,0,5
9.871,1,0,6
9.872,1,0,0
9.873,0,0,4
9.874,1,0,5
9.875,1,0,7
9.876,1,0,0
9.877,0,0,4
9.878,1,0,5
9.879,1,0,7
9.88,0,0,3
9.881,1,1,1
9.882,1,0,2
9.883,1,0,6
9.884,1,0,0
9.885,1,0,1
9.886,1,0,2
9.887,1,0,6
9.888,0,0,0
9.889,0,0,4
9.89,0,0,5
9.891,0,0,7
9.892,1,0,0
9.893,1,0,1
9.894,0,0,2
9.895,1,0,6
9.896,1,0,0
9.897,0,0,1
9.898,1,0,2
9.899,0,0,6
9.9,1,0,0
9.901,0,0,4
9.902,1,0,5
9.903,1,0,6
9.904,0,0,0
9.905,1,0,1
9.906,1,0,2
9.907,0,0,6
9.908,0,0,3
9.909,1,1,1
9.91,1,0,2
9.911,1,0,6
9.912,0,0,0
9.913,1,0,1
9.914,0,0,2
9.915,0,0,7
9.916,1,0,0
9.917,1,0,1
9.918,1,0,2
9.919,1,0,6
9.92,1,0,0
9.921,1,0,1
9.922,0,0,2
9.923,1,0,6
9.924,1,0,0
9.925,0,0,4
9.926,0,0,5
9.927,0,0,7
9.928,1,0,3
9.929,1,1,1
9.93,1,0,2
9.931,0,0,7
9.932,0,0,3
9.933,1,1,1
9.934,1,0,2
9.935,1,0,6
9.936,1,0,0
9.937,0,0,4
9.938,0,0,5
9.939,0,0,7
9.94,1,0,0
9.941,1,0,1
9.942,1,0,2
9.943,1,0,6
9.944,1,0,0
9.945,0,0,1
9.946,0,0,2
9.947,0,0,7
9.948,0,0,3
9.949,1,1,1
9.95,1,0,2
9.951,1,0,6
9.952,1,0,0
9.953,0,0,4
9.954,0,0,5
9.955,0,0,7
9.956,0,0,3
9.957,0,1,4
9.958,1,0,5
9.959,0,0,7
9.96,1,0,3
9.961,0,1,1
9.962,1,0,2
9.963,0,0,7
9.964,1,0,0
9.965,0,0,1
9.966,1,0,2
9.967,1,0,6
9.968,0,0,0
9.969,0,0,4
9.97,0,0,5
9.971,0,0,7
9.972,0,0,3
9.973,1,1,1
9.974,0,0,2
9.975,0,0,6
9.976,1,0,0
9.977,1,0,1
9.978,1,0,2
9.979,0,0,7
9.98,1,0,0
9.981,0,0,4
9.982,0,0,5
9.983,0,0,7
9.984,1,0,3
9.985,0,1,4
9.986,0,0,5
9.987,1,0,7
9.988,0,0,3
9.989,1,1,1
9.99,0,0,2
9.991,1,0,6
9.992,1,0,0
9.993,0,0,1
9.994,1,0,2
9.995,0,0,7
9.996,1,0,0
9.997,0,0,4
9.998,1,0,5
9.999,0,0,7
10,1,0,3
