    "time","accelPedal","egsCarSpeed", "egsGear","egsTargetGear",     "k15",   "nAtIn",  "nAtOut",    "prnd","tShiftStart","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
     25.91,         0,   165.913,         6,         6,         1, 2547.6113, 3686.5434,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.92,         0,   165.894,         6,         6,         1, 2547.3171, 3686.1177,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.93,         0,   165.875,         6,         6,         1,  2547.023, 3685.6921,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.94,         0,   165.856,         6,         6,         1,  2546.729, 3685.2666,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.95,         0,   165.837,         6,         6,         1,  2546.435, 3684.8412,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.96,         0,   165.817,         6,         6,         1,  2546.141, 3684.4158,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.97,         0,   165.798,         6,         6,         1, 2545.8471, 3683.9905,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.98,         0,   165.779,         6,         6,         1, 2545.5532, 3683.5652,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.99,         0,    165.76,         6,         6,         1, 2545.2594,   3683.14,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
        26,         0,   165.741,         6,         6,         1, 2544.9656, 3682.7149,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.01,         0,   165.722,         6,         6,         1, 2544.6718, 3682.2898,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.02,         0,   165.703,         6,         6,         1, 2544.3781, 3681.8648,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.03,         0,   165.683,         6,         6,         1, 2544.0845, 3681.4399,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.04,         0,   165.664,         6,         6,         1, 2543.7909, 3681.0151,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.05,         0,   165.645,         6,         6,         1, 2543.4973, 3680.5903,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.06,         0,   165.626,         6,         6,         1, 2543.2038, 3680.1655,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.07,         0,   165.607,         6,         6,         1, 2542.9104, 3679.7409,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.08,         0,   165.588,         6,         6,         1, 2542.6169, 3679.3163,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.09,         0,   165.569,         6,         6,         1, 2542.3236, 3678.8918,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.1,         0,    165.55,         6,         6,         1, 2542.0302, 3678.4673,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.11,         0,   165.531,         6,         6,         1,  2541.737, 3678.0429,         3,     24.82,         0,         0,         1,         0,         0,         1,         1,         1,         0
