Time,_dummy,_derdummy,TAmb,TDif,ground_p_v,ground_p_i,constantVoltage_V,constantVoltage_v,constantVoltage_i,constantVoltage_p_v,constantVoltage_p_i,constantVoltage_n_v,constantVoltage_n_i,heatCapacitor_C,heatCapacitor_T,der_heatCapacitor_T_,heatCapacitor_der_0T,heatCapacitor_port_T,heatCapacitor_port_Q_0flow,heatingResistor_R_0ref,heatingResistor_T_0ref,heatingResistor_alpha,heatingResistor_v,heatingResistor_i,heatingResistor_p_v,heatingResistor_p_i,heatingResistor_n_v,heatingResistor_n_i,heatingResistor_useHeatPort,heatingResistor_T,heatingResistor_heatPort_T,heatingResistor_heatPort_Q_0flow,heatingResistor_LossPower,heatingResistor_T_0heatPort,heatingResistor_R,fixedTemperature_T,fixedTemperature_port_T,fixedTemperature_port_Q_0flow,temperatureSensor_T,temperatureSensor_port_T,temperatureSensor_port_Q_0flow,thermalConductor_Q_0flow,thermalConductor_dT,thermalConductor_port_0a_T,thermalConductor_port_0a_Q_0flow,thermalConductor_port_0b_T,thermalConductor_port_0b_Q_0flow,thermalConductor_G,idealSwitch_v,idealSwitch_i,idealSwitch_p_v,idealSwitch_p_i,idealSwitch_n_v,idealSwitch_n_i,idealSwitch_Ron,idealSwitch_Goff,idealSwitch_useHeatPort,idealSwitch_T,idealSwitch_LossPower,idealSwitch_T_0heatPort,idealSwitch_control,idealSwitch_s,idealSwitch_unitVoltage,idealSwitch_unitCurrent,ramp_height,ramp_duration,ramp_offset,ramp_startTime,ramp_y,onOffController_reference,onOffController_u,onOffController_y,onOffController_bandwidth,onOffController_pre_0y_0start,logicalNot_u,logicalNot_y,TRes,heatCapacitor_0T,switch_0Controll,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_StartTime,fmi_StopTime,fmi_NumberOfSteps,fmi_CommunicationStepSize,fmi_forceShutDownAtStopTime
5.98,1,0,293.15,2,0,0,10,10,-0.921693,10,-0.921693,0,0.921693,1,314.814,7.05047,7.05047,314.814,7.05047,10,293.15,0.00392157,9.99999,0.921693,9.99999,0.921693,0,-0.921693,1,293.15,314.814,-9.21692,9.21692,314.814,10.8496,293.15,293.15,2.16645,41.6645,314.814,0,2.16645,21.6645,314.814,2.16645,293.15,-2.16645,0.1,9.21693e-006,0.921693,10,0.921693,9.99999,-0.921693,1e-005,1e-005,0,293.15,8.49518e-006,293.15,0,0.921693,1,1,25,6,25,2,41.6667,41.6667,41.6645,1,2,0,1,0,314.673,41.5233,0,0,1,0,10,500,0.02,0
6,1,0,293.15,2,0,0,10,10,-0.921693,10,-0.921693,0,0.921693,1,314.814,7.05047,7.05047,314.814,7.05047,10,293.15,0.00392157,9.99999,0.921693,9.99999,0.921693,0,-0.921693,1,293.15,314.814,-9.21692,9.21692,314.814,10.8496,293.15,293.15,2.16645,41.6645,314.814,0,2.16645,21.6645,314.814,2.16645,293.15,-2.16645,0.1,9.21693e-006,0.921693,10,0.921693,9.99999,-0.921693,1e-005,1e-005,0,293.15,8.49518e-006,293.15,0,0.921693,1,1,25,6,25,2,41.6667,41.6667,41.6645,1,2,0,1,0,314.673,41.5233,0,0,1,0,10,500,0.02,0
6,1,0,293.15,2,0,0,10,10,-0.921224,10,-0.921224,0,0.921224,1,314.955,7.0317,7.0317,314.955,7.0317,10,293.15,0.00392157,9.99999,0.921224,9.99999,0.921224,0,-0.921224,1,293.15,314.955,-9.21223,9.21223,314.955,10.8551,293.15,293.15,2.18053,41.8053,314.955,0,2.18053,21.8053,314.955,2.18053,293.15,-2.18053,0.1,9.21224e-006,0.921224,10,0.921224,9.99999,-0.921224,1e-005,1e-005,0,293.15,8.48654e-006,293.15,0,0.921224,1,1,25,6,25,2,41.75,41.75,41.8053,1,2,0,1,0,314.814,41.6645,0,0,1,0,10,500,0.02,0
6.02,1,0,293.15,2,0,0,10,10,-0.921224,10,-0.921224,0,0.921224,1,314.955,7.0317,7.0317,314.955,7.0317,10,293.15,0.00392157,9.99999,0.921224,9.99999,0.921224,0,-0.921224,1,293.15,314.955,-9.21223,9.21223,314.955,10.8551,293.15,293.15,2.18053,41.8053,314.955,0,2.18053,21.8053,314.955,2.18053,293.15,-2.18053,0.1,9.21224e-006,0.921224,10,0.921224,9.99999,-0.921224,1e-005,1e-005,0,293.15,8.48654e-006,293.15,0,0.921224,1,1,25,6,25,2,41.75,41.75,41.8053,1,2,0,1,0,314.814,41.6645,0,0,1,0,10,500,0.02,0
6.02,1,0,293.15,2,0,0,10,10,-0.920757,10,-0.920757,0,0.920757,1,315.096,7.01299,7.01299,315.096,7.01299,10,293.15,0.00392157,9.99999,0.920757,9.99999,0.920757,0,-0.920757,1,293.15,315.096,-9.20756,9.20756,315.096,10.8606,293.15,293.15,2.19458,41.9458,315.096,0,2.19458,21.9458,315.096,2.19458,293.15,-2.19458,0.1,9.20757e-006,0.920757,10,0.920757,9.99999,-0.920757,1e-005,1e-005,0,293.15,8.47794e-006,293.15,0,0.920757,1,1,25,6,25,2,41.8333,41.8333,41.9458,1,2,0,1,0,314.955,41.8053,0,0,1,0,10,500,0.02,0
6.04,1,0,293.15,2,0,0,10,10,-0.920757,10,-0.920757,0,0.920757,1,315.096,7.01299,7.01299,315.096,7.01299,10,293.15,0.00392157,9.99999,0.920757,9.99999,0.920757,0,-0.920757,1,293.15,315.096,-9.20756,9.20756,315.096,10.8606,293.15,293.15,2.19458,41.9458,315.096,0,2.19458,21.9458,315.096,2.19458,293.15,-2.19458,0.1,9.20757e-006,0.920757,10,0.920757,9.99999,-0.920757,1e-005,1e-005,0,293.15,8.47794e-006,293.15,0,0.920757,1,1,25,6,25,2,41.8333,41.8333,41.9458,1,2,0,1,0,314.955,41.8053,0,0,1,0,10,500,0.02,0
6.04,1,0,293.15,2,0,0,10,10,-0.920292,10,-0.920292,0,0.920292,1,315.236,6.99432,6.99432,315.236,6.99432,10,293.15,0.00392157,9.99999,0.920292,9.99999,0.920292,0,-0.920292,1,293.15,315.236,-9.20291,9.20291,315.236,10.8661,293.15,293.15,2.20858,42.0858,315.236,0,2.20858,22.0858,315.236,2.20858,293.15,-2.20858,0.1,9.20292e-006,0.920292,10,0.920292,9.99999,-0.920292,1e-005,1e-005,0,293.15,8.46937e-006,293.15,0,0.920292,1,1,25,6,25,2,41.9167,41.9167,42.0858,1,2,0,1,0,315.096,41.9458,0,0,1,0,10,500,0.02,0
6.06,1,0,293.15,2,0,0,10,10,-0.920292,10,-0.920292,0,0.920292,1,315.236,6.99432,6.99432,315.236,6.99432,10,293.15,0.00392157,9.99999,0.920292,9.99999,0.920292,0,-0.920292,1,293.15,315.236,-9.20291,9.20291,315.236,10.8661,293.15,293.15,2.20858,42.0858,315.236,0,2.20858,22.0858,315.236,2.20858,293.15,-2.20858,0.1,9.20292e-006,0.920292,10,0.920292,9.99999,-0.920292,1e-005,1e-005,0,293.15,8.46937e-006,293.15,0,0.920292,1,1,25,6,25,2,41.9167,41.9167,42.0858,1,2,0,1,0,315.096,41.9458,0,0,1,0,10,500,0.02,0
6.06,1,0,293.15,2,0,0,10,10,-0.919828,10,-0.919828,0,0.919828,1,315.376,6.97571,6.97571,315.376,6.97571,10,293.15,0.00392157,9.99999,0.919828,9.99999,0.919828,0,-0.919828,1,293.15,315.376,-9.19827,9.19827,315.376,10.8716,293.15,293.15,2.22256,42.2256,315.376,0,2.22256,22.2256,315.376,2.22256,293.15,-2.22256,0.1,9.19828e-006,0.919828,10,0.919828,9.99999,-0.919828,1e-005,1e-005,0,293.15,8.46083e-006,293.15,0,0.919828,1,1,25,6,25,2,42,42,42.2256,1,2,0,1,0,315.236,42.0858,0,0,1,0,10,500,0.02,0
6.08,1,0,293.15,2,0,0,10,10,-0.919828,10,-0.919828,0,0.919828,1,315.376,6.97571,6.97571,315.376,6.97571,10,293.15,0.00392157,9.99999,0.919828,9.99999,0.919828,0,-0.919828,1,293.15,315.376,-9.19827,9.19827,315.376,10.8716,293.15,293.15,2.22256,42.2256,315.376,0,2.22256,22.2256,315.376,2.22256,293.15,-2.22256,0.1,9.19828e-006,0.919828,10,0.919828,9.99999,-0.919828,1e-005,1e-005,0,293.15,8.46083e-006,293.15,0,0.919828,1,1,25,6,25,2,42,42,42.2256,1,2,0,1,0,315.236,42.0858,0,0,1,0,10,500,0.02,0
6.08,1,0,293.15,2,0,0,10,10,-0.919365,10,-0.919365,0,0.919365,1,315.515,6.95715,6.95715,315.515,6.95715,10,293.15,0.00392157,9.99999,0.919365,9.99999,0.919365,0,-0.919365,1,293.15,315.515,-9.19365,9.19365,315.515,10.8771,293.15,293.15,2.2365,42.365,315.515,0,2.2365,22.365,315.515,2.2365,293.15,-2.2365,0.1,9.19365e-006,0.919365,10,0.919365,9.99999,-0.919365,1e-005,1e-005,0,293.15,8.45233e-006,293.15,0,0.919365,1,1,25,6,25,2,42.0833,42.0833,42.365,1,2,0,1,0,315.376,42.2256,0,0,1,0,10,500,0.02,0
6.1,1,0,293.15,2,0,0,10,10,-0.919365,10,-0.919365,0,0.919365,1,315.515,6.95715,6.95715,315.515,6.95715,10,293.15,0.00392157,9.99999,0.919365,9.99999,0.919365,0,-0.919365,1,293.15,315.515,-9.19365,9.19365,315.515,10.8771,293.15,293.15,2.2365,42.365,315.515,0,2.2365,22.365,315.515,2.2365,293.15,-2.2365,0.1,9.19365e-006,0.919365,10,0.919365,9.99999,-0.919365,1e-005,1e-005,0,293.15,8.45233e-006,293.15,0,0.919365,1,1,25,6,25,2,42.0833,42.0833,42.365,1,2,0,1,0,315.376,42.2256,0,0,1,0,10,500,0.02,0
6.1,1,0,293.15,2,0,0,10,10,-0.918905,10,-0.918905,0,0.918905,1,315.654,6.93864,6.93864,315.654,6.93864,10,293.15,0.00392157,9.99999,0.918905,9.99999,0.918905,0,-0.918905,1,293.15,315.654,-9.18904,9.18904,315.654,10.8825,293.15,293.15,2.2504,42.504,315.654,0,2.2504,22.504,315.654,2.2504,293.15,-2.2504,0.1,9.18905e-006,0.918905,10,0.918905,9.99999,-0.918905,1e-005,1e-005,0,293.15,8.44386e-006,293.15,0,0.918905,1,1,25,6,25,2,42.1667,42.1667,42.504,1,2,0,1,0,315.515,42.365,0,0,1,0,10,500,0.02,0
6.12,1,0,293.15,2,0,0,10,10,-0.918905,10,-0.918905,0,0.918905,1,315.654,6.93864,6.93864,315.654,6.93864,10,293.15,0.00392157,9.99999,0.918905,9.99999,0.918905,0,-0.918905,1,293.15,315.654,-9.18904,9.18904,315.654,10.8825,293.15,293.15,2.2504,42.504,315.654,0,2.2504,22.504,315.654,2.2504,293.15,-2.2504,0.1,9.18905e-006,0.918905,10,0.918905,9.99999,-0.918905,1e-005,1e-005,0,293.15,8.44386e-006,293.15,0,0.918905,1,1,25,6,25,2,42.1667,42.1667,42.504,1,2,0,1,0,315.515,42.365,0,0,1,0,10,500,0.02,0
6.12,1,0,293.15,2,0,0,10,10,-0.918446,10,-0.918446,0,0.918446,1,315.793,6.92019,6.92019,315.793,6.92019,10,293.15,0.00392157,9.99999,0.918446,9.99999,0.918446,0,-0.918446,1,293.15,315.793,-9.18445,9.18445,315.793,10.8879,293.15,293.15,2.26426,42.6426,315.793,0,2.26426,22.6426,315.793,2.26426,293.15,-2.26426,0.1,9.18446e-006,0.918446,10,0.918446,9.99999,-0.918446,1e-005,1e-005,0,293.15,8.43543e-006,293.15,0,0.918446,1,1,25,6,25,2,42.25,42.25,42.6426,1,2,0,1,0,315.654,42.504,0,0,1,0,10,500,0.02,0
6.14,1,0,293.15,2,0,0,10,10,-0.918446,10,-0.918446,0,0.918446,1,315.793,6.92019,6.92019,315.793,6.92019,10,293.15,0.00392157,9.99999,0.918446,9.99999,0.918446,0,-0.918446,1,293.15,315.793,-9.18445,9.18445,315.793,10.8879,293.15,293.15,2.26426,42.6426,315.793,0,2.26426,22.6426,315.793,2.26426,293.15,-2.26426,0.1,9.18446e-006,0.918446,10,0.918446,9.99999,-0.918446,1e-005,1e-005,0,293.15,8.43543e-006,293.15,0,0.918446,1,1,25,6,25,2,42.25,42.25,42.6426,1,2,0,1,0,315.654,42.504,0,0,1,0,10,500,0.02,0
6.14,1,0,293.15,2,0,0,10,10,-0.917989,10,-0.917989,0,0.917989,1,315.931,6.90179,6.90179,315.931,6.90179,10,293.15,0.00392157,9.99999,0.917989,9.99999,0.917989,0,-0.917989,1,293.15,315.931,-9.17988,9.17988,315.931,10.8934,293.15,293.15,2.27809,42.7809,315.931,0,2.27809,22.7809,315.931,2.27809,293.15,-2.27809,0.1,9.17989e-006,0.917989,10,0.917989,9.99999,-0.917989,1e-005,1e-005,0,293.15,8.42704e-006,293.15,0,0.917989,1,1,25,6,25,2,42.3333,42.3333,42.7809,1,2,0,1,0,315.793,42.6426,0,0,1,0,10,500,0.02,0
6.16,1,0,293.15,2,0,0,10,10,-0.917989,10,-0.917989,0,0.917989,1,315.931,6.90179,6.90179,315.931,6.90179,10,293.15,0.00392157,9.99999,0.917989,9.99999,0.917989,0,-0.917989,1,293.15,315.931,-9.17988,9.17988,315.931,10.8934,293.15,293.15,2.27809,42.7809,315.931,0,2.27809,22.7809,315.931,2.27809,293.15,-2.27809,0.1,9.17989e-006,0.917989,10,0.917989,9.99999,-0.917989,1e-005,1e-005,0,293.15,8.42704e-006,293.15,0,0.917989,1,1,25,6,25,2,42.3333,42.3333,42.7809,1,2,0,1,0,315.793,42.6426,0,0,1,0,10,500,0.02,0
6.16,1,0,293.15,2,0,0,10,10,-0.917533,10,-0.917533,0,0.917533,1,316.069,6.88344,6.88344,316.069,6.88344,10,293.15,0.00392157,9.99999,0.917533,9.99999,0.917533,0,-0.917533,1,293.15,316.069,-9.17532,9.17532,316.069,10.8988,293.15,293.15,2.29188,42.9188,316.069,0,2.29188,22.9188,316.069,2.29188,293.15,-2.29188,0.1,9.17533e-006,0.917533,10,0.917533,9.99999,-0.917533,1e-005,1e-005,0,293.15,8.41867e-006,293.15,0,0.917533,1,1,25,6,25,2,42.4167,42.4167,42.9188,1,2,0,1,0,315.931,42.7809,0,0,1,0,10,500,0.02,0
6.18,1,0,293.15,2,0,0,10,10,-0.917533,10,-0.917533,0,0.917533,1,316.069,6.88344,6.88344,316.069,6.88344,10,293.15,0.00392157,9.99999,0.917533,9.99999,0.917533,0,-0.917533,1,293.15,316.069,-9.17532,9.17532,316.069,10.8988,293.15,293.15,2.29188,42.9188,316.069,0,2.29188,22.9188,316.069,2.29188,293.15,-2.29188,0.1,9.17533e-006,0.917533,10,0.917533,9.99999,-0.917533,1e-005,1e-005,0,293.15,8.41867e-006,293.15,0,0.917533,1,1,25,6,25,2,42.4167,42.4167,42.9188,1,2,0,1,0,315.931,42.7809,0,0,1,0,10,500,0.02,0
6.18,1,0,293.15,2,0,0,10,10,-0.917079,10,-0.917079,0,0.917079,1,316.206,6.86515,6.86515,316.206,6.86515,10,293.15,0.00392157,9.99999,0.917079,9.99999,0.917079,0,-0.917079,1,293.15,316.206,-9.17079,9.17079,316.206,10.9042,293.15,293.15,2.30564,43.0564,316.206,0,2.30564,23.0564,316.206,2.30564,293.15,-2.30564,0.1,9.17079e-006,0.917079,10,0.917079,9.99999,-0.917079,1e-005,1e-005,0,293.15,8.41035e-006,293.15,0,0.917079,1,1,25,6,25,2,42.5,42.5,43.0564,1,2,0,1,0,316.069,42.9188,0,0,1,0,10,500,0.02,0
6.2,1,0,293.15,2,0,0,10,10,-0.917079,10,-0.917079,0,0.917079,1,316.206,6.86515,6.86515,316.206,6.86515,10,293.15,0.00392157,9.99999,0.917079,9.99999,0.917079,0,-0.917079,1,293.15,316.206,-9.17079,9.17079,316.206,10.9042,293.15,293.15,2.30564,43.0564,316.206,0,2.30564,23.0564,316.206,2.30564,293.15,-2.30564,0.1,9.17079e-006,0.917079,10,0.917079,9.99999,-0.917079,1e-005,1e-005,0,293.15,8.41035e-006,293.15,0,0.917079,1,1,25,6,25,2,42.5,42.5,43.0564,1,2,0,1,0,316.069,42.9188,0,0,1,0,10,500,0.02,0
6.2,1,0,293.15,2,0,0,10,10,-0.916627,10,-0.916627,0,0.916627,1,316.344,6.84691,6.84691,316.344,6.84691,10,293.15,0.00392157,9.99999,0.916627,9.99999,0.916627,0,-0.916627,1,293.15,316.344,-9.16626,9.16626,316.344,10.9096,293.15,293.15,2.31935,43.1936,316.344,0,2.31935,23.1935,316.344,2.31935,293.15,-2.31935,0.1,9.16627e-006,0.916627,10,0.916627,9.99999,-0.916627,1e-005,1e-005,0,293.15,8.40205e-006,293.15,0,0.916627,1,1,25,6,25,2,42.5833,42.5833,43.1936,1,2,0,1,0,316.206,43.0564,0,0,1,0,10,500,0.02,0
6.22,1,0,293.15,2,0,0,10,10,-0.916627,10,-0.916627,0,0.916627,1,316.344,6.84691,6.84691,316.344,6.84691,10,293.15,0.00392157,9.99999,0.916627,9.99999,0.916627,0,-0.916627,1,293.15,316.344,-9.16626,9.16626,316.344,10.9096,293.15,293.15,2.31935,43.1936,316.344,0,2.31935,23.1935,316.344,2.31935,293.15,-2.31935,0.1,9.16627e-006,0.916627,10,0.916627,9.99999,-0.916627,1e-005,1e-005,0,293.15,8.40205e-006,293.15,0,0.916627,1,1,25,6,25,2,42.5833,42.5833,43.1936,1,2,0,1,0,316.206,43.0564,0,0,1,0,10,500,0.02,0
6.22,1,0,293.15,2,0,0,10,10,-0.916177,10,-0.916177,0,0.916177,1,316.48,6.82872,6.82872,316.48,6.82872,10,293.15,0.00392157,9.99999,0.916177,9.99999,0.916177,0,-0.916177,1,293.15,316.48,-9.16176,9.16176,316.48,10.9149,293.15,293.15,2.33304,43.3304,316.48,0,2.33304,23.3304,316.48,2.33304,293.15,-2.33304,0.1,9.16177e-006,0.916177,10,0.916177,9.99999,-0.916177,1e-005,1e-005,0,293.15,8.3938e-006,293.15,0,0.916177,1,1,25,6,25,2,42.6667,42.6667,43.3304,1,2,0,1,0,316.344,43.1936,0,0,1,0,10,500,0.02,0
6.24,1,0,293.15,2,0,0,10,10,-0.916177,10,-0.916177,0,0.916177,1,316.48,6.82872,6.82872,316.48,6.82872,10,293.15,0.00392157,9.99999,0.916177,9.99999,0.916177,0,-0.916177,1,293.15,316.48,-9.16176,9.16176,316.48,10.9149,293.15,293.15,2.33304,43.3304,316.48,0,2.33304,23.3304,316.48,2.33304,293.15,-2.33304,0.1,9.16177e-006,0.916177,10,0.916177,9.99999,-0.916177,1e-005,1e-005,0,293.15,8.3938e-006,293.15,0,0.916177,1,1,25,6,25,2,42.6667,42.6667,43.3304,1,2,0,1,0,316.344,43.1936,0,0,1,0,10,500,0.02,0
6.24,1,0,293.15,2,0,0,10,10,-0.915728,10,-0.915728,0,0.915728,1,316.617,6.81059,6.81059,316.617,6.81059,10,293.15,0.00392157,9.99999,0.915728,9.99999,0.915728,0,-0.915728,1,293.15,316.617,-9.15727,9.15727,316.617,10.9203,293.15,293.15,2.34668,43.4668,316.617,0,2.34668,23.4668,316.617,2.34668,293.15,-2.34668,0.1,9.15728e-006,0.915728,10,0.915728,9.99999,-0.915728,1e-005,1e-005,0,293.15,8.38557e-006,293.15,0,0.915728,1,1,25,6,25,2,42.75,42.75,43.4668,1,2,0,1,0,316.48,43.3304,0,0,1,0,10,500,0.02,0
6.26,1,0,293.15,2,0,0,10,10,-0.915728,10,-0.915728,0,0.915728,1,316.617,6.81059,6.81059,316.617,6.81059,10,293.15,0.00392157,9.99999,0.915728,9.99999,0.915728,0,-0.915728,1,293.15,316.617,-9.15727,9.15727,316.617,10.9203,293.15,293.15,2.34668,43.4668,316.617,0,2.34668,23.4668,316.617,2.34668,293.15,-2.34668,0.1,9.15728e-006,0.915728,10,0.915728,9.99999,-0.915728,1e-005,1e-005,0,293.15,8.38557e-006,293.15,0,0.915728,1,1,25,6,25,2,42.75,42.75,43.4668,1,2,0,1,0,316.48,43.3304,0,0,1,0,10,500,0.02,0
6.26,1,0,293.15,2,0,0,10,10,-0.91528,10,-0.91528,0,0.91528,1,316.753,6.79251,6.79251,316.753,6.79251,10,293.15,0.00392157,9.99999,0.91528,9.99999,0.91528,0,-0.91528,1,293.15,316.753,-9.1528,9.1528,316.753,10.9256,293.15,293.15,2.36029,43.6029,316.753,0,2.36029,23.6029,316.753,2.36029,293.15,-2.36029,0.1,9.1528e-006,0.91528,10,0.91528,9.99999,-0.91528,1e-005,1e-005,0,293.15,8.37738e-006,293.15,0,0.91528,1,1,25,6,25,2,42.8333,42.8333,43.6029,1,2,0,1,0,316.617,43.4668,0,0,1,0,10,500,0.02,0
6.28,1,0,293.15,2,0,0,10,10,-0.91528,10,-0.91528,0,0.91528,1,316.753,6.79251,6.79251,316.753,6.79251,10,293.15,0.00392157,9.99999,0.91528,9.99999,0.91528,0,-0.91528,1,293.15,316.753,-9.1528,9.1528,316.753,10.9256,293.15,293.15,2.36029,43.6029,316.753,0,2.36029,23.6029,316.753,2.36029,293.15,-2.36029,0.1,9.1528e-006,0.91528,10,0.91528,9.99999,-0.91528,1e-005,1e-005,0,293.15,8.37738e-006,293.15,0,0.91528,1,1,25,6,25,2,42.8333,42.8333,43.6029,1,2,0,1,0,316.617,43.4668,0,0,1,0,10,500,0.02,0
6.28,1,0,293.15,2,0,0,10,10,-0.914835,10,-0.914835,0,0.914835,1,316.889,6.77448,6.77448,316.889,6.77448,10,293.15,0.00392157,9.99999,0.914835,9.99999,0.914835,0,-0.914835,1,293.15,316.889,-9.14834,9.14834,316.889,10.9309,293.15,293.15,2.37386,43.7386,316.889,0,2.37386,23.7386,316.889,2.37386,293.15,-2.37386,0.1,9.14835e-006,0.914835,10,0.914835,9.99999,-0.914835,1e-005,1e-005,0,293.15,8.36923e-006,293.15,0,0.914835,1,1,25,6,25,2,42.9167,42.9167,43.7386,1,2,0,1,0,316.753,43.6029,0,0,1,0,10,500,0.02,0
6.3,1,0,293.15,2,0,0,10,10,-0.914835,10,-0.914835,0,0.914835,1,316.889,6.77448,6.77448,316.889,6.77448,10,293.15,0.00392157,9.99999,0.914835,9.99999,0.914835,0,-0.914835,1,293.15,316.889,-9.14834,9.14834,316.889,10.9309,293.15,293.15,2.37386,43.7386,316.889,0,2.37386,23.7386,316.889,2.37386,293.15,-2.37386,0.1,9.14835e-006,0.914835,10,0.914835,9.99999,-0.914835,1e-005,1e-005,0,293.15,8.36923e-006,293.15,0,0.914835,1,1,25,6,25,2,42.9167,42.9167,43.7386,1,2,0,1,0,316.753,43.6029,0,0,1,0,10,500,0.02,0
6.3,1,0,293.15,2,0,0,10,10,-0.914391,10,-0.914391,0,0.914391,1,317.024,6.75651,6.75651,317.024,6.75651,10,293.15,0.00392157,9.99999,0.914391,9.99999,0.914391,0,-0.914391,1,293.15,317.024,-9.1439,9.1439,317.024,10.9362,293.15,293.15,2.38739,43.8739,317.024,0,2.38739,23.8739,317.024,2.38739,293.15,-2.38739,0.1,9.14391e-006,0.914391,10,0.914391,9.99999,-0.914391,1e-005,1e-005,0,293.15,8.36111e-006,293.15,0,0.914391,1,1,25,6,25,2,43,43,43.8739,1,2,0,1,0,316.889,43.7386,0,0,1,0,10,500,0.02,0
6.32,1,0,293.15,2,0,0,10,10,-0.914391,10,-0.914391,0,0.914391,1,317.024,6.75651,6.75651,317.024,6.75651,10,293.15,0.00392157,9.99999,0.914391,9.99999,0.914391,0,-0.914391,1,293.15,317.024,-9.1439,9.1439,317.024,10.9362,293.15,293.15,2.38739,43.8739,317.024,0,2.38739,23.8739,317.024,2.38739,293.15,-2.38739,0.1,9.14391e-006,0.914391,10,0.914391,9.99999,-0.914391,1e-005,1e-005,0,293.15,8.36111e-006,293.15,0,0.914391,1,1,25,6,25,2,43,43,43.8739,1,2,0,1,0,316.889,43.7386,0,0,1,0,10,500,0.02,0
6.32,1,0,293.15,2,0,0,10,10,-0.913948,10,-0.913948,0,0.913948,1,317.159,6.73858,6.73858,317.159,6.73858,10,293.15,0.00392157,9.99999,0.913948,9.99999,0.913948,0,-0.913948,1,293.15,317.159,-9.13948,9.13948,317.159,10.9415,293.15,293.15,2.40089,44.0089,317.159,0,2.40089,24.0089,317.159,2.40089,293.15,-2.40089,0.1,9.13948e-006,0.913948,10,0.913948,9.99999,-0.913948,1e-005,1e-005,0,293.15,8.35302e-006,293.15,0,0.913948,1,1,25,6,25,2,43.0833,43.0833,44.0089,1,2,0,1,0,317.024,43.8739,0,0,1,0,10,500,0.02,0
6.34,1,0,293.15,2,0,0,10,10,-0.913948,10,-0.913948,0,0.913948,1,317.159,6.73858,6.73858,317.159,6.73858,10,293.15,0.00392157,9.99999,0.913948,9.99999,0.913948,0,-0.913948,1,293.15,317.159,-9.13948,9.13948,317.159,10.9415,293.15,293.15,2.40089,44.0089,317.159,0,2.40089,24.0089,317.159,2.40089,293.15,-2.40089,0.1,9.13948e-006,0.913948,10,0.913948,9.99999,-0.913948,1e-005,1e-005,0,293.15,8.35302e-006,293.15,0,0.913948,1,1,25,6,25,2,43.0833,43.0833,44.0089,1,2,0,1,0,317.024,43.8739,0,0,1,0,10,500,0.02,0
6.34,1,0,293.15,2,0,0,10,10,-0.913508,10,-0.913508,0,0.913508,1,317.294,6.72072,6.72072,317.294,6.72072,10,293.15,0.00392157,9.99999,0.913508,9.99999,0.913508,0,-0.913508,1,293.15,317.294,-9.13507,9.13507,317.294,10.9468,293.15,293.15,2.41435,44.1435,317.294,0,2.41435,24.1435,317.294,2.41435,293.15,-2.41435,0.1,9.13508e-006,0.913508,10,0.913508,9.99999,-0.913508,1e-005,1e-005,0,293.15,8.34496e-006,293.15,0,0.913508,1,1,25,6,25,2,43.1667,43.1667,44.1435,1,2,0,1,0,317.159,44.0089,0,0,1,0,10,500,0.02,0
6.36,1,0,293.15,2,0,0,10,10,-0.913508,10,-0.913508,0,0.913508,1,317.294,6.72072,6.72072,317.294,6.72072,10,293.15,0.00392157,9.99999,0.913508,9.99999,0.913508,0,-0.913508,1,293.15,317.294,-9.13507,9.13507,317.294,10.9468,293.15,293.15,2.41435,44.1435,317.294,0,2.41435,24.1435,317.294,2.41435,293.15,-2.41435,0.1,9.13508e-006,0.913508,10,0.913508,9.99999,-0.913508,1e-005,1e-005,0,293.15,8.34496e-006,293.15,0,0.913508,1,1,25,6,25,2,43.1667,43.1667,44.1435,1,2,0,1,0,317.159,44.0089,0,0,1,0,10,500,0.02,0
6.36,1,0,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.328,-2.41781,-2.41781,317.328,-2.41781,10,293.15,0.00392157,0.0010947,9.99891e-005,0.0010947,9.99891e-005,0,-9.99891e-005,1,293.15,317.328,-1.09458e-007,1.09458e-007,317.328,10.9482,293.15,293.15,2.41781,44.1781,317.328,0,2.41781,24.1781,317.328,2.41781,293.15,-2.41781,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.0010947,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.25,43.25,44.1781,0,2,0,0,1,317.294,44.1435,0,0,1,0,10,500,0.02,0
6.38,1,0,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.328,-2.41781,-2.41781,317.328,-2.41781,10,293.15,0.00392157,0.0010947,9.99891e-005,0.0010947,9.99891e-005,0,-9.99891e-005,1,293.15,317.328,-1.09458e-007,1.09458e-007,317.328,10.9482,293.15,293.15,2.41781,44.1781,317.328,0,2.41781,24.1781,317.328,2.41781,293.15,-2.41781,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.0010947,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.25,43.25,44.1781,0,2,0,0,1,317.294,44.1435,0,0,1,0,10,500,0.02,0
