"time","FMU_Interface_OUT0_Engine_Power","FMU_Interface_OUT1_Engine_Speed","FMU_Interface_OUT2_Engine_Torque","FMU_Interface_OUT3_Load_Signal","FMU_Interface_OUT4_Fuel_Consumption"
87.93,47.124,3000,150,0.71114,10.672
87.94,47.124,3000,150,0.71114,10.672
87.95,47.124,3000,150,0.71114,10.672
87.96,47.124,3000,150,0.71114,10.672
87.97,47.124,3000,150,0.71114,10.672
87.98,47.124,3000,150,0.71114,10.672
87.99,47.124,3000,150,0.71114,10.672
88,47.124,3000,150,0.71114,10.672
88.01,47.124,3000,150,0.71114,10.672
88.02,47.124,3000,150,0.71114,10.672
88.03,47.124,3000,150,0.71114,10.672
88.04,47.124,3000,150,0.71114,10.672
88.05,47.124,3000,150,0.71114,10.672
88.06,47.124,3000,150,0.71114,10.672
88.07,47.124,3000,150,0.71114,10.672
88.08,47.124,3000,150,0.71114,10.672
88.09,47.124,3000,150,0.71114,10.672
88.1,47.124,3000,150,0.71114,10.672
88.11,47.124,3000,150,0.71114,10.672
88.12,47.124,3000,150,0.71114,10.672
88.13,47.124,3000,150,0.71114,10.672
88.14,47.124,3000,150,0.71114,10.672
88.15,47.124,3000,150,0.71114,10.672
88.16,47.124,3000,150,0.71114,10.672
88.17,47.124,3000,150,0.71114,10.672
88.18,47.124,3000,150,0.71114,10.672
88.19,47.124,3000,150,0.71114,10.672
88.2,47.124,3000,150,0.71114,10.672
88.21,47.124,3000,150,0.71114,10.672
88.22,47.124,3000,150,0.71114,10.672
88.23,47.124,3000,150,0.71114,10.672
88.24,47.124,3000,150,0.71114,10.672
88.25,47.124,3000,150,0.71114,10.672
88.26,47.124,3000,150,0.71114,10.672
88.27,47.124,3000,150,0.71114,10.672
88.28,47.124,3000,150,0.71114,10.672
88.29,47.124,3000,150,0.71114,10.672
88.3,47.124,3000,150,0.71114,10.672
88.31,47.124,3000,150,0.71114,10.672
88.32,47.124,3000,150,0.71114,10.672
88.33,47.124,3000,150,0.71114,10.672
88.34,47.124,3000,150,0.71114,10.672
88.35,47.124,3000,150,0.71114,10.672
88.36,47.124,3000,150,0.71114,10.672
88.37,47.124,3000,150,0.71114,10.672
88.38,47.124,3000,150,0.71114,10.672
88.39,47.124,3000,150,0.71114,10.672
88.4,47.124,3000,150,0.71114,10.672
88.41,47.124,3000,150,0.71114,10.672
88.42,47.124,3000,150,0.71114,10.672
88.43,47.124,3000,150,0.71114,10.672
88.44,47.124,3000,150,0.71114,10.672
88.45,47.124,3000,150,0.71114,10.672
88.46,47.124,3000,150,0.71114,10.672
88.47,47.124,3000,150,0.71114,10.672
88.48,47.124,3000,150,0.71114,10.672
88.49,47.124,3000,150,0.71114,10.672
88.5,47.124,3000,150,0.71114,10.672
88.51,47.124,3000,150,0.71114,10.672
88.52,47.124,3000,150,0.71114,10.672
88.53,47.124,3000,150,0.71114,10.672
88.54,47.124,3000,150,0.71114,10.672
88.55,47.124,3000,150,0.71114,10.672
88.56,47.124,3000,150,0.71114,10.672
88.57,47.124,3000,150,0.71114,10.672
88.58,47.124,3000,150,0.71114,10.672
88.59,47.124,3000,150,0.71114,10.672
88.6,47.124,3000,150,0.71114,10.672
88.61,47.124,3000,150,0.71114,10.672
88.62,47.124,3000,150,0.71114,10.672
88.63,47.124,3000,150,0.71114,10.672
88.64,47.124,3000,150,0.71114,10.672
88.65,47.124,3000,150,0.71114,10.672
88.66,47.124,3000,150,0.71114,10.672
88.67,47.124,3000,150,0.71114,10.672
88.68,47.124,3000,150,0.71114,10.672
88.69,47.124,3000,150,0.71114,10.672
88.7,47.124,3000,150,0.71114,10.672
88.71,47.124,3000,150,0.71114,10.672
88.72,47.124,3000,150,0.71114,10.672
88.73,47.124,3000,150,0.71114,10.672
88.74,47.124,3000,150,0.71114,10.672
88.75,47.124,3000,150,0.71114,10.672
88.76,47.124,3000,150,0.71114,10.672
88.77,47.124,3000,150,0.71114,10.672
88.78,47.124,3000,150,0.71114,10.672
88.79,47.124,3000,150,0.71114,10.672
88.8,47.124,3000,150,0.71114,10.672
88.81,47.124,3000,150,0.71114,10.672
88.82,47.124,3000,150,0.71114,10.672
88.83,47.124,3000,150,0.71114,10.672
88.84,47.124,3000,150,0.71114,10.672
88.85,47.124,3000,150,0.71114,10.672
88.86,47.124,3000,150,0.71114,10.672
88.87,47.124,3000,150,0.71114,10.672
88.88,47.124,3000,150,0.71114,10.672
88.89,47.124,3000,150,0.71114,10.672
88.9,47.124,3000,150,0.71114,10.672
88.91,47.124,3000,150,0.71114,10.672
88.92,47.124,3000,150,0.71114,10.672
88.93,47.124,3000,150,0.71114,10.672
88.94,47.124,3000,150,0.71114,10.672
88.95,47.124,3000,150,0.71114,10.672
88.96,47.124,3000,150,0.71114,10.672
88.97,47.124,3000,150,0.71114,10.672
88.98,47.124,3000,150,0.71114,10.672
88.99,47.124,3000,150,0.71114,10.672
89,47.124,3000,150,0.71114,10.672
89.01,47.124,3000,150,0.71114,10.672
89.02,47.124,3000,150,0.71114,10.672
89.03,47.124,3000,150,0.71114,10.672
89.04,47.124,3000,150,0.71114,10.672
89.05,47.124,3000,150,0.71114,10.672
89.06,47.124,3000,150,0.71114,10.672
89.07,47.124,3000,150,0.71114,10.672
89.08,47.124,3000,150,0.71114,10.672
89.09,47.124,3000,150,0.71114,10.672
89.1,47.124,3000,150,0.71114,10.672
89.11,47.124,3000,150,0.71114,10.672
89.12,47.124,3000,150,0.71114,10.672
89.13,47.124,3000,150,0.71114,10.672
89.14,47.124,3000,150,0.71114,10.672
89.15,47.124,3000,150,0.71114,10.672
89.16,47.124,3000,150,0.71114,10.672
89.17,47.124,3000,150,0.71114,10.672
89.18,47.124,3000,150,0.71114,10.672
89.19,47.124,3000,150,0.71114,10.672
89.2,47.124,3000,150,0.71114,10.672
89.21,47.124,3000,150,0.71114,10.672
89.22,47.124,3000,150,0.71114,10.672
89.23,47.124,3000,150,0.71114,10.672
89.24,47.124,3000,150,0.71114,10.672
89.25,47.124,3000,150,0.71114,10.672
89.26,47.124,3000,150,0.71114,10.672
89.27,47.124,3000,150,0.71114,10.672
89.28,47.124,3000,150,0.71114,10.672
89.29,47.124,3000,150,0.71114,10.672
89.3,47.124,3000,150,0.71114,10.672
89.31,47.124,3000,150,0.71114,10.672
89.32,47.124,3000,150,0.71114,10.672
89.33,47.124,3000,150,0.71114,10.672
89.34,47.124,3000,150,0.71114,10.672
89.35,47.124,3000,150,0.71114,10.672
89.36,47.124,3000,150,0.71114,10.672
89.37,47.124,3000,150,0.71114,10.672
89.38,47.124,3000,150,0.71114,10.672
89.39,47.124,3000,150,0.71114,10.672
89.4,47.124,3000,150,0.71114,10.672
89.41,47.124,3000,150,0.71114,10.672
89.42,47.124,3000,150,0.71114,10.672
89.43,47.124,3000,150,0.71114,10.672
89.44,47.124,3000,150,0.71114,10.672
89.45,47.124,3000,150,0.71114,10.672
89.46,47.124,3000,150,0.71114,10.672
89.47,47.124,3000,150,0.71114,10.672
89.48,47.124,3000,150,0.71114,10.672
89.49,47.124,3000,150,0.71114,10.672
89.5,47.124,3000,150,0.71114,10.672
89.51,47.124,3000,150,0.71114,10.672
89.52,47.124,3000,150,0.71114,10.672
89.53,47.124,3000,150,0.71114,10.672
89.54,47.124,3000,150,0.71114,10.672
89.55,47.124,3000,150,0.71114,10.672
89.56,47.124,3000,150,0.71114,10.672
89.57,47.124,3000,150,0.71114,10.672
89.58,47.124,3000,150,0.71114,10.672
89.59,47.124,3000,150,0.71114,10.672
89.6,47.124,3000,150,0.71114,10.672
89.61,47.124,3000,150,0.71114,10.672
89.62,47.124,3000,150,0.71114,10.672
89.63,47.124,3000,150,0.71114,10.672
89.64,47.124,3000,150,0.71114,10.672
89.65,47.124,3000,150,0.71114,10.672
89.66,47.124,3000,150,0.71114,10.672
89.67,47.124,3000,150,0.71114,10.672
89.68,47.124,3000,150,0.71114,10.672
89.69,47.124,3000,150,0.71114,10.672
89.7,47.124,3000,150,0.71114,10.672
89.71,47.124,3000,150,0.71114,10.672
89.72,47.124,3000,150,0.71114,10.672
89.73,47.124,3000,150,0.71114,10.672
89.74,47.124,3000,150,0.71114,10.672
89.75,47.124,3000,150,0.71114,10.672
89.76,47.124,3000,150,0.71114,10.672
89.77,47.124,3000,150,0.71114,10.672
89.78,47.124,3000,150,0.71114,10.672
89.79,47.124,3000,150,0.71114,10.672
89.8,47.124,3000,150,0.71114,10.672
89.81,47.124,3000,150,0.71114,10.672
89.82,47.124,3000,150,0.71114,10.672
89.83,47.124,3000,150,0.71114,10.672
89.84,47.124,3000,150,0.71114,10.672
89.85,47.124,3000,150,0.71114,10.672
89.86,47.124,3000,150,0.71114,10.672
89.87,47.124,3000,150,0.71114,10.672
89.88,47.124,3000,150,0.71114,10.672
89.89,47.124,3000,150,0.71114,10.672
89.9,47.124,3000,150,0.71114,10.672
89.91,47.124,3000,150,0.71114,10.672
89.92,47.124,3000,150,0.71114,10.672
89.93,47.124,3000,150,0.71114,10.672
89.94,47.124,3000,150,0.71114,10.672
89.95,47.124,3000,150,0.71114,10.672
89.96,47.124,3000,150,0.71114,10.672
89.97,47.124,3000,150,0.71114,10.672
89.98,47.124,3000,150,0.71114,10.672
89.99,47.124,3000,150,0.71114,10.672
90,47.124,3000,150,0.71114,10.672
90.01,47.124,3000,150,0.71114,10.672
90.02,47.124,3000,150,0.71114,10.672
90.03,47.124,3000,150,0.71114,10.672
90.04,47.124,3000,150,0.71114,10.672
90.05,47.124,3000,150,0.71114,10.672
90.06,47.124,3000,150,0.71114,10.672
90.07,47.124,3000,150,0.71114,10.672
90.08,47.124,3000,150,0.71114,10.672
90.09,47.124,3000,150,0.71114,10.672
90.1,47.124,3000,150,0.71114,10.672
90.11,47.124,3000,150,0.71114,10.672
90.12,47.124,3000,150,0.71114,10.672
90.13,47.124,3000,150,0.71114,10.672
90.14,47.124,3000,150,0.71114,10.672
90.15,47.124,3000,150,0.71114,10.672
90.16,47.124,3000,150,0.71114,10.672
90.17,47.124,3000,150,0.71114,10.672
90.18,47.124,3000,150,0.71114,10.672
90.19,47.124,3000,150,0.71114,10.672
90.2,47.124,3000,150,0.71114,10.672
90.21,47.124,3000,150,0.71114,10.672
90.22,47.124,3000,150,0.71114,10.672
90.23,47.124,3000,150,0.71114,10.672
90.24,47.124,3000,150,0.71114,10.672
90.25,47.124,3000,150,0.71114,10.672
90.26,47.124,3000,150,0.71114,10.672
90.27,47.124,3000,150,0.71114,10.672
90.28,47.124,3000,150,0.71114,10.672
90.29,47.124,3000,150,0.71114,10.672
90.3,47.124,3000,150,0.71114,10.672
90.31,47.124,3000,150,0.71114,10.672
90.32,47.124,3000,150,0.71114,10.672
90.33,47.124,3000,150,0.71114,10.672
90.34,47.124,3000,150,0.71114,10.672
90.35,47.124,3000,150,0.71114,10.672
90.36,47.124,3000,150,0.71114,10.672
90.37,47.124,3000,150,0.71114,10.672
90.38,47.124,3000,150,0.71114,10.672
90.39,47.124,3000,150,0.71114,10.672
90.4,47.124,3000,150,0.71114,10.672
90.41,47.124,3000,150,0.71114,10.672
90.42,47.124,3000,150,0.71114,10.672
90.43,47.124,3000,150,0.71114,10.672
90.44,47.124,3000,150,0.71114,10.672
90.45,47.124,3000,150,0.71114,10.672
90.46,47.124,3000,150,0.71114,10.672
90.47,47.124,3000,150,0.71114,10.672
90.48,47.124,3000,150,0.71114,10.672
90.49,47.124,3000,150,0.71114,10.672
90.5,47.124,3000,150,0.71114,10.672
90.51,47.124,3000,150,0.71114,10.672
90.52,47.124,3000,150,0.71114,10.672
90.53,47.124,3000,150,0.71114,10.672
90.54,47.124,3000,150,0.71114,10.672
90.55,47.124,3000,150,0.71114,10.672
90.56,47.124,3000,150,0.71114,10.672
90.57,47.124,3000,150,0.71114,10.672
90.58,47.124,3000,150,0.71114,10.672
90.59,47.124,3000,150,0.71114,10.672
90.6,47.124,3000,150,0.71114,10.672
90.61,47.124,3000,150,0.71114,10.672
90.62,47.124,3000,150,0.71114,10.672
90.63,47.124,3000,150,0.71114,10.672
90.64,47.124,3000,150,0.71114,10.672
90.65,47.124,3000,150,0.71114,10.672
90.66,47.124,3000,150,0.71114,10.672
90.67,47.124,3000,150,0.71114,10.672
90.68,47.124,3000,150,0.71114,10.672
90.69,47.124,3000,150,0.71114,10.672
90.7,47.124,3000,150,0.71114,10.672
90.71,47.124,3000,150,0.71114,10.672
90.72,47.124,3000,150,0.71114,10.672
90.73,47.124,3000,150,0.71114,10.672
90.74,47.124,3000,150,0.71114,10.672
90.75,47.124,3000,150,0.71114,10.672
90.76,47.124,3000,150,0.71114,10.672
90.77,47.124,3000,150,0.71114,10.672
90.78,47.124,3000,150,0.71114,10.672
90.79,47.124,3000,150,0.71114,10.672
90.8,47.124,3000,150,0.71114,10.672
90.81,47.124,3000,150,0.71114,10.672
90.82,47.124,3000,150,0.71114,10.672
90.83,47.124,3000,150,0.71114,10.672
90.84,47.124,3000,150,0.71114,10.672
90.85,47.124,3000,150,0.71114,10.672
90.86,47.124,3000,150,0.71114,10.672
90.87,47.124,3000,150,0.71114,10.672
90.88,47.124,3000,150,0.71114,10.672
90.89,47.124,3000,150,0.71114,10.672
90.9,47.124,3000,150,0.71114,10.672
90.91,47.124,3000,150,0.71114,10.672
90.92,47.124,3000,150,0.71114,10.672
90.93,47.124,3000,150,0.71114,10.672
90.94,47.124,3000,150,0.71114,10.672
90.95,47.124,3000,150,0.71114,10.672
90.96,47.124,3000,150,0.71114,10.672
90.97,47.124,3000,150,0.71114,10.672
90.98,47.124,3000,150,0.71114,10.672
90.99,47.124,3000,150,0.71114,10.672
91,47.124,3000,150,0.71114,10.672
91.01,47.124,3000,150,0.71114,10.672
91.02,47.124,3000,150,0.71114,10.672
91.03,47.124,3000,150,0.71114,10.672
91.04,47.124,3000,150,0.71114,10.672
91.05,47.124,3000,150,0.71114,10.672
91.06,47.124,3000,150,0.71114,10.672
91.07,47.124,3000,150,0.71114,10.672
91.08,47.124,3000,150,0.71114,10.672
91.09,47.124,3000,150,0.71114,10.672
91.1,47.124,3000,150,0.71114,10.672
91.11,47.124,3000,150,0.71114,10.672
91.12,47.124,3000,150,0.71114,10.672
91.13,47.124,3000,150,0.71114,10.672
91.14,47.124,3000,150,0.71114,10.672
91.15,47.124,3000,150,0.71114,10.672
91.16,47.124,3000,150,0.71114,10.672
91.17,47.124,3000,150,0.71114,10.672
91.18,47.124,3000,150,0.71114,10.672
91.19,47.124,3000,150,0.71114,10.672
91.2,47.124,3000,150,0.71114,10.672
91.21,47.124,3000,150,0.71114,10.672
91.22,47.124,3000,150,0.71114,10.672
91.23,47.124,3000,150,0.71114,10.672
91.24,47.124,3000,150,0.71114,10.672
91.25,47.124,3000,150,0.71114,10.672
91.26,47.124,3000,150,0.71114,10.672
91.27,47.124,3000,150,0.71114,10.672
91.28,47.124,3000,150,0.71114,10.672
91.29,47.124,3000,150,0.71114,10.672
91.3,47.124,3000,150,0.71114,10.672
91.31,47.124,3000,150,0.71114,10.672
91.32,47.124,3000,150,0.71114,10.672
91.33,47.124,3000,150,0.71114,10.672
91.34,47.124,3000,150,0.71114,10.672
91.35,47.124,3000,150,0.71114,10.672
91.36,47.124,3000,150,0.71114,10.672
91.37,47.124,3000,150,0.71114,10.672
91.38,47.124,3000,150,0.71114,10.672
91.39,47.124,3000,150,0.71114,10.672
91.4,47.124,3000,150,0.71114,10.672
91.41,47.124,3000,150,0.71114,10.672
91.42,47.124,3000,150,0.71114,10.672
91.43,47.124,3000,150,0.71114,10.672
91.44,47.124,3000,150,0.71114,10.672
91.45,47.124,3000,150,0.71114,10.672
91.46,47.124,3000,150,0.71114,10.672
91.47,47.124,3000,150,0.71114,10.672
91.48,47.124,3000,150,0.71114,10.672
91.49,47.124,3000,150,0.71114,10.672
91.5,47.124,3000,150,0.71114,10.672
91.51,47.124,3000,150,0.71114,10.672
91.52,47.124,3000,150,0.71114,10.672
91.53,47.124,3000,150,0.71114,10.672
91.54,47.124,3000,150,0.71114,10.672
91.55,47.124,3000,150,0.71114,10.672
91.56,47.124,3000,150,0.71114,10.672
91.57,47.124,3000,150,0.71114,10.672
91.58,47.124,3000,150,0.71114,10.672
91.59,47.124,3000,150,0.71114,10.672
91.6,47.124,3000,150,0.71114,10.672
91.61,47.124,3000,150,0.71114,10.672
91.62,47.124,3000,150,0.71114,10.672
91.63,47.124,3000,150,0.71114,10.672
91.64,47.124,3000,150,0.71114,10.672
91.65,47.124,3000,150,0.71114,10.672
91.66,47.124,3000,150,0.71114,10.672
91.67,47.124,3000,150,0.71114,10.672
91.68,47.124,3000,150,0.71114,10.672
91.69,47.124,3000,150,0.71114,10.672
91.7,47.124,3000,150,0.71114,10.672
91.71,47.124,3000,150,0.71114,10.672
91.72,47.124,3000,150,0.71114,10.672
91.73,47.124,3000,150,0.71114,10.672
91.74,47.124,3000,150,0.71114,10.672
91.75,47.124,3000,150,0.71114,10.672
91.76,47.124,3000,150,0.71114,10.672
91.77,47.124,3000,150,0.71114,10.672
91.78,47.124,3000,150,0.71114,10.672
91.79,47.124,3000,150,0.71114,10.672
91.8,47.124,3000,150,0.71114,10.672
91.81,47.124,3000,150,0.71114,10.672
91.82,47.124,3000,150,0.71114,10.672
91.83,47.124,3000,150,0.71114,10.672
91.84,47.124,3000,150,0.71114,10.672
91.85,47.124,3000,150,0.71114,10.672
91.86,47.124,3000,150,0.71114,10.672
91.87,47.124,3000,150,0.71114,10.672
91.88,47.124,3000,150,0.71114,10.672
91.89,47.124,3000,150,0.71114,10.672
91.9,47.124,3000,150,0.71114,10.672
91.91,47.124,3000,150,0.71114,10.672
91.92,47.124,3000,150,0.71114,10.672
91.93,47.124,3000,150,0.71114,10.672
91.94,47.124,3000,150,0.71114,10.672
91.95,47.124,3000,150,0.71114,10.672
91.96,47.124,3000,150,0.71114,10.672
91.97,47.124,3000,150,0.71114,10.672
91.98,47.124,3000,150,0.71114,10.672
91.99,47.124,3000,150,0.71114,10.672
92,47.124,3000,150,0.71114,10.672
92.01,47.124,3000,150,0.71114,10.672
92.02,47.124,3000,150,0.71114,10.672
92.03,47.124,3000,150,0.71114,10.672
92.04,47.124,3000,150,0.71114,10.672
92.05,47.124,3000,150,0.71114,10.672
92.06,47.124,3000,150,0.71114,10.672
92.07,47.124,3000,150,0.71114,10.672
92.08,47.124,3000,150,0.71114,10.672
92.09,47.124,3000,150,0.71114,10.672
92.1,47.124,3000,150,0.71114,10.672
92.11,47.124,3000,150,0.71114,10.672
92.12,47.124,3000,150,0.71114,10.672
92.13,47.124,3000,150,0.71114,10.672
92.14,47.124,3000,150,0.71114,10.672
92.15,47.124,3000,150,0.71114,10.672
92.16,47.124,3000,150,0.71114,10.672
92.17,47.124,3000,150,0.71114,10.672
92.18,47.124,3000,150,0.71114,10.672
92.19,47.124,3000,150,0.71114,10.672
92.2,47.124,3000,150,0.71114,10.672
92.21,47.124,3000,150,0.71114,10.672
92.22,47.124,3000,150,0.71114,10.672
92.23,47.124,3000,150,0.71114,10.672
92.24,47.124,3000,150,0.71114,10.672
92.25,47.124,3000,150,0.71114,10.672
92.26,47.124,3000,150,0.71114,10.672
92.27,47.124,3000,150,0.71114,10.672
92.28,47.124,3000,150,0.71114,10.672
92.29,47.124,3000,150,0.71114,10.672
92.3,47.124,3000,150,0.71114,10.672
92.31,47.124,3000,150,0.71114,10.672
92.32,47.124,3000,150,0.71114,10.672
92.33,47.124,3000,150,0.71114,10.672
92.34,47.124,3000,150,0.71114,10.672
92.35,47.124,3000,150,0.71114,10.672
92.36,47.124,3000,150,0.71114,10.672
92.37,47.124,3000,150,0.71114,10.672
92.38,47.124,3000,150,0.71114,10.672
92.39,47.124,3000,150,0.71114,10.672
92.4,47.124,3000,150,0.71114,10.672
92.41,47.124,3000,150,0.71114,10.672
92.42,47.124,3000,150,0.71114,10.672
92.43,47.124,3000,150,0.71114,10.672
92.44,47.124,3000,150,0.71114,10.672
92.45,47.124,3000,150,0.71114,10.672
92.46,47.124,3000,150,0.71114,10.672
92.47,47.124,3000,150,0.71114,10.672
92.48,47.124,3000,150,0.71114,10.672
92.49,47.124,3000,150,0.71114,10.672
92.5,47.124,3000,150,0.71114,10.672
92.51,47.124,3000,150,0.71114,10.672
92.52,47.124,3000,150,0.71114,10.672
92.53,47.124,3000,150,0.71114,10.672
92.54,47.124,3000,150,0.71114,10.672
92.55,47.124,3000,150,0.71114,10.672
92.56,47.124,3000,150,0.71114,10.672
92.57,47.124,3000,150,0.71114,10.672
92.58,47.124,3000,150,0.71114,10.672
92.59,47.124,3000,150,0.71114,10.672
92.6,47.124,3000,150,0.71114,10.672
92.61,47.124,3000,150,0.71114,10.672
92.62,47.124,3000,150,0.71114,10.672
92.63,47.124,3000,150,0.71114,10.672
92.64,47.124,3000,150,0.71114,10.672
92.65,47.124,3000,150,0.71114,10.672
92.66,47.124,3000,150,0.71114,10.672
92.67,47.124,3000,150,0.71114,10.672
92.68,47.124,3000,150,0.71114,10.672
92.69,47.124,3000,150,0.71114,10.672
92.7,47.124,3000,150,0.71114,10.672
92.71,47.124,3000,150,0.71114,10.672
92.72,47.124,3000,150,0.71114,10.672
92.73,47.124,3000,150,0.71114,10.672
92.74,47.124,3000,150,0.71114,10.672
92.75,47.124,3000,150,0.71114,10.672
92.76,47.124,3000,150,0.71114,10.672
92.77,47.124,3000,150,0.71114,10.672
92.78,47.124,3000,150,0.71114,10.672
92.79,47.124,3000,150,0.71114,10.672
92.8,47.124,3000,150,0.71114,10.672
92.81,47.124,3000,150,0.71114,10.672
92.82,47.124,3000,150,0.71114,10.672
92.83,47.124,3000,150,0.71114,10.672
92.84,47.124,3000,150,0.71114,10.672
92.85,47.124,3000,150,0.71114,10.672
92.86,47.124,3000,150,0.71114,10.672
92.87,47.124,3000,150,0.71114,10.672
92.88,47.124,3000,150,0.71114,10.672
92.89,47.124,3000,150,0.71114,10.672
92.9,47.124,3000,150,0.71114,10.672
92.91,47.124,3000,150,0.71114,10.672
92.92,47.124,3000,150,0.71114,10.672
92.93,47.124,3000,150,0.71114,10.672
92.94,47.124,3000,150,0.71114,10.672
92.95,47.124,3000,150,0.71114,10.672
92.96,47.124,3000,150,0.71114,10.672
92.97,47.124,3000,150,0.71114,10.672
92.98,47.124,3000,150,0.71114,10.672
92.99,47.124,3000,150,0.71114,10.672
93,47.124,3000,150,0.71114,10.672
93.01,47.124,3000,150,0.71114,10.672
93.02,47.124,3000,150,0.71114,10.672
93.03,47.124,3000,150,0.71114,10.672
93.04,47.124,3000,150,0.71114,10.672
93.05,47.124,3000,150,0.71114,10.672
93.06,47.124,3000,150,0.71114,10.672
93.07,47.124,3000,150,0.71114,10.672
93.08,47.124,3000,150,0.71114,10.672
93.09,47.124,3000,150,0.71114,10.672
93.1,47.124,3000,150,0.71114,10.672
93.11,47.124,3000,150,0.71114,10.672
93.12,47.124,3000,150,0.71114,10.672
93.13,47.124,3000,150,0.71114,10.672
93.14,47.124,3000,150,0.71114,10.672
93.15,47.124,3000,150,0.71114,10.672
93.16,47.124,3000,150,0.71114,10.672
93.17,47.124,3000,150,0.71114,10.672
93.18,47.124,3000,150,0.71114,10.672
93.19,47.124,3000,150,0.71114,10.672
93.2,47.124,3000,150,0.71114,10.672
93.21,47.124,3000,150,0.71114,10.672
93.22,47.124,3000,150,0.71114,10.672
93.23,47.124,3000,150,0.71114,10.672
93.24,47.124,3000,150,0.71114,10.672
93.25,47.124,3000,150,0.71114,10.672
93.26,47.124,3000,150,0.71114,10.672
93.27,47.124,3000,150,0.71114,10.672
93.28,47.124,3000,150,0.71114,10.672
93.29,47.124,3000,150,0.71114,10.672
93.3,47.124,3000,150,0.71114,10.672
93.31,47.124,3000,150,0.71114,10.672
93.32,47.124,3000,150,0.71114,10.672
93.33,47.124,3000,150,0.71114,10.672
93.34,47.124,3000,150,0.71114,10.672
93.35,47.124,3000,150,0.71114,10.672
93.36,47.124,3000,150,0.71114,10.672
93.37,47.124,3000,150,0.71114,10.672
93.38,47.124,3000,150,0.71114,10.672
93.39,47.124,3000,150,0.71114,10.672
93.4,47.124,3000,150,0.71114,10.672
93.41,47.124,3000,150,0.71114,10.672
93.42,47.124,3000,150,0.71114,10.672
93.43,47.124,3000,150,0.71114,10.672
93.44,47.124,3000,150,0.71114,10.672
93.45,47.124,3000,150,0.71114,10.672
93.46,47.124,3000,150,0.71114,10.672
93.47,47.124,3000,150,0.71114,10.672
93.48,47.124,3000,150,0.71114,10.672
93.49,47.124,3000,150,0.71114,10.672
93.5,47.124,3000,150,0.71114,10.672
93.51,47.124,3000,150,0.71114,10.672
93.52,47.124,3000,150,0.71114,10.672
93.53,47.124,3000,150,0.71114,10.672
93.54,47.124,3000,150,0.71114,10.672
93.55,47.124,3000,150,0.71114,10.672
93.56,47.124,3000,150,0.71114,10.672
93.57,47.124,3000,150,0.71114,10.672
93.58,47.124,3000,150,0.71114,10.672
93.59,47.124,3000,150,0.71114,10.672
93.6,47.124,3000,150,0.71114,10.672
93.61,47.124,3000,150,0.71114,10.672
93.62,47.124,3000,150,0.71114,10.672
93.63,47.124,3000,150,0.71114,10.672
93.64,47.124,3000,150,0.71114,10.672
93.65,47.124,3000,150,0.71114,10.672
93.66,47.124,3000,150,0.71114,10.672
93.67,47.124,3000,150,0.71114,10.672
93.68,47.124,3000,150,0.71114,10.672
93.69,47.124,3000,150,0.71114,10.672
93.7,47.124,3000,150,0.71114,10.672
93.71,47.124,3000,150,0.71114,10.672
93.72,47.124,3000,150,0.71114,10.672
93.73,47.124,3000,150,0.71114,10.672
93.74,47.124,3000,150,0.71114,10.672
93.75,47.124,3000,150,0.71114,10.672
93.76,47.124,3000,150,0.71114,10.672
93.77,47.124,3000,150,0.71114,10.672
93.78,47.124,3000,150,0.71114,10.672
93.79,47.124,3000,150,0.71114,10.672
93.8,47.124,3000,150,0.71114,10.672
93.81,47.124,3000,150,0.71114,10.672
93.82,47.124,3000,150,0.71114,10.672
93.83,47.124,3000,150,0.71114,10.672
93.84,47.124,3000,150,0.71114,10.672
93.85,47.124,3000,150,0.71114,10.672
93.86,47.124,3000,150,0.71114,10.672
93.87,47.124,3000,150,0.71114,10.672
93.88,47.124,3000,150,0.71114,10.672
93.89,47.124,3000,150,0.71114,10.672
93.9,47.124,3000,150,0.71114,10.672
93.91,47.124,3000,150,0.71114,10.672
93.92,47.124,3000,150,0.71114,10.672
93.93,47.124,3000,150,0.71114,10.672
93.94,47.124,3000,150,0.71114,10.672
93.95,47.124,3000,150,0.71114,10.672
93.96,47.124,3000,150,0.71114,10.672
93.97,47.124,3000,150,0.71114,10.672
93.98,47.124,3000,150,0.71114,10.672
93.99,47.124,3000,150,0.71114,10.672
94,47.124,3000,150,0.71114,10.672
94.01,47.124,3000,150,0.71114,10.672
