"time","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","J1.w","J1.der(phi)","clutch1.phi_rel","clutch1.w_rel","clutch1.w_relfric","J2.phi","clutch2.phi_rel","clutch2.w_rel","clutch2.w_relfric","J1.phi","J1.flange_b.phi","clutch1.flange_a.phi","J1.flange_a.phi","torque.flange.phi","J1.a","clutch1.a_rel","clutch1.a_relfric","clutch1.fn","clutch1.f_normalized","sin2.y","clutch1.flange_b.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.a","J2.der(w)","J2.der(phi,2)","clutch2.a_rel","clutch2.a_relfric","clutch2.fn","step1.y","clutch2.flange_b.tau","J3.flange_a.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","J3.phi","J3.w","J3.a","J3.der(w)","clutch3.a_rel","clutch3.a_relfric","clutch3.fn","clutch3.flange_b.tau","clutch3.tau","clutch3.flange_a.tau","J4.flange_a.tau","J3.flange_b.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.phi","J4.w","J4.der(phi)","fixed.flange.tau","torque.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch2.mode","clutch2.free"
0.096,-8.674944442,-8.718646538,18.60322122,0.9577188624,-0.9577188624,-9.928276777,9.6763654,9.6763654,-0.8972346097,-8.718646538,-8.718646538,0.04602559731,-0.04602559731,-0.9577188624,-0.9577188624,0.943260207,0.943260207,0.943260207,0.943260207,0.943260207,-8.674944442,18.60322122,18.60322122,19.85655355,0.9928276777,0.9928276777,-9.928276777,9.928276777,10.92110446,7.682116764,86.56113595,0.9577188624,9.928276777,9.928276777,9.928276777,-9.928276777,-9.928276777,0,0,0,-0,0,0,-9.928276777,-0,5.828670879e-016,6.550315845e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,5.828670879e-016,6.550315845e-015,6.550315845e-015,-1.253332336,1.253332336,-8.674944442,18.60322122,-9.928276777,0,2,1
0.099,-9.609591559,-8.661443355,19.53329071,0.9874968616,-0.9874968616,-9.92369915,9.648940217,9.648940217,-0.9233054433,-8.661443355,-8.661443355,0.04894342432,-0.04894342432,-0.9874968616,-0.9874968616,0.9722488676,0.9722488676,0.9722488676,0.9722488676,0.9722488676,-9.609591559,19.53329071,19.53329071,19.8473983,0.992369915,0.992369915,-9.92369915,9.92369915,10.91606907,8.617221644,85.95355806,0.9874968616,9.92369915,9.92369915,9.92369915,-9.92369915,-9.92369915,0,0,0,-0,0,0,-9.92369915,-0,6.106226635e-016,6.994405055e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,6.106226635e-016,6.994405055e-015,6.994405055e-015,-0.3141075908,0.3141075908,-9.609591559,19.53329071,-9.92369915,0,2,1
0.102,-10.54688568,-8.601444149,20.46586617,1.017260916,-1.017260916,-9.918980485,9.618705066,9.618705066,-0.949200475,-8.601444149,-8.601444149,0.05195056453,-0.05195056453,-1.017260916,-1.017260916,1.001151039,1.001151039,1.001151039,1.001151039,1.001151039,-10.54688568,20.46586617,20.46586617,19.83796097,0.9918980485,0.9918980485,-9.918980485,9.918980485,10.91087853,9.554987632,85.31755666,1.017260916,9.918980485,9.918980485,9.918980485,-9.918980485,-9.918980485,0,0,0,-0,0,0,-9.918980485,-0,6.383782392e-016,7.549516567e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,6.383782392e-016,7.549516567e-015,7.549516567e-015,0.6279051953,-0.6279051953,-10.54688568,20.46586617,-9.918980485,0,2,1
0.105,-11.4784655,-8.538648418,21.39258635,1.047010573,-1.047010573,-9.91412085,9.585658992,9.585658992,-0.9749109145,-8.538648418,-8.538648418,0.05504715496,-0.05504715496,-1.047010573,-1.047010573,1.029958069,1.029958069,1.029958069,1.029958069,1.029958069,-11.4784655,21.39258635,21.39258635,19.8282417,0.991412085,0.991412085,-9.91412085,9.91412085,10.90553293,10.48705342,84.65319231,1.047010573,9.91412085,9.91412085,9.91412085,-9.91412085,-9.91412085,0,0,0,-0,0,0,-9.91412085,-0,6.591949209e-016,9.103828802e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,6.591949209e-016,9.103828802e-015,9.103828802e-015,1.56434465,-1.56434465,-11.4784655,21.39258635,-9.91412085,0,2,1
0.108,-12.39601918,-8.473092565,22.3051395,1.076745428,-1.076745428,-9.909120313,9.549837993,9.549837993,-1.000428596,-8.473092565,-8.473092565,0.05823298256,-0.05823298256,-1.076745428,-1.076745428,1.058661579,1.058661579,1.058661579,1.058661579,1.058661579,-12.39601918,22.3051395,22.3051395,19.81824063,0.9909120313,0.9909120313,-9.909120313,9.909120313,10.90003234,11.40510715,83.96089364,1.076745428,9.909120313,9.909120313,9.909120313,-9.909120313,-9.909120313,0,0,0,-0,0,0,-9.909120313,-0,6.661338148e-016,1.33226763e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,6.661338148e-016,1.33226763e-014,1.33226763e-014,2.486898872,-2.486898872,-12.39601918,22.3051395,-9.909120313,0,2,1
0.111,-13.29135815,-8.404839674,23.19533709,1.106465087,-1.106465087,-9.903978945,9.511304761,9.511304761,-1.025745678,-8.404839674,-8.404839674,0.06150780377,-0.06150780377,-1.106465087,-1.106465087,1.087253482,1.087253482,1.087253482,1.087253482,1.087253482,-13.29135815,23.19533709,23.19533709,19.80795789,0.9903978945,0.9903978945,-9.903978945,9.903978945,10.89437684,12.30096025,83.24135517,1.106465087,9.903978945,9.903978945,9.903978945,-9.903978945,-9.903978945,0,0,0,-0,0,0,-9.903978945,-0,7.008282843e-016,1.35447209e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.008282843e-016,1.35447209e-014,1.35447209e-014,3.387379202,-3.387379202,-13.29135815,23.19533709,-9.903978945,0,2,1
0.114,-14.15648974,-8.333960748,24.05518655,1.136169112,-1.136169112,-9.89869682,9.47012986,9.47012986,-1.050854093,-8.333960748,-8.333960748,0.06487175659,-0.06487175659,-1.136169112,-1.136169112,1.115725849,1.115725849,1.115725849,1.115725849,1.115725849,-14.15648974,24.05518655,24.05518655,19.79739364,0.989869682,0.989869682,-9.89869682,9.89869682,10.8885665,13.16662005,82.49535075,1.136169112,9.89869682,9.89869682,9.89869682,-9.89869682,-9.89869682,0,0,0,-0,0,0,-9.89869682,-0,7.632783294e-016,1.443289932e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,7.632783294e-016,1.443289932e-014,1.443289932e-014,4.257792916,-4.257792916,-14.15648974,24.05518655,-9.89869682,0,2,1
0.117,-14.98368817,-8.260549849,24.87696218,1.165857116,-1.165857116,-9.893274012,9.426406965,9.426406965,-1.075746721,-8.260549849,-8.260549849,0.06832480129,-0.06832480129,-1.165857116,-1.165857116,1.144071522,1.144071522,1.144071522,1.144071522,1.144071522,-14.98368817,24.87696218,24.87696218,19.78654802,0.9893274012,0.9893274012,-9.893274012,9.893274012,10.88260141,13.99436077,81.72388314,1.165857116,9.893274012,9.893274012,9.893274012,-9.893274012,-9.893274012,0,0,0,-0,0,0,-9.893274012,-0,6.800116026e-016,1.376676551e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,6.800116026e-016,1.376676551e-014,1.376676551e-014,5.090414158,-5.090414158,-14.98368817,24.87696218,-9.893274012,0,2,1
0.12,-15.76556312,-8.184741017,25.65327372,1.195528639,-1.195528639,-9.887710599,9.380269657,9.380269657,-1.100415471,-8.184741017,-8.184741017,0.0718668852,-0.0718668852,-1.195528639,-1.195528639,1.172282356,1.172282356,1.172282356,1.172282356,1.172282356,-15.76556312,25.65327372,25.65327372,19.7754212,0.9887710599,0.9887710599,-9.887710599,9.887710599,10.87648166,14.77679206,80.92835051,1.195528639,9.887710599,9.887710599,9.887710599,-9.887710599,-9.887710599,0,0,0,-0,0,0,-9.887710599,-0,4.996003611e-016,1.509903313e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.996003611e-016,1.509903313e-014,1.509903313e-014,5.877852523,-5.877852523,-15.76556312,25.65327372,-9.887710599,0,2,1
0.123,-16.49512531,-8.106682827,26.37713197,1.225183248,-1.225183248,-9.88200666,9.331866075,9.331866075,-1.124853126,-8.106682827,-8.106682827,0.07549795701,-0.07549795701,-1.225183248,-1.225183248,1.200351083,1.200351083,1.200351083,1.200351083,1.200351083,-16.49512531,26.37713197,26.37713197,19.76401332,0.988200666,0.988200666,-9.88200666,9.88200666,10.87020733,15.50692465,80.11029369,1.225183248,9.88200666,9.88200666,9.88200666,-9.88200666,-9.88200666,0,0,0,-0,0,0,-9.88200666,-0,4.996003611e-016,1.731947918e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.996003611e-016,1.731947918e-014,1.731947918e-014,6.613118653,-6.613118653,-16.49512531,26.37713197,-9.88200666,0,2,1
0.126,-17.16584855,-8.026539012,27.04201083,1.254820537,-1.254820537,-9.876162276,9.281359549,9.281359549,-1.149053472,-8.026539012,-8.026539012,0.07921796705,-0.07921796705,-1.254820537,-1.254820537,1.228271439,1.228271439,1.228271439,1.228271439,1.228271439,-17.16584855,27.04201083,27.04201083,19.75232455,0.9876162276,0.9876162276,-9.876162276,9.876162276,10.8637785,16.17823232,79.2714018,1.254820537,9.876162276,9.876162276,9.876162276,-9.876162276,-9.876162276,0,0,0,-0,0,0,-9.876162276,-0,6.661338148e-016,1.465494393e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,6.661338148e-016,1.465494393e-014,1.465494393e-014,7.289686274,-7.289686274,-17.16584855,27.04201083,-9.876162276,0,2,1
0.129,-17.77172765,-7.944497923,27.64190518,1.284440082,-1.284440082,-9.870177529,9.228938005,9.228938005,-1.17301054,-7.944497923,-7.944497923,0.08302686235,-0.08302686235,-1.284440082,-1.284440082,1.256037402,1.256037402,1.256037402,1.256037402,1.256037402,-17.77172765,27.64190518,27.64190518,19.74035506,0.9870177529,0.9870177529,-9.870177529,9.870177529,10.85719528,16.7847099,78.41360489,1.284440082,9.870177529,9.870177529,9.870177529,-9.870177529,-9.870177529,0,0,0,-0,0,0,-9.870177529,-0,8.743006319e-016,1.576516695e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,8.743006319e-016,1.576516695e-014,1.576516695e-014,7.901550124,-7.901550124,-17.77172765,27.64190518,-9.870177529,0,2,1
0.132,-18.30733176,-7.860759955,28.17138427,1.314041462,-1.314041462,-9.864052506,9.174801417,9.174801417,-1.196718835,-7.860759955,-7.860759955,0.08692458924,-0.08692458924,-1.314041462,-1.314041462,1.283643424,1.283643424,1.283643424,1.283643424,1.283643424,-18.30733176,28.17138427,28.17138427,19.72810501,0.9864052506,0.9864052506,-9.864052506,9.864052506,10.85045776,17.32092651,77.53894893,1.314041462,9.864052506,9.864052506,9.864052506,-9.864052506,-9.864052506,0,0,0,-0,0,0,-9.864052506,-0,1.401656569e-015,1.731947918e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,1.401656569e-015,1.731947918e-014,1.731947918e-014,8.443279255,-8.443279255,-18.30733176,28.17138427,-9.864052506,0,2,1
0.135,-18.76785253,-7.775546916,28.62563983,1.343624256,-1.343624256,-9.857787292,9.119171173,9.119171173,-1.220173731,-7.775546916,-7.775546916,0.09091109233,-0.09091109233,-1.343624256,-1.343624256,1.311084823,1.311084823,1.311084823,1.311084823,1.311084823,-18.76785253,28.62563983,28.62563983,19.71557458,0.9857787292,0.9857787292,-9.857787292,9.857787292,10.84356602,17.7820738,76.64968758,1.343624256,9.857787292,9.857787292,9.857787292,-9.857787292,-9.857787292,0,0,0,-0,0,0,-9.857787292,-0,2.581268532e-015,1.643130076e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,2.581268532e-015,1.643130076e-014,1.643130076e-014,8.910065242,-8.910065242,-18.76785253,28.62563983,-9.857787292,0,2,1
0.138,-19.14914684,-7.689090227,29.00052881,1.373188045,-1.373188045,-9.851381978,9.062278272,9.062278272,-1.243371128,-7.689090227,-7.689090227,0.09498631529,-0.09498631529,-1.373188045,-1.373188045,1.338357443,1.338357443,1.338357443,1.338357443,1.338357443,-19.14914684,29.00052881,29.00052881,19.70276396,0.9851381978,0.9851381978,-9.851381978,9.851381978,10.83652018,18.16400864,75.74816489,1.373188045,9.851381978,9.851381978,9.851381978,-9.851381978,-9.851381978,0,0,0,-0,0,0,-9.851381978,-0,3.566591467e-015,1.665334537e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.566591467e-015,1.665334537e-014,1.665334537e-014,9.297764859,-9.297764859,-19.14914684,29.00052881,-9.851381978,0,2,1
0.141,-19.44777351,-7.601632252,29.29261016,1.402732408,-1.402732408,-9.844836653,9.00436466,9.00436466,-1.266307616,-7.601632252,-7.601632252,0.09915020055,-0.09915020055,-1.402732408,-1.402732408,1.365457817,1.365457817,1.365457817,1.365457817,1.365457817,-19.44777351,29.29261016,29.29261016,19.68967331,0.9844836653,0.9844836653,-9.844836653,9.844836653,10.82932032,18.46328984,74.83682781,1.402732408,9.844836653,9.844836653,9.844836653,-9.844836653,-9.844836653,0,0,0,-0,0,0,-9.844836653,-0,4.232725281e-015,1.776356839e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.232725281e-015,1.776356839e-014,1.776356839e-014,9.602936857,-9.602936857,-19.44777351,29.29261016,-9.844836653,0,2,1
0.144,-19.66102392,-7.513424568,29.49917533,1.432256925,-1.432256925,-9.838151412,8.945681494,8.945681494,-1.288980502,-7.513424568,-7.513424568,0.1034026893,-0.1034026893,-1.432256925,-1.432256925,1.392383191,1.392383191,1.392383191,1.392383191,1.392383191,-19.66102392,29.49917533,29.49917533,19.67630282,0.9838151412,0.9838151412,-9.838151412,9.838151412,10.82196655,18.67720878,73.91820852,1.432256925,9.838151412,9.838151412,9.838151412,-9.838151412,-9.838151412,0,0,0,-0,0,0,-9.838151412,-0,4.704570067e-015,1.842970221e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.704570067e-015,1.842970221e-014,1.842970221e-014,9.822872507,-9.822872507,-19.66102392,29.49917533,-9.838151412,0,2,1
0.147,-19.78694599,-7.42472644,29.61827234,1.461761177,-1.461761177,-9.831326348,8.886487617,8.886487617,-1.31138788,-7.42472644,-7.42472644,0.1077437215,-0.1077437215,-1.461761177,-1.461761177,1.419131602,1.419131602,1.419131602,1.419131602,1.419131602,-19.78694599,29.61827234,29.61827234,19.6626527,0.9831326348,0.9831326348,-9.831326348,9.831326348,10.81445898,18.80381336,72.99490868,1.461761177,9.831326348,9.831326348,9.831326348,-9.831326348,-9.831326348,0,0,0,-0,0,0,-9.831326348,-0,4.871103521e-015,1.731947918e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.871103521e-015,1.731947918e-014,1.731947918e-014,9.955619646,-9.955619646,-19.78694599,29.61827234,-9.831326348,0,2,1
0.15,-19.82436156,-7.335802926,29.64872312,1.491244744,-1.491244744,-9.82436156,8.82704767,8.82704767,-1.333528707,-7.335802926,-7.335802926,0.1121732356,-0.1121732356,-1.491244744,-1.491244744,1.445701943,1.445701943,1.445701943,1.445701943,1.445701943,-19.82436156,29.64872312,29.64872312,19.64872312,0.982436156,0.982436156,-9.82436156,9.82436156,10.80679772,18.8419254,72.06958028,1.491244744,9.82436156,9.82436156,9.82436156,-9.82436156,-9.82436156,0,0,0,-0,0,0,-9.82436156,-0,4.884981308e-015,1.82076576e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.884981308e-015,1.82076576e-014,1.82076576e-014,10,-10,-19.82436156,29.64872312,-9.82436156,0,2,1
0.153,-19.77287679,-7.246921396,29.59013394,1.520707207,-1.520707207,-9.817257146,8.767628602,8.767628602,-1.35540274,-7.246921396,-7.246921396,0.1166911689,-0.1166911689,-1.520707207,-1.520707207,1.472093909,1.472093909,1.472093909,1.472093909,1.472093909,-19.77287679,29.59013394,29.59013394,19.63451429,0.9817257146,0.9817257146,-9.817257146,9.817257146,10.79898286,18.79115108,71.14489086,1.520707207,9.817257146,9.817257146,9.817257146,-9.817257146,-9.817257146,0,0,0,-0,0,0,-9.817257146,-0,4.801714582e-015,1.7985613e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.801714582e-015,1.7985613e-014,1.7985613e-014,9.955619646,-9.955619646,-19.77287679,29.59013394,-9.817257146,0,2,1
0.156,-19.63288571,-7.158348908,29.44289892,1.550148147,-1.550148147,-9.810013207,8.708497055,8.708497055,-1.377010527,-7.158348908,-7.158348908,0.1212974574,-0.1212974574,-1.550148147,-1.550148147,1.498307985,1.498307985,1.498307985,1.498307985,1.498307985,-19.63288571,29.44289892,29.44289892,19.62002641,0.9810013207,0.9810013207,-9.810013207,9.810013207,10.79101453,18.65188439,70.22349733,1.550148147,9.810013207,9.810013207,9.810013207,-9.810013207,-9.810013207,0,0,0,-0,0,0,-9.810013207,-0,4.718447855e-015,1.909583602e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.718447855e-015,1.909583602e-014,1.909583602e-014,9.822872507,-9.822872507,-19.63288571,29.44289892,-9.810013207,0,2,1
0.159,-19.4055667,-7.070349849,29.20819655,1.579567147,-1.579567147,-9.802629846,8.649916995,8.649916995,-1.398353397,-7.070349849,-7.070349849,0.1259920358,-0.1259920358,-1.579567147,-1.579567147,1.524345433,1.524345433,1.524345433,1.524345433,1.524345433,-19.4055667,29.20819655,29.20819655,19.60525969,0.9802629846,0.9802629846,-9.802629846,9.802629846,10.78289283,18.42530372,69.30802245,1.579567147,9.802629846,9.802629846,9.802629846,-9.802629846,-9.802629846,0,0,0,-0,0,0,-9.802629846,-0,4.690692279e-015,1.998401444e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.690692279e-015,1.998401444e-014,1.998401444e-014,9.602936857,-9.602936857,-19.4055667,29.20819655,-9.802629846,0,2,1
0.162,-19.09287203,-6.983183806,28.88797919,1.608963787,-1.608963787,-9.795107168,8.592147593,8.592147593,-1.419433455,-6.983183806,-6.983183806,0.1307748379,-0.1307748379,-1.608963787,-1.608963787,1.550208293,1.550208293,1.550208293,1.550208293,1.550208293,-19.09287203,28.88797919,28.88797919,19.59021434,0.9795107168,0.9795107168,-9.795107168,9.795107168,10.77461788,18.11336131,68.40103376,1.608963787,9.795107168,9.795107168,9.795107168,-9.795107168,-9.795107168,0,0,0,-0,0,0,-9.795107168,-0,4.662936703e-015,2.087219286e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.662936703e-015,2.087219286e-014,2.087219286e-014,9.297764859,-9.297764859,-19.09287203,28.88797919,-9.795107168,0,2,1
0.165,-18.69751052,-6.897103393,28.4849558,1.63833765,-1.63833765,-9.787445279,8.535441043,8.535441043,-1.44025358,-6.897103393,-6.897103393,0.1356457958,-0.1356457958,-1.63833765,-1.63833765,1.575899376,1.575899376,1.575899376,1.575899376,1.575899376,-18.69751052,28.4849558,28.4849558,19.57489056,0.9787445279,0.9787445279,-9.787445279,9.787445279,10.76618981,17.71876599,67.50502204,1.63833765,9.787445279,9.787445279,9.787445279,-9.787445279,-9.787445279,0,0,0,-0,0,0,-9.787445279,-0,4.635181128e-015,2.020605905e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.635181128e-015,2.020605905e-014,2.020605905e-014,8.910065242,-8.910065242,-18.69751052,28.4849558,-9.787445279,0,2,1
0.168,-18.22292354,-6.812352037,28.00256783,1.667688319,-1.667688319,-9.77964429,8.480040357,8.480040357,-1.460817394,-6.812352037,-6.812352037,0.1406048406,-0.1406048406,-1.667688319,-1.667688319,1.601422234,1.601422234,1.601422234,1.601422234,1.601422234,-18.22292354,28.00256783,28.00256783,19.55928858,0.977964429,0.977964429,-9.77964429,9.77964429,10.75760872,17.24495912,66.6223797,1.667688319,9.77964429,9.77964429,9.77964429,-9.77964429,-9.77964429,0,0,0,-0,0,0,-9.77964429,-0,4.635181128e-015,2.109423747e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.635181128e-015,2.109423747e-014,2.109423747e-014,8.443279255,-8.443279255,-18.22292354,28.00256783,-9.77964429,0,2,1
0.171,-17.67325443,-6.729161809,27.44495874,1.697015377,-1.697015377,-9.77170431,8.426177186,8.426177186,-1.481129236,-6.729161809,-6.729161809,0.1456519021,-0.1456519021,-1.697015377,-1.697015377,1.626781138,1.626781138,1.626781138,1.626781138,1.626781138,-17.67325443,27.44495874,27.44495874,19.54340862,0.977170431,0.977170431,-9.77170431,9.77170431,10.74887474,16.696084,65.75537945,1.697015377,9.77170431,9.77170431,9.77170431,-9.77170431,-9.77170431,0,0,0,-0,0,0,-9.77170431,-0,4.635181128e-015,2.176037128e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.635181128e-015,2.176037128e-014,2.176037128e-014,7.901550124,-7.901550124,-17.67325443,27.44495874,-9.77170431,0,2,1
0.174,-17.05331173,-6.64775134,26.81693718,1.726318406,-1.726318406,-9.763625452,8.374069746,8.374069746,-1.501194121,-6.64775134,-6.64775134,0.1507869088,-0.1507869088,-1.726318406,-1.726318406,1.65198103,1.65198103,1.65198103,1.65198103,1.65198103,-17.05331173,26.81693718,26.81693718,19.5272509,0.9763625452,0.9763625452,-9.763625452,9.763625452,10.739988,16.07694918,64.90615418,1.726318406,9.763625452,9.763625452,9.763625452,-9.763625452,-9.763625452,0,0,0,-0,0,0,-9.763625452,-0,4.607425552e-015,2.109423747e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.607425552e-015,2.109423747e-014,2.109423747e-014,7.289686274,-7.289686274,-17.05331173,26.81693718,-9.763625452,0,2,1
0.177,-16.36852649,-6.568323977,26.12393432,1.755596991,-1.755596991,-9.755407832,8.323920968,8.323920968,-1.521017702,-6.568323977,-6.568323977,0.1560097881,-0.1560097881,-1.755596991,-1.755596991,1.67702749,1.67702749,1.67702749,1.67702749,1.67702749,-16.36852649,26.12393432,26.12393432,19.51081566,0.9755407832,0.9755407832,-9.755407832,9.755407832,10.73094862,15.3929857,64.07667917,1.755596991,9.755407832,9.755407832,9.755407832,-9.755407832,-9.755407832,0,0,0,-0,0,0,-9.755407832,-0,4.607425552e-015,1.931788063e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.607425552e-015,1.931788063e-014,1.931788063e-014,6.613118653,-6.613118653,-16.36852649,26.12393432,-9.755407832,0,2,1
0.18,-15.62490409,-6.491065981,25.37195565,1.784850715,-1.784850715,-9.747051566,8.275916696,8.275916696,-1.540606215,-6.491065981,-6.491065981,0.1613204659,-0.1613204659,-1.784850715,-1.784850715,1.701926681,1.701926681,1.701926681,1.701926681,1.701926681,-15.62490409,25.37195565,25.37195565,19.49410313,0.9747051566,0.9747051566,-9.747051566,9.747051566,10.72175672,14.65019893,63.26875484,1.784850715,9.747051566,9.747051566,9.747051566,-9.747051566,-9.747051566,0,0,0,-0,0,0,-9.747051566,-0,4.635181128e-015,1.931788063e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.635181128e-015,1.931788063e-014,1.931788063e-014,5.877852523,-5.877852523,-15.62490409,25.37195565,-9.747051566,0,2,1
0.183,-14.82897093,-6.416144528,24.5675277,1.814079162,-1.814079162,-9.738556773,8.23022369,8.23022369,-1.559966424,-6.416144528,-6.416144528,0.1667188671,-0.1667188671,-1.814079162,-1.814079162,1.726685292,1.726685292,1.726685292,1.726685292,1.726685292,-14.82897093,24.5675277,24.5675277,19.47711355,0.9738556773,0.9738556773,-9.738556773,9.738556773,10.71241245,13.85511525,62.48398775,1.814079162,9.738556773,9.738556773,9.738556773,-9.738556773,-9.738556773,0,0,0,-0,0,0,-9.738556773,-0,4.690692279e-015,2.087219286e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.690692279e-015,2.087219286e-014,2.087219286e-014,5.090414158,-5.090414158,-14.82897093,24.5675277,-9.738556773,0,2,1
0.186,-13.98771649,-6.343706465,23.71764006,1.843281917,-1.843281917,-9.729923573,8.186988382,8.186988382,-1.579105563,-6.343706465,-6.343706465,0.1722049152,-0.1722049152,-1.843281917,-1.843281917,1.751310478,1.751310478,1.751310478,1.751310478,1.751310478,-13.98771649,23.71764006,23.71764006,19.45984715,0.9729923573,0.9729923573,-9.729923573,9.729923573,10.70291593,13.01472413,61.72377907,1.843281917,9.729923573,9.729923573,9.729923573,-9.729923573,-9.729923573,0,0,0,-0,0,0,-9.729923573,-0,4.773959006e-015,2.020605905e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.773959006e-015,2.020605905e-014,2.020605905e-014,4.257792916,-4.257792916,-13.98771649,23.71764006,-9.729923573,0,2,1
0.189,-13.10853129,-6.273877018,22.82968338,1.872458565,-1.872458565,-9.721152089,8.146335583,8.146335583,-1.598031272,-6.273877018,-6.273877018,0.1777785325,-0.1777785325,-1.872458565,-1.872458565,1.775809804,1.775809804,1.775809804,1.775809804,1.775809804,-13.10853129,22.82968338,22.82968338,19.44230418,0.9721152089,0.9721152089,-9.721152089,9.721152089,10.6932673,12.13641608,60.98931268,1.872458565,9.721152089,9.721152089,9.721152089,-9.721152089,-9.721152089,0,0,0,-0,0,0,-9.721152089,-0,4.829470157e-015,1.998401444e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.829470157e-015,1.998401444e-014,1.998401444e-014,3.387379202,-3.387379202,-13.10853129,22.82968338,-9.721152089,0,2,1
0.192,-12.19914132,-6.206758881,21.91138376,1.901608691,-1.901608691,-9.712242447,8.108367572,8.108367572,-1.616751535,-6.206758881,-6.206758881,0.18343964,-0.18343964,-1.901608691,-1.901608691,1.800191175,1.800191175,1.800191175,1.800191175,1.800191175,-12.19914132,21.91138376,21.91138376,19.42448489,0.9712242447,0.9712242447,-9.712242447,9.712242447,10.68346669,11.22791707,60.28154705,1.901608691,9.712242447,9.712242447,9.712242447,-9.712242447,-9.712242447,0,0,0,-0,0,0,-9.712242447,-0,4.884981308e-015,1.976196984e-014,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.884981308e-015,1.976196984e-014,1.976196984e-014,2.486898872,-2.486898872,-12.19914132,21.91138376,-9.712242447,0,2,1
