"time","v_0_out","v_1_out"
17.346,-694011068,-1452944982
17.347,-694011068,-1870950802
17.348,-694011068,-1870950802
17.349,238932065,-1870950802
17.35,238932065,-1870950802
17.351,238932065,-659389415
17.352,238932065,-659389415
17.353,-306584327,-659389415
17.354,-306584327,-659389415
17.355,-306584327,48475737
17.356,-306584327,48475737
17.357,-1085813330,48475737
17.358,-1085813330,48475737
17.359,-1085813330,1231659333
17.36,-1085813330,1231659333
17.361,1613824390,1231659333
17.362,1613824390,1231659333
17.363,1613824390,-961317831
17.364,1613824390,-961317831
17.365,124123242,-961317831
17.366,124123242,-961317831
17.367,124123242,371460553
17.368,124123242,371460553
17.369,-910331256,371460553
17.37,-910331256,371460553
17.371,-910331256,1413877177
17.372,-910331256,1413877177
17.373,364299990,1413877177
17.374,364299990,1413877177
17.375,364299990,1922536274
17.376,364299990,1922536274
17.377,2146137079,1922536274
17.378,2146137079,1922536274
17.379,2146137079,1534231638
17.38,2146137079,1534231638
17.381,75165813,1534231638
17.382,75165813,1534231638
17.383,75165813,1125277381
17.384,75165813,1125277381
17.385,-497895741,1125277381
17.386,-497895741,1125277381
17.387,-497895741,434572260
17.388,-497895741,434572260
17.389,1297171992,434572260
17.39,1297171992,434572260
17.391,1297171992,-423736523
17.392,1297171992,-423736523
17.393,148490431,-423736523
17.394,148490431,-423736523
17.395,148490431,2133944819
17.396,148490431,2133944819
17.397,-17252637,2133944819
17.398,-17252637,2133944819
17.399,-17252637,1110725268
17.4,-17252637,1110725268
17.401,-831581234,1110725268
17.402,-831581234,1110725268
17.403,-831581234,670805772
17.404,-831581234,670805772
17.405,849132246,670805772
17.406,849132246,670805772
17.407,849132246,1645520381
17.408,849132246,1645520381
17.409,-1616930849,1645520381
17.41,-1616930849,1645520381
17.411,-1616930849,2098631806
17.412,-1616930849,2098631806
17.413,1344569556,2098631806
17.414,1344569556,2098631806
17.415,1344569556,1255462771
17.416,1344569556,1255462771
17.417,-1261977371,1255462771
17.418,-1261977371,1255462771
17.419,-1261977371,-2054753897
17.42,-1261977371,-2054753897
17.421,-626946958,-2054753897
17.422,-626946958,-2054753897
17.423,-626946958,-466322067
17.424,-626946958,-466322067
17.425,-872826053,-466322067
17.426,-872826053,-466322067
17.427,-872826053,1769039011
17.428,-872826053,1769039011
17.429,-918047131,1769039011
17.43,-918047131,1769039011
17.431,-918047131,-1229307330
17.432,-918047131,-1229307330
17.433,-62541213,-1229307330
17.434,-62541213,-1229307330
17.435,-62541213,969518660
17.436,-62541213,969518660
17.437,1606209889,969518660
17.438,1606209889,969518660
17.439,1606209889,1142337789
17.44,1606209889,1142337789
17.441,-1140329910,1142337789
17.442,-1140329910,1142337789
17.443,-1140329910,1021212935
17.444,-1140329910,1021212935
17.445,-1274031475,1021212935
17.446,-1274031475,1021212935
17.447,-1274031475,-1287579793
17.448,-1274031475,-1287579793
17.449,-1486586590,-1287579793
17.45,-1486586590,-1287579793
17.451,-1486586590,1651502460
17.452,-1486586590,1651502460
17.453,-453596189,1651502460
17.454,-453596189,1651502460
17.455,-453596189,1219300087
17.456,-453596189,1219300087
17.457,-13425638,1219300087
17.458,-13425638,1219300087
17.459,-13425638,1248680891
17.46,-13425638,1248680891
17.461,469607820,1248680891
17.462,469607820,1248680891
17.463,469607820,660349598
17.464,469607820,660349598
17.465,-1212736619,660349598
17.466,-1212736619,660349598
17.467,-1212736619,1066050953
17.468,-1212736619,1066050953
17.469,-838580188,1066050953
17.47,-838580188,1066050953
17.471,-838580188,804200115
17.472,-838580188,804200115
17.473,-1315113951,804200115
17.474,-1315113951,804200115
17.475,-1315113951,-689231453
17.476,-1315113951,-689231453
17.477,-1912480761,-689231453
17.478,-1912480761,-689231453
17.479,-1912480761,-913352563
17.48,-1912480761,-913352563
17.481,-283172257,-913352563
17.482,-283172257,-913352563
17.483,-283172257,196203132
17.484,-283172257,196203132
17.485,-921720744,196203132
17.486,-921720744,196203132
17.487,-921720744,-290805401
17.488,-921720744,-290805401
17.489,1650005283,-290805401
17.49,1650005283,-290805401
17.491,1650005283,1506901765
17.492,1650005283,1506901765
17.493,2091488688,1506901765
17.494,2091488688,1506901765
17.495,2091488688,425608517
17.496,2091488688,425608517
17.497,-741402994,425608517
17.498,-741402994,425608517
17.499,-741402994,1203081399
17.5,-741402994,1203081399
17.501,-1253938226,1203081399
17.502,-1253938226,1203081399
17.503,-1253938226,2022495760
17.504,-1253938226,2022495760
17.505,-355471645,2022495760
17.506,-355471645,2022495760
17.507,-355471645,1127069504
17.508,-355471645,1127069504
17.509,-1838155941,1127069504
17.51,-1838155941,1127069504
17.511,-1838155941,159976036
17.512,-1838155941,159976036
17.513,-338027995,159976036
17.514,-338027995,159976036
17.515,-338027995,1227350838
17.516,-338027995,1227350838
17.517,-1246085514,1227350838
17.518,-1246085514,1227350838
17.519,-1246085514,107353064
17.52,-1246085514,107353064
17.521,293677742,107353064
17.522,293677742,107353064
17.523,293677742,101686643
17.524,293677742,101686643
17.525,1031151854,101686643
17.526,1031151854,101686643
17.527,1031151854,-22382733
17.528,1031151854,-22382733
17.529,1041220547,-22382733
17.53,1041220547,-22382733
17.531,1041220547,199472670
17.532,1041220547,199472670
17.533,377277689,199472670
17.534,377277689,199472670
17.535,377277689,1712558219
17.536,377277689,1712558219
17.537,105239837,1712558219
17.538,105239837,1712558219
17.539,105239837,-1976235292
17.54,105239837,-1976235292
17.541,-2048388268,-1976235292
17.542,-2048388268,-1976235292
17.543,-2048388268,252359685
17.544,-2048388268,252359685
17.545,-2021161081,-2021161081
17.546,-2021161081,-2021161081
17.547,536779689,-2021161081
17.548,536779689,-2021161081
17.549,536779689,906412107
17.55,536779689,906412107
17.551,1183301496,906412107
17.552,1183301496,906412107
17.553,1183301496,-1627186469
17.554,1183301496,-1627186469
17.555,-1838234982,-1627186469
17.556,-1838234982,-1627186469
17.557,-1838234982,-130547259
17.558,-1838234982,-130547259
17.559,605150497,-130547259
17.56,605150497,-130547259
17.561,605150497,1762524820
17.562,605150497,1762524820
17.563,206643390,1762524820
17.564,206643390,1762524820
17.565,206643390,-870194751
17.566,206643390,-870194751
17.567,-952472185,-870194751
17.568,-952472185,-870194751
17.569,-952472185,-1065735379
17.57,-952472185,-1065735379
17.571,1514971768,-1065735379
17.572,1514971768,-1065735379
17.573,1514971768,-1348469704
17.574,1514971768,-1348469704
17.575,619197833,-1348469704
17.576,619197833,-1348469704
17.577,619197833,538732476
17.578,619197833,538732476
17.579,-763108727,538732476
17.58,-763108727,538732476
17.581,-763108727,1253745979
17.582,-763108727,1253745979
17.583,706844599,1253745979
17.584,706844599,1253745979
17.585,706844599,1330140138
17.586,706844599,1330140138
17.587,-1178466119,1330140138
17.588,-1178466119,1330140138
17.589,-1178466119,-613512500
17.59,-1178466119,-613512500
17.591,234289607,-613512500
17.592,234289607,-613512500
17.593,234289607,-972014620
17.594,234289607,-972014620
17.595,957147365,-972014620
17.596,957147365,-972014620
17.597,957147365,-1675194362
17.598,957147365,-1675194362
17.599,-1212667363,-1675194362
17.6,-1212667363,-1675194362
17.601,-1212667363,737281296
17.602,-1212667363,737281296
17.603,1617721428,737281296
17.604,1617721428,737281296
17.605,1617721428,-1296145362
17.606,1617721428,-1296145362
17.607,431154451,-1296145362
17.608,431154451,-1296145362
17.609,431154451,-168051632
17.61,431154451,-168051632
17.611,1257149382,-168051632
17.612,1257149382,-168051632
17.613,1257149382,-524097970
17.614,1257149382,-524097970
17.615,-906573144,-524097970
17.616,-906573144,-524097970
17.617,-906573144,818276180
17.618,-906573144,818276180
17.619,1328806373,818276180
17.62,1328806373,818276180
17.621,1328806373,-1041136892
17.622,1328806373,-1041136892
17.623,1502566733,-1041136892
17.624,1502566733,-1041136892
17.625,1502566733,-842225658
17.626,1502566733,-842225658
17.627,-1443673968,-842225658
17.628,-1443673968,-842225658
17.629,-1443673968,393982072
17.63,-1443673968,393982072
17.631,766583405,393982072
17.632,766583405,393982072
17.633,766583405,1412249695
17.634,766583405,1412249695
17.635,-841837645,1412249695
17.636,-841837645,1412249695
17.637,-841837645,928464087
17.638,-841837645,928464087
17.639,-1276933592,928464087
17.64,-1276933592,928464087
17.641,-1276933592,1061405951
17.642,-1276933592,1061405951
17.643,-102897209,1061405951
17.644,-102897209,1061405951
17.645,-102897209,-603102458
17.646,-102897209,-603102458
17.647,515534523,-603102458
17.648,515534523,-603102458
17.649,515534523,183006921
17.65,515534523,183006921
17.651,866256911,183006921
17.652,866256911,183006921
17.653,866256911,800171412
17.654,866256911,800171412
17.655,481910795,800171412
17.656,481910795,800171412
17.657,481910795,831832362
17.658,481910795,831832362
17.659,-1068194295,831832362
17.66,-1068194295,831832362
17.661,-1068194295,1853164529
17.662,-1068194295,1853164529
17.663,1849272375,1853164529
17.664,1849272375,1853164529
17.665,1849272375,-678501912
17.666,1849272375,-678501912
17.667,-501870305,-678501912
17.668,-501870305,-678501912
17.669,-501870305,184191071
17.67,-501870305,184191071
17.671,1663819792,184191071
17.672,1663819792,184191071
17.673,1663819792,24752480
17.674,1663819792,24752480
17.675,-556631030,24752480
17.676,-556631030,24752480
17.677,-556631030,-876998432
17.678,-556631030,-876998432
17.679,-792698049,-876998432
17.68,-792698049,-876998432
17.681,-792698049,-1718868221
17.682,-792698049,-1718868221
17.683,2067895751,-1718868221
17.684,2067895751,-1718868221
17.685,2067895751,-1478325860
17.686,2067895751,-1478325860
17.687,292913843,-1478325860
17.688,292913843,-1478325860
17.689,292913843,573244993
17.69,292913843,573244993
17.691,-1346682295,573244993
17.692,-1346682295,573244993
17.693,-1346682295,-110150234
17.694,-1346682295,-110150234
17.695,727339086,-110150234
17.696,727339086,-110150234
17.697,727339086,-250473091
17.698,727339086,-250473091
17.699,1000177133,-250473091
17.7,1000177133,-250473091
17.701,1000177133,-819894527
17.702,1000177133,-819894527
17.703,701791854,-819894527
17.704,701791854,-819894527
17.705,701791854,1625001561
17.706,701791854,1625001561
17.707,1708305232,1625001561
17.708,1708305232,1625001561
17.709,1708305232,177974281
17.71,1708305232,177974281
17.711,1148308275,177974281
17.712,1148308275,177974281
17.713,1148308275,-1936002216
17.714,1148308275,-1936002216
17.715,253876332,-1936002216
17.716,253876332,-1936002216
17.717,253876332,-1155324477
17.718,253876332,-1155324477
17.719,-458392615,-1155324477
17.72,-458392615,-1155324477
17.721,-458392615,826292005
17.722,-458392615,826292005
17.723,1882840204,826292005
17.724,1882840204,826292005
17.725,1882840204,1281941227
17.726,1882840204,1281941227
17.727,1675434072,1281941227
17.728,1675434072,1281941227
17.729,1675434072,1877578264
17.73,1675434072,1877578264
17.731,-933734305,1877578264
17.732,-933734305,1877578264
17.733,-933734305,-1016741383
17.734,-933734305,-1016741383
17.735,-1255695289,-1016741383
17.736,-1255695289,-1016741383
17.737,-1255695289,239134833
17.738,-1255695289,239134833
17.739,1774614188,239134833
17.74,1774614188,239134833
17.741,1774614188,1635671092
17.742,1774614188,1635671092
17.743,-1752914717,1635671092
17.744,-1752914717,1635671092
17.745,-1752914717,-127400419
17.746,-1752914717,-127400419
17.747,-1833031983,-127400419
17.748,-1833031983,-127400419
17.749,-1833031983,1390173120
17.75,-1833031983,1390173120
17.751,-1389603685,1390173120
17.752,-1389603685,1390173120
17.753,-1389603685,92129890
17.754,-1389603685,92129890
17.755,-1885282325,92129890
17.756,-1885282325,92129890
17.757,-1885282325,-660171418
17.758,-1885282325,-660171418
17.759,1099125474,-660171418
17.76,1099125474,-660171418
17.761,1099125474,33233228
17.762,1099125474,33233228
17.763,474823811,33233228
17.764,474823811,33233228
17.765,474823811,2077356595
17.766,474823811,2077356595
17.767,1205476719,2077356595
17.768,1205476719,2077356595
17.769,1205476719,1819842070
17.77,1205476719,1819842070
17.771,1318508798,1819842070
17.772,1318508798,1819842070
17.773,1318508798,-524879451
17.774,1318508798,-524879451
17.775,-280612890,-524879451
17.776,-280612890,-524879451
17.777,-280612890,1992787587
17.778,-280612890,1992787587
17.779,-2111710910,1992787587
17.78,-2111710910,1992787587
17.781,-2111710910,-1734699085
17.782,-2111710910,-1734699085
17.783,840367006,-1734699085
17.784,840367006,-1734699085
17.785,840367006,2084963914
17.786,840367006,2084963914
17.787,629946671,2084963914
17.788,629946671,2084963914
17.789,629946671,-1378954312
17.79,629946671,-1378954312
17.791,1724559754,-1378954312
17.792,1724559754,-1378954312
17.793,1724559754,1620246697
17.794,1724559754,1620246697
17.795,-290030837,1620246697
17.796,-290030837,1620246697
17.797,-290030837,-1304515916
17.798,-290030837,-1304515916
17.799,-921190444,-1304515916
17.8,-921190444,-1304515916
17.801,-921190444,1939369951
17.802,-921190444,1939369951
17.803,1939369951,-921190444
17.804,1939369951,-921190444
17.805,-1304515916,-921190444
17.806,-1304515916,-921190444
17.807,-1304515916,-290030837
17.808,-1304515916,-290030837
17.809,1620246697,-290030837
17.81,1620246697,-290030837
17.811,1620246697,1724559754
17.812,1620246697,1724559754
17.813,-1378954312,1724559754
17.814,-1378954312,1724559754
17.815,-1378954312,629946671
17.816,-1378954312,629946671
17.817,2084963914,629946671
17.818,2084963914,629946671
17.819,2084963914,840367006
17.82,2084963914,840367006
17.821,-1734699085,840367006
17.822,-1734699085,840367006
17.823,-1734699085,-2111710910
17.824,-1734699085,-2111710910
17.825,1992787587,-2111710910
17.826,1992787587,-2111710910
17.827,1992787587,-280612890
17.828,1992787587,-280612890
17.829,-524879451,-280612890
17.83,-524879451,-280612890
17.831,-524879451,1318508798
17.832,-524879451,1318508798
17.833,1819842070,1318508798
17.834,1819842070,1318508798
17.835,1819842070,1205476719
17.836,1819842070,1205476719
17.837,2077356595,1205476719
17.838,2077356595,1205476719
17.839,2077356595,474823811
17.84,2077356595,474823811
17.841,33233228,474823811
17.842,33233228,474823811
17.843,33233228,1099125474
17.844,33233228,1099125474
17.845,-660171418,1099125474
17.846,-660171418,1099125474
17.847,-660171418,-1885282325
17.848,-660171418,-1885282325
17.849,92129890,-1885282325
17.85,92129890,-1885282325
17.851,92129890,-1389603685
17.852,92129890,-1389603685
17.853,1390173120,-1389603685
17.854,1390173120,-1389603685
17.855,1390173120,-1833031983
17.856,1390173120,-1833031983
17.857,-127400419,-1833031983
17.858,-127400419,-1833031983
17.859,-127400419,-1752914717
17.86,-127400419,-1752914717
17.861,1635671092,-1752914717
17.862,1635671092,-1752914717
17.863,1635671092,1774614188
17.864,1635671092,1774614188
17.865,239134833,1774614188
17.866,239134833,1774614188
17.867,239134833,-1255695289
17.868,239134833,-1255695289
17.869,-1016741383,-1255695289
17.87,-1016741383,-1255695289
17.871,-1016741383,-933734305
17.872,-1016741383,-933734305
17.873,1877578264,-933734305
17.874,1877578264,-933734305
17.875,1877578264,1675434072
17.876,1877578264,1675434072
17.877,1281941227,1675434072
17.878,1281941227,1675434072
17.879,1281941227,1882840204
17.88,1281941227,1882840204
17.881,826292005,1882840204
17.882,826292005,1882840204
17.883,826292005,-458392615
17.884,826292005,-458392615
17.885,-1155324477,-458392615
17.886,-1155324477,-458392615
17.887,-1155324477,253876332
17.888,-1155324477,253876332
17.889,-1936002216,253876332
17.89,-1936002216,253876332
17.891,-1936002216,1148308275
17.892,-1936002216,1148308275
17.893,177974281,1148308275
17.894,177974281,1148308275
17.895,177974281,1708305232
17.896,177974281,1708305232
17.897,1625001561,1708305232
17.898,1625001561,1708305232
17.899,1625001561,701791854
17.9,1625001561,701791854
17.901,-819894527,701791854
17.902,-819894527,701791854
17.903,-819894527,1000177133
17.904,-819894527,1000177133
17.905,-250473091,1000177133
17.906,-250473091,1000177133
17.907,-250473091,727339086
17.908,-250473091,727339086
17.909,-110150234,727339086
17.91,-110150234,727339086
17.911,-110150234,-1346682295
17.912,-110150234,-1346682295
17.913,573244993,-1346682295
17.914,573244993,-1346682295
