"Time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.0780902,530.393,-690.8,-0.423669,691.224,-56.0521,-479.722,535.774
0.0781002,530.519,-688.618,-0.426443,689.045,-54.7261,-481.169,535.895
0.0781102,530.643,-686.362,-0.429212,686.791,-53.4014,-482.614,536.015
0.0781202,530.766,-684.03,-0.431977,684.462,-52.0779,-484.055,536.133
0.0781302,530.887,-681.624,-0.434738,682.059,-50.7558,-485.494,536.25
0.0781402,531.006,-679.142,-0.437494,679.58,-49.4349,-486.929,536.364
0.0781502,531.124,-676.585,-0.440246,677.025,-48.1152,-488.362,536.477
0.0781602,531.24,-673.952,-0.442994,674.395,-46.7968,-489.791,536.588
0.0781702,531.355,-671.242,-0.445737,671.688,-45.4795,-491.217,536.697
0.0781802,531.467,-668.457,-0.448476,668.905,-44.1635,-492.64,536.803
0.0781902,531.578,-665.594,-0.45121,666.046,-42.8487,-494.06,536.908
0.0782002,531.687,-662.655,-0.453941,663.109,-41.5351,-495.476,537.011
0.0782102,531.793,-659.639,-0.456666,660.096,-40.2226,-496.889,537.112
0.0782202,531.898,-656.545,-0.459387,657.005,-38.9113,-498.299,537.21
0.0782302,532,-653.374,-0.462104,653.836,-37.6012,-499.705,537.307
0.0782402,532.101,-650.125,-0.464816,650.59,-36.2922,-501.108,537.401
0.0782502,532.199,-646.799,-0.467523,647.266,-34.9843,-502.508,537.492
0.0782602,532.295,-643.393,-0.470226,643.864,-33.6775,-503.904,537.581
0.0782702,532.389,-639.91,-0.472924,640.383,-32.3718,-505.296,537.668
0.0782802,532.48,-636.348,-0.475618,636.823,-31.0672,-506.685,537.752
0.0782902,532.569,-632.707,-0.478306,633.185,-29.7636,-508.07,537.834
0.0783002,532.656,-628.987,-0.48099,629.468,-28.4611,-509.452,537.913
0.0783102,532.74,-625.188,-0.48367,625.671,-27.1597,-510.83,537.989
0.0783202,532.821,-621.309,-0.486344,621.796,-25.8592,-512.204,538.063
0.0783302,532.9,-617.351,-0.489014,617.84,-24.5598,-513.574,538.134
0.0783402,532.976,-613.313,-0.491679,613.805,-23.2614,-514.941,538.202
0.0783502,533.05,-609.196,-0.494339,609.69,-21.964,-516.303,538.267
0.0783602,533.12,-604.998,-0.496994,605.495,-20.6675,-517.662,538.33
0.0783702,533.188,-600.72,-0.499644,601.22,-19.3721,-519.017,538.389
0.0783802,533.253,-596.362,-0.50229,596.864,-18.0775,-520.368,538.445
0.0783902,533.315,-591.923,-0.50493,592.428,-16.7839,-521.715,538.498
0.0784002,533.374,-587.404,-0.507565,587.912,-15.4912,-523.057,538.548
0.0784102,533.43,-582.804,-0.510196,583.314,-14.1994,-524.396,538.595
0.0784202,533.483,-578.123,-0.512821,578.636,-12.9085,-525.73,538.639
0.0784302,533.533,-573.361,-0.515442,573.876,-11.6185,-527.061,538.679
0.0784402,533.58,-568.518,-0.518057,569.036,-10.3294,-528.387,538.716
0.0784502,533.623,-563.593,-0.520667,564.114,-9.04107,-529.708,538.75
0.0784602,533.663,-558.587,-0.523272,559.111,-7.7536,-531.026,538.78
0.0784702,533.7,-553.5,-0.525872,554.026,-6.46695,-532.339,538.806
0.0784802,533.733,-548.331,-0.528466,548.859,-5.1811,-533.648,538.829
0.0784902,533.763,-543.08,-0.531056,543.611,-3.89604,-534.952,538.848
0.0785002,533.789,-537.748,-0.53364,538.282,-2.61176,-536.252,538.864
0.0785102,533.811,-532.334,-0.536219,532.87,-1.32824,-537.547,538.876
0.0785202,533.831,-526.833,-0.548883,527.382,-0.526284,-538.357,538.884
0.0785302,533.846,-521.193,-0.675782,521.869,-0.520517,-538.367,538.888
0.0785402,533.858,-515.401,-0.944415,516.345,-0.514456,-538.374,538.888
0.0785502,533.866,-509.455,-1.35467,510.81,-0.5081,-538.377,538.885
0.0785602,533.87,-503.356,-1.90645,505.263,-0.501449,-538.376,538.877
0.0785702,533.87,-497.105,-2.59957,499.704,-0.494505,-538.372,538.866
0.0785802,533.867,-490.701,-3.43398,494.134,-0.487266,-538.364,538.851
0.0785902,533.86,-484.143,-4.40954,488.553,-0.479733,-538.352,538.832
0.0786002,533.85,-477.433,-5.52615,482.959,-0.471906,-538.337,538.809
0.0786102,533.836,-470.57,-6.78368,477.354,-0.463786,-538.319,538.782
0.0786202,533.817,-463.554,-8.182,471.736,-0.455371,-538.296,538.752
0.0786302,533.796,-456.385,-9.72099,466.106,-0.446664,-538.27,538.717
0.0786402,533.77,-449.063,-11.4005,460.464,-0.437662,-538.241,538.679
0.0786502,533.741,-441.588,-13.2205,454.809,-0.428368,-538.208,538.636
0.0786602,533.708,-433.961,-15.1807,449.142,-0.41878,-538.171,538.59
0.0786702,533.671,-426.18,-17.2811,443.462,-0.408899,-538.131,538.539
0.0786802,533.63,-418.247,-19.5215,437.769,-0.398725,-538.086,538.485
0.0786902,533.586,-410.161,-21.9018,432.063,-0.388259,-538.039,538.427
0.0787002,533.537,-401.922,-24.4218,426.344,-0.3775,-537.987,538.365
0.0787102,533.485,-393.531,-27.0815,420.612,-0.366449,-537.932,538.298
0.0787202,533.429,-384.987,-29.8806,414.867,-0.355106,-537.873,538.228
0.0787302,533.37,-376.29,-32.8192,409.109,-0.34347,-537.811,538.154
0.0787402,533.306,-367.44,-35.8969,403.337,-0.331543,-537.744,538.076
0.0787502,533.239,-358.438,-39.1138,397.552,-0.319324,-537.674,537.994
0.0787602,533.167,-349.283,-42.4696,391.753,-0.306813,-537.601,537.907
0.0787702,533.092,-339.975,-45.9643,385.94,-0.294011,-537.523,537.817
0.0787802,533.013,-330.515,-49.5977,380.113,-0.280917,-537.442,537.723
0.0787902,532.93,-320.903,-53.3696,374.272,-0.267533,-537.357,537.624
0.0788002,532.843,-311.138,-57.2798,368.418,-0.253858,-537.268,537.522
0.0788102,532.753,-301.221,-61.3284,362.549,-0.239892,-537.175,537.415
0.0788202,532.658,-291.151,-65.5151,356.666,-0.225636,-537.079,537.305
0.0788302,532.559,-280.929,-69.8398,350.769,-0.211089,-536.979,537.19
0.0788402,532.457,-270.555,-74.3024,344.857,-0.196252,-536.875,537.071
0.0788502,532.35,-260.028,-78.9027,338.931,-0.181125,-536.767,536.948
0.0788602,532.24,-249.349,-83.6406,332.99,-0.165708,-536.655,536.821
0.0788702,532.125,-238.518,-88.5159,327.034,-0.150002,-536.54,536.69
0.0788802,532.007,-227.535,-93.5284,321.064,-0.134007,-536.421,536.555
0.0788902,531.885,-216.401,-98.6781,315.079,-0.117722,-536.297,536.415
0.0789002,531.758,-205.114,-103.965,309.079,-0.101149,-536.17,536.271
0.0789102,531.628,-193.675,-109.388,303.063,-0.0842868,-536.039,536.124
0.0789202,531.494,-182.085,-114.948,297.033,-0.067136,-535.905,535.972
0.0789302,531.355,-170.342,-120.645,290.988,-0.0496968,-535.766,535.815
0.0789402,531.213,-158.448,-126.479,284.927,-0.0319695,-535.623,535.655
0.0789502,531.066,-146.402,-132.448,278.85,-0.0139543,-535.477,535.49
0.0789602,530.916,-134.205,-138.554,272.759,0.00434817,-535.326,535.322
0.0789702,530.761,-121.857,-144.795,266.652,0.022938,-535.172,535.149
0.0789802,530.602,-109.357,-151.172,260.53,0.041815,-535.013,534.971
0.0789902,530.44,-96.7062,-157.685,254.391,0.060979,-534.851,534.79
0.0790002,530.273,-83.9038,-164.334,248.237,0.0804297,-534.684,534.604
0.0790102,530.102,-70.9503,-171.117,242.068,0.100167,-534.514,534.414
0.0790202,529.927,-57.8457,-178.036,235.882,0.120191,-534.34,534.219
0.0790302,529.748,-44.5901,-185.091,229.681,0.1405,-534.161,534.021
0.0790402,529.564,-31.184,-192.279,223.463,0.161095,-533.979,533.818
0.0790502,529.377,-17.6274,-199.603,217.23,0.181975,-533.792,533.61
0.0790602,529.185,-3.92019,-207.061,210.981,0.20314,-533.602,533.399
0.0790702,528.99,-0.28211,-209.543,209.825,125.649,-533.409,407.759
0.0790802,528.796,-0.279256,-210.267,210.546,126.98,-533.216,406.236
0.0790902,528.603,-0.276305,-211.049,211.325,128.36,-533.024,404.664
0.0791002,528.41,-0.273353,-211.888,212.161,129.74,-532.833,403.093
0.0791102,528.217,-0.270391,-212.784,213.054,131.125,-532.642,401.517
0.0791202,528.025,-0.267431,-213.737,214.004,132.51,-532.452,399.942
0.0791302,527.834,-0.264468,-214.746,215.011,133.897,-532.263,398.366
0.0791402,527.643,-0.261503,-215.811,216.072,135.285,-532.074,396.789
0.0791502,527.453,-0.258536,-216.931,217.189,136.675,-531.886,395.211
0.0791602,527.264,-0.255565,-218.106,218.361,138.067,-531.7,393.633
0.0791702,527.076,-0.252592,-219.334,219.587,139.461,-531.514,392.053
0.0791802,526.889,-0.249617,-220.616,220.866,140.856,-531.329,390.473
0.0791902,526.702,-0.246639,-221.951,222.198,142.253,-531.145,388.892
0.0792002,526.516,-0.243659,-223.339,223.583,143.651,-530.962,387.311
0.0792102,526.332,-0.240677,-224.779,225.02,145.052,-530.78,385.729
0.0792202,526.148,-0.237692,-226.27,226.508,146.454,-530.6,384.146
0.0792302,525.965,-0.234704,-227.813,228.048,147.858,-530.42,382.562
0.0792402,525.784,-0.231715,-229.406,229.638,149.263,-530.242,380.978
0.0792502,525.603,-0.228723,-231.049,231.278,150.671,-530.064,379.394
0.0792602,525.423,-0.225728,-232.742,232.967,152.08,-529.888,377.808
0.0792702,525.245,-0.222732,-234.483,234.705,153.49,-529.713,376.223
0.0792802,525.068,-0.219733,-236.272,236.492,154.903,-529.54,374.637
0.0792902,524.892,-0.216733,-238.109,238.326,156.317,-529.367,373.05
0.0793002,524.717,-0.21373,-239.994,240.207,157.733,-529.196,371.463
0.0793102,524.543,-0.210725,-241.924,242.135,159.151,-529.026,369.876
0.0793202,524.371,-0.207717,-243.901,244.109,160.57,-528.858,368.288
0.0793302,524.2,-0.204708,-245.923,246.128,161.991,-528.691,366.7
0.0793402,524.031,-0.201697,-247.99,248.192,163.414,-528.526,365.112
0.0793502,523.863,-0.198684,-250.101,250.3,164.839,-528.362,363.523
0.0793602,523.696,-0.195669,-252.255,252.451,166.265,-528.2,361.934
0.0793702,523.531,-0.192652,-254.453,254.646,167.693,-528.039,360.345
0.0793802,523.367,-0.189633,-256.693,256.883,169.123,-527.88,358.756
0.0793902,523.205,-0.186612,-258.975,259.162,170.555,-527.722,357.167
0.0794002,523.044,-0.183589,-261.298,261.482,171.988,-527.566,355.578
0.0794102,522.885,-0.180565,-263.662,263.843,173.423,-527.411,353.988
0.0794202,522.727,-0.177538,-266.066,266.244,174.86,-527.258,352.399
0.0794302,522.571,-0.17451,-268.51,268.684,176.298,-527.107,350.809
0.0794402,522.417,-0.171481,-270.992,271.163,177.739,-526.958,349.219
0.0794502,522.264,-0.168449,-273.512,273.681,179.18,-526.81,347.63
0.0794602,522.113,-0.165416,-276.071,276.236,180.624,-526.664,346.04
0.0794702,521.964,-0.162381,-278.666,278.828,182.069,-526.52,344.451
0.0794802,521.816,-0.159345,-281.298,281.457,183.516,-526.378,342.862
0.0794902,521.671,-0.156307,-283.965,284.122,184.965,-526.238,341.272
0.0795002,521.527,-0.153268,-286.668,286.822,186.416,-526.099,339.683
0.0795102,521.384,-0.150227,-289.406,289.556,187.868,-525.962,338.095
0.0795202,521.244,-0.147184,-292.177,292.324,189.322,-525.828,336.506
0.0795302,521.106,-0.14414,-294.982,295.126,190.777,-525.695,334.918
0.0795402,520.969,-0.141095,-297.82,297.961,192.234,-525.564,333.329
0.0795502,520.834,-0.138048,-300.69,300.828,193.693,-525.435,331.742
0.0795602,520.702,-0.135,-303.591,303.726,195.154,-525.308,330.154
0.0795702,520.571,-0.131951,-306.523,306.655,196.616,-525.183,328.567
0.0795802,520.442,-0.1289,-309.486,309.615,198.08,-525.06,326.98
0.0795902,520.315,-0.125848,-312.478,312.604,199.545,-524.939,325.394
0.0796002,520.19,-0.122795,-315.499,315.622,201.013,-524.82,323.808
0.0796102,520.067,-0.11974,-318.549,318.668,202.482,-524.703,322.222
0.0796202,519.947,-0.116685,-321.626,321.743,203.952,-524.589,320.637
0.0796302,519.828,-0.113628,-324.73,324.844,205.424,-524.476,319.052
0.0796402,519.711,-0.11057,-327.861,327.972,206.898,-524.366,317.468
0.0796502,519.597,-0.107511,-331.018,331.125,208.373,-524.258,315.884
0.0796602,519.484,-0.104451,-334.2,334.304,209.85,-524.152,314.301
0.0796702,519.374,-0.10139,-337.406,337.507,211.329,-524.048,312.719
0.0796802,519.266,-0.0983278,-340.636,340.735,212.809,-523.946,311.137
0.0796902,519.16,-0.0952647,-343.89,343.985,214.291,-523.846,309.556
0.0797002,519.056,-0.0922007,-347.166,347.258,215.774,-523.749,307.975
0.0797102,518.954,-0.0891358,-350.464,350.553,217.259,-523.654,306.395
0.0797202,518.854,-0.08607,-353.783,353.869,218.745,-523.561,304.816
0.0797302,518.757,-0.0830034,-357.123,357.206,220.234,-523.471,303.237
0.0797402,518.662,-0.0799359,-360.483,360.563,221.723,-523.382,301.659
0.0797502,518.569,-0.0768677,-363.862,363.939,223.214,-523.296,300.082
0.0797602,518.479,-0.0737987,-367.26,367.334,224.707,-523.212,298.506
0.0797702,518.391,-0.070729,-370.676,370.747,226.201,-523.131,296.93
0.0797802,518.305,-0.0676585,-374.109,374.177,227.697,-523.052,295.355
0.0797902,518.221,-0.0645874,-377.56,377.624,229.194,-522.975,293.781
0.0798002,518.14,-0.0615157,-381.026,381.087,230.692,-522.901,292.208
0.0798102,518.061,-0.0584433,-384.507,384.566,232.193,-522.829,290.636
0.0798202,517.984,-0.0553704,-388.004,388.059,233.694,-522.759,289.065
0.0798302,517.909,-0.052297,-391.514,391.566,235.197,-522.691,287.494
0.0798402,517.837,-0.049223,-395.038,395.087,236.702,-522.626,285.925
0.0798502,517.768,-0.0461485,-398.574,398.62,238.208,-522.564,284.356
0.0798602,517.7,-0.0430736,-402.123,402.166,239.715,-522.504,282.789
0.0798702,517.635,-0.0399982,-405.683,405.723,241.224,-522.446,281.222
0.0798802,517.573,-0.0369225,-409.254,409.291,242.734,-522.39,279.656
0.0798902,517.513,-0.0338464,-412.835,412.869,244.245,-522.337,278.092
0.0799002,517.455,-0.0307699,-416.425,416.456,245.758,-522.287,276.528
0.0799102,517.399,-0.0276932,-420.024,420.052,247.273,-522.238,274.966
0.0799202,517.346,-0.0246162,-423.632,423.656,248.788,-522.193,273.404
0.0799302,517.296,-0.0215389,-427.246,427.268,250.305,-522.149,271.844
0.0799402,517.248,-0.0184614,-430.868,430.886,251.823,-522.108,270.285
0.0799502,517.202,-0.0153838,-434.495,434.511,253.343,-522.07,268.727
0.0799602,517.158,-0.012306,-438.128,438.141,254.864,-522.034,267.17
0.0799702,517.118,-0.00922806,-441.766,441.776,256.386,-522,265.614
0.0799802,517.079,-0.00615004,-445.408,445.414,257.909,-521.969,264.059
0.0799902,517.043,-0.00307195,-449.053,449.057,259.434,-521.94,262.506
0.0800002,517.009,6.15682e-06,-452.702,452.702,260.96,-521.914,260.954
0.0800102,516.978,0.00308427,-456.352,456.349,262.487,-521.89,259.403
0.0800202,516.949,0.00616235,-460.003,459.997,264.015,-521.868,257.853
0.0800302,516.923,0.00924037,-463.656,463.646,265.545,-521.849,256.305
0.0800402,516.899,0.0123183,-467.308,467.296,267.076,-521.833,254.757
0.0800502,516.878,0.0153961,-470.96,470.945,268.607,-521.819,253.211
0.0800602,516.859,0.0184738,-474.611,474.592,270.14,-521.807,251.667
0.0800702,516.842,0.0215512,-478.259,478.238,271.674,-521.798,250.123
0.0800802,516.828,0.0246285,-481.905,481.881,273.21,-521.791,248.581
0.0800902,516.816,0.0277055,-485.548,485.521,274.746,-521.786,247.04
0.0801002,516.807,0.0307823,-489.187,489.156,276.283,-521.784,245.501
0.0801102,516.8,0.0338587,-492.821,492.788,277.822,-521.785,243.963
0.0801202,516.796,0.0369348,-496.45,496.414,279.361,-521.788,242.426
0.0801302,516.794,0.0400105,-500.074,500.034,280.902,-521.793,240.891
0.0801402,516.794,0.0430859,-503.69,503.647,282.443,-521.8,239.357
0.0801502,516.797,0.0461608,-507.3,507.253,283.986,-521.81,237.825
0.0801602,516.802,0.0492353,-510.901,510.852,285.529,-521.823,236.294
0.0801702,516.81,0.0523093,-514.494,514.441,287.073,-521.838,234.764
0.0801802,516.82,0.0553827,-518.077,518.022,288.619,-521.855,233.236
0.0801902,516.832,0.0584556,-521.651,521.592,290.165,-521.874,231.709
0.0802002,516.847,0.061528,-525.214,525.152,291.712,-521.896,230.184
0.0802102,516.864,0.0645997,-528.766,528.701,293.26,-521.92,228.66
0.0802202,516.883,0.0676708,-532.306,532.238,294.809,-521.947,227.138
0.0802302,516.905,0.0707412,-535.833,535.762,296.358,-521.976,225.617
0.0802402,516.929,0.073811,-539.347,539.273,297.909,-522.007,224.098
0.0802502,516.956,0.07688,-542.848,542.771,299.46,-522.04,222.58
0.0802602,516.985,0.0799482,-546.333,546.254,301.012,-522.076,221.064
0.0802702,517.016,0.0830157,-549.804,549.721,302.565,-522.114,219.549
0.0802802,517.049,0.0860823,-553.259,553.173,304.119,-522.155,218.036
0.0802902,517.085,0.0891481,-556.697,556.608,305.673,-522.197,216.525
0.0803002,517.123,0.092213,-560.119,560.026,307.228,-522.242,215.015
0.0803102,517.163,0.095277,-563.522,563.427,308.783,-522.289,213.506
0.0803202,517.206,0.09834,-566.907,566.808,310.339,-522.339,211.999
0.0803302,517.251,0.101402,-570.273,570.171,311.896,-522.39,210.494
0.0803402,517.298,0.104463,-573.619,573.514,313.454,-522.444,208.99
0.0803502,517.347,0.107523,-576.945,576.837,315.012,-522.5,207.488
0.0803602,517.399,0.110582,-580.25,580.139,316.57,-522.558,205.988
0.0803702,517.452,0.11364,-583.533,583.419,318.129,-522.618,204.489
0.0803802,517.508,0.116697,-586.794,586.677,319.689,-522.681,202.992
0.0803902,517.566,0.119753,-590.032,589.912,321.249,-522.745,201.496
0.0804002,517.626,0.122807,-593.246,593.123,322.809,-522.812,200.002
0.0804102,517.689,0.12586,-596.436,596.31,324.37,-522.88,198.51
0.0804202,517.753,0.128912,-599.601,599.472,325.932,-522.951,197.019
0.0804302,517.82,0.131963,-602.741,602.609,327.494,-523.024,195.531
0.0804402,517.888,0.135012,-605.855,605.72,329.056,-523.099,194.043
0.0804502,517.959,0.13806,-608.942,608.804,330.618,-523.176,192.558
0.0804602,518.032,0.141107,-612.001,611.86,332.181,-523.255,191.074
0.0804702,518.107,0.144152,-615.033,614.889,333.744,-523.335,189.591
0.0804802,518.183,0.147196,-618.036,617.889,335.307,-523.418,188.111
0.0804902,518.262,0.150239,-621.01,620.86,336.871,-523.503,186.632
0.0805002,518.343,0.15328,-623.954,623.801,338.435,-523.59,185.155
0.0805102,518.426,0.156319,-626.868,626.712,339.999,-523.678,183.679
0.0805202,518.51,0.159357,-629.75,629.591,341.563,-523.768,182.206
0.0805302,518.597,0.162393,-632.601,632.439,343.127,-523.861,180.734
0.0805402,518.685,0.165428,-635.42,635.254,344.692,-523.955,179.263
0.0805502,518.775,0.168461,-638.205,638.037,346.256,-524.051,177.795
0.0805602,518.868,0.171493,-640.957,640.786,347.821,-524.148,176.328
0.0805702,518.962,0.174523,-643.675,643.5,349.385,-524.248,174.862
0.0805802,519.057,0.177551,-646.358,646.18,350.95,-524.349,173.399
0.0805902,519.155,0.180577,-649.005,648.825,352.514,-524.452,171.937
0.0806002,519.254,0.183601,-651.617,651.434,354.079,-524.556,170.477
0.0806102,519.355,0.186624,-654.193,654.006,355.643,-524.662,169.019
0.0806202,519.458,0.189645,-656.731,656.541,357.208,-524.77,167.563
0.0806302,519.562,0.192664,-659.232,659.039,358.772,-524.879,166.108
0.0806402,519.668,0.195681,-661.694,661.498,360.336,-524.99,164.655
0.0806502,519.776,0.198696,-664.117,663.919,361.9,-525.103,163.203
0.0806602,519.885,0.201709,-666.501,666.3,363.463,-525.217,161.754
0.0806702,519.996,0.20472,-668.845,668.64,365.027,-525.333,160.306
0.0806802,520.108,0.20773,-671.148,670.941,366.59,-525.45,158.86
0.0806902,520.222,0.210737,-673.41,673.2,368.152,-525.568,157.416
0.0807002,520.338,0.213742,-675.631,675.417,369.715,-525.688,155.973
0.0807102,520.455,0.216745,-677.808,677.592,371.277,-525.809,154.532
0.0807202,520.573,0.219745,-679.943,679.723,372.839,-525.932,153.093
0.0807302,520.693,0.222744,-682.034,681.812,374.4,-526.056,151.656
0.0807402,520.814,0.22574,-684.081,683.856,375.961,-526.181,150.22
0.0807502,520.936,0.228735,-686.084,685.855,377.521,-526.307,148.786
0.0807602,521.06,0.231726,-688.041,687.809,379.081,-526.435,147.354
0.0807702,521.185,0.234716,-689.953,689.718,380.64,-526.564,145.924
0.0807802,521.311,0.237703,-691.819,691.581,382.199,-526.694,144.495
0.0807902,521.439,0.240688,-693.637,693.397,383.757,-526.825,143.068
0.0808002,521.568,0.243671,-695.409,695.165,385.314,-526.957,141.643
0.0808102,521.698,0.246651,-697.132,696.885,386.871,-527.091,140.22
0.0808202,521.829,0.249629,-698.807,698.557,388.427,-527.225,138.798
0.0808302,521.961,0.252604,-700.433,700.18,389.982,-527.36,137.378
0.0808402,522.094,0.255577,-702.009,701.754,391.537,-527.497,135.96
0.0808502,522.228,0.258547,-703.536,703.277,393.091,-527.634,134.543
0.0808602,522.364,0.261515,-705.011,704.75,394.644,-527.772,133.128
