"time",	"Noise",	"Noise_Filt",	"Noise_Filt_Sat",	"Sine",	"Sine_Filt",	"Sine_Filt_Quantized"
9.297,	0.106005,	-1.10737,	-0.5,	0.254861,	1.143235,	1.2
9.298,	0.106005,	-1.10737,	-0.5,	0.252877,	1.141603,	1.2
9.299,	0.106005,	-1.10737,	-0.5,	0.250893,	1.13997,	1.2
9.3,	0.106005,	-1.10737,	-0.5,	0.248909,	1.138335,	1.2
9.301,	-2.217302,	-1.329164,	-0.5,	0.246924,	1.1367,	1.1
9.302,	-2.217302,	-1.329164,	-0.5,	0.244939,	1.135063,	1.1
9.303,	-2.217302,	-1.329164,	-0.5,	0.242954,	1.133426,	1.1
9.304,	-2.217302,	-1.329164,	-0.5,	0.240969,	1.131787,	1.1
9.305,	-2.217302,	-1.329164,	-0.5,	0.238984,	1.130147,	1.1
9.306,	-2.217302,	-1.329164,	-0.5,	0.236998,	1.128506,	1.1
9.307,	-2.217302,	-1.329164,	-0.5,	0.235012,	1.126863,	1.1
9.308,	-2.217302,	-1.329164,	-0.5,	0.233025,	1.12522,	1.1
9.309,	-2.217302,	-1.329164,	-0.5,	0.231039,	1.123575,	1.1
9.31,	-2.217302,	-1.329164,	-0.5,	0.229052,	1.12193,	1.1
9.311,	-2.217302,	-1.329164,	-0.5,	0.227065,	1.120283,	1.1
9.312,	-2.217302,	-1.329164,	-0.5,	0.225078,	1.118635,	1.1
9.313,	-2.217302,	-1.329164,	-0.5,	0.223091,	1.116986,	1.1
9.314,	-2.217302,	-1.329164,	-0.5,	0.221103,	1.115336,	1.1
9.315,	-2.217302,	-1.329164,	-0.5,	0.219115,	1.113685,	1.1
9.316,	-2.217302,	-1.329164,	-0.5,	0.217127,	1.112033,	1.1
9.317,	-2.217302,	-1.329164,	-0.5,	0.215139,	1.110379,	1.1
9.318,	-2.217302,	-1.329164,	-0.5,	0.21315,	1.108725,	1.1
9.319,	-2.217302,	-1.329164,	-0.5,	0.211162,	1.107069,	1.1
9.32,	-2.217302,	-1.329164,	-0.5,	0.209173,	1.105412,	1.1
9.321,	-2.217302,	-1.329164,	-0.5,	0.207184,	1.103754,	1.1
9.322,	-2.217302,	-1.329164,	-0.5,	0.205194,	1.102095,	1.1
9.323,	-2.217302,	-1.329164,	-0.5,	0.203205,	1.100435,	1.1
9.324,	-2.217302,	-1.329164,	-0.5,	0.201215,	1.098774,	1.1
9.325,	-2.217302,	-1.329164,	-0.5,	0.199225,	1.097112,	1.1
9.326,	-2.217302,	-1.329164,	-0.5,	0.197235,	1.095448,	1.1
9.327,	-2.217302,	-1.329164,	-0.5,	0.195244,	1.093784,	1.1
9.328,	-2.217302,	-1.329164,	-0.5,	0.193254,	1.092118,	1.1
9.329,	-2.217302,	-1.329164,	-0.5,	0.191263,	1.090452,	1.1
9.33,	-2.217302,	-1.329164,	-0.5,	0.189272,	1.088784,	1.1
9.331,	-2.217302,	-1.329164,	-0.5,	0.187281,	1.087115,	1.1
9.332,	-2.217302,	-1.329164,	-0.5,	0.18529,	1.085445,	1.1
9.333,	-2.217302,	-1.329164,	-0.5,	0.183298,	1.083774,	1.1
9.334,	-2.217302,	-1.329164,	-0.5,	0.181307,	1.082102,	1.1
9.335,	-2.217302,	-1.329164,	-0.5,	0.179315,	1.080429,	1.1
9.336,	-2.217302,	-1.329164,	-0.5,	0.177323,	1.078755,	1.1
9.337,	-2.217302,	-1.329164,	-0.5,	0.175331,	1.077079,	1.1
9.338,	-2.217302,	-1.329164,	-0.5,	0.173338,	1.075403,	1.1
9.339,	-2.217302,	-1.329164,	-0.5,	0.171346,	1.073726,	1.1
9.34,	-2.217302,	-1.329164,	-0.5,	0.169353,	1.072047,	1.1
9.341,	-2.217302,	-1.329164,	-0.5,	0.16736,	1.070367,	1.1
9.342,	-2.217302,	-1.329164,	-0.5,	0.165367,	1.068687,	1.1
9.343,	-2.217302,	-1.329164,	-0.5,	0.163374,	1.067005,	1.1
9.344,	-2.217302,	-1.329164,	-0.5,	0.16138,	1.065322,	1.1
9.345,	-2.217302,	-1.329164,	-0.5,	0.159387,	1.063638,	1.1
9.346,	-2.217302,	-1.329164,	-0.5,	0.157393,	1.061953,	1.1
9.347,	-2.217302,	-1.329164,	-0.5,	0.155399,	1.060267,	1.1
9.348,	-2.217302,	-1.329164,	-0.5,	0.153405,	1.05858,	1.1
9.349,	-2.217302,	-1.329164,	-0.5,	0.151411,	1.056892,	1.1
9.35,	-2.217302,	-1.329164,	-0.5,	0.149417,	1.055203,	1.1
9.351,	-0.389402,	-1.311381,	-0.5,	0.147422,	1.053512,	1.1
9.352,	-0.389402,	-1.311381,	-0.5,	0.145427,	1.051821,	1.1
9.353,	-0.389402,	-1.311381,	-0.5,	0.143433,	1.050129,	1.1
9.354,	-0.389402,	-1.311381,	-0.5,	0.141438,	1.048435,	1.1
9.355,	-0.389402,	-1.311381,	-0.5,	0.139443,	1.046741,	1.1
9.356,	-0.389402,	-1.311381,	-0.5,	0.137447,	1.045045,	1.1
9.357,	-0.389402,	-1.311381,	-0.5,	0.135452,	1.043349,	1.1
9.358,	-0.389402,	-1.311381,	-0.5,	0.133457,	1.041651,	1.1
9.359,	-0.389402,	-1.311381,	-0.5,	0.131461,	1.039953,	1.1
9.36,	-0.389402,	-1.311381,	-0.5,	0.129465,	1.038253,	1.1
9.361,	-0.389402,	-1.311381,	-0.5,	0.127469,	1.036552,	1
9.362,	-0.389402,	-1.311381,	-0.5,	0.125473,	1.03485,	1
9.363,	-0.389402,	-1.311381,	-0.5,	0.123477,	1.033148,	1
9.364,	-0.389402,	-1.311381,	-0.5,	0.121481,	1.031444,	1
9.365,	-0.389402,	-1.311381,	-0.5,	0.119485,	1.029739,	1
9.366,	-0.389402,	-1.311381,	-0.5,	0.117488,	1.028033,	1
9.367,	-0.389402,	-1.311381,	-0.5,	0.115492,	1.026326,	1
9.368,	-0.389402,	-1.311381,	-0.5,	0.113495,	1.024618,	1
9.369,	-0.389402,	-1.311381,	-0.5,	0.111498,	1.022909,	1
9.37,	-0.389402,	-1.311381,	-0.5,	0.109501,	1.021199,	1
9.371,	-0.389402,	-1.311381,	-0.5,	0.107504,	1.019488,	1
9.372,	-0.389402,	-1.311381,	-0.5,	0.105507,	1.017776,	1
9.373,	-0.389402,	-1.311381,	-0.5,	0.10351,	1.016063,	1
9.374,	-0.389402,	-1.311381,	-0.5,	0.101512,	1.014349,	1
9.375,	-0.389402,	-1.311381,	-0.5,	0.099515,	1.012634,	1
9.376,	-0.389402,	-1.311381,	-0.5,	0.097517,	1.010918,	1
9.377,	-0.389402,	-1.311381,	-0.5,	0.09552,	1.009201,	1
9.378,	-0.389402,	-1.311381,	-0.5,	0.093522,	1.007483,	1
9.379,	-0.389402,	-1.311381,	-0.5,	0.091524,	1.005764,	1
9.38,	-0.389402,	-1.311381,	-0.5,	0.089526,	1.004044,	1
9.381,	-0.389402,	-1.311381,	-0.5,	0.087528,	1.002322,	1
9.382,	-0.389402,	-1.311381,	-0.5,	0.08553,	1.0006,	1
9.383,	-0.389402,	-1.311381,	-0.5,	0.083532,	0.998877,	1
9.384,	-0.389402,	-1.311381,	-0.5,	0.081533,	0.997153,	1
9.385,	-0.389402,	-1.311381,	-0.5,	0.079535,	0.995428,	1
9.386,	-0.389402,	-1.311381,	-0.5,	0.077536,	0.993702,	1
9.387,	-0.389402,	-1.311381,	-0.5,	0.075538,	0.991975,	1
9.388,	-0.389402,	-1.311381,	-0.5,	0.073539,	0.990247,	1
9.389,	-0.389402,	-1.311381,	-0.5,	0.071541,	0.988518,	1
9.39,	-0.389402,	-1.311381,	-0.5,	0.069542,	0.986787,	1
9.391,	-0.389402,	-1.311381,	-0.5,	0.067543,	0.985056,	1
9.392,	-0.389402,	-1.311381,	-0.5,	0.065544,	0.983324,	1
9.393,	-0.389402,	-1.311381,	-0.5,	0.063545,	0.981591,	1
9.394,	-0.389402,	-1.311381,	-0.5,	0.061546,	0.979857,	1
9.395,	-0.389402,	-1.311381,	-0.5,	0.059547,	0.978122,	1
9.396,	-0.389402,	-1.311381,	-0.5,	0.057548,	0.976386,	1
9.397,	-0.389402,	-1.311381,	-0.5,	0.055549,	0.974649,	1
9.398,	-0.389402,	-1.311381,	-0.5,	0.05355,	0.972911,	1
9.399,	-0.389402,	-1.311381,	-0.5,	0.05155,	0.971172,	1
9.4,	-0.389402,	-1.311381,	-0.5,	0.049551,	0.969433,	1
9.401,	1.915237,	-1.006408,	-0.5,	0.047551,	0.967692,	1
9.402,	1.915237,	-1.006408,	-0.5,	0.045552,	0.96595,	1
9.403,	1.915237,	-1.006408,	-0.5,	0.043552,	0.964207,	1
9.404,	1.915237,	-1.006408,	-0.5,	0.041553,	0.962463,	1
9.405,	1.915237,	-1.006408,	-0.5,	0.039553,	0.960719,	1
9.406,	1.915237,	-1.006408,	-0.5,	0.037554,	0.958973,	1
9.407,	1.915237,	-1.006408,	-0.5,	0.035554,	0.957226,	1
9.408,	1.915237,	-1.006408,	-0.5,	0.033554,	0.955479,	1
9.409,	1.915237,	-1.006408,	-0.5,	0.031555,	0.95373,	1
9.41,	1.915237,	-1.006408,	-0.5,	0.029555,	0.951981,	1
9.411,	1.915237,	-1.006408,	-0.5,	0.027555,	0.95023,	1
9.412,	1.915237,	-1.006408,	-0.5,	0.025555,	0.948479,	1
9.413,	1.915237,	-1.006408,	-0.5,	0.023555,	0.946727,	1
9.414,	1.915237,	-1.006408,	-0.5,	0.021556,	0.944973,	1
9.415,	1.915237,	-1.006408,	-0.5,	0.019556,	0.943219,	1
9.416,	1.915237,	-1.006408,	-0.5,	0.017556,	0.941464,	1
9.417,	1.915237,	-1.006408,	-0.5,	0.015556,	0.939708,	1
9.418,	1.915237,	-1.006408,	-0.5,	0.013556,	0.937951,	1
9.419,	1.915237,	-1.006408,	-0.5,	0.011556,	0.936193,	1
9.42,	1.915237,	-1.006408,	-0.5,	0.009556,	0.934434,	1
9.421,	1.915237,	-1.006408,	-0.5,	0.007556,	0.932674,	0.9
9.422,	1.915237,	-1.006408,	-0.5,	0.005556,	0.930913,	0.9
9.423,	1.915237,	-1.006408,	-0.5,	0.003556,	0.929152,	0.9
9.424,	1.915237,	-1.006408,	-0.5,	0.001556,	0.927389,	0.9
9.425,	1.915237,	-1.006408,	-0.5,	-0.000444,	0.925625,	0.9
9.426,	1.915237,	-1.006408,	-0.5,	-0.002444,	0.923861,	0.9
9.427,	1.915237,	-1.006408,	-0.5,	-0.004444,	0.922095,	0.9
9.428,	1.915237,	-1.006408,	-0.5,	-0.006444,	0.920329,	0.9
9.429,	1.915237,	-1.006408,	-0.5,	-0.008444,	0.918562,	0.9
9.43,	1.915237,	-1.006408,	-0.5,	-0.010444,	0.916794,	0.9
9.431,	1.915237,	-1.006408,	-0.5,	-0.012444,	0.915024,	0.9
9.432,	1.915237,	-1.006408,	-0.5,	-0.014444,	0.913254,	0.9
9.433,	1.915237,	-1.006408,	-0.5,	-0.016444,	0.911483,	0.9
9.434,	1.915237,	-1.006408,	-0.5,	-0.018444,	0.909712,	0.9
9.435,	1.915237,	-1.006408,	-0.5,	-0.020444,	0.907939,	0.9
9.436,	1.915237,	-1.006408,	-0.5,	-0.022444,	0.906165,	0.9
9.437,	1.915237,	-1.006408,	-0.5,	-0.024443,	0.904391,	0.9
9.438,	1.915237,	-1.006408,	-0.5,	-0.026443,	0.902615,	0.9
9.439,	1.915237,	-1.006408,	-0.5,	-0.028443,	0.900839,	0.9
9.44,	1.915237,	-1.006408,	-0.5,	-0.030443,	0.899061,	0.9
9.441,	1.915237,	-1.006408,	-0.5,	-0.032443,	0.897283,	0.9
9.442,	1.915237,	-1.006408,	-0.5,	-0.034442,	0.895504,	0.9
9.443,	1.915237,	-1.006408,	-0.5,	-0.036442,	0.893724,	0.9
9.444,	1.915237,	-1.006408,	-0.5,	-0.038442,	0.891943,	0.9
9.445,	1.915237,	-1.006408,	-0.5,	-0.040441,	0.890162,	0.9
9.446,	1.915237,	-1.006408,	-0.5,	-0.042441,	0.888379,	0.9
9.447,	1.915237,	-1.006408,	-0.5,	-0.04444,	0.886595,	0.9
9.448,	1.915237,	-1.006408,	-0.5,	-0.04644,	0.884811,	0.9
9.449,	1.915237,	-1.006408,	-0.5,	-0.048439,	0.883026,	0.9
9.45,	1.915237,	-1.006408,	-0.5,	-0.050439,	0.881239,	0.9
9.451,	-1.771023,	-1.177465,	-0.5,	-0.052438,	0.879452,	0.9
9.452,	-1.771023,	-1.177465,	-0.5,	-0.054437,	0.877664,	0.9
9.453,	-1.771023,	-1.177465,	-0.5,	-0.056437,	0.875876,	0.9
9.454,	-1.771023,	-1.177465,	-0.5,	-0.058436,	0.874086,	0.9
9.455,	-1.771023,	-1.177465,	-0.5,	-0.060435,	0.872295,	0.9
9.456,	-1.771023,	-1.177465,	-0.5,	-0.062434,	0.870504,	0.9
9.457,	-1.771023,	-1.177465,	-0.5,	-0.064433,	0.868712,	0.9
9.458,	-1.771023,	-1.177465,	-0.5,	-0.066432,	0.866918,	0.9
9.459,	-1.771023,	-1.177465,	-0.5,	-0.068431,	0.865124,	0.9
9.46,	-1.771023,	-1.177465,	-0.5,	-0.07043,	0.863329,	0.9
9.461,	-1.771023,	-1.177465,	-0.5,	-0.072428,	0.861534,	0.9
9.462,	-1.771023,	-1.177465,	-0.5,	-0.074427,	0.859737,	0.9
9.463,	-1.771023,	-1.177465,	-0.5,	-0.076425,	0.857939,	0.9
9.464,	-1.771023,	-1.177465,	-0.5,	-0.078424,	0.856141,	0.9
9.465,	-1.771023,	-1.177465,	-0.5,	-0.080422,	0.854342,	0.9
9.466,	-1.771023,	-1.177465,	-0.5,	-0.082421,	0.852542,	0.9
9.467,	-1.771023,	-1.177465,	-0.5,	-0.084419,	0.850741,	0.9
9.468,	-1.771023,	-1.177465,	-0.5,	-0.086417,	0.848939,	0.9
9.469,	-1.771023,	-1.177465,	-0.5,	-0.088415,	0.847136,	0.9
9.47,	-1.771023,	-1.177465,	-0.5,	-0.090413,	0.845333,	0.9
9.471,	-1.771023,	-1.177465,	-0.5,	-0.092411,	0.843529,	0.9
9.472,	-1.771023,	-1.177465,	-0.5,	-0.094409,	0.841723,	0.9
9.473,	-1.771023,	-1.177465,	-0.5,	-0.096407,	0.839917,	0.9
9.474,	-1.771023,	-1.177465,	-0.5,	-0.098404,	0.838111,	0.9
9.475,	-1.771023,	-1.177465,	-0.5,	-0.100402,	0.836303,	0.9
9.476,	-1.771023,	-1.177465,	-0.5,	-0.102399,	0.834494,	0.9
9.477,	-1.771023,	-1.177465,	-0.5,	-0.104397,	0.832685,	0.9
9.478,	-1.771023,	-1.177465,	-0.5,	-0.106394,	0.830875,	0.9
9.479,	-1.771023,	-1.177465,	-0.5,	-0.108391,	0.829064,	0.9
9.48,	-1.771023,	-1.177465,	-0.5,	-0.110388,	0.827252,	0.9
9.481,	-1.771023,	-1.177465,	-0.5,	-0.112385,	0.825439,	0.8
9.482,	-1.771023,	-1.177465,	-0.5,	-0.114382,	0.823626,	0.8
9.483,	-1.771023,	-1.177465,	-0.5,	-0.116378,	0.821811,	0.8
9.484,	-1.771023,	-1.177465,	-0.5,	-0.118375,	0.819996,	0.8
9.485,	-1.771023,	-1.177465,	-0.5,	-0.120371,	0.81818,	0.8
9.486,	-1.771023,	-1.177465,	-0.5,	-0.122368,	0.816364,	0.8
9.487,	-1.771023,	-1.177465,	-0.5,	-0.124364,	0.814546,	0.8
9.488,	-1.771023,	-1.177465,	-0.5,	-0.12636,	0.812728,	0.8
9.489,	-1.771023,	-1.177465,	-0.5,	-0.128356,	0.810908,	0.8
9.49,	-1.771023,	-1.177465,	-0.5,	-0.130352,	0.809088,	0.8
9.491,	-1.771023,	-1.177465,	-0.5,	-0.132347,	0.807267,	0.8
9.492,	-1.771023,	-1.177465,	-0.5,	-0.134343,	0.805446,	0.8
9.493,	-1.771023,	-1.177465,	-0.5,	-0.136338,	0.803623,	0.8
9.494,	-1.771023,	-1.177465,	-0.5,	-0.138334,	0.8018,	0.8
9.495,	-1.771023,	-1.177465,	-0.5,	-0.140329,	0.799976,	0.8
9.496,	-1.771023,	-1.177465,	-0.5,	-0.142324,	0.798151,	0.8
9.497,	-1.771023,	-1.177465,	-0.5,	-0.144319,	0.796325,	0.8
9.498,	-1.771023,	-1.177465,	-0.5,	-0.146313,	0.794499,	0.8
9.499,	-1.771023,	-1.177465,	-0.5,	-0.148308,	0.792672,	0.8
9.5,	-1.771023,	-1.177465,	-0.5,	-0.150302,	0.790844,	0.8
9.501,	-0.546044,	-1.186847,	-0.5,	-0.152297,	0.789015,	0.8
9.502,	-0.546044,	-1.186847,	-0.5,	-0.154291,	0.787185,	0.8
9.503,	-0.546044,	-1.186847,	-0.5,	-0.156285,	0.785355,	0.8
9.504,	-0.546044,	-1.186847,	-0.5,	-0.158278,	0.783524,	0.8
9.505,	-0.546044,	-1.186847,	-0.5,	-0.160272,	0.781692,	0.8
9.506,	-0.546044,	-1.186847,	-0.5,	-0.162266,	0.779859,	0.8
9.507,	-0.546044,	-1.186847,	-0.5,	-0.164259,	0.778025,	0.8
9.508,	-0.546044,	-1.186847,	-0.5,	-0.166252,	0.776191,	0.8
9.509,	-0.546044,	-1.186847,	-0.5,	-0.168245,	0.774356,	0.8
9.51,	-0.546044,	-1.186847,	-0.5,	-0.170238,	0.77252,	0.8
9.511,	-0.546044,	-1.186847,	-0.5,	-0.17223,	0.770683,	0.8
9.512,	-0.546044,	-1.186847,	-0.5,	-0.174223,	0.768846,	0.8
9.513,	-0.546044,	-1.186847,	-0.5,	-0.176215,	0.767008,	0.8
9.514,	-0.546044,	-1.186847,	-0.5,	-0.178207,	0.765169,	0.8
9.515,	-0.546044,	-1.186847,	-0.5,	-0.180199,	0.763329,	0.8
9.516,	-0.546044,	-1.186847,	-0.5,	-0.182191,	0.761489,	0.8
9.517,	-0.546044,	-1.186847,	-0.5,	-0.184183,	0.759647,	0.8
9.518,	-0.546044,	-1.186847,	-0.5,	-0.186174,	0.757805,	0.8
9.519,	-0.546044,	-1.186847,	-0.5,	-0.188165,	0.755963,	0.8
9.52,	-0.546044,	-1.186847,	-0.5,	-0.190156,	0.754119,	0.8
9.521,	-0.546044,	-1.186847,	-0.5,	-0.192147,	0.752275,	0.8
9.522,	-0.546044,	-1.186847,	-0.5,	-0.194138,	0.75043,	0.8
9.523,	-0.546044,	-1.186847,	-0.5,	-0.196128,	0.748584,	0.8
9.524,	-0.546044,	-1.186847,	-0.5,	-0.198119,	0.746737,	0.8
9.525,	-0.546044,	-1.186847,	-0.5,	-0.200109,	0.74489,	0.8
9.526,	-0.546044,	-1.186847,	-0.5,	-0.202099,	0.743042,	0.8
9.527,	-0.546044,	-1.186847,	-0.5,	-0.204088,	0.741193,	0.8
9.528,	-0.546044,	-1.186847,	-0.5,	-0.206078,	0.739344,	0.8
9.529,	-0.546044,	-1.186847,	-0.5,	-0.208067,	0.737494,	0.8
9.53,	-0.546044,	-1.186847,	-0.5,	-0.210056,	0.735643,	0.8
9.531,	-0.546044,	-1.186847,	-0.5,	-0.212045,	0.733791,	0.8
9.532,	-0.546044,	-1.186847,	-0.5,	-0.214033,	0.731939,	0.8
9.533,	-0.546044,	-1.186847,	-0.5,	-0.216022,	0.730085,	0.8
9.534,	-0.546044,	-1.186847,	-0.5,	-0.21801,	0.728231,	0.8
9.535,	-0.546044,	-1.186847,	-0.5,	-0.219998,	0.726377,	0.8
9.536,	-0.546044,	-1.186847,	-0.5,	-0.221986,	0.724521,	0.8
9.537,	-0.546044,	-1.186847,	-0.5,	-0.223973,	0.722665,	0.8
9.538,	-0.546044,	-1.186847,	-0.5,	-0.225961,	0.720809,	0.8
9.539,	-0.546044,	-1.186847,	-0.5,	-0.227948,	0.718951,	0.8
9.54,	-0.546044,	-1.186847,	-0.5,	-0.229935,	0.717093,	0.8
9.541,	-0.546044,	-1.186847,	-0.5,	-0.231921,	0.715234,	0.7
9.542,	-0.546044,	-1.186847,	-0.5,	-0.233908,	0.713374,	0.7
9.543,	-0.546044,	-1.186847,	-0.5,	-0.235894,	0.711514,	0.7
9.544,	-0.546044,	-1.186847,	-0.5,	-0.23788,	0.709653,	0.7
9.545,	-0.546044,	-1.186847,	-0.5,	-0.239865,	0.707791,	0.7
9.546,	-0.546044,	-1.186847,	-0.5,	-0.241851,	0.705928,	0.7
9.547,	-0.546044,	-1.186847,	-0.5,	-0.243836,	0.704065,	0.7
9.548,	-0.546044,	-1.186847,	-0.5,	-0.245821,	0.702201,	0.7
9.549,	-0.546044,	-1.186847,	-0.5,	-0.247806,	0.700337,	0.7
9.55,	-0.546044,	-1.186847,	-0.5,	-0.24979,	0.698471,	0.7
9.551,	-1.413337,	-1.304172,	-0.5,	-0.251774,	0.696605,	0.7
9.552,	-1.413337,	-1.304172,	-0.5,	-0.253758,	0.694738,	0.7
9.553,	-1.413337,	-1.304172,	-0.5,	-0.255742,	0.692871,	0.7
9.554,	-1.413337,	-1.304172,	-0.5,	-0.257725,	0.691003,	0.7
9.555,	-1.413337,	-1.304172,	-0.5,	-0.259709,	0.689134,	0.7
9.556,	-1.413337,	-1.304172,	-0.5,	-0.261692,	0.687265,	0.7
9.557,	-1.413337,	-1.304172,	-0.5,	-0.263674,	0.685394,	0.7
9.558,	-1.413337,	-1.304172,	-0.5,	-0.265657,	0.683524,	0.7
9.559,	-1.413337,	-1.304172,	-0.5,	-0.267639,	0.681652,	0.7
9.56,	-1.413337,	-1.304172,	-0.5,	-0.269621,	0.67978,	0.7
9.561,	-1.413337,	-1.304172,	-0.5,	-0.271602,	0.677907,	0.7
9.562,	-1.413337,	-1.304172,	-0.5,	-0.273584,	0.676033,	0.7
9.563,	-1.413337,	-1.304172,	-0.5,	-0.275565,	0.674159,	0.7
9.564,	-1.413337,	-1.304172,	-0.5,	-0.277545,	0.672284,	0.7
9.565,	-1.413337,	-1.304172,	-0.5,	-0.279526,	0.670408,	0.7
9.566,	-1.413337,	-1.304172,	-0.5,	-0.281506,	0.668532,	0.7
9.567,	-1.413337,	-1.304172,	-0.5,	-0.283486,	0.666655,	0.7
9.568,	-1.413337,	-1.304172,	-0.5,	-0.285466,	0.664778,	0.7
9.569,	-1.413337,	-1.304172,	-0.5,	-0.287445,	0.662899,	0.7
9.57,	-1.413337,	-1.304172,	-0.5,	-0.289424,	0.66102,	0.7
9.571,	-1.413337,	-1.304172,	-0.5,	-0.291403,	0.659141,	0.7
9.572,	-1.413337,	-1.304172,	-0.5,	-0.293382,	0.65726,	0.7
9.573,	-1.413337,	-1.304172,	-0.5,	-0.29536,	0.655379,	0.7
9.574,	-1.413337,	-1.304172,	-0.5,	-0.297338,	0.653498,	0.7
9.575,	-1.413337,	-1.304172,	-0.5,	-0.299315,	0.651616,	0.7
9.576,	-1.413337,	-1.304172,	-0.5,	-0.301293,	0.649733,	0.7
9.577,	-1.413337,	-1.304172,	-0.5,	-0.30327,	0.647849,	0.7
9.578,	-1.413337,	-1.304172,	-0.5,	-0.305246,	0.645965,	0.7
9.579,	-1.413337,	-1.304172,	-0.5,	-0.307223,	0.64408,	0.7
9.58,	-1.413337,	-1.304172,	-0.5,	-0.309199,	0.642195,	0.7
9.581,	-1.413337,	-1.304172,	-0.5,	-0.311175,	0.640309,	0.6
9.582,	-1.413337,	-1.304172,	-0.5,	-0.31315,	0.638422,	0.6
9.583,	-1.413337,	-1.304172,	-0.5,	-0.315125,	0.636534,	0.6
9.584,	-1.413337,	-1.304172,	-0.5,	-0.3171,	0.634646,	0.6
9.585,	-1.413337,	-1.304172,	-0.5,	-0.319075,	0.632758,	0.6
9.586,	-1.413337,	-1.304172,	-0.5,	-0.321049,	0.630868,	0.6
9.587,	-1.413337,	-1.304172,	-0.5,	-0.323023,	0.628979,	0.6
9.588,	-1.413337,	-1.304172,	-0.5,	-0.324997,	0.627088,	0.6
9.589,	-1.413337,	-1.304172,	-0.5,	-0.32697,	0.625197,	0.6
9.59,	-1.413337,	-1.304172,	-0.5,	-0.328943,	0.623305,	0.6
9.591,	-1.413337,	-1.304172,	-0.5,	-0.330915,	0.621413,	0.6
9.592,	-1.413337,	-1.304172,	-0.5,	-0.332888,	0.61952,	0.6
9.593,	-1.413337,	-1.304172,	-0.5,	-0.33486,	0.617626,	0.6
9.594,	-1.413337,	-1.304172,	-0.5,	-0.336831,	0.615732,	0.6
9.595,	-1.413337,	-1.304172,	-0.5,	-0.338802,	0.613837,	0.6
9.596,	-1.413337,	-1.304172,	-0.5,	-0.340773,	0.611941,	0.6
9.597,	-1.413337,	-1.304172,	-0.5,	-0.342744,	0.610045,	0.6
9.598,	-1.413337,	-1.304172,	-0.5,	-0.344714,	0.608148,	0.6
9.599,	-1.413337,	-1.304172,	-0.5,	-0.346684,	0.606251,	0.6
9.6,	-1.413337,	-1.304172,	-0.5,	-0.348654,	0.604353,	0.6
9.601,	-1.623509,	-1.441902,	-0.5,	-0.350623,	0.602454,	0.6
9.602,	-1.623509,	-1.441902,	-0.5,	-0.352592,	0.600555,	0.6
9.603,	-1.623509,	-1.441902,	-0.5,	-0.35456,	0.598655,	0.6
9.604,	-1.623509,	-1.441902,	-0.5,	-0.356528,	0.596755,	0.6
9.605,	-1.623509,	-1.441902,	-0.5,	-0.358496,	0.594854,	0.6
9.606,	-1.623509,	-1.441902,	-0.5,	-0.360463,	0.592953,	0.6
9.607,	-1.623509,	-1.441902,	-0.5,	-0.362431,	0.59105,	0.6
9.608,	-1.623509,	-1.441902,	-0.5,	-0.364397,	0.589148,	0.6
9.609,	-1.623509,	-1.441902,	-0.5,	-0.366364,	0.587244,	0.6
9.61,	-1.623509,	-1.441902,	-0.5,	-0.36833,	0.58534,	0.6
9.611,	-1.623509,	-1.441902,	-0.5,	-0.370295,	0.583436,	0.6
9.612,	-1.623509,	-1.441902,	-0.5,	-0.37226,	0.581531,	0.6
9.613,	-1.623509,	-1.441902,	-0.5,	-0.374225,	0.579625,	0.6
9.614,	-1.623509,	-1.441902,	-0.5,	-0.37619,	0.577719,	0.6
9.615,	-1.623509,	-1.441902,	-0.5,	-0.378154,	0.575812,	0.6
9.616,	-1.623509,	-1.441902,	-0.5,	-0.380118,	0.573905,	0.6
9.617,	-1.623509,	-1.441902,	-0.5,	-0.382081,	0.571997,	0.6
9.618,	-1.623509,	-1.441902,	-0.5,	-0.384044,	0.570088,	0.6
9.619,	-1.623509,	-1.441902,	-0.5,	-0.386007,	0.568179,	0.6
9.62,	-1.623509,	-1.441902,	-0.5,	-0.387969,	0.566269,	0.6
9.621,	-1.623509,	-1.441902,	-0.5,	-0.389931,	0.564359,	0.6
9.622,	-1.623509,	-1.441902,	-0.5,	-0.391892,	0.562448,	0.6
9.623,	-1.623509,	-1.441902,	-0.5,	-0.393853,	0.560537,	0.6
9.624,	-1.623509,	-1.441902,	-0.5,	-0.395814,	0.558625,	0.6
9.625,	-1.623509,	-1.441902,	-0.5,	-0.397774,	0.556712,	0.6
9.626,	-1.623509,	-1.441902,	-0.5,	-0.399734,	0.554799,	0.6
9.627,	-1.623509,	-1.441902,	-0.5,	-0.401693,	0.552886,	0.6
9.628,	-1.623509,	-1.441902,	-0.5,	-0.403652,	0.550972,	0.6
9.629,	-1.623509,	-1.441902,	-0.5,	-0.405611,	0.549057,	0.6
9.63,	-1.623509,	-1.441902,	-0.5,	-0.407569,	0.547142,	0.6
9.631,	-1.623509,	-1.441902,	-0.5,	-0.409527,	0.545226,	0.6
9.632,	-1.623509,	-1.441902,	-0.5,	-0.411484,	0.543309,	0.6
9.633,	-1.623509,	-1.441902,	-0.5,	-0.413441,	0.541393,	0.6
9.634,	-1.623509,	-1.441902,	-0.5,	-0.415398,	0.539475,	0.6
