"Time","iAC[3]","iAC[2]","iAC[1]"
0.0634402,-0.0328333,-491.126,491.159
0.0634602,-0.0389853,-498.378,498.417
0.0634802,-0.0451359,-505.604,505.65
0.0635002,-0.0512847,-512.8,512.852
0.0635202,-0.0574314,-519.96,520.018
0.0635402,-0.0635759,-527.079,527.142
0.0635602,-0.0697178,-534.151,534.221
0.0635802,-0.075857,-541.171,541.247
0.0636002,-0.0819933,-548.135,548.217
0.0636202,-0.0881262,-555.035,555.124
0.0636402,-0.0942557,-561.869,561.963
0.0636602,-0.100382,-568.63,568.73
0.0636802,-0.106503,-575.312,575.419
0.0637002,-0.112621,-581.912,582.025
0.0637202,-0.118734,-588.424,588.542
0.0637402,-0.124843,-594.842,594.967
0.0637602,-0.130946,-601.162,601.293
0.0637802,-0.137045,-607.378,607.515
0.0638002,-0.143137,-613.486,613.629
0.0638202,-0.149225,-619.48,619.63
0.0638402,-0.155306,-625.356,625.512
0.0638602,-0.161382,-631.109,631.27
0.0638802,-0.16745,-636.733,636.9
0.0639002,-0.173513,-642.224,642.397
0.0639202,-0.179568,-647.577,647.756
0.0639402,-0.185617,-652.787,652.972
0.0639602,-0.191658,-657.849,658.041
0.0639802,-0.197691,-662.759,662.957
0.0640002,-0.203717,-667.512,667.716
0.0640202,-0.209734,-672.104,672.314
0.0640402,-0.215744,-676.529,676.745
0.0640602,-0.221745,-680.783,681.005
0.0640802,-0.227737,-684.862,685.09
0.0641002,-0.23372,-688.761,688.995
0.0641202,-0.239694,-692.476,692.716
0.0641402,-0.245658,-696.002,696.248
0.0641602,-0.251613,-699.335,699.587
0.0641802,-0.257558,-702.471,702.729
0.0642002,-0.263492,-705.406,705.669
0.0642202,-0.269416,-708.135,708.404
0.0642402,-0.27533,-710.654,710.929
0.0642602,-0.281233,-712.959,713.24
0.0642802,-0.287124,-715.046,715.334
0.0643002,-0.293005,-716.912,717.205
0.0643202,-0.298873,-718.552,718.851
0.0643402,-0.30473,-719.963,720.267
0.0643602,-0.310575,-721.14,721.45
0.0643802,-0.316408,-722.08,722.396
0.0644002,-0.322228,-722.779,723.102
0.0644202,-0.328035,-723.235,723.563
0.0644402,-0.33383,-723.442,723.776
0.0644602,-0.339611,-723.398,723.738
0.0644802,-0.345379,-723.1,723.445
0.0645002,-0.351133,-722.543,722.895
0.0645202,-0.356873,-721.726,722.083
0.0645402,-0.362599,-720.643,721.006
0.0645602,-0.368311,-719.294,719.662
0.0645802,-0.374009,-717.673,718.047
0.0646002,-0.379691,-715.779,716.159
0.0646202,-0.385359,-713.608,713.994
0.0646402,-0.391012,-711.158,711.549
0.0646602,-0.396649,-708.426,708.822
0.0646802,-0.40227,-705.408,705.811
0.0647002,-0.407875,-702.103,702.511
0.0647202,-0.413465,-698.508,698.922
0.0647402,-0.419038,-694.621,695.04
0.0647602,-0.424594,-690.438,690.863
0.0647802,-0.430134,-685.958,686.388
0.0648002,-0.435657,-681.178,681.614
0.0648202,-0.441162,-676.097,676.538
0.0648402,-0.446651,-670.712,671.158
0.0648602,-0.452121,-665.021,665.473
0.0648802,-0.457574,-659.022,659.479
0.0649002,-0.463008,-652.713,653.176
0.0649202,-0.468425,-646.093,646.561
0.0649402,-0.473822,-639.159,639.633
0.0649602,-0.479202,-631.911,632.39
0.0649802,-0.484562,-624.347,624.831
0.0650002,-0.489903,-616.464,616.954
0.0650202,-0.495225,-608.263,608.758
0.0650402,-0.500527,-599.741,600.242
0.0650602,-0.505809,-590.897,591.403
0.0650802,-0.511072,-581.731,582.242
0.0651002,-0.516314,-572.241,572.757
0.0651202,-0.521536,-562.426,562.947
0.0651402,-0.526737,-552.285,552.812
0.0651602,-0.531918,-541.818,542.35
0.0651802,-0.537077,-531.024,531.561
0.0652002,-0.749754,-519.798,520.548
0.0652202,-1.52325,-507.964,509.487
0.0652402,-2.86254,-495.518,498.38
0.0652602,-4.76669,-482.46,487.227
0.0652802,-7.23471,-468.79,476.025
0.0653002,-10.2656,-454.509,464.774
0.0653202,-13.8584,-439.616,453.474
0.0653402,-18.0121,-424.111,442.123
0.0653602,-22.7256,-407.995,430.721
0.0653802,-27.998,-391.268,419.266
0.0654002,-33.8281,-373.93,407.758
0.0654202,-40.2149,-355.981,396.196
0.0654402,-47.1573,-337.421,384.578
0.0654602,-54.6541,-318.251,372.905
0.0654802,-62.7044,-298.471,361.176
0.0655002,-71.307,-278.082,349.389
0.0655202,-80.4607,-257.083,337.544
0.0655402,-90.1645,-235.476,325.64
0.0655602,-100.417,-213.26,313.677
0.0655802,-111.217,-190.437,301.654
0.0656002,-122.564,-167.006,289.57
0.0656202,-134.456,-142.969,277.425
0.0656402,-146.892,-118.326,265.218
0.0656602,-159.871,-93.077,252.948
0.0656802,-173.392,-67.2234,240.616
0.0657002,-187.453,-40.7658,228.219
0.0657202,-202.054,-13.7048,215.758
0.0657402,-210.072,-0.281221,210.353
0.0657602,-211.616,-0.275318,211.891
0.0657802,-213.389,-0.269405,213.659
0.0658002,-215.39,-0.26348,215.653
0.0658202,-217.612,-0.257546,217.869
0.0658402,-220.052,-0.251601,220.303
0.0658602,-222.706,-0.245646,222.951
0.0658802,-225.569,-0.239682,225.809
0.0659002,-228.638,-0.233708,228.871
0.0659202,-231.907,-0.227725,232.135
0.0659402,-235.373,-0.221733,235.594
0.0659602,-239.03,-0.215732,239.246
0.0659802,-242.875,-0.209722,243.085
0.0660002,-246.903,-0.203705,247.107
0.0660202,-251.11,-0.197679,251.307
0.0660402,-255.49,-0.191646,255.681
0.0660602,-260.038,-0.185605,260.224
0.0660802,-264.752,-0.179556,264.931
0.0661002,-269.624,-0.173501,269.798
0.0661202,-274.652,-0.167438,274.819
0.0661402,-279.829,-0.161369,279.99
0.0661602,-285.151,-0.155294,285.307
0.0661802,-290.614,-0.149213,290.763
0.0662002,-296.211,-0.143125,296.354
0.0662202,-301.939,-0.137032,302.076
0.0662402,-307.792,-0.130934,307.923
0.0662602,-313.765,-0.12483,313.89
0.0662802,-319.854,-0.118722,319.972
0.0663002,-326.052,-0.112609,326.165
0.0663202,-332.355,-0.106491,332.462
0.0663402,-338.758,-0.100369,338.859
0.0663602,-345.256,-0.0942435,345.35
0.0663802,-351.843,-0.088114,351.931
0.0664002,-358.515,-0.081981,358.597
0.0664202,-365.265,-0.0758448,365.341
0.0664402,-372.09,-0.0697056,372.159
0.0664602,-378.982,-0.0635636,379.046
0.0664802,-385.939,-0.0574191,385.996
0.0665002,-392.953,-0.0512724,393.004
0.0665202,-400.02,-0.0451236,400.065
0.0665402,-407.134,-0.038973,407.173
0.0665602,-414.291,-0.0328209,414.323
0.0665802,-421.484,-0.0266676,421.51
0.0666002,-428.708,-0.0205131,428.729
0.0666202,-435.959,-0.0143579,435.974
0.0666402,-443.231,-0.00820206,443.239
0.0666602,-450.518,-0.00204592,450.52
0.0666802,-457.815,0.0041103,457.811
0.0667002,-465.117,0.0102664,465.107
0.0667202,-472.418,0.016422,472.402
0.0667402,-479.714,0.022577,479.691
0.0667602,-486.998,0.0287311,486.969
0.0667802,-494.265,0.0348841,494.23
0.0668002,-501.511,0.0410357,501.47
0.0668202,-508.729,0.0471857,508.682
0.0668402,-515.914,0.0533338,515.861
0.0668602,-523.062,0.0594798,523.003
0.0668802,-530.167,0.0656235,530.101
0.0669002,-537.223,0.0717646,537.151
0.0669202,-544.226,0.0779028,544.148
0.0669402,-551.169,0.084038,551.085
0.0669602,-558.048,0.0901698,557.958
0.0669802,-564.858,0.0962981,564.762
0.0670002,-571.594,0.102423,571.491
0.0670202,-578.249,0.108543,578.141
0.0670402,-584.82,0.114659,584.705
0.0670602,-591.301,0.120771,591.18
0.0670802,-597.686,0.126878,597.559
0.0671002,-603.971,0.13298,603.838
0.0671202,-610.151,0.139076,610.012
0.0671402,-616.221,0.145167,616.076
0.0671602,-622.175,0.151253,622.024
0.0671802,-628.009,0.157332,627.852
0.0672002,-633.718,0.163405,633.555
0.0672202,-639.297,0.169472,639.128
0.0672402,-644.741,0.175532,644.565
0.0672602,-650.045,0.181585,649.864
0.0672802,-655.205,0.187631,655.017
0.0673002,-660.215,0.19367,660.021
0.0673202,-665.071,0.199701,664.871
0.0673402,-669.769,0.205724,669.563
0.0673602,-674.303,0.211739,674.091
0.0673802,-678.669,0.217745,678.451
0.0674002,-682.863,0.223743,682.639
0.0674202,-686.879,0.229732,686.65
0.0674402,-690.715,0.235712,690.479
0.0674602,-694.364,0.241683,694.123
0.0674802,-697.824,0.247644,697.576
0.0675002,-701.089,0.253596,700.835
0.0675202,-704.155,0.259537,703.895
0.0675402,-707.018,0.265468,706.752
0.0675602,-709.674,0.271389,709.402
0.0675802,-712.119,0.277299,711.841
0.0676002,-714.348,0.283198,714.065
0.0676202,-716.358,0.289086,716.069
0.0676402,-718.146,0.294962,717.851
0.0676602,-719.706,0.300827,719.405
0.0676802,-721.035,0.30668,720.728
0.0677002,-722.129,0.312521,721.817
0.0677202,-722.986,0.318349,722.667
0.0677402,-723.6,0.324165,723.276
0.0677602,-723.969,0.329968,723.639
0.0677802,-724.088,0.335758,723.753
0.0678002,-723.956,0.341535,723.614
0.0678202,-723.567,0.347298,723.22
0.0678402,-722.919,0.353048,722.566
0.0678602,-722.009,0.358784,721.65
0.0678802,-720.833,0.364505,720.469
0.0679002,-719.389,0.370212,719.019
0.0679202,-717.673,0.375905,717.297
0.0679402,-715.682,0.381582,715.3
0.0679602,-713.413,0.387245,713.026
0.0679802,-710.864,0.392892,710.471
0.0680002,-708.032,0.398524,707.634
0.0680202,-704.914,0.40414,704.51
0.0680402,-701.508,0.40974,701.098
0.0680602,-697.81,0.415324,697.395
0.0680802,-693.819,0.420892,693.398
0.0681002,-689.532,0.426443,689.106
0.0681202,-684.947,0.431977,684.515
0.0681402,-680.062,0.437494,679.624
0.0681602,-674.874,0.442994,674.431
0.0681802,-669.382,0.448476,668.933
0.0682002,-663.583,0.453941,663.129
0.0682202,-657.475,0.459387,657.016
0.0682402,-651.057,0.464816,650.592
0.0682602,-644.327,0.470226,643.857
0.0682802,-637.283,0.475618,636.808
0.0683002,-629.924,0.48099,629.443
0.0683202,-622.248,0.486344,621.762
0.0683402,-614.254,0.491679,613.763
0.0683602,-605.94,0.496994,605.443
0.0683802,-597.306,0.50229,596.803
0.0684002,-588.349,0.507565,587.841
0.0684202,-579.069,0.512821,578.556
0.0684402,-569.465,0.518057,568.947
0.0684602,-559.536,0.523272,559.013
0.0684802,-549.281,0.528466,548.752
0.0685002,-538.699,0.53364,538.165
0.0685202,-527.794,0.547566,527.247
0.0685402,-516.749,0.936085,515.813
0.0685602,-505.658,1.89106,503.767
0.0685802,-494.522,3.41153,491.11
0.0686002,-483.338,5.49656,477.841
0.0686202,-472.106,8.14516,463.96
0.0686402,-460.824,11.3564,449.468
0.0686602,-449.493,15.1291,434.364
0.0686802,-438.111,19.4625,418.649
0.0687002,-426.677,24.3554,402.322
0.0687202,-415.191,29.8068,385.384
0.0687402,-403.651,35.8156,367.835
0.0687602,-392.056,42.3808,349.676
0.0687802,-380.407,49.5012,330.906
0.0688002,-368.702,57.1759,311.526
0.0688202,-356.939,65.4036,291.536
0.0688402,-345.12,74.1833,270.937
0.0688602,-333.242,83.5138,249.728
0.0688802,-321.306,93.394,227.912
0.0689002,-309.31,103.823,205.487
0.0689202,-297.253,114.799,182.455
0.0689402,-285.136,126.321,158.815
0.0689602,-272.958,138.388,134.57
0.0689802,-260.717,150.999,109.718
0.0690002,-248.414,164.153,84.2613
0.0690202,-236.048,177.847,58.2002
0.0690402,-223.617,192.082,31.5352
0.0690602,-211.123,206.856,4.26727
0.0690802,-210.505,210.226,0.279255
0.0691002,-212.111,211.838,0.273348
0.0691202,-213.946,213.679,0.267431
0.0691402,-216.006,215.745,0.261503
0.0691602,-218.287,218.031,0.255565
0.0691802,-220.784,220.535,0.249617
0.0692002,-223.494,223.25,0.243659
0.0692202,-226.412,226.174,0.237692
0.0692402,-229.533,229.302,0.231715
0.0692602,-232.854,232.629,0.225728
0.0692802,-236.37,236.151,0.219733
0.0693002,-240.077,239.863,0.21373
0.0693202,-243.97,243.762,0.207717
0.0693402,-248.044,247.842,0.201697
0.0693602,-252.295,252.099,0.195669
0.0693802,-256.718,256.528,0.189633
0.0694002,-261.308,261.125,0.183589
0.0694202,-266.062,265.884,0.177538
0.0694402,-270.973,270.802,0.171481
0.0694602,-276.038,275.872,0.165416
0.0694802,-281.251,281.091,0.159345
0.0695002,-286.607,286.454,0.153268
0.0695202,-292.102,291.955,0.147184
0.0695402,-297.731,297.59,0.141095
0.0695602,-303.488,303.353,0.135
0.0695802,-309.369,309.241,0.1289
0.0696002,-315.369,315.246,0.122795
0.0696202,-321.482,321.366,0.116685
0.0696402,-327.704,327.593,0.11057
0.0696602,-334.029,333.924,0.104451
0.0696802,-340.452,340.354,0.0983278
0.0697002,-346.968,346.876,0.0922007
0.0697202,-353.572,353.486,0.08607
0.0697402,-360.259,360.179,0.0799359
0.0697602,-367.023,366.949,0.0737987
0.0697802,-373.859,373.792,0.0676585
0.0698002,-380.763,380.701,0.0615157
0.0698202,-387.728,387.672,0.0553704
0.0698402,-394.749,394.7,0.049223
0.0698602,-401.822,401.778,0.0430736
0.0698802,-408.94,408.903,0.0369225
0.0699002,-416.098,416.068,0.0307699
0.0699202,-423.292,423.268,0.0246162
0.0699402,-430.516,430.498,0.0184615
0.0699602,-437.764,437.752,0.012306
0.0699802,-445.031,445.025,0.00615004
0.0700002,-452.313,452.313,-6.15627e-06
0.0700202,-459.602,459.608,-0.00616235
0.0700402,-466.895,466.907,-0.0123183
0.0700602,-474.185,474.204,-0.0184738
0.0700802,-481.468,481.493,-0.0246285
0.0701002,-488.738,488.769,-0.0307823
0.0701202,-495.99,496.027,-0.0369348
0.0701402,-503.218,503.261,-0.0430859
0.0701602,-510.417,510.466,-0.0492353
0.0701802,-517.582,517.637,-0.0553827
0.0702002,-524.708,524.769,-0.061528
0.0702202,-531.788,531.856,-0.0676708
0.0702402,-538.819,538.893,-0.073811
0.0702602,-545.794,545.874,-0.0799482
0.0702802,-552.709,552.795,-0.0860823
0.0703002,-559.558,559.651,-0.092213
0.0703202,-566.337,566.435,-0.09834
0.0703402,-573.039,573.143,-0.104463
0.0703602,-579.659,579.77,-0.110582
0.0703802,-586.193,586.31,-0.116697
0.0704002,-592.636,592.759,-0.122807
0.0704202,-598.982,599.111,-0.128912
0.0704402,-605.226,605.361,-0.135012
0.0704602,-611.363,611.504,-0.141107
0.0704802,-617.389,617.536,-0.147196
0.0705002,-623.297,623.451,-0.15328
0.0705202,-629.084,629.244,-0.159357
0.0705402,-634.745,634.91,-0.165428
0.0705602,-640.273,640.445,-0.171493
0.0705802,-645.666,645.843,-0.177551
0.0706002,-650.917,651.101,-0.183601
0.0706202,-656.022,656.212,-0.189645
0.0706402,-660.976,661.172,-0.195681
0.0706602,-665.775,665.977,-0.201709
0.0706802,-670.414,670.622,-0.20773
0.0707002,-674.888,675.102,-0.213742
0.0707202,-679.193,679.413,-0.219745
0.0707402,-683.324,683.55,-0.22574
0.0707602,-687.277,687.509,-0.231726
0.0707802,-691.047,691.285,-0.237703
0.0708002,-694.63,694.874,-0.243671
0.0708202,-698.021,698.271,-0.249629
0.0708402,-701.217,701.473,-0.255577
0.0708602,-704.213,704.474,-0.261515
0.0708802,-707.004,707.272,-0.267443
0.0709002,-709.587,709.861,-0.27336
0.0709202,-711.958,712.237,-0.279266
0.0709402,-714.112,714.397,-0.285162
0.0709602,-716.046,716.337,-0.291046
0.0709802,-717.755,718.052,-0.296918
0.0710002,-719.237,719.54,-0.302779
0.0710202,-720.486,720.795,-0.308628
0.0710402,-721.5,721.814,-0.314465
0.0710602,-722.274,722.594,-0.320289
0.0710802,-722.805,723.131,-0.326101
0.0711002,-723.09,723.422,-0.331899
0.0711202,-723.125,723.462,-0.337685
0.0711402,-722.906,723.249,-0.343458
0.0711602,-722.43,722.779,-0.349216
0.0711802,-721.694,722.049,-0.354961
0.0712002,-720.695,721.056,-0.360692
0.0712202,-719.43,719.796,-0.366409
0.0712402,-717.895,718.267,-0.372111
0.0712602,-716.087,716.465,-0.377799
0.0712802,-714.004,714.387,-0.383472
0.0713002,-711.642,712.031,-0.389129
0.0713202,-708.999,709.394,-0.394771
0.0713402,-706.072,706.472,-0.400398
0.0713602,-702.859,703.265,-0.406009
0.0713802,-699.356,699.767,-0.411603
0.0714002,-695.561,695.979,-0.417182
0.0714202,-691.473,691.896,-0.422744
0.0714402,-687.088,687.516,-0.428289
0.0714602,-682.404,682.838,-0.433818
0.0714802,-677.419,677.859,-0.439329
0.0715002,-672.132,672.576,-0.444823
0.0715202,-666.539,666.989,-0.450299
0.0715402,-660.639,661.094,-0.455758
0.0715602,-654.429,654.891,-0.461199
0.0715802,-647.91,648.376,-0.466621
0.0716002,-641.077,641.549,-0.472025
0.0716202,-633.931,634.408,-0.477411
0.0716402,-626.468,626.951,-0.482777
0.0716602,-618.689,619.177,-0.488125
0.0716802,-610.59,611.084,-0.493453
0.0717002,-602.172,602.671,-0.498761
0.0717202,-593.433,593.937,-0.504051
0.0717402,-584.371,584.881,-0.50932
0.0717602,-574.986,575.501,-0.514569
0.0717802,-565.277,565.797,-0.519797
0.0718002,-555.242,555.767,-0.525006
0.0718202,-544.882,545.412,-0.530193
0.0718402,-534.194,534.73,-0.53536
0.0718602,-523.141,523.758,-0.616949
0.0718802,-511.509,512.709,-1.20004
0.0719002,-499.266,501.615,-2.34933
0.0719202,-486.41,490.474,-4.06385
0.0719402,-472.943,479.286,-6.34264
0.0719602,-458.865,468.049,-9.18473
0.0719802,-444.174,456.763,-12.5891
0.0720002,-428.873,445.427,-16.5548
0.0720202,-412.96,434.04,-21.0807
0.0720402,-396.435,422.601,-26.1659
0.0720602,-379.3,411.109,-31.8093
0.0720802,-361.554,399.563,-38.0097
0.0721002,-343.197,387.963,-44.7662
0.0721202,-324.23,376.307,-52.0777
0.0721402,-304.653,364.596,-59.943
0.0721602,-284.466,352.827,-68.361
0.0721802,-263.67,341.001,-77.3306
0.0722002,-242.265,329.116,-86.8507
0.0722202,-220.252,317.172,-96.9201
0.0722402,-197.631,305.169,-107.538
0.0722602,-174.403,293.105,-118.702
0.0722802,-150.568,280.98,-130.412
0.0723002,-126.127,268.794,-142.667
0.0723202,-101.08,256.545,-155.466
0.0723402,-75.4278,244.234,-168.806
0.0723602,-49.1717,231.859,-182.687
0.0723802,-22.3122,219.421,-197.108
0.0724002,-0.283186,209.634,-209.351
0.0724202,-0.277287,211.095,-210.818
0.0724402,-0.271377,212.787,-212.516
0.0724602,-0.265456,214.707,-214.442
0.0724802,-0.259525,216.851,-216.591
0.0725002,-0.253584,219.214,-218.96
0.0725202,-0.247632,221.792,-221.544
0.0725402,-0.241671,224.581,-224.339
0.0725602,-0.2357,227.576,-227.341
0.0725802,-0.22972,230.774,-230.545
0.0726002,-0.223731,234.17,-233.946
0.0726202,-0.217733,237.76,-237.542
0.0726402,-0.211727,241.538,-241.326
0.0726602,-0.205712,245.501,-245.295
0.0726802,-0.199689,249.643,-249.444
0.0727002,-0.193658,253.961,-253.768
0.0727202,-0.187619,258.45,-258.262
0.0727402,-0.181573,263.104,-262.923
0.0727602,-0.17552,267.92,-267.744
0.0727802,-0.16946,272.892,-272.722
0.0728002,-0.163393,278.015,-277.852
0.0728202,-0.15732,283.285,-283.128
0.0728402,-0.15124,288.697,-288.546
0.0728602,-0.145155,294.246,-294.101
0.0728802,-0.139064,299.927,-299.788
0.0729002,-0.132967,305.734,-305.601
0.0729202,-0.126865,311.664,-311.537
0.0729402,-0.120759,317.71,-317.59
0.0729602,-0.114647,323.869,-323.754
0.0729802,-0.108531,330.133,-330.025
0.0730002,-0.10241,336.5,-336.397
0.0730202,-0.0962858,342.963,-342.866
0.0730402,-0.0901575,349.517,-349.427
0.0730602,-0.0840257,356.157,-356.073
0.0730802,-0.0778905,362.878,-362.8
0.0731002,-0.0717523,369.674,-369.603
0.0731202,-0.0656112,376.541,-376.476
0.0731402,-0.0594675,383.473,-383.414
0.0731602,-0.0533215,390.465,-390.412
0.0731802,-0.0471734,397.511,-397.464
0.0732002,-0.0410234,404.607,-404.566
0.0732202,-0.0348718,411.746,-411.712
0.0732402,-0.0287188,418.925,-418.896
0.0732602,-0.0225647,426.136,-426.113
0.0732802,-0.0164097,433.375,-433.359
0.0733002,-0.010254,440.637,-440.627
0.0733202,-0.00409799,447.916,-447.912
0.0733402,0.00205823,455.207,-455.21
0.0733602,0.00821437,462.505,-462.513
0.0733802,0.0143702,469.804,-469.818
0.0734002,0.0205254,477.099,-477.119
0.0734202,0.0266799,484.384,-484.411
0.0734402,0.0328333,491.654,-491.687
0.0734602,0.0389853,498.905,-498.944
0.0734802,0.0451359,506.13,-506.175
0.0735002,0.0512847,513.324,-513.375
0.0735202,0.0574314,520.482,-520.539
0.0735402,0.0635759,527.599,-527.662
0.0735602,0.0697178,534.669,-534.738
0.0735802,0.075857,541.687,-541.763
0.0736002,0.0819933,548.648,-548.73
0.0736202,0.0881262,555.546,-555.634
0.0736402,0.0942557,562.377,-562.471
0.0736602,0.100382,569.135,-569.236
0.0736802,0.106503,575.815,-575.922
0.0737002,0.112621,582.412,-582.525
0.0737202,0.118734,588.921,-589.039
0.0737402,0.124843,595.336,-595.461
0.0737602,0.130946,601.652,-601.783
0.0737802,0.137045,607.865,-608.003
0.0738002,0.143137,613.97,-614.113
0.0738202,0.149225,619.961,-620.11
0.0738402,0.155306,625.833,-625.988
0.0738602,0.161382,631.582,-631.743
0.0738802,0.16745,637.202,-637.37
0.0739002,0.173513,642.689,-642.863
0.0739202,0.179568,648.038,-648.218
0.0739402,0.185617,653.244,-653.429
0.0739602,0.191658,658.302,-658.494
0.0739802,0.197691,663.208,-663.405
0.0740002,0.203717,667.956,-668.16
0.0740202,0.209734,672.543,-672.753
