Time,egs_fmu1.valves_0mv1,egs_fmu1.valves_0mv2,egs_fmu1.valves_0mv3,egs_fmu1.valves_0eds,egs_fmu1.valves_0eds1,egs_fmu1.valves_0eds2,egs_fmu1.valves_0eds3,egs_fmu1.valves_0eds4,egs_fmu1.valves_0eds5,egs_fmu1.egsCarSpeed,egs_fmu1.egsState,egs_fmu1.egsGear,egs_fmu1.egsTargetGear
8.39,0,0,0,0,0,0,0,0,0,102.505,1,3,3
8.392,0,0,0,0,0,0,0,0,0,102.505,1,3,3
8.392,0,0,0,0,0,0,0,0,0,102.584,1,3,3
8.394,0,0,0,0,0,0,0,0,0,102.584,1,3,3
8.396,0,0,0,0,0,0,0,0,0,102.584,1,3,3
8.398,0,0,0,0,0,0,0,0,0,102.584,1,3,3
8.4,0,0,0,0,0,0,0,0,0,102.584,1,3,3
8.402,0,0,0,0,0,0,0,0,0,102.584,1,3,3
8.402,0,0,0,0,0,0,0,0,0,102.663,1,3,3
8.404,0,0,0,0,0,0,0,0,0,102.663,1,3,3
8.406,0,0,0,0,0,0,0,0,0,102.663,1,3,3
8.408,0,0,0,0,0,0,0,0,0,102.663,1,3,3
8.41,0,0,0,0,0,0,0,0,0,102.663,1,3,3
8.412,0,0,0,0,0,0,0,0,0,102.663,1,3,3
8.412,0,0,0,0,0,0,0,0,0,102.742,1,3,3
8.414,0,0,0,0,0,0,0,0,0,102.742,1,3,3
8.416,0,0,0,0,0,0,0,0,0,102.742,1,3,3
8.418,0,0,0,0,0,0,0,0,0,102.742,1,3,3
8.42,0,0,0,0,0,0,0,0,0,102.742,1,3,3
8.422,0,0,0,0,0,0,0,0,0,102.742,1,3,3
8.422,0,0,0,0,0,0,0,0,0,102.82,1,3,3
8.424,0,0,0,0,0,0,0,0,0,102.82,1,3,3
8.426,0,0,0,0,0,0,0,0,0,102.82,1,3,3
8.428,0,0,0,0,0,0,0,0,0,102.82,1,3,3
8.43,0,0,0,0,0,0,0,0,0,102.82,1,3,3
8.432,0,0,0,0,0,0,0,0,0,102.82,1,3,3
8.432,0,0,0,0,0,0,0,0,0,102.899,1,3,3
8.434,0,0,0,0,0,0,0,0,0,102.899,1,3,3
8.436,0,0,0,0,0,0,0,0,0,102.899,1,3,3
8.438,0,0,0,0,0,0,0,0,0,102.899,1,3,3
8.44,0,0,0,0,0,0,0,0,0,102.899,1,3,3
8.442,0,0,0,0,0,0,0,0,0,102.899,1,3,3
8.442,0,0,0,0,0,0,0,0,0,102.978,1,3,3
8.444,0,0,0,0,0,0,0,0,0,102.978,1,3,3
8.446,0,0,0,0,0,0,0,0,0,102.978,1,3,3
8.448,0,0,0,0,0,0,0,0,0,102.978,1,3,3
8.45,0,0,0,0,0,0,0,0,0,102.978,1,3,3
8.452,0,0,0,0,0,0,0,0,0,102.978,1,3,3
8.452,0,0,0,0,0,0,0,0,0,103.056,1,3,3
8.454,0,0,0,0,0,0,0,0,0,103.056,1,3,3
8.456,0,0,0,0,0,0,0,0,0,103.056,1,3,3
8.458,0,0,0,0,0,0,0,0,0,103.056,1,3,3
8.46,0,0,0,0,0,0,0,0,0,103.056,1,3,3
8.462,0,0,0,0,0,0,0,0,0,103.056,1,3,3
8.462,0,0,0,0,0,0,0,0,0,103.135,1,3,3
8.464,0,0,0,0,0,0,0,0,0,103.135,1,3,3
8.466,0,0,0,0,0,0,0,0,0,103.135,1,3,3
8.468,0,0,0,0,0,0,0,0,0,103.135,1,3,3
8.47,0,0,0,0,0,0,0,0,0,103.135,1,3,3
8.472,0,0,0,0,0,0,0,0,0,103.135,1,3,3
8.472,0,0,0,0,0,0,0,0,0,103.214,1,3,3
8.474,0,0,0,0,0,0,0,0,0,103.214,1,3,3
8.476,0,0,0,0,0,0,0,0,0,103.214,1,3,3
8.478,0,0,0,0,0,0,0,0,0,103.214,1,3,3
8.48,0,0,0,0,0,0,0,0,0,103.214,1,3,3
8.482,0,0,0,0,0,0,0,0,0,103.214,1,3,3
8.482,0,0,0,0,0,0,0,0,0,103.292,1,3,3
8.484,0,0,0,0,0,0,0,0,0,103.292,1,3,3
8.486,0,0,0,0,0,0,0,0,0,103.292,1,3,3
8.488,0,0,0,0,0,0,0,0,0,103.292,1,3,3
8.49,0,0,0,0,0,0,0,0,0,103.292,1,3,3
8.492,0,0,0,0,0,0,0,0,0,103.292,1,3,3
8.492,0,0,0,0,0,0,0,0,0,103.37,1,3,3
8.494,0,0,0,0,0,0,0,0,0,103.37,1,3,3
8.496,0,0,0,0,0,0,0,0,0,103.37,1,3,3
8.498,0,0,0,0,0,0,0,0,0,103.37,1,3,3
8.5,0,0,0,0,0,0,0,0,0,103.37,1,3,3
8.502,0,0,0,0,0,0,0,0,0,103.37,1,3,3
8.502,0,0,0,0,0,0,0,0,0,103.449,1,3,3
8.504,0,0,0,0,0,0,0,0,0,103.449,1,3,3
8.506,0,0,0,0,0,0,0,0,0,103.449,1,3,3
8.508,0,0,0,0,0,0,0,0,0,103.449,1,3,3
8.51,0,0,0,0,0,0,0,0,0,103.449,1,3,3
8.512,0,0,0,0,0,0,0,0,0,103.449,1,3,3
8.512,0,0,0,0,0,0,0,0,0,103.527,1,3,3
8.514,0,0,0,0,0,0,0,0,0,103.527,1,3,3
8.516,0,0,0,0,0,0,0,0,0,103.527,1,3,3
8.518,0,0,0,0,0,0,0,0,0,103.527,1,3,3
8.52,0,0,0,0,0,0,0,0,0,103.527,1,3,3
8.522,0,0,0,0,0,0,0,0,0,103.527,1,3,3
8.522,0,0,0,0,0,0,0,0,0,103.605,1,3,3
8.524,0,0,0,0,0,0,0,0,0,103.605,1,3,3
8.526,0,0,0,0,0,0,0,0,0,103.605,1,3,3
8.528,0,0,0,0,0,0,0,0,0,103.605,1,3,3
8.53,0,0,0,0,0,0,0,0,0,103.605,1,3,3
8.532,0,0,0,0,0,0,0,0,0,103.605,1,3,3
8.532,0,0,0,0,0,0,0,0,0,103.684,1,3,3
8.534,0,0,0,0,0,0,0,0,0,103.684,1,3,3
8.536,0,0,0,0,0,0,0,0,0,103.684,1,3,3
8.538,0,0,0,0,0,0,0,0,0,103.684,1,3,3
8.54,0,0,0,0,0,0,0,0,0,103.684,1,3,3
8.542,0,0,0,0,0,0,0,0,0,103.684,1,3,3
8.542,0,0,0,0,0,0,0,0,0,103.762,1,3,3
8.544,0,0,0,0,0,0,0,0,0,103.762,1,3,3
8.546,0,0,0,0,0,0,0,0,0,103.762,1,3,3
8.548,0,0,0,0,0,0,0,0,0,103.762,1,3,3
8.55,0,0,0,0,0,0,0,0,0,103.762,1,3,3
8.552,0,0,0,0,0,0,0,0,0,103.762,1,3,3
8.552,0,0,0,0,0,0,0,0,0,103.84,1,3,3
8.554,0,0,0,0,0,0,0,0,0,103.84,1,3,3
8.556,0,0,0,0,0,0,0,0,0,103.84,1,3,3
8.558,0,0,0,0,0,0,0,0,0,103.84,1,3,3
8.56,0,0,0,0,0,0,0,0,0,103.84,1,3,3
8.562,0,0,0,0,0,0,0,0,0,103.84,1,3,3
8.562,0,0,0,0,0,0,0,0,0,103.918,1,3,3
8.564,0,0,0,0,0,0,0,0,0,103.918,1,3,3
8.566,0,0,0,0,0,0,0,0,0,103.918,1,3,3
8.568,0,0,0,0,0,0,0,0,0,103.918,1,3,3
8.57,0,0,0,0,0,0,0,0,0,103.918,1,3,3
8.572,0,0,0,0,0,0,0,0,0,103.918,1,3,3
8.572,0,0,0,0,0,0,0,0,0,103.996,1,3,3
8.574,0,0,0,0,0,0,0,0,0,103.996,1,3,3
8.576,0,0,0,0,0,0,0,0,0,103.996,1,3,3
8.578,0,0,0,0,0,0,0,0,0,103.996,1,3,3
8.58,0,0,0,0,0,0,0,0,0,103.996,1,3,3
8.582,0,0,0,0,0,0,0,0,0,103.996,1,3,3
8.582,0,0,0,0,0,0,0,0,0,104.074,1,3,3
8.584,0,0,0,0,0,0,0,0,0,104.074,1,3,3
8.586,0,0,0,0,0,0,0,0,0,104.074,1,3,3
8.588,0,0,0,0,0,0,0,0,0,104.074,1,3,3
8.59,0,0,0,0,0,0,0,0,0,104.074,1,3,3
8.592,0,0,0,0,0,0,0,0,0,104.074,1,3,3
8.592,0,0,0,0,0,0,0,0,0,104.152,1,3,3
8.594,0,0,0,0,0,0,0,0,0,104.152,1,3,3
8.596,0,0,0,0,0,0,0,0,0,104.152,1,3,3
8.598,0,0,0,0,0,0,0,0,0,104.152,1,3,3
8.6,0,0,0,0,0,0,0,0,0,104.152,1,3,3
8.602,0,0,0,0,0,0,0,0,0,104.152,1,3,3
8.602,0,0,0,0,0,0,0,0,0,104.229,1,3,3
8.604,0,0,0,0,0,0,0,0,0,104.229,1,3,3
8.606,0,0,0,0,0,0,0,0,0,104.229,1,3,3
8.608,0,0,0,0,0,0,0,0,0,104.229,1,3,3
8.61,0,0,0,0,0,0,0,0,0,104.229,1,3,3
8.612,0,0,0,0,0,0,0,0,0,104.229,1,3,3
8.612,0,0,0,0,0,0,0,0,0,104.307,1,3,3
8.614,0,0,0,0,0,0,0,0,0,104.307,1,3,3
8.616,0,0,0,0,0,0,0,0,0,104.307,1,3,3
8.618,0,0,0,0,0,0,0,0,0,104.307,1,3,3
8.62,0,0,0,0,0,0,0,0,0,104.307,1,3,3
8.622,0,0,0,0,0,0,0,0,0,104.307,1,3,3
8.622,0,0,0,0,0,0,0,0,0,104.385,1,3,3
8.624,0,0,0,0,0,0,0,0,0,104.385,1,3,3
8.626,0,0,0,0,0,0,0,0,0,104.385,1,3,3
8.628,0,0,0,0,0,0,0,0,0,104.385,1,3,3
8.63,0,0,0,0,0,0,0,0,0,104.385,1,3,3
8.632,0,0,0,0,0,0,0,0,0,104.385,1,3,3
8.632,0,0,0,0,0,0,0,0,0,104.463,1,3,3
8.634,0,0,0,0,0,0,0,0,0,104.463,1,3,3
8.636,0,0,0,0,0,0,0,0,0,104.463,1,3,3
8.638,0,0,0,0,0,0,0,0,0,104.463,1,3,3
8.64,0,0,0,0,0,0,0,0,0,104.463,1,3,3
8.642,0,0,0,0,0,0,0,0,0,104.463,1,3,3
8.642,0,0,0,0,0,0,0,0,0,104.54,1,3,3
8.644,0,0,0,0,0,0,0,0,0,104.54,1,3,3
8.646,0,0,0,0,0,0,0,0,0,104.54,1,3,3
8.648,0,0,0,0,0,0,0,0,0,104.54,1,3,3
8.65,0,0,0,0,0,0,0,0,0,104.54,1,3,3
8.652,0,0,0,0,0,0,0,0,0,104.54,1,3,3
8.652,0,0,0,0,0,0,0,0,0,104.618,1,3,3
8.654,0,0,0,0,0,0,0,0,0,104.618,1,3,3
8.656,0,0,0,0,0,0,0,0,0,104.618,1,3,3
8.658,0,0,0,0,0,0,0,0,0,104.618,1,3,3
8.66,0,0,0,0,0,0,0,0,0,104.618,1,3,3
8.662,0,0,0,0,0,0,0,0,0,104.618,1,3,3
8.662,0,0,0,0,0,0,0,0,0,104.695,1,3,3
8.664,0,0,0,0,0,0,0,0,0,104.695,1,3,3
8.666,0,0,0,0,0,0,0,0,0,104.695,1,3,3
8.668,0,0,0,0,0,0,0,0,0,104.695,1,3,3
8.67,0,0,0,0,0,0,0,0,0,104.695,1,3,3
8.672,0,0,0,0,0,0,0,0,0,104.695,1,3,3
8.672,0,0,0,0,0,0,0,0,0,104.773,1,3,3
8.674,0,0,0,0,0,0,0,0,0,104.773,1,3,3
8.676,0,0,0,0,0,0,0,0,0,104.773,1,3,3
8.678,0,0,0,0,0,0,0,0,0,104.773,1,3,3
8.68,0,0,0,0,0,0,0,0,0,104.773,1,3,3
8.682,0,0,0,0,0,0,0,0,0,104.773,1,3,3
8.682,0,0,0,0,0,0,0,0,0,104.85,1,3,3
8.684,0,0,0,0,0,0,0,0,0,104.85,1,3,3
8.686,0,0,0,0,0,0,0,0,0,104.85,1,3,3
8.688,0,0,0,0,0,0,0,0,0,104.85,1,3,3
8.69,0,0,0,0,0,0,0,0,0,104.85,1,3,3
8.692,0,0,0,0,0,0,0,0,0,104.85,1,3,3
8.692,0,0,0,0,0,0,0,0,0,104.928,1,3,3
8.694,0,0,0,0,0,0,0,0,0,104.928,1,3,3
8.696,0,0,0,0,0,0,0,0,0,104.928,1,3,3
8.698,0,0,0,0,0,0,0,0,0,104.928,1,3,3
8.7,0,0,0,0,0,0,0,0,0,104.928,1,3,3
8.702,0,0,0,0,0,0,0,0,0,104.928,1,3,3
8.702,0,0,0,0,0,0,0,0,0,105.005,1,3,3
8.704,0,0,0,0,0,0,0,0,0,105.005,1,3,3
8.706,0,0,0,0,0,0,0,0,0,105.005,1,3,3
8.708,0,0,0,0,0,0,0,0,0,105.005,1,3,3
8.71,0,0,0,0,0,0,0,0,0,105.005,1,3,3
8.712,0,0,0,0,0,0,0,0,0,105.005,1,3,3
8.712,0,0,0,0,0,0,0,0,0,105.082,1,3,3
8.714,0,0,0,0,0,0,0,0,0,105.082,1,3,3
8.716,0,0,0,0,0,0,0,0,0,105.082,1,3,3
8.718,0,0,0,0,0,0,0,0,0,105.082,1,3,3
8.72,0,0,0,0,0,0,0,0,0,105.082,1,3,3
8.722,0,0,0,0,0,0,0,0,0,105.082,1,3,3
8.722,0,0,0,0,0,0,0,0,0,105.159,1,3,3
8.724,0,0,0,0,0,0,0,0,0,105.159,1,3,3
8.726,0,0,0,0,0,0,0,0,0,105.159,1,3,3
8.728,0,0,0,0,0,0,0,0,0,105.159,1,3,3
8.73,0,0,0,0,0,0,0,0,0,105.159,1,3,3
8.732,0,0,0,0,0,0,0,0,0,105.159,1,3,3
8.732,0,0,0,0,0,0,0,0,0,105.237,1,3,3
8.734,0,0,0,0,0,0,0,0,0,105.237,1,3,3
8.736,0,0,0,0,0,0,0,0,0,105.237,1,3,3
8.738,0,0,0,0,0,0,0,0,0,105.237,1,3,3
8.74,0,0,0,0,0,0,0,0,0,105.237,1,3,3
8.742,0,0,0,0,0,0,0,0,0,105.237,1,3,3
8.742,0,0,0,0,0,0,0,0,0,105.314,1,3,3
8.744,0,0,0,0,0,0,0,0,0,105.314,1,3,3
8.746,0,0,0,0,0,0,0,0,0,105.314,1,3,3
8.748,0,0,0,0,0,0,0,0,0,105.314,1,3,3
8.75,0,0,0,0,0,0,0,0,0,105.314,1,3,3
8.752,0,0,0,0,0,0,0,0,0,105.314,1,3,3
8.752,0,0,0,0,0,0,0,0,0,105.391,1,3,3
8.754,0,0,0,0,0,0,0,0,0,105.391,1,3,3
8.756,0,0,0,0,0,0,0,0,0,105.391,1,3,3
8.758,0,0,0,0,0,0,0,0,0,105.391,1,3,3
8.76,0,0,0,0,0,0,0,0,0,105.391,1,3,3
8.762,0,0,0,0,0,0,0,0,0,105.391,1,3,3
8.762,0,0,0,0,0,0,0,0,0,105.468,1,3,3
8.764,0,0,0,0,0,0,0,0,0,105.468,1,3,3
8.766,0,0,0,0,0,0,0,0,0,105.468,1,3,3
8.768,0,0,0,0,0,0,0,0,0,105.468,1,3,3
8.77,0,0,0,0,0,0,0,0,0,105.468,1,3,3
8.772,0,0,0,0,0,0,0,0,0,105.468,1,3,3
8.772,0,0,0,0,0,0,0,0,0,105.545,1,3,3
8.774,0,0,0,0,0,0,0,0,0,105.545,1,3,3
8.776,0,0,0,0,0,0,0,0,0,105.545,1,3,3
8.778,0,0,0,0,0,0,0,0,0,105.545,1,3,3
8.78,0,0,0,0,0,0,0,0,0,105.545,1,3,3
8.782,0,0,0,0,0,0,0,0,0,105.545,1,3,3
8.782,0,0,0,0,0,0,0,0,0,105.622,1,3,3
8.784,0,0,0,0,0,0,0,0,0,105.622,1,3,3
8.786,0,0,0,0,0,0,0,0,0,105.622,1,3,3
8.788,0,0,0,0,0,0,0,0,0,105.622,1,3,3
8.79,0,0,0,0,0,0,0,0,0,105.622,1,3,3
8.792,0,0,0,0,0,0,0,0,0,105.622,1,3,3
8.792,0,0,0,0,0,0,0,0,0,105.698,1,3,3
8.794,0,0,0,0,0,0,0,0,0,105.698,1,3,3
8.796,0,0,0,0,0,0,0,0,0,105.698,1,3,3
8.798,0,0,0,0,0,0,0,0,0,105.698,1,3,3
8.8,0,0,0,0,0,0,0,0,0,105.698,1,3,3
8.802,0,0,0,0,0,0,0,0,0,105.698,1,3,3
8.802,0,0,0,0,0,0,0,0,0,105.775,1,3,3
8.804,0,0,0,0,0,0,0,0,0,105.775,1,3,3
8.806,0,0,0,0,0,0,0,0,0,105.775,1,3,3
8.808,0,0,0,0,0,0,0,0,0,105.775,1,3,3
8.81,0,0,0,0,0,0,0,0,0,105.775,1,3,3
8.812,0,0,0,0,0,0,0,0,0,105.775,1,3,3
8.812,0,0,0,0,0,0,0,0,0,105.852,1,3,3
8.814,0,0,0,0,0,0,0,0,0,105.852,1,3,3
8.816,0,0,0,0,0,0,0,0,0,105.852,1,3,3
8.818,0,0,0,0,0,0,0,0,0,105.852,1,3,3
8.82,0,0,0,0,0,0,0,0,0,105.852,1,3,3
8.822,0,0,0,0,0,0,0,0,0,105.852,1,3,3
8.822,0,0,0,0,0,0,0,0,0,105.929,1,3,3
8.824,0,0,0,0,0,0,0,0,0,105.929,1,3,3
8.826,0,0,0,0,0,0,0,0,0,105.929,1,3,3
8.828,0,0,0,0,0,0,0,0,0,105.929,1,3,3
8.83,0,0,0,0,0,0,0,0,0,105.929,1,3,3
8.832,0,0,0,0,0,0,0,0,0,105.929,1,3,3
8.832,0,0,0,0,0,0,0,0,0,106.005,1,3,3
8.834,0,0,0,0,0,0,0,0,0,106.005,1,3,3
8.836,0,0,0,0,0,0,0,0,0,106.005,1,3,3
8.838,0,0,0,0,0,0,0,0,0,106.005,1,3,3
8.84,0,0,0,0,0,0,0,0,0,106.005,1,3,3
8.842,0,0,0,0,0,0,0,0,0,106.005,1,3,3
8.842,0,0,0,0,0,0,0,0,0,106.082,1,3,3
8.844,0,0,0,0,0,0,0,0,0,106.082,1,3,3
8.846,0,0,0,0,0,0,0,0,0,106.082,1,3,3
8.848,0,0,0,0,0,0,0,0,0,106.082,1,3,3
8.85,0,0,0,0,0,0,0,0,0,106.082,1,3,3
8.852,0,0,0,0,0,0,0,0,0,106.082,1,3,3
8.852,0,0,0,0,0,0,0,0,0,106.158,1,3,3
8.854,0,0,0,0,0,0,0,0,0,106.158,1,3,3
8.856,0,0,0,0,0,0,0,0,0,106.158,1,3,3
8.858,0,0,0,0,0,0,0,0,0,106.158,1,3,3
8.86,0,0,0,0,0,0,0,0,0,106.158,1,3,3
8.862,0,0,0,0,0,0,0,0,0,106.158,1,3,3
8.862,0,0,0,0,0,0,0,0,0,106.235,1,3,3
8.864,0,0,0,0,0,0,0,0,0,106.235,1,3,3
8.866,0,0,0,0,0,0,0,0,0,106.235,1,3,3
8.868,0,0,0,0,0,0,0,0,0,106.235,1,3,3
8.87,0,0,0,0,0,0,0,0,0,106.235,1,3,3
8.872,0,0,0,0,0,0,0,0,0,106.235,1,3,3
8.872,0,0,0,0,0,0,0,0,0,106.311,1,3,3
8.874,0,0,0,0,0,0,0,0,0,106.311,1,3,3
8.876,0,0,0,0,0,0,0,0,0,106.311,1,3,3
8.878,0,0,0,0,0,0,0,0,0,106.311,1,3,3
8.88,0,0,0,0,0,0,0,0,0,106.311,1,3,3
8.882,0,0,0,0,0,0,0,0,0,106.311,1,3,3
8.882,0,0,0,0,0,0,0,0,0,106.388,1,3,3
8.884,0,0,0,0,0,0,0,0,0,106.388,1,3,3
8.886,0,0,0,0,0,0,0,0,0,106.388,1,3,3
8.888,0,0,0,0,0,0,0,0,0,106.388,1,3,3
8.89,0,0,0,0,0,0,0,0,0,106.388,1,3,3
8.892,0,0,0,0,0,0,0,0,0,106.388,1,3,3
8.892,0,0,0,0,0,0,0,0,0,106.464,1,3,3
8.894,0,0,0,0,0,0,0,0,0,106.464,1,3,3
8.896,0,0,0,0,0,0,0,0,0,106.464,1,3,3
8.898,0,0,0,0,0,0,0,0,0,106.464,1,3,3
8.9,0,0,0,0,0,0,0,0,0,106.464,1,3,3
8.902,0,0,0,0,0,0,0,0,0,106.464,1,3,3
8.902,0,0,0,0,0,0,0,0,0,106.54,1,3,3
8.904,0,0,0,0,0,0,0,0,0,106.54,1,3,3
8.906,0,0,0,0,0,0,0,0,0,106.54,1,3,3
8.908,0,0,0,0,0,0,0,0,0,106.54,1,3,3
8.91,0,0,0,0,0,0,0,0,0,106.54,1,3,3
8.912,0,0,0,0,0,0,0,0,0,106.54,1,3,3
8.912,0,0,0,0,0,0,0,0,0,106.617,1,3,3
8.914,0,0,0,0,0,0,0,0,0,106.617,1,3,3
8.916,0,0,0,0,0,0,0,0,0,106.617,1,3,3
8.918,0,0,0,0,0,0,0,0,0,106.617,1,3,3
8.92,0,0,0,0,0,0,0,0,0,106.617,1,3,3
8.922,0,0,0,0,0,0,0,0,0,106.617,1,3,3
8.922,0,0,0,0,0,0,0,0,0,106.693,1,3,3
8.924,0,0,0,0,0,0,0,0,0,106.693,1,3,3
8.926,0,0,0,0,0,0,0,0,0,106.693,1,3,3
8.928,0,0,0,0,0,0,0,0,0,106.693,1,3,3
8.93,0,0,0,0,0,0,0,0,0,106.693,1,3,3
8.932,0,0,0,0,0,0,0,0,0,106.693,1,3,3
8.932,0,0,0,0,0,0,0,0,0,106.769,1,3,3
8.934,0,0,0,0,0,0,0,0,0,106.769,1,3,3
8.936,0,0,0,0,0,0,0,0,0,106.769,1,3,3
8.938,0,0,0,0,0,0,0,0,0,106.769,1,3,3
8.94,0,0,0,0,0,0,0,0,0,106.769,1,3,3
8.942,0,0,0,0,0,0,0,0,0,106.769,1,3,3
8.942,0,0,0,0,0,0,0,0,0,106.845,1,3,3
8.944,0,0,0,0,0,0,0,0,0,106.845,1,3,3
8.946,0,0,0,0,0,0,0,0,0,106.845,1,3,3
8.948,0,0,0,0,0,0,0,0,0,106.845,1,3,3
8.95,0,0,0,0,0,0,0,0,0,106.845,1,3,3
8.952,0,0,0,0,0,0,0,0,0,106.845,1,3,3
8.952,0,0,0,0,0,0,0,0,0,106.921,1,3,3
8.954,0,0,0,0,0,0,0,0,0,106.921,1,3,3
8.956,0,0,0,0,0,0,0,0,0,106.921,1,3,3
8.958,0,0,0,0,0,0,0,0,0,106.921,1,3,3
8.96,0,0,0,0,0,0,0,0,0,106.921,1,3,3
8.962,0,0,0,0,0,0,0,0,0,106.921,1,3,3
8.962,0,0,0,0,0,0,0,0,0,106.997,1,3,3
8.964,0,0,0,0,0,0,0,0,0,106.997,1,3,3
8.966,0,0,0,0,0,0,0,0,0,106.997,1,3,3
8.968,0,0,0,0,0,0,0,0,0,106.997,1,3,3
8.97,0,0,0,0,0,0,0,0,0,106.997,1,3,3
8.972,0,0,0,0,0,0,0,0,0,106.997,1,3,3
8.972,0,0,0,0,0,0,0,0,0,107.073,1,3,3
8.974,0,0,0,0,0,0,0,0,0,107.073,1,3,3
8.976,0,0,0,0,0,0,0,0,0,107.073,1,3,3
8.978,0,0,0,0,0,0,0,0,0,107.073,1,3,3
8.98,0,0,0,0,0,0,0,0,0,107.073,1,3,3
8.982,0,0,0,0,0,0,0,0,0,107.073,1,3,3
8.982,0,0,0,0,0,0,0,0,0,107.149,1,3,3
8.984,0,0,0,0,0,0,0,0,0,107.149,1,3,3
8.986,0,0,0,0,0,0,0,0,0,107.149,1,3,3
8.988,0,0,0,0,0,0,0,0,0,107.149,1,3,3
8.99,0,0,0,0,0,0,0,0,0,107.149,1,3,3
8.992,0,0,0,0,0,0,0,0,0,107.149,1,3,3
8.992,0,0,0,0,0,0,0,0,0,107.225,1,3,3
8.994,0,0,0,0,0,0,0,0,0,107.225,1,3,3
8.996,0,0,0,0,0,0,0,0,0,107.225,1,3,3
8.998,0,0,0,0,0,0,0,0,0,107.225,1,3,3
9,0,0,0,0,0,0,0,0,0,107.225,1,3,3
9.002,0,0,0,0,0,0,0,0,0,107.225,1,3,3
9.002,0,0,0,0,0,0,0,0,0,107.3,1,3,3
9.004,0,0,0,0,0,0,0,0,0,107.3,1,3,3
9.006,0,0,0,0,0,0,0,0,0,107.3,1,3,3
9.008,0,0,0,0,0,0,0,0,0,107.3,1,3,3
9.01,0,0,0,0,0,0,0,0,0,107.3,1,3,3
9.012,0,0,0,0,0,0,0,0,0,107.3,1,3,3
9.012,0,0,0,0,0,0,0,0,0,107.376,1,3,3
9.014,0,0,0,0,0,0,0,0,0,107.376,1,3,3
9.016,0,0,0,0,0,0,0,0,0,107.376,1,3,3
9.018,0,0,0,0,0,0,0,0,0,107.376,1,3,3
9.02,0,0,0,0,0,0,0,0,0,107.376,1,3,3
9.022,0,0,0,0,0,0,0,0,0,107.376,1,3,3
9.022,0,0,0,0,0,0,0,0,0,107.452,1,3,3
9.024,0,0,0,0,0,0,0,0,0,107.452,1,3,3
9.026,0,0,0,0,0,0,0,0,0,107.452,1,3,3
9.028,0,0,0,0,0,0,0,0,0,107.452,1,3,3
9.03,0,0,0,0,0,0,0,0,0,107.452,1,3,3
9.032,0,0,0,0,0,0,0,0,0,107.452,1,3,3
9.032,0,0,0,0,0,0,0,0,0,107.528,1,3,3
9.034,0,0,0,0,0,0,0,0,0,107.528,1,3,3
9.036,0,0,0,0,0,0,0,0,0,107.528,1,3,3
9.038,0,0,0,0,0,0,0,0,0,107.528,1,3,3
9.04,0,0,0,0,0,0,0,0,0,107.528,1,3,3
9.042,0,0,0,0,0,0,0,0,0,107.528,1,3,3
9.042,0,0,0,0,0,0,0,0,0,107.603,1,3,3
9.044,0,0,0,0,0,0,0,0,0,107.603,1,3,3
9.046,0,0,0,0,0,0,0,0,0,107.603,1,3,3
9.048,0,0,0,0,0,0,0,0,0,107.603,1,3,3
9.05,0,0,0,0,0,0,0,0,0,107.603,1,3,3
9.052,0,0,0,0,0,0,0,0,0,107.603,1,3,3
9.052,0,0,0,0,0,0,0,0,0,107.679,1,3,3
9.054,0,0,0,0,0,0,0,0,0,107.679,1,3,3
9.056,0,0,0,0,0,0,0,0,0,107.679,1,3,3
9.058,0,0,0,0,0,0,0,0,0,107.679,1,3,3
9.06,0,0,0,0,0,0,0,0,0,107.679,1,3,3
9.062,0,0,0,0,0,0,0,0,0,107.679,1,3,3
9.062,0,0,0,0,0,0,0,0,0,107.754,1,3,3
9.064,0,0,0,0,0,0,0,0,0,107.754,1,3,3
9.066,0,0,0,0,0,0,0,0,0,107.754,1,3,3
9.068,0,0,0,0,0,0,0,0,0,107.754,1,3,3
9.07,0,0,0,0,0,0,0,0,0,107.754,1,3,3
9.072,0,0,0,0,0,0,0,0,0,107.754,1,3,3
9.072,0,0,0,0,0,0,0,0,0,107.83,1,3,3
9.074,0,0,0,0,0,0,0,0,0,107.83,1,3,3
9.076,0,0,0,0,0,0,0,0,0,107.83,1,3,3
9.078,0,0,0,0,0,0,0,0,0,107.83,1,3,3
9.08,0,0,0,0,0,0,0,0,0,107.83,1,3,3
9.082,0,0,0,0,0,0,0,0,0,107.83,1,3,3
9.082,0,0,0,0,0,0,0,0,0,107.905,1,3,3
9.084,0,0,0,0,0,0,0,0,0,107.905,1,3,3
9.086,0,0,0,0,0,0,0,0,0,107.905,1,3,3
9.088,0,0,0,0,0,0,0,0,0,107.905,1,3,3
9.09,0,0,0,0,0,0,0,0,0,107.905,1,3,3
9.092,0,0,0,0,0,0,0,0,0,107.905,1,3,3
9.092,0,0,0,0,0,0,0,0,0,107.98,1,3,3
9.094,0,0,0,0,0,0,0,0,0,107.98,1,3,3
9.096,0,0,0,0,0,0,0,0,0,107.98,1,3,3
9.098,0,0,0,0,0,0,0,0,0,107.98,1,3,3
9.1,0,0,0,0,0,0,0,0,0,107.98,1,3,3
9.102,0,0,0,0,0,0,0,0,0,107.98,1,3,3
9.102,0,0,0,0,0,0,0,0,0,108.056,1,3,3
9.104,0,0,0,0,0,0,0,0,0,108.056,1,3,3
9.106,0,0,0,0,0,0,0,0,0,108.056,1,3,3
