Time,TAmb,TDif,ground_p_v,ground_p_i,constantVoltage_V,constantVoltage_v,constantVoltage_i,constantVoltage_p_v,constantVoltage_p_i,constantVoltage_n_v,constantVoltage_n_i,heatCapacitor_C,heatCapacitor_T,der_heatCapacitor_T_,heatCapacitor_der_0T,heatCapacitor_port_T,heatCapacitor_port_Q_0flow,heatingResistor_R_0ref,heatingResistor_T_0ref,heatingResistor_alpha,heatingResistor_v,heatingResistor_i,heatingResistor_p_v,heatingResistor_p_i,heatingResistor_n_v,heatingResistor_n_i,heatingResistor_useHeatPort,heatingResistor_T,heatingResistor_heatPort_T,heatingResistor_heatPort_Q_0flow,heatingResistor_LossPower,heatingResistor_T_0heatPort,heatingResistor_R,fixedTemperature_T,fixedTemperature_port_T,fixedTemperature_port_Q_0flow,temperatureSensor_T,temperatureSensor_port_T,temperatureSensor_port_Q_0flow,thermalConductor_Q_0flow,thermalConductor_dT,thermalConductor_port_0a_T,thermalConductor_port_0a_Q_0flow,thermalConductor_port_0b_T,thermalConductor_port_0b_Q_0flow,thermalConductor_G,idealSwitch_v,idealSwitch_i,idealSwitch_p_v,idealSwitch_p_i,idealSwitch_n_v,idealSwitch_n_i,idealSwitch_Ron,idealSwitch_Goff,idealSwitch_useHeatPort,idealSwitch_T,idealSwitch_LossPower,idealSwitch_T_0heatPort,idealSwitch_control,idealSwitch_s,idealSwitch_unitVoltage,idealSwitch_unitCurrent,ramp_height,ramp_duration,ramp_offset,ramp_startTime,ramp_y,onOffController_reference,onOffController_u,onOffController_y,onOffController_bandwidth,onOffController_pre_0y_0start,logicalNot_u,logicalNot_y,TRes,heatCapacitor_0T,switch_0Controll,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
8.02,293.15,2,0,0,10,10,-0.896511,10,-0.896511,0,0.896511,1,322.586,6.02151,6.02151,322.586,6.02151,10,293.15,0.00392157,9.99999,0.896511,9.99999,0.896511,0,-0.896511,1,293.15,322.586,-8.9651,8.9651,322.586,11.1543,293.15,293.15,2.94359,49.4359,322.586,0,2.94359,29.4359,322.586,2.94359,293.15,-2.94359,0.1,8.96511e-006,0.896511,10,0.896511,9.99999,-0.896511,1e-005,1e-005,0,293.15,8.03731e-006,293.15,0,0.896511,1,1,25,6,25,2,50,50,49.4359,1,2,0,1,0,322.586,49.4359,0,0,1,1,6
8.04,293.15,2,0,0,10,10,-0.896132,10,-0.896132,0,0.896132,1,322.706,6.00569,6.00569,322.706,6.00569,10,293.15,0.00392157,9.99999,0.896132,9.99999,0.896132,0,-0.896132,1,293.15,322.706,-8.96131,8.96131,322.706,11.1591,293.15,293.15,2.95562,49.5562,322.706,0,2.95562,29.5562,322.706,2.95562,293.15,-2.95562,0.1,8.96132e-006,0.896132,10,0.896132,9.99999,-0.896132,1e-005,1e-005,0,293.15,8.03052e-006,293.15,0,0.896132,1,1,25,6,25,2,50,50,49.5562,1,2,0,1,0,322.706,49.5562,0,0,1,1,6
8.06,293.15,2,0,0,10,10,-0.895754,10,-0.895754,0,0.895754,1,322.826,5.98992,5.98992,322.826,5.98992,10,293.15,0.00392157,9.99999,0.895754,9.99999,0.895754,0,-0.895754,1,293.15,322.826,-8.95753,8.95753,322.826,11.1638,293.15,293.15,2.96761,49.6761,322.826,0,2.96761,29.6761,322.826,2.96761,293.15,-2.96761,0.1,8.95754e-006,0.895754,10,0.895754,9.99999,-0.895754,1e-005,1e-005,0,293.15,8.02375e-006,293.15,0,0.895754,1,1,25,6,25,2,50,50,49.6761,1,2,0,1,0,322.826,49.6761,0,0,1,1,6
8.08,293.15,2,0,0,10,10,-0.895378,10,-0.895378,0,0.895378,1,322.946,5.97419,5.97419,322.946,5.97419,10,293.15,0.00392157,9.99999,0.895378,9.99999,0.895378,0,-0.895378,1,293.15,322.946,-8.95377,8.95377,322.946,11.1685,293.15,293.15,2.97958,49.7958,322.946,0,2.97958,29.7958,322.946,2.97958,293.15,-2.97958,0.1,8.95378e-006,0.895378,10,0.895378,9.99999,-0.895378,1e-005,1e-005,0,293.15,8.01701e-006,293.15,0,0.895378,1,1,25,6,25,2,50,50,49.7958,1,2,0,1,0,322.946,49.7958,0,0,1,1,6
8.1,293.15,2,0,0,10,10,-0.895003,10,-0.895003,0,0.895003,1,323.065,5.95851,5.95851,323.065,5.95851,10,293.15,0.00392157,9.99999,0.895003,9.99999,0.895003,0,-0.895003,1,293.15,323.065,-8.95002,8.95002,323.065,11.1731,293.15,293.15,2.99151,49.9151,323.065,0,2.99151,29.9151,323.065,2.99151,293.15,-2.99151,0.1,8.95003e-006,0.895003,10,0.895003,9.99999,-0.895003,1e-005,1e-005,0,293.15,8.0103e-006,293.15,0,0.895003,1,1,25,6,25,2,50,50,49.9151,1,2,0,1,0,323.065,49.9151,0,0,1,1,6
8.12,293.15,2,0,0,10,10,-0.894629,10,-0.894629,0,0.894629,1,323.184,5.94287,5.94287,323.184,5.94287,10,293.15,0.00392157,9.99999,0.894629,9.99999,0.894629,0,-0.894629,1,293.15,323.184,-8.94628,8.94628,323.184,11.1778,293.15,293.15,3.00341,50.0341,323.184,0,3.00341,30.0341,323.184,3.00341,293.15,-3.00341,0.1,8.94629e-006,0.894629,10,0.894629,9.99999,-0.894629,1e-005,1e-005,0,293.15,8.00361e-006,293.15,0,0.894629,1,1,25,6,25,2,50,50,50.0341,1,2,0,1,0,323.184,50.0341,0,0,1,1,6
8.14,293.15,2,0,0,10,10,-0.894257,10,-0.894257,0,0.894257,1,323.303,5.92728,5.92728,323.303,5.92728,10,293.15,0.00392157,9.99999,0.894257,9.99999,0.894257,0,-0.894257,1,293.15,323.303,-8.94256,8.94256,323.303,11.1825,293.15,293.15,3.01528,50.1528,323.303,0,3.01528,30.1528,323.303,3.01528,293.15,-3.01528,0.1,8.94257e-006,0.894257,10,0.894257,9.99999,-0.894257,1e-005,1e-005,0,293.15,7.99695e-006,293.15,0,0.894257,1,1,25,6,25,2,50,50,50.1528,1,2,0,1,0,323.303,50.1528,0,0,1,1,6
8.16,293.15,2,0,0,10,10,-0.893885,10,-0.893885,0,0.893885,1,323.421,5.91173,5.91173,323.421,5.91173,10,293.15,0.00392157,9.99999,0.893885,9.99999,0.893885,0,-0.893885,1,293.15,323.421,-8.93885,8.93885,323.421,11.1871,293.15,293.15,3.02712,50.2712,323.421,0,3.02712,30.2712,323.421,3.02712,293.15,-3.02712,0.1,8.93885e-006,0.893885,10,0.893885,9.99999,-0.893885,1e-005,1e-005,0,293.15,7.99031e-006,293.15,0,0.893885,1,1,25,6,25,2,50,50,50.2712,1,2,0,1,0,323.421,50.2712,0,0,1,1,6
8.18,293.15,2,0,0,10,10,-0.893516,10,-0.893516,0,0.893516,1,323.539,5.89622,5.89622,323.539,5.89622,10,293.15,0.00392157,9.99999,0.893516,9.99999,0.893516,0,-0.893516,1,293.15,323.539,-8.93515,8.93515,323.539,11.1917,293.15,293.15,3.03893,50.3893,323.539,0,3.03893,30.3893,323.539,3.03893,293.15,-3.03893,0.1,8.93516e-006,0.893516,10,0.893516,9.99999,-0.893516,1e-005,1e-005,0,293.15,7.9837e-006,293.15,0,0.893516,1,1,25,6,25,2,50,50,50.3893,1,2,0,1,0,323.539,50.3893,0,0,1,1,6
8.2,293.15,2,0,0,10,10,-0.893147,10,-0.893147,0,0.893147,1,323.657,5.88075,5.88075,323.657,5.88075,10,293.15,0.00392157,9.99999,0.893147,9.99999,0.893147,0,-0.893147,1,293.15,323.657,-8.93146,8.93146,323.657,11.1964,293.15,293.15,3.05071,50.5071,323.657,0,3.05071,30.5071,323.657,3.05071,293.15,-3.05071,0.1,8.93147e-006,0.893147,10,0.893147,9.99999,-0.893147,1e-005,1e-005,0,293.15,7.97711e-006,293.15,0,0.893147,1,1,25,6,25,2,50,50,50.5071,1,2,0,1,0,323.657,50.5071,0,0,1,1,6
8.22,293.15,2,0,0,10,10,-0.89278,10,-0.89278,0,0.89278,1,323.775,5.86533,5.86533,323.775,5.86533,10,293.15,0.00392157,9.99999,0.89278,9.99999,0.89278,0,-0.89278,1,293.15,323.775,-8.92779,8.92779,323.775,11.201,293.15,293.15,3.06245,50.6245,323.775,0,3.06245,30.6245,323.775,3.06245,293.15,-3.06245,0.1,8.9278e-006,0.89278,10,0.89278,9.99999,-0.89278,1e-005,1e-005,0,293.15,7.97055e-006,293.15,0,0.89278,1,1,25,6,25,2,50,50,50.6245,1,2,0,1,0,323.775,50.6245,0,0,1,1,6
8.24,293.15,2,0,0,10,10,-0.892413,10,-0.892413,0,0.892413,1,323.892,5.84996,5.84996,323.892,5.84996,10,293.15,0.00392157,9.99999,0.892413,9.99999,0.892413,0,-0.892413,1,293.15,323.892,-8.92413,8.92413,323.892,11.2056,293.15,293.15,3.07417,50.7417,323.892,0,3.07417,30.7417,323.892,3.07417,293.15,-3.07417,0.1,8.92413e-006,0.892413,10,0.892413,9.99999,-0.892413,1e-005,1e-005,0,293.15,7.96402e-006,293.15,0,0.892413,1,1,25,6,25,2,50,50,50.7417,1,2,0,1,0,323.892,50.7417,0,0,1,1,6
8.26,293.15,2,0,0,10,10,-0.892049,10,-0.892049,0,0.892049,1,324.009,5.83462,5.83462,324.009,5.83462,10,293.15,0.00392157,9.99999,0.892049,9.99999,0.892049,0,-0.892049,1,293.15,324.009,-8.92048,8.92048,324.009,11.2101,293.15,293.15,3.08586,50.8586,324.009,0,3.08586,30.8586,324.009,3.08586,293.15,-3.08586,0.1,8.92049e-006,0.892049,10,0.892049,9.99999,-0.892049,1e-005,1e-005,0,293.15,7.95751e-006,293.15,0,0.892049,1,1,25,6,25,2,50,50,50.8586,1,2,0,1,0,324.009,50.8586,0,0,1,1,6
8.28,293.15,2,0,0,10,10,-0.891685,10,-0.891685,0,0.891685,1,324.125,5.81933,5.81933,324.125,5.81933,10,293.15,0.00392157,9.99999,0.891685,9.99999,0.891685,0,-0.891685,1,293.15,324.125,-8.91684,8.91684,324.125,11.2147,293.15,293.15,3.09751,50.9751,324.125,0,3.09751,30.9751,324.125,3.09751,293.15,-3.09751,0.1,8.91685e-006,0.891685,10,0.891685,9.99999,-0.891685,1e-005,1e-005,0,293.15,7.95102e-006,293.15,0,0.891685,1,1,25,6,25,2,50,50,50.9751,1,2,0,1,0,324.125,50.9751,0,0,1,1,6
8.28427,293.15,2,0,0,10,10,-0.891608,10,-0.891608,0,0.891608,1,324.15,5.81607,5.81607,324.15,5.81607,10,293.15,0.00392157,9.99999,0.891608,9.99999,0.891608,0,-0.891608,1,293.15,324.15,-8.91607,8.91607,324.15,11.2157,293.15,293.15,3.1,51,324.15,0,3.1,31,324.15,3.1,293.15,-3.1,0.1,8.91608e-006,0.891608,10,0.891608,9.99999,-0.891608,1e-005,1e-005,0,293.15,7.94964e-006,293.15,0,0.891608,1,1,25,6,25,2,50,50,51,1,2,0,1,0,324.15,51,0,0,1,1,6
8.28427,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,324.15,-3.1,-3.1,324.15,-3.1,10,293.15,0.00392157,0.00112144,9.99888e-005,0.00112144,9.99888e-005,0,-9.99888e-005,1,293.15,324.15,-1.12132e-007,1.12132e-007,324.15,11.2157,293.15,293.15,3.1,51,324.15,0,3.1,31,324.15,3.1,293.15,-3.1,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00112144,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,51,0,2,0,0,1,324.15,51,1,0,1,1,6
8.3,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,324.101,-3.09513,-3.09513,324.101,-3.09513,10,293.15,0.00392157,0.00112125,9.99888e-005,0.00112125,9.99888e-005,0,-9.99888e-005,1,293.15,324.101,-1.12113e-007,1.12113e-007,324.101,11.2138,293.15,293.15,3.09513,50.9513,324.101,0,3.09513,30.9513,324.101,3.09513,293.15,-3.09513,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00112125,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.9513,0,2,0,0,1,324.101,50.9513,1,0,1,1,6
8.32,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,324.039,-3.08894,-3.08894,324.039,-3.08894,10,293.15,0.00392157,0.00112101,9.99888e-005,0.00112101,9.99888e-005,0,-9.99888e-005,1,293.15,324.039,-1.12088e-007,1.12088e-007,324.039,11.2114,293.15,293.15,3.08894,50.8894,324.039,0,3.08894,30.8894,324.039,3.08894,293.15,-3.08894,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00112101,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.8894,0,2,0,0,1,324.039,50.8894,1,0,1,1,6
8.34,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.978,-3.08277,-3.08277,323.978,-3.08277,10,293.15,0.00392157,0.00112077,9.99888e-005,0.00112077,9.99888e-005,0,-9.99888e-005,1,293.15,323.978,-1.12064e-007,1.12064e-007,323.978,11.2089,293.15,293.15,3.08277,50.8277,323.978,0,3.08277,30.8277,323.978,3.08277,293.15,-3.08277,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00112077,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.8277,0,2,0,0,1,323.978,50.8277,1,0,1,1,6
8.36,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.916,-3.07661,-3.07661,323.916,-3.07661,10,293.15,0.00392157,0.00112053,9.99888e-005,0.00112053,9.99888e-005,0,-9.99888e-005,1,293.15,323.916,-1.1204e-007,1.1204e-007,323.916,11.2065,293.15,293.15,3.07661,50.7661,323.916,0,3.07661,30.7661,323.916,3.07661,293.15,-3.07661,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00112053,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.7661,0,2,0,0,1,323.916,50.7661,1,0,1,1,6
8.38,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.855,-3.07047,-3.07047,323.855,-3.07047,10,293.15,0.00392157,0.00112028,9.99888e-005,0.00112028,9.99888e-005,0,-9.99888e-005,1,293.15,323.855,-1.12016e-007,1.12016e-007,323.855,11.2041,293.15,293.15,3.07047,50.7047,323.855,0,3.07047,30.7047,323.855,3.07047,293.15,-3.07047,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00112028,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.7047,0,2,0,0,1,323.855,50.7047,1,0,1,1,6
8.4,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.793,-3.06433,-3.06433,323.793,-3.06433,10,293.15,0.00392157,0.00112004,9.99888e-005,0.00112004,9.99888e-005,0,-9.99888e-005,1,293.15,323.793,-1.11992e-007,1.11992e-007,323.793,11.2017,293.15,293.15,3.06433,50.6433,323.793,0,3.06433,30.6433,323.793,3.06433,293.15,-3.06433,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00112004,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.6433,0,2,0,0,1,323.793,50.6433,1,0,1,1,6
8.42,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.732,-3.05821,-3.05821,323.732,-3.05821,10,293.15,0.00392157,0.0011198,9.99888e-005,0.0011198,9.99888e-005,0,-9.99888e-005,1,293.15,323.732,-1.11968e-007,1.11968e-007,323.732,11.1993,293.15,293.15,3.05821,50.5821,323.732,0,3.05821,30.5821,323.732,3.05821,293.15,-3.05821,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.0011198,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.5821,0,2,0,0,1,323.732,50.5821,1,0,1,1,6
8.44,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.671,-3.0521,-3.0521,323.671,-3.0521,10,293.15,0.00392157,0.00111956,9.99888e-005,0.00111956,9.99888e-005,0,-9.99888e-005,1,293.15,323.671,-1.11944e-007,1.11944e-007,323.671,11.1969,293.15,293.15,3.0521,50.521,323.671,0,3.0521,30.521,323.671,3.0521,293.15,-3.0521,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111956,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.521,0,2,0,0,1,323.671,50.521,1,0,1,1,6
8.46,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.61,-3.046,-3.046,323.61,-3.046,10,293.15,0.00392157,0.00111933,9.99888e-005,0.00111933,9.99888e-005,0,-9.99888e-005,1,293.15,323.61,-1.1192e-007,1.1192e-007,323.61,11.1945,293.15,293.15,3.046,50.46,323.61,0,3.046,30.46,323.61,3.046,293.15,-3.046,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111933,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.46,0,2,0,0,1,323.61,50.46,1,0,1,1,6
8.48,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.549,-3.03991,-3.03991,323.549,-3.03991,10,293.15,0.00392157,0.00111909,9.99888e-005,0.00111909,9.99888e-005,0,-9.99888e-005,1,293.15,323.549,-1.11896e-007,1.11896e-007,323.549,11.1921,293.15,293.15,3.03991,50.3991,323.549,0,3.03991,30.3991,323.549,3.03991,293.15,-3.03991,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111909,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.3991,0,2,0,0,1,323.549,50.3991,1,0,1,1,6
8.5,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.488,-3.03384,-3.03384,323.488,-3.03384,10,293.15,0.00392157,0.00111885,9.99888e-005,0.00111885,9.99888e-005,0,-9.99888e-005,1,293.15,323.488,-1.11872e-007,1.11872e-007,323.488,11.1897,293.15,293.15,3.03384,50.3384,323.488,0,3.03384,30.3384,323.488,3.03384,293.15,-3.03384,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111885,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.3384,0,2,0,0,1,323.488,50.3384,1,0,1,1,6
8.52,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.428,-3.02778,-3.02778,323.428,-3.02778,10,293.15,0.00392157,0.00111861,9.99888e-005,0.00111861,9.99888e-005,0,-9.99888e-005,1,293.15,323.428,-1.11849e-007,1.11849e-007,323.428,11.1874,293.15,293.15,3.02778,50.2778,323.428,0,3.02778,30.2778,323.428,3.02778,293.15,-3.02778,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111861,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.2778,0,2,0,0,1,323.428,50.2778,1,0,1,1,6
8.54,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.367,-3.02173,-3.02173,323.367,-3.02173,10,293.15,0.00392157,0.00111837,9.99888e-005,0.00111837,9.99888e-005,0,-9.99888e-005,1,293.15,323.367,-1.11825e-007,1.11825e-007,323.367,11.185,293.15,293.15,3.02173,50.2173,323.367,0,3.02173,30.2173,323.367,3.02173,293.15,-3.02173,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111837,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.2173,0,2,0,0,1,323.367,50.2173,1,0,1,1,6
8.56,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.307,-3.01569,-3.01569,323.307,-3.01569,10,293.15,0.00392157,0.00111814,9.99888e-005,0.00111814,9.99888e-005,0,-9.99888e-005,1,293.15,323.307,-1.11801e-007,1.11801e-007,323.307,11.1826,293.15,293.15,3.01569,50.1569,323.307,0,3.01569,30.1569,323.307,3.01569,293.15,-3.01569,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111814,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.1569,0,2,0,0,1,323.307,50.1569,1,0,1,1,6
8.58,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.247,-3.00966,-3.00966,323.247,-3.00966,10,293.15,0.00392157,0.0011179,9.99888e-005,0.0011179,9.99888e-005,0,-9.99888e-005,1,293.15,323.247,-1.11778e-007,1.11778e-007,323.247,11.1803,293.15,293.15,3.00966,50.0966,323.247,0,3.00966,30.0966,323.247,3.00966,293.15,-3.00966,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.0011179,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999776,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.0966,0,2,0,0,1,323.247,50.0966,1,0,1,1,6
8.6,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.186,-3.00365,-3.00365,323.186,-3.00365,10,293.15,0.00392157,0.00111767,9.99888e-005,0.00111767,9.99888e-005,0,-9.99888e-005,1,293.15,323.186,-1.11754e-007,1.11754e-007,323.186,11.1779,293.15,293.15,3.00365,50.0365,323.186,0,3.00365,30.0365,323.186,3.00365,293.15,-3.00365,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111767,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,50.0365,0,2,0,0,1,323.186,50.0365,1,0,1,1,6
8.62,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.126,-2.99765,-2.99765,323.126,-2.99765,10,293.15,0.00392157,0.00111743,9.99888e-005,0.00111743,9.99888e-005,0,-9.99888e-005,1,293.15,323.126,-1.11731e-007,1.11731e-007,323.126,11.1755,293.15,293.15,2.99765,49.9765,323.126,0,2.99765,29.9765,323.126,2.99765,293.15,-2.99765,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111743,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.9765,0,2,0,0,1,323.126,49.9765,1,0,1,1,6
8.64,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.067,-2.99166,-2.99166,323.067,-2.99166,10,293.15,0.00392157,0.0011172,9.99888e-005,0.0011172,9.99888e-005,0,-9.99888e-005,1,293.15,323.067,-1.11707e-007,1.11707e-007,323.067,11.1732,293.15,293.15,2.99166,49.9166,323.067,0,2.99166,29.9166,323.067,2.99166,293.15,-2.99166,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.0011172,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.9166,0,2,0,0,1,323.067,49.9166,1,0,1,1,6
8.66,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,323.007,-2.98568,-2.98568,323.007,-2.98568,10,293.15,0.00392157,0.00111696,9.99888e-005,0.00111696,9.99888e-005,0,-9.99888e-005,1,293.15,323.007,-1.11684e-007,1.11684e-007,323.007,11.1709,293.15,293.15,2.98568,49.8568,323.007,0,2.98568,29.8568,323.007,2.98568,293.15,-2.98568,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111696,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.8568,0,2,0,0,1,323.007,49.8568,1,0,1,1,6
8.68,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.947,-2.97971,-2.97971,322.947,-2.97971,10,293.15,0.00392157,0.00111673,9.99888e-005,0.00111673,9.99888e-005,0,-9.99888e-005,1,293.15,322.947,-1.1166e-007,1.1166e-007,322.947,11.1685,293.15,293.15,2.97971,49.7971,322.947,0,2.97971,29.7971,322.947,2.97971,293.15,-2.97971,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111673,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.7971,0,2,0,0,1,322.947,49.7971,1,0,1,1,6
8.7,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.888,-2.97376,-2.97376,322.888,-2.97376,10,293.15,0.00392157,0.00111649,9.99888e-005,0.00111649,9.99888e-005,0,-9.99888e-005,1,293.15,322.888,-1.11637e-007,1.11637e-007,322.888,11.1662,293.15,293.15,2.97376,49.7376,322.888,0,2.97376,29.7376,322.888,2.97376,293.15,-2.97376,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111649,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.7376,0,2,0,0,1,322.888,49.7376,1,0,1,1,6
8.72,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.828,-2.96781,-2.96781,322.828,-2.96781,10,293.15,0.00392157,0.00111626,9.99888e-005,0.00111626,9.99888e-005,0,-9.99888e-005,1,293.15,322.828,-1.11614e-007,1.11614e-007,322.828,11.1638,293.15,293.15,2.96781,49.6782,322.828,0,2.96781,29.6782,322.828,2.96781,293.15,-2.96781,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111626,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.6782,0,2,0,0,1,322.828,49.6782,1,0,1,1,6
8.74,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.769,-2.96188,-2.96188,322.769,-2.96188,10,293.15,0.00392157,0.00111603,9.99888e-005,0.00111603,9.99888e-005,0,-9.99888e-005,1,293.15,322.769,-1.1159e-007,1.1159e-007,322.769,11.1615,293.15,293.15,2.96188,49.6188,322.769,0,2.96188,29.6188,322.769,2.96188,293.15,-2.96188,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.00111603,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.6188,0,2,0,0,1,322.769,49.6188,1,0,1,1,6
8.76,293.15,2,0,0,10,10,-9.99888e-005,10,-9.99888e-005,0,9.99888e-005,1,322.71,-2.95597,-2.95597,322.71,-2.95597,10,293.15,0.00392157,0.0011158,9.99888e-005,0.0011158,9.99888e-005,0,-9.99888e-005,1,293.15,322.71,-1.11567e-007,1.11567e-007,322.71,11.1592,293.15,293.15,2.95597,49.5597,322.71,0,2.95597,29.5597,322.71,2.95597,293.15,-2.95597,0.1,9.99888,9.99888e-005,10,9.99888e-005,0.0011158,-9.99888e-005,1e-005,1e-005,0,293.15,0.000999777,293.15,1,9.99888,1,1,25,6,25,2,50,50,49.5597,0,2,0,0,1,322.71,49.5597,1,0,1,1,6
