time,clutch1.a_rel,clutch1.a_relfric,clutch1.f_normalized,clutch1.flange_a.phi,clutch1.flange_a.tau,clutch1.flange_b.phi,clutch1.flange_b.tau,clutch1.fn,clutch1.free,clutch1.locked,clutch1.lossPower,clutch1.mode,clutch1.mue0,clutch1.phi_rel,clutch1.sa,clutch1.startBackward,clutch1.startForward,clutch1.tau,clutch1.tau0,clutch1.tau0_max,clutch1.w_rel,clutch1.w_relfric,clutch2.a_rel,clutch2.a_relfric,clutch2.f_normalized,clutch2.flange_a.phi,clutch2.flange_a.tau,clutch2.flange_b.phi,clutch2.flange_b.tau,clutch2.fn,clutch2.free,clutch2.locked,clutch2.lossPower,clutch2.mode,clutch2.mue0,clutch2.phi_rel,clutch2.sa,clutch2.startBackward,clutch2.startForward,clutch2.tau,clutch2.tau0,clutch2.tau0_max,clutch2.w_rel,clutch2.w_relfric,clutch3.a_rel,clutch3.a_relfric,clutch3.f_normalized,clutch3.flange_a.phi,clutch3.flange_a.tau,clutch3.flange_b.phi,clutch3.flange_b.tau,clutch3.fn,clutch3.free,clutch3.locked,clutch3.lossPower,clutch3.mode,clutch3.mue0,clutch3.phi_rel,clutch3.sa,clutch3.startBackward,clutch3.startForward,clutch3.tau,clutch3.tau0,clutch3.tau0_max,clutch3.w_rel,clutch3.w_relfric,der(clutch1.phi_rel),der(clutch1.w_rel),der(clutch2.phi_rel),der(clutch2.w_rel),der(clutch3.phi_rel),der(clutch3.w_rel),der(J1.phi),der(J1.w),der(J2.phi),der(J2.w),der(J3.phi),der(J3.w),der(J4.phi),der(J4.w),fixed.flange.phi,fixed.flange.tau,J1.a,J1.flange_a.phi,J1.flange_a.tau,J1.flange_b.phi,J1.flange_b.tau,J1.phi,J1.w,J2.a,J2.flange_a.phi,J2.flange_a.tau,J2.flange_b.phi,J2.flange_b.tau,J2.phi,J2.w,J3.a,J3.flange_a.phi,J3.flange_a.tau,J3.flange_b.phi,J3.flange_b.tau,J3.phi,J3.w,J4.a,J4.flange_a.phi,J4.flange_a.tau,J4.flange_b.phi,J4.phi,J4.w,sin1.y,sin2.y,step1.y,step2.y,torque.flange.phi,torque.flange.tau,torque.phi_support,torque.support.phi,torque.support.tau,torque.tau
1.22399999999994,-6.39930249545081,-6.39930249545081,0.0334626422866069,6.67030772686251,0.334626422866069,3.42801665033301,-0.334626422866069,0.669252845732139,0,0,0.0793226963524027,-1,0.5,-3.2422910765295,-6.76739156060349,0,0,-0.334626422866069,0.334626422866069,0.368089065152676,-0.237048514199821,-0.237048514199821,0,0,1,3.42801665033301,0.223084281910713,2.03133086615402,-0.223084281910713,20,0,1,-0.000840131666156249,0,0.5,-1.39668578417899,-0.223084281910713,0,0,-0.223084281910713,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.03133086615402,0.111542140955356,0.492991636356937,-0.111542140955356,20,0,1,-2.81550057558192E-005,0,0.5,-1.53833922979708,-0.111542140955356,0,0,-0.111542140955356,10,11,0.000252415862871845,0.000252415862871845,-0.237048514199821,-6.39930249545081,0.00376598323718972,0,0.000252415862871845,0,2.69715141658924,6.51084463640617,2.46010290238942,0.111542140955357,2.46386888562661,0.111542140955357,2.46412130148948,0.111542140955357,0,-6.84547105927224,6.51084463640617,6.67030772686251,6.84547105927224,6.67030772686251,-0.334626422866069,6.67030772686251,2.69715141658924,0.111542140955357,3.42801665033301,0.334626422866069,3.42801665033301,-0.223084281910713,3.42801665033301,2.46010290238942,0.111542140955357,2.03133086615402,0.223084281910713,2.03133086615402,-0.111542140955356,2.03133086615402,2.46386888562661,0.111542140955357,0.492991636356937,0.111542140955356,0.492991636356937,0.492991636356937,2.46412130148948,6.84547105927224,0.0334626422866069,1,1,6.67030772686251,-6.84547105927224,0,0,6.84547105927224,6.84547105927224
1.22699999999994,-7.10518251622136,-7.10518251622136,0.0296946135052416,6.67842631768907,0.296946135052416,3.43539739722139,-0.296946135052416,0.593892270104831,0,0,0.0763790424215305,-1,0.5,-3.24302892046768,-7.43182326477901,0,0,-0.296946135052416,0.296946135052416,0.326640748557657,-0.257215142429951,-0.257215142429951,0,0,1,3.43539739722139,0.197964090034944,2.03872291099211,-0.197964090034944,20,0,1,-0.000745529444637115,0,0.5,-1.39667448622928,-0.197964090034944,0,0,-0.197964090034944,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.03872291099211,0.0989820450174719,0.50038443844262,-0.0989820450174719,20,0,1,-2.4984638301905E-005,0,0.5,-1.53833847254949,-0.0989820450174719,0,0,-0.0989820450174719,10,11,0.000252415862871845,0.000252415862871845,-0.257215142429951,-7.10518251622136,0.00376598323718972,0,0.000252415862871845,0,2.71763571548298,7.20416456123883,2.46042057305303,0.0989820450174719,2.46418655629022,0.0989820450174719,2.46443897215309,0.0989820450174719,0,-7.50111069629124,7.20416456123883,6.67842631768907,7.50111069629124,6.67842631768907,-0.296946135052416,6.67842631768907,2.71763571548298,0.0989820450174719,3.43539739722139,0.296946135052416,3.43539739722139,-0.197964090034944,3.43539739722139,2.46042057305303,0.0989820450174719,2.03872291099211,0.197964090034944,2.03872291099211,-0.0989820450174719,2.03872291099211,2.46418655629022,0.0989820450174719,0.50038443844262,0.0989820450174719,0.50038443844262,0.50038443844262,2.46443897215309,7.50111069629124,0.0296946135052416,1,1,6.67842631768907,-7.50111069629124,0,0,7.50111069629124,7.50111069629124
1.22999999999994,-7.74448777443498,-7.74448777443498,0.0259261626976895,6.68660909910624,0.259261626976895,3.4427790462518,-0.259261626976895,0.518523253953791,0,0,0.0724405256685284,-1,0.5,-3.24383005285444,-8.02967556410957,0,0,-0.259261626976895,0.259261626976895,0.285187789674585,-0.27941090439498,-0.27941090439498,0,0,1,3.4427790462518,0.172841084651263,2.04611585797223,-0.172841084651263,20,0,1,-0.000650916627494347,0,0.5,-1.39666318827957,-0.172841084651263,0,0,-0.172841084651263,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.04611585797223,0.086420542325632,0.507778142670332,-0.086420542325632,20,0,1,-2.18139157609772E-005,0,0.5,-1.5383377153019,-0.086420542325632,0,0,-0.086420542325632,10,11,0.000252415862871845,0.000252415862871845,-0.27941090439498,-7.74448777443498,0.00376598323718972,0,0.000252415862871845,0,2.74011146588051,7.83090831676061,2.46070056148553,0.0864205423256328,2.46446654472272,0.0864205423256328,2.46471896058559,0.0864205423256328,0,-8.09016994373751,7.83090831676061,6.68660909910624,8.09016994373751,6.68660909910624,-0.259261626976895,6.68660909910624,2.74011146588051,0.0864205423256328,3.4427790462518,0.259261626976895,3.4427790462518,-0.172841084651263,3.4427790462518,2.46070056148553,0.0864205423256328,2.04611585797223,0.172841084651263,2.04611585797223,-0.086420542325632,2.04611585797223,2.46446654472272,0.0864205423256328,0.507778142670332,0.086420542325632,0.507778142670332,0.507778142670332,2.46471896058559,8.09016994373751,0.0259261626976895,1,1,6.68660909910624,-8.09016994373751,0,0,8.09016994373751,8.09016994373751
1.23299999999994,-8.31198902440265,-8.31198902440265,0.0221573434219779,6.6948617700055,0.221573434219779,3.45016148437205,-0.221573434219779,0.443146868439558,0,0,0.0672317754531333,-1,0.5,-3.24470028563345,-8.55571980204441,0,0,-0.221573434219779,0.221573434219779,0.243730777641757,-0.303428864068813,-0.303428864068813,0,0,1,3.45016148437205,0.147715622813186,2.05350959404219,-0.147715622813186,20,0,1,-0.000556294559385499,0,0.5,-1.39665189032986,-0.147715622813186,0,0,-0.147715622813186,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.05350959404219,0.0738578114065927,0.515172635987877,-0.0738578114065927,20,0,1,-1.86428831960211E-005,0,0.5,-1.53833695805431,-0.0738578114065927,0,0,-0.0738578114065927,10,11,0.000252415862871845,0.000252415862871845,-0.303428864068813,-8.31198902440265,0.00376598323718972,0,0.000252415862871845,0,2.76437172777647,8.38584683580925,2.46094286370766,0.0738578114065938,2.46470884694485,0.0738578114065938,2.46496126280772,0.0738578114065938,0,-8.60742027002903,8.38584683580925,6.6948617700055,8.60742027002903,6.6948617700055,-0.221573434219779,6.6948617700055,2.76437172777647,0.0738578114065938,3.45016148437205,0.221573434219779,3.45016148437205,-0.147715622813186,3.45016148437205,2.46094286370766,0.0738578114065938,2.05350959404219,0.147715622813186,2.05350959404219,-0.0738578114065927,2.05350959404219,2.46470884694485,0.0738578114065938,0.515172635987877,0.0738578114065927,0.515172635987877,0.515172635987877,2.46496126280772,8.60742027002903,0.0221573434219779,1,1,6.6948617700055,-8.60742027002903,0,0,8.60742027002903,8.60742027002903
1.23599999999993,-8.80309440143318,-8.80309440143318,0.0183882092413704,6.70318938795592,0.183882092413704,3.45754459851871,-0.183882092413704,0.367764184827407,0,0,0.0605058963454953,-1,0.5,-3.24564478943721,-9.00536470308825,0,0,-0.183882092413704,0.183882092413704,0.202270301655074,-0.329047247348955,-0.329047247348955,0,0,1,3.45754459851871,0.122588061609137,2.06090400613857,-0.122588061609137,20,0,1,-0.000461664585099589,0,0.5,-1.39664059238014,-0.122588061609137,0,0,-0.122588061609137,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.06090400613857,0.0612940308045687,0.522567805331842,-0.0612940308045687,20,0,1,-1.54715856744287E-005,0,0.5,-1.53833620080672,-0.0612940308045687,0,0,-0.0612940308045687,10,11,0.000252415862871845,0.000252415862871845,-0.329047247348955,-8.80309440143318,0.00376598323718972,0,0.000252415862871845,0,2.79019472362472,8.86438843223774,2.46114747627576,0.061294030804568,2.46491345951295,0.061294030804568,2.46516587537583,0.061294030804568,0,-9.04827052465145,8.86438843223774,6.70318938795592,9.04827052465145,6.70318938795592,-0.183882092413704,6.70318938795592,2.79019472362472,0.061294030804568,3.45754459851871,0.183882092413704,3.45754459851871,-0.122588061609137,3.45754459851871,2.46114747627576,0.061294030804568,2.06090400613857,0.122588061609137,2.06090400613857,-0.0612940308045687,2.06090400613857,2.46491345951295,0.061294030804568,0.522567805331842,0.0612940308045687,0.522567805331842,0.522567805331842,2.46516587537583,9.04827052465145,0.0183882092413704,1,1,6.70318938795592,-9.04827052465145,0,0,9.04827052465145,9.04827052465145
1.23899999999993,-9.21389017322049,-9.21389017322049,0.014618813723608,6.7115963273187,0.14618813723608,3.46492827561877,-0.14618813723608,0.29237627447216,0,0,0.0520475687220975,-1,0.5,-3.24666805169993,-9.37469712418018,0,0,-0.14618813723608,0.14618813723608,0.160806950959688,-0.35603141066122,-0.35603141066122,0,0,1,3.46492827561877,0.0974587581573879,2.06829898118834,-0.0974587581573879,20,0,1,-0.000367028049538049,0,0.5,-1.39662929443043,-0.0974587581573879,0,0,-0.0974587581573879,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.06829898118834,0.0487293790786943,0.529963537629204,-0.0487293790786943,20,0,1,-1.23000682673579E-005,0,0.5,-1.53833544355914,-0.0487293790786943,0,0,-0.0487293790786943,10,11,0.000252415862871845,0.000252415862871845,-0.35603141066122,-9.21389017322049,0.00376598323718972,0,0.000252415862871845,0,2.81734580694307,9.26261955229918,2.46131439628185,0.0487293790786936,2.46508037951904,0.0487293790786936,2.46533279538191,0.0487293790786936,0,-9.40880768953526,9.26261955229918,6.7115963273187,9.40880768953526,6.7115963273187,-0.14618813723608,6.7115963273187,2.81734580694307,0.0487293790786936,3.46492827561877,0.14618813723608,3.46492827561877,-0.0974587581573879,3.46492827561877,2.46131439628185,0.0487293790786936,2.06829898118834,0.0974587581573879,2.06829898118834,-0.0487293790786943,2.06829898118834,2.46508037951904,0.0487293790786936,0.529963537629204,0.0487293790786943,0.529963537629204,0.529963537629204,2.46533279538191,9.40880768953526,0.014618813723608,1,1,6.7115963273187,-9.40880768953526,0,0,9.40880768953526,9.40880768953526
1.24199999999993,-9.54117547207925,-9.54117547207925,0.0108492104401429,6.72008624342613,0.108492104401429,3.47231240259121,-0.108492104401429,0.216984208802859,0,0,0.0416757147466216,-1,0.5,-3.24777384083492,-9.66051678692082,0,0,-0.108492104401429,0.108492104401429,0.119341314841572,-0.384135923775781,-0.384135923775781,0,0,1,3.47231240259121,0.0723280696009533,2.07569440611049,-0.0723280696009533,20,0,1,-0.000272386297695481,0,0.5,-1.39661799648072,-0.0723280696009533,0,0,-0.0723280696009533,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.07569440611049,0.0361640348004762,0.537359719798945,-0.0361640348004762,20,0,1,-9.12837604908962E-006,0,0.5,-1.53833468631155,-0.0361640348004762,0,0,-0.0361640348004762,10,11,0.000252415862871845,0.000252415862871845,-0.384135923775781,-9.54117547207925,0.00376598323718972,0,0.000252415862871845,0,2.8455795451294,9.57733950687973,2.46144362135362,0.0361640348004766,2.46520960459081,0.0361640348004766,2.46546202045368,0.0361640348004766,0,-9.68583161128116,9.57733950687973,6.72008624342613,9.68583161128116,6.72008624342613,-0.108492104401429,6.72008624342613,2.8455795451294,0.0361640348004766,3.47231240259121,0.108492104401429,3.47231240259121,-0.0723280696009533,3.47231240259121,2.46144362135362,0.0361640348004766,2.07569440611049,0.0723280696009533,2.07569440611049,-0.0361640348004762,2.07569440611049,2.46520960459081,0.0361640348004766,0.537359719798945,0.0361640348004762,0.537359719798945,0.537359719798945,2.46546202045368,9.68583161128116,0.0108492104401429,1,1,6.72008624342613,-9.68583161128116,0,0,9.68583161128116,9.68583161128116
1.24499999999993,-9.78249069974301,-9.78249069974301,0.00707945296538316,6.72866204314292,0.0707945296538316,3.47969686634862,-0.0707945296538316,0.141589059307663,0,0,0.0292456979460755,-1,0.5,-3.2489651767943,-9.86036468236223,0,0,-0.0707945296538316,0.0707945296538316,0.0778739826192148,-0.413106748347365,-0.413106748347365,0,0,1,3.47969686634862,0.0471963531025543,2.08309016781761,-0.0471963531025543,20,0,1,-0.000177740674640706,0,0.5,-1.39660669853101,-0.0471963531025543,0,0,-0.0471963531025543,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.08309016781761,0.0235981765512767,0.544756238753649,-0.0235981765512767,20,0,1,-5.95655409639264E-006,0,0.5,-1.53833392906396,-0.0235981765512767,0,0,-0.0235981765512767,10,11,0.000252415862871845,0.000252415862871845,-0.413106748347365,-9.78249069974301,0.00376598323718972,0,0.000252415862871845,0,2.87464189800186,9.80608887629429,2.46153514965449,0.0235981765512765,2.46530113289168,0.0235981765512765,2.46555354875456,0.0235981765512765,0,-9.87688340594812,9.80608887629429,6.72866204314292,9.87688340594812,6.72866204314292,-0.0707945296538316,6.72866204314292,2.87464189800186,0.0235981765512765,3.47969686634862,0.0707945296538316,3.47969686634862,-0.0471963531025543,3.47969686634862,2.46153514965449,0.0235981765512765,2.08309016781761,0.0471963531025543,2.08309016781761,-0.0235981765512767,2.08309016781761,2.46530113289168,0.0235981765512765,0.544756238753649,0.0235981765512767,0.544756238753649,0.544756238753649,2.46555354875456,9.87688340594812,0.00707945296538316,1,1,6.72866204314292,-9.87688340594812,0,0,9.87688340594812,9.87688340594812
1.24799999999993,-9.93613935260238,-9.93613935260238,0.00330959487592634,6.73732586207114,0.0330959487592634,3.48708155379878,-0.0330959487592634,0.0661918975185269,0,0,0.0146510301956932,-1,0.5,-3.25024430827236,-9.97254489623757,0,0,-0.0330959487592634,0.0330959487592634,0.0364055436351898,-0.442683492842684,-0.442683492842684,0,0,1,3.48708155379878,0.0220639658395091,2.09048615321748,-0.0220639658395091,20,0,1,-8.30925254975179E-005,0,0.5,-1.3965954005813,-0.0220639658395091,0,0,-0.0220639658395091,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.09048615321748,0.011031982919755,0.552152981401114,-0.011031982919755,20,0,1,-2.78464748787741E-006,0,0.5,-1.53833317181637,-0.011031982919755,0,0,-0.011031982919755,10,11,0.000252415862871845,0.000252415862871845,-0.442683492842684,-9.93613935260238,0.00376598323718972,0,0.000252415862871845,0,2.90427247272633,9.94717133552214,2.46158897988365,0.0110319829197554,2.46535496312084,0.0110319829197554,2.46560737898371,0.0110319829197554,0,-9.9802672842814,9.94717133552214,6.73732586207114,9.9802672842814,6.73732586207114,-0.0330959487592634,6.73732586207114,2.90427247272633,0.0110319829197554,3.48708155379878,0.0330959487592634,3.48708155379878,-0.0220639658395091,3.48708155379878,2.46158897988365,0.0110319829197554,2.09048615321748,0.0220639658395091,2.09048615321748,-0.011031982919755,2.09048615321748,2.46535496312084,0.0110319829197554,0.552152981401114,0.011031982919755,0.552152981401114,0.552152981401114,2.46560737898371,9.9802672842814,0.00330959487592634,1,1,6.73732586207114,-9.9802672842814,0,0,9.9802672842814,9.9802672842814
1.25099999999993,-9.99506560365798,-9.99506560365798,-0.000460310250199906,6.74607904860114,-0,3.49446635184633,0,-0.00920620500399813,1,0,-0,2,0.5,-3.25161269675481,-9.99506560365798,0,0,0,-0.00460310250199906,-0.00506341275219897,-0.472601390563642,-0.472601390563642,0,0,1,3.49446635184633,-4.54114934029037E-016,2.09788224921474,4.54114934029037E-016,20,0,1,1.71018922931087E-018,0,0.5,-1.39658410263159,4.54114934029037E-016,0,0,4.54114934029037E-016,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.09788224921474,1.86575992128152E-016,0.55954983464596,-1.86575992128152E-016,20,0,1,-4.70947400441979E-020,0,0.5,-1.53833241456878,-1.86575992128152E-016,0,0,-1.86575992128152E-016,10,11,0.000252415862871845,0.000252415862871845,-0.472601390563642,-9.99506560365798,0.00376598323718972,0,0.000252415862871845,0,2.93420658515884,9.99506560365798,2.46160519459519,0,2.46537117783238,0,2.46562359369526,0,0,-9.99506560365798,9.99506560365798,6.74607904860114,9.99506560365798,6.74607904860114,0,6.74607904860114,2.93420658515884,0,3.49446635184633,-0,3.49446635184633,4.54114934029037E-016,3.49446635184633,2.46160519459519,0,2.09788224921474,-4.54114934029037E-016,2.09788224921474,-1.86575992128152E-016,2.09788224921474,2.46537117783238,0,0.55954983464596,1.86575992128152E-016,0.55954983464596,0.55954983464596,2.46562359369526,9.99506560365798,-0.000460310250199906,1,1,6.74607904860114,-9.99506560365798,0,0,9.99506560365798,9.99506560365798
1.25399999999993,-9.92114701314743,-9.92114701314743,-0.00423020883429771,6.75492209484236,-0,3.50185116743011,0,-0.0846041766859543,1,0,-0,2,0.5,-3.25307092741225,-9.92114701314743,0,0,0,-0.0423020883429771,-0.0465322971772749,-0.502508709216073,-0.502508709216073,0,0,1,3.50185116743011,-4.55504120559305E-016,2.10527836274824,4.55504120559305E-016,20,0,1,1.71542088249719E-018,0,0.5,-1.39657280468188,4.55504120559305E-016,0,0,4.55504120559305E-016,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.10527836274824,1.83310145915966E-016,0.566946705427046,-1.83310145915966E-016,20,0,1,-4.62703886545424E-020,0,0.5,-1.53833165732119,-1.83310145915966E-016,0,0,-1.83310145915966E-016,10,11,0.000252415862871845,0.000252415862871845,-0.502508709216073,-9.92114701314743,0.00376598323718972,0,0.000252415862871845,0,2.96411390381127,9.92114701314743,2.46160519459519,0,2.46537117783238,0,2.46562359369526,0,0,-9.92114701314743,9.92114701314743,6.75492209484236,9.92114701314743,6.75492209484236,0,6.75492209484236,2.96411390381127,0,3.50185116743011,-0,3.50185116743011,4.55504120559305E-016,3.50185116743011,2.46160519459519,0,2.10527836274824,-4.55504120559305E-016,2.10527836274824,-1.83310145915966E-016,2.10527836274824,2.46537117783238,0,0.566946705427046,1.83310145915966E-016,0.566946705427046,0.566946705427046,2.46562359369526,9.92114701314743,-0.00423020883429771,1,1,6.75492209484236,-9.92114701314743,0,0,9.92114701314743,9.92114701314743
1.25699999999993,-9.75916761939212,-9.75916761939212,-0.00800004729776529,6.76385446826143,-0,3.5092359830139,0,-0.160000945955306,1,0,-0,2,0.5,-3.25461848524753,-9.75916761939212,0,0,0,-0.0800004729776529,-0.0880005202754182,-0.532075130476191,-0.532075130476191,0,0,1,3.5092359830139,-4.58856277840616E-016,2.11267447628173,4.58856277840616E-016,20,0,1,1.72804505062703E-018,0,0.5,-1.39656150673217,4.58856277840616E-016,0,0,4.58856277840616E-016,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.11267447628173,1.77279487230667E-016,0.574343576208131,-1.77279487230667E-016,20,0,1,-4.47481547388069E-020,0,0.5,-1.5383309000736,-1.77279487230667E-016,0,0,-1.77279487230667E-016,10,11,0.000252415862871845,0.000252415862871845,-0.532075130476191,-9.75916761939212,0.00376598323718972,0,0.000252415862871845,0,2.99368032507139,9.75916761939212,2.46160519459519,0,2.46537117783238,0,2.46562359369526,0,0,-9.75916761939212,9.75916761939212,6.76385446826143,9.75916761939212,6.76385446826143,0,6.76385446826143,2.99368032507139,0,3.5092359830139,-0,3.5092359830139,4.58856277840616E-016,3.5092359830139,2.46160519459519,0,2.11267447628173,-4.58856277840616E-016,2.11267447628173,-1.77279487230667E-016,2.11267447628173,2.46537117783238,0,0.574343576208131,1.77279487230667E-016,0.574343576208131,0.574343576208131,2.46562359369526,9.75916761939212,-0.00800004729776529,1,1,6.76385446826143,-9.75916761939212,0,0,9.75916761939212,9.75916761939212
1.25999999999993,-9.51056516295814,-9.51056516295814,-0.0117697720628522,6.7728747908419,-0,3.51662079859768,0,-0.235395441257043,1,0,-0,2,0.5,-3.25625399224422,-9.51056516295814,0,0,0,-0.117697720628522,-0.129467492691374,-0.56103822069577,-0.56103822069577,0,0,1,3.51662079859768,-4.67227966174137E-016,2.12007058981523,4.67227966174137E-016,20,0,1,1.75957268855804E-018,0,0.5,-1.39655020878245,4.67227966174137E-016,0,0,4.67227966174137E-016,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.12007058981523,1.65898405109853E-016,0.581740446989217,-1.65898405109853E-016,20,0,1,-4.18753890748664E-020,0,0.5,-1.53833014282601,-1.65898405109853E-016,0,0,-1.65898405109853E-016,10,11,0.000252415862871845,0.000252415862871845,-0.56103822069577,-9.51056516295814,0.00376598323718972,0,0.000252415862871845,0,3.02264341529097,9.51056516295814,2.4616051945952,0,2.46537117783239,0,2.46562359369526,0,0,-9.51056516295814,9.51056516295814,6.7728747908419,9.51056516295814,6.7728747908419,0,6.7728747908419,3.02264341529097,0,3.51662079859768,-0,3.51662079859768,4.67227966174137E-016,3.51662079859768,2.4616051945952,0,2.12007058981523,-4.67227966174137E-016,2.12007058981523,-1.65898405109853E-016,2.12007058981523,2.46537117783239,0,0.581740446989217,1.65898405109853E-016,0.581740446989217,0.581740446989217,2.46562359369526,9.51056516295814,-0.0117697720628522,1,1,6.7728747908419,-9.51056516295814,0,0,9.51056516295814,9.51056516295814
