"time","addr","datao","oeb","sync","vpab","we_n"
5.839,341,79,0,0,1,0
5.839,341,79,0,0,1,0
5.84,340,236,0,0,1,0
5.84,340,236,0,0,1,0
5.841,65530,72,0,0,0,1
5.841,65530,72,0,0,0,1
5.842,65531,72,1,0,0,1
5.842,65531,72,1,0,0,1
5.843,21683,72,1,1,1,1
5.843,21683,72,1,1,1,1
5.844,21684,72,1,0,1,1
5.844,21684,72,1,0,1,1
5.845,21684,72,1,0,1,1
5.845,21684,72,1,0,1,1
5.846,21684,72,1,0,1,1
5.846,21684,72,1,0,1,1
5.847,21684,72,1,0,1,1
5.847,21684,72,1,0,1,1
5.848,21684,72,1,0,1,1
5.848,21684,72,1,0,1,1
5.849,21684,72,1,0,1,1
5.849,21684,72,1,0,1,1
5.85,21684,72,1,0,1,1
5.85,21684,72,1,0,1,1
5.851,21684,72,1,0,1,1
5.851,21684,72,1,0,1,1
5.852,21684,72,1,0,1,1
5.852,21684,72,1,0,1,1
5.853,21684,72,1,0,1,1
5.853,21684,72,1,0,1,1
5.854,21684,72,1,0,1,1
5.854,21684,72,1,0,1,1
5.855,21684,72,1,0,1,1
5.855,21684,72,1,0,1,1
5.856,21684,72,1,0,1,1
5.856,21684,72,1,0,1,1
5.857,21684,72,1,0,1,1
5.857,21684,72,1,0,1,1
5.858,21684,72,1,0,1,1
5.858,21684,72,1,0,1,1
5.859,21684,72,1,0,1,1
5.859,21684,72,1,0,1,1
5.86,21684,72,1,0,1,1
5.86,21684,72,1,0,1,1
5.861,21684,72,1,0,1,1
5.861,21684,72,1,0,1,1
5.862,21684,72,1,0,1,1
5.862,21684,72,1,0,1,1
5.863,21684,72,1,1,1,1
5.863,21684,72,1,1,1,1
5.864,21684,72,1,1,1,1
5.864,21684,72,1,1,1,1
5.865,21684,72,1,0,1,1
5.865,21684,72,1,0,1,1
5.866,21684,72,1,0,1,1
5.866,21684,72,1,0,1,1
5.867,21684,72,1,0,1,1
5.867,21684,72,1,0,1,1
5.868,339,84,1,0,1,0
5.868,339,84,1,0,1,0
5.869,338,180,0,0,1,0
5.869,338,180,0,0,1,0
5.87,337,236,0,0,1,0
5.87,337,236,0,0,1,0
5.871,337,236,0,0,1,0
5.871,337,236,0,0,1,0
5.872,65530,72,0,0,0,1
5.872,65530,72,0,0,0,1
5.873,65530,72,1,0,0,1
5.873,65530,72,1,0,0,1
5.874,65530,72,1,0,0,1
5.874,65530,72,1,0,0,1
5.875,65530,72,1,0,0,1
5.875,65530,72,1,0,0,1
5.876,65530,72,1,0,0,1
5.876,65530,72,1,0,0,1
5.877,65530,72,1,0,0,1
5.877,65530,72,1,0,0,1
5.878,65530,72,1,0,0,1
5.878,65530,72,1,0,0,1
5.879,65530,72,1,0,0,1
5.879,65530,72,1,0,0,1
5.88,65531,72,1,0,0,1
5.88,65531,72,1,0,0,1
5.881,60605,72,1,1,1,1
5.881,60605,72,1,1,1,1
5.882,60605,72,1,1,1,1
5.882,60605,72,1,1,1,1
5.883,60606,72,1,0,1,1
5.883,60606,72,1,0,1,1
5.884,60607,74,1,0,1,1
5.884,60607,74,1,0,1,1
5.885,842,6,1,0,1,1
5.885,842,6,1,0,1,1
5.886,60608,116,1,1,1,1
5.886,60608,116,1,1,1,1
5.887,60608,6,1,0,1,1
5.887,60608,6,1,0,1,1
5.888,60608,6,1,0,1,1
5.888,60608,6,1,0,1,1
5.889,60608,6,1,0,1,1
5.889,60608,6,1,0,1,1
5.89,60608,6,1,0,1,1
5.89,60608,6,1,0,1,1
5.891,336,236,1,0,1,0
5.891,336,236,1,0,1,0
5.892,335,192,0,0,1,0
5.892,335,192,0,0,1,0
5.893,334,108,0,0,1,0
5.893,334,108,0,0,1,0
5.894,334,108,0,0,1,0
5.894,334,108,0,0,1,0
5.895,65530,6,0,0,0,1
5.895,65530,6,0,0,0,1
5.896,65531,6,1,0,0,1
5.896,65531,6,1,0,0,1
5.897,65531,6,1,0,0,1
5.897,65531,6,1,0,0,1
5.898,65531,6,1,0,0,1
5.898,65531,6,1,0,0,1
5.899,63801,6,1,1,1,1
5.899,63801,6,1,1,1,1
5.9,63801,6,1,0,1,1
5.9,63801,6,1,0,1,1
5.901,333,249,1,0,1,0
5.901,333,249,1,0,1,0
5.902,333,249,0,0,1,0
5.902,333,249,0,0,1,0
5.903,332,57,0,0,1,0
5.903,332,57,0,0,1,0
5.904,332,57,0,0,1,0
5.904,332,57,0,0,1,0
5.905,331,108,0,0,1,0
5.905,331,108,0,0,1,0
5.906,331,108,0,0,1,0
5.906,331,108,0,0,1,0
5.907,65530,6,0,0,0,1
5.907,65530,6,0,0,0,1
5.908,65531,6,1,0,0,1
5.908,65531,6,1,0,0,1
5.909,33160,6,1,1,1,1
5.909,33160,6,1,1,1,1
5.91,33160,6,1,1,1,1
5.91,33160,6,1,1,1,1
5.911,33160,6,1,1,1,1
5.911,33160,6,1,1,1,1
5.912,33160,6,1,1,1,1
5.912,33160,6,1,1,1,1
5.913,33161,6,1,0,1,1
5.913,33161,6,1,0,1,1
5.914,330,239,1,0,1,0
5.914,330,239,1,0,1,0
5.915,33161,6,0,1,1,1
5.915,33161,6,0,1,1,1
5.916,33161,6,1,0,1,1
5.916,33161,6,1,0,1,1
5.917,329,129,1,0,1,0
5.917,329,129,1,0,1,0
5.918,328,137,0,0,1,0
5.918,328,137,0,0,1,0
5.919,327,108,0,0,1,0
5.919,327,108,0,0,1,0
5.92,65530,6,0,0,0,1
5.92,65530,6,0,0,0,1
5.921,65530,6,1,0,0,1
5.921,65530,6,1,0,0,1
5.922,65530,6,1,0,0,1
5.922,65530,6,1,0,0,1
5.923,65530,6,1,0,0,1
5.923,65530,6,1,0,0,1
5.924,65530,6,1,0,0,1
5.924,65530,6,1,0,0,1
5.925,65531,6,1,0,0,1
5.925,65531,6,1,0,0,1
5.926,5340,6,1,1,1,1
5.926,5340,6,1,1,1,1
5.927,5341,6,1,0,1,1
5.927,5341,6,1,0,1,1
5.928,5341,6,1,0,1,1
5.928,5341,6,1,0,1,1
5.929,5341,6,1,0,1,1
5.929,5341,6,1,0,1,1
5.93,5341,6,1,0,1,1
5.93,5341,6,1,0,1,1
5.931,5341,6,1,0,1,1
5.931,5341,6,1,0,1,1
5.932,5341,6,1,0,1,1
5.932,5341,6,1,0,1,1
5.933,5341,6,1,0,1,1
5.933,5341,6,1,0,1,1
5.934,5341,6,1,0,1,1
5.934,5341,6,1,0,1,1
5.935,5341,6,1,0,1,1
5.935,5341,6,1,0,1,1
5.936,5341,6,1,0,1,1
5.936,5341,6,1,0,1,1
5.937,5341,6,1,0,1,1
5.937,5341,6,1,0,1,1
5.938,5341,6,1,1,1,1
5.938,5341,6,1,1,1,1
5.939,5341,6,1,0,1,1
5.939,5341,6,1,0,1,1
5.94,326,20,1,0,1,0
5.94,326,20,1,0,1,0
5.941,326,20,0,0,1,0
5.941,326,20,0,0,1,0
5.942,326,20,0,0,1,0
5.942,326,20,0,0,1,0
5.943,326,20,0,0,1,0
5.943,326,20,0,0,1,0
5.944,326,20,0,0,1,0
5.944,326,20,0,0,1,0
5.945,326,20,0,0,1,0
5.945,326,20,0,0,1,0
5.946,326,20,0,0,1,0
5.946,326,20,0,0,1,0
5.947,326,20,0,0,1,0
5.947,326,20,0,0,1,0
5.948,325,221,0,0,1,0
5.948,325,221,0,0,1,0
5.949,324,108,0,0,1,0
5.949,324,108,0,0,1,0
5.95,65530,6,0,0,0,1
5.95,65530,6,0,0,0,1
5.951,65530,6,1,0,0,1
5.951,65530,6,1,0,0,1
5.952,65531,6,1,0,0,1
5.952,65531,6,1,0,0,1
5.953,65531,6,1,0,0,1
5.953,65531,6,1,0,0,1
5.954,63625,6,1,1,1,1
5.954,63625,6,1,1,1,1
5.955,63625,6,1,0,1,1
5.955,63625,6,1,0,1,1
5.956,63625,6,1,0,1,1
5.956,63625,6,1,0,1,1
5.957,323,248,1,0,1,0
5.957,323,248,1,0,1,0
5.958,323,248,0,0,1,0
5.958,323,248,0,0,1,0
5.959,323,248,0,0,1,0
5.959,323,248,0,0,1,0
5.96,323,248,0,0,1,0
5.96,323,248,0,0,1,0
5.961,322,137,0,0,1,0
5.961,322,137,0,0,1,0
5.962,322,137,0,0,1,0
5.962,322,137,0,0,1,0
5.963,322,137,0,0,1,0
5.963,322,137,0,0,1,0
5.964,322,137,0,0,1,0
5.964,322,137,0,0,1,0
5.965,322,137,0,0,1,0
5.965,322,137,0,0,1,0
5.966,322,137,0,0,1,0
5.966,322,137,0,0,1,0
5.967,322,137,0,0,1,0
5.967,322,137,0,0,1,0
5.968,322,137,0,0,1,0
5.968,322,137,0,0,1,0
5.969,322,137,0,0,1,0
5.969,322,137,0,0,1,0
5.97,321,108,0,0,1,0
5.97,321,108,0,0,1,0
5.971,321,108,0,0,1,0
5.971,321,108,0,0,1,0
5.972,65530,6,0,0,0,1
5.972,65530,6,0,0,0,1
5.973,65530,6,1,0,0,1
5.973,65530,6,1,0,0,1
5.974,65530,6,1,0,0,1
5.974,65530,6,1,0,0,1
5.975,65530,6,1,0,0,1
5.975,65530,6,1,0,0,1
5.976,65531,6,1,0,0,1
5.976,65531,6,1,0,0,1
5.977,65531,6,1,0,0,1
5.977,65531,6,1,0,0,1
5.978,26138,6,1,1,1,1
5.978,26138,6,1,1,1,1
5.979,26138,6,1,1,1,1
5.979,26138,6,1,1,1,1
5.98,26138,6,1,0,1,1
5.98,26138,6,1,0,1,1
5.981,26138,6,1,0,1,1
5.981,26138,6,1,0,1,1
5.982,320,102,1,0,1,0
5.982,320,102,1,0,1,0
5.983,320,102,0,0,1,0
5.983,320,102,0,0,1,0
5.984,319,26,0,0,1,0
5.984,319,26,0,0,1,0
5.985,319,26,0,0,1,0
5.985,319,26,0,0,1,0
5.986,319,26,0,0,1,0
5.986,319,26,0,0,1,0
5.987,318,108,0,0,1,0
5.987,318,108,0,0,1,0
5.988,318,108,0,0,1,0
5.988,318,108,0,0,1,0
5.989,65530,6,0,0,0,1
5.989,65530,6,0,0,0,1
5.99,65530,6,1,0,0,1
5.99,65530,6,1,0,0,1
5.991,65531,6,1,0,0,1
5.991,65531,6,1,0,0,1
5.992,65531,6,1,0,0,1
5.992,65531,6,1,0,0,1
5.993,5039,6,1,1,1,1
5.993,5039,6,1,1,1,1
5.994,5040,116,1,0,1,1
5.994,5040,116,1,0,1,1
5.995,5040,116,1,0,1,1
5.995,5040,116,1,0,1,1
5.996,5041,36,1,1,1,1
5.996,5041,36,1,1,1,1
5.997,5041,116,1,0,1,1
5.997,5041,116,1,0,1,1
5.998,317,19,1,0,1,0
5.998,317,19,1,0,1,0
5.999,317,19,0,0,1,0
5.999,317,19,0,0,1,0
6,317,19,0,0,1,0
6,317,19,0,0,1,0
6.001,317,19,0,0,1,0
6.001,317,19,0,0,1,0
6.002,316,177,0,0,1,0
6.002,316,177,0,0,1,0
6.003,316,177,0,0,1,0
6.003,316,177,0,0,1,0
6.004,315,108,0,0,1,0
6.004,315,108,0,0,1,0
6.005,65530,116,0,0,0,1
6.005,65530,116,0,0,0,1
6.006,65531,116,1,0,0,1
6.006,65531,116,1,0,0,1
6.007,20634,116,1,1,1,1
6.007,20634,116,1,1,1,1
6.008,20635,116,1,0,1,1
6.008,20635,116,1,0,1,1
6.009,20635,116,1,0,1,1
6.009,20635,116,1,0,1,1
6.01,20635,116,1,0,1,1
6.01,20635,116,1,0,1,1
6.011,243,239,1,0,1,0
6.011,243,239,1,0,1,0
6.012,243,239,0,0,1,0
6.012,243,239,0,0,1,0
6.013,20636,239,0,1,1,1
6.013,20636,239,0,1,1,1
6.014,20636,239,1,1,1,1
6.014,20636,239,1,1,1,1
6.015,20636,239,1,1,1,1
6.015,20636,239,1,1,1,1
6.016,20636,239,1,0,1,1
6.016,20636,239,1,0,1,1
6.017,20636,239,1,0,1,1
6.017,20636,239,1,0,1,1
6.018,20636,239,1,0,1,1
6.018,20636,239,1,0,1,1
6.019,20636,239,1,0,1,1
6.019,20636,239,1,0,1,1
6.02,20636,239,1,0,1,1
6.02,20636,239,1,0,1,1
6.021,314,80,1,0,1,0
6.021,314,80,1,0,1,0
6.022,313,156,0,0,1,0
6.022,313,156,0,0,1,0
6.023,312,108,0,0,1,0
6.023,312,108,0,0,1,0
6.024,312,108,0,0,1,0
6.024,312,108,0,0,1,0
6.025,312,108,0,0,1,0
6.025,312,108,0,0,1,0
6.026,65530,239,0,0,0,1
6.026,65530,239,0,0,0,1
6.027,65531,239,1,0,0,1
6.027,65531,239,1,0,0,1
6.028,65531,239,1,0,0,1
6.028,65531,239,1,0,0,1
6.029,46994,239,1,1,1,1
6.029,46994,239,1,1,1,1
6.03,46994,239,1,1,1,1
6.03,46994,239,1,1,1,1
6.031,46994,239,1,1,1,1
6.031,46994,239,1,1,1,1
6.032,46994,239,1,1,1,1
6.032,46994,239,1,1,1,1
6.033,46994,239,1,1,1,1
6.033,46994,239,1,1,1,1
6.034,46994,239,1,0,1,1
6.034,46994,239,1,0,1,1
6.035,311,183,1,0,1,0
6.035,311,183,1,0,1,0
6.036,311,183,0,0,1,0
6.036,311,183,0,0,1,0
6.037,311,183,0,0,1,0
6.037,311,183,0,0,1,0
6.038,311,183,0,0,1,0
6.038,311,183,0,0,1,0
6.039,311,183,0,0,1,0
6.039,311,183,0,0,1,0
6.04,310,146,0,0,1,0
6.04,310,146,0,0,1,0
6.041,310,146,0,0,1,0
6.041,310,146,0,0,1,0
6.042,310,146,0,0,1,0
6.042,310,146,0,0,1,0
6.043,309,108,0,0,1,0
6.043,309,108,0,0,1,0
6.044,65530,239,0,0,0,1
6.044,65530,239,0,0,0,1
6.045,65531,239,1,0,0,1
6.045,65531,239,1,0,0,1
6.046,44254,239,1,1,1,1
6.046,44254,239,1,1,1,1
6.047,44255,36,1,0,1,1
6.047,44255,36,1,0,1,1
6.048,44256,118,1,1,1,1
6.048,44256,118,1,1,1,1
6.049,44256,36,1,0,1,1
6.049,44256,36,1,0,1,1
6.05,308,172,1,0,1,0
6.05,308,172,1,0,1,0
6.051,308,172,0,0,1,0
6.051,308,172,0,0,1,0
6.052,308,172,0,0,1,0
6.052,308,172,0,0,1,0
6.053,308,172,0,0,1,0
6.053,308,172,0,0,1,0
6.054,308,172,0,0,1,0
6.054,308,172,0,0,1,0
6.055,307,224,0,0,1,0
6.055,307,224,0,0,1,0
6.056,307,224,0,0,1,0
6.056,307,224,0,0,1,0
6.057,306,108,0,0,1,0
6.057,306,108,0,0,1,0
6.058,306,108,0,0,1,0
6.058,306,108,0,0,1,0
6.059,306,108,0,0,1,0
6.059,306,108,0,0,1,0
6.06,306,108,0,0,1,0
6.06,306,108,0,0,1,0
6.061,306,108,0,0,1,0
6.061,306,108,0,0,1,0
6.062,65530,36,0,0,0,1
6.062,65530,36,0,0,0,1
6.063,65530,36,1,0,0,1
6.063,65530,36,1,0,0,1
6.064,65531,36,1,0,0,1
6.064,65531,36,1,0,0,1
6.065,65531,36,1,0,0,1
6.065,65531,36,1,0,0,1
6.066,8096,36,1,1,1,1
6.066,8096,36,1,1,1,1
6.067,8096,36,1,0,1,1
6.067,8096,36,1,0,1,1
6.068,305,31,1,0,1,0
6.068,305,31,1,0,1,0
6.069,305,31,0,0,1,0
6.069,305,31,0,0,1,0
6.07,305,31,0,0,1,0
6.07,305,31,0,0,1,0
6.071,305,31,0,0,1,0
6.071,305,31,0,0,1,0
6.072,304,160,0,0,1,0
6.072,304,160,0,0,1,0
6.073,303,108,0,0,1,0
6.073,303,108,0,0,1,0
6.074,303,108,0,0,1,0
6.074,303,108,0,0,1,0
6.075,65530,36,0,0,0,1
6.075,65530,36,0,0,0,1
6.076,65530,36,1,0,0,1
6.076,65530,36,1,0,0,1
6.077,65530,36,1,0,0,1
6.077,65530,36,1,0,0,1
6.078,65530,36,1,0,0,1
6.078,65530,36,1,0,0,1
6.079,65531,36,1,0,0,1
6.079,65531,36,1,0,0,1
6.08,65531,36,1,0,0,1
6.08,65531,36,1,0,0,1
6.081,23924,36,1,1,1,1
6.081,23924,36,1,1,1,1
6.082,23925,118,1,0,1,1
6.082,23925,118,1,0,1,1
6.083,23925,236,1,1,1,1
6.083,23925,236,1,1,1,1
6.084,23925,236,1,1,1,1
6.084,23925,236,1,1,1,1
6.085,23925,236,1,1,1,1
6.085,23925,236,1,1,1,1
6.086,23925,118,1,0,1,1
6.086,23925,118,1,0,1,1
6.087,302,93,1,0,1,0
6.087,302,93,1,0,1,0
6.088,301,117,0,0,1,0
6.088,301,117,0,0,1,0
6.089,301,117,0,0,1,0
6.089,301,117,0,0,1,0
6.09,301,117,0,0,1,0
6.09,301,117,0,0,1,0
6.091,300,236,0,0,1,0
6.091,300,236,0,0,1,0
6.092,65530,118,0,0,0,1
6.092,65530,118,0,0,0,1
6.093,65530,118,1,0,0,1
6.093,65530,118,1,0,0,1
6.094,65531,118,1,0,0,1
6.094,65531,118,1,0,0,1
6.095,65531,118,1,0,0,1
6.095,65531,118,1,0,0,1
6.096,38000,118,1,1,1,1
6.096,38000,118,1,1,1,1
6.097,38001,118,1,0,1,1
6.097,38001,118,1,0,1,1
6.098,38001,118,1,0,1,1
6.098,38001,118,1,0,1,1
6.099,236,0,1,0,1,0
6.099,236,0,1,0,1,0
6.1,38002,0,0,1,1,1
6.1,38002,0,0,1,1,1
6.101,38002,0,1,1,1,1
6.101,38002,0,1,1,1,1
6.102,38002,0,1,0,1,1
6.102,38002,0,1,0,1,1
6.103,38002,0,1,0,1,1
6.103,38002,0,1,0,1,1
6.104,299,148,1,0,1,0
6.104,299,148,1,0,1,0
6.105,299,148,0,0,1,0
6.105,299,148,0,0,1,0
6.106,299,148,0,0,1,0
6.106,299,148,0,0,1,0
6.107,299,148,0,0,1,0
6.107,299,148,0,0,1,0
6.108,299,148,0,0,1,0
6.108,299,148,0,0,1,0
6.109,298,114,0,0,1,0
6.109,298,114,0,0,1,0
6.11,297,236,0,0,1,0
6.11,297,236,0,0,1,0
6.111,65530,0,0,0,0,1
6.111,65530,0,0,0,0,1
6.112,65530,0,1,0,0,1
6.112,65530,0,1,0,0,1
6.113,65530,0,1,0,0,1
6.113,65530,0,1,0,0,1
6.114,65530,0,1,0,0,1
6.114,65530,0,1,0,0,1
6.115,65530,0,1,0,0,1
6.115,65530,0,1,0,0,1
6.116,65530,0,1,0,0,1
6.116,65530,0,1,0,0,1
6.117,65531,0,1,0,0,1
6.117,65531,0,1,0,0,1
6.118,65531,0,1,0,0,1
6.118,65531,0,1,0,0,1
6.119,65531,0,1,0,0,1
6.119,65531,0,1,0,0,1
6.12,65531,0,1,0,0,1
6.12,65531,0,1,0,0,1
6.121,64441,0,1,1,1,1
6.121,64441,0,1,1,1,1
6.122,64441,0,1,1,1,1
6.122,64441,0,1,1,1,1
6.123,64441,0,1,0,1,1
6.123,64441,0,1,0,1,1
6.124,296,251,1,0,1,0
6.124,296,251,1,0,1,0
6.125,295,185,0,0,1,0
6.125,295,185,0,0,1,0
6.126,295,185,0,0,1,0
6.126,295,185,0,0,1,0
6.127,294,236,0,0,1,0
6.127,294,236,0,0,1,0
6.128,294,236,0,0,1,0
6.128,294,236,0,0,1,0
6.129,294,236,0,0,1,0
6.129,294,236,0,0,1,0
6.13,294,236,0,0,1,0
6.13,294,236,0,0,1,0
6.131,294,236,0,0,1,0
6.131,294,236,0,0,1,0
6.132,65530,0,0,0,0,1
6.132,65530,0,0,0,0,1
6.133,65531,0,1,0,0,1
6.133,65531,0,1,0,0,1
6.134,65531,0,1,0,0,1
6.134,65531,0,1,0,0,1
6.135,29831,0,1,1,1,1
6.135,29831,0,1,1,1,1
6.136,29831,0,1,0,1,1
6.136,29831,0,1,0,1,1
6.137,293,116,1,0,1,0
6.137,293,116,1,0,1,0
6.138,293,116,0,0,1,0
6.138,293,116,0,0,1,0
6.139,292,135,0,0,1,0
6.139,292,135,0,0,1,0
6.14,292,135,0,0,1,0
6.14,292,135,0,0,1,0
6.141,291,236,0,0,1,0
6.141,291,236,0,0,1,0
6.142,65530,0,0,0,0,1
6.142,65530,0,0,0,0,1
6.143,65531,0,1,0,0,1
6.143,65531,0,1,0,0,1
6.144,41626,0,1,1,1,1
6.144,41626,0,1,1,1,1
6.145,41627,239,1,0,1,1
6.145,41627,239,1,0,1,1
6.146,41628,179,1,0,1,1
6.146,41628,179,1,0,1,1
6.147,41628,179,1,0,1,1
6.147,41628,179,1,0,1,1
6.148,179,180,1,0,1,1
6.148,179,180,1,0,1,1
6.149,180,83,1,0,1,1
6.149,180,83,1,0,1,1
6.15,18771,236,1,0,1,1
6.15,18771,236,1,0,1,1
6.151,18771,236,1,0,1,1
6.151,18771,236,1,0,1,1
6.152,18771,236,1,0,1,1
6.152,18771,236,1,0,1,1
6.153,41628,252,1,1,1,1
6.153,41628,252,1,1,1,1
6.154,41628,252,1,1,1,1
6.154,41628,252,1,1,1,1
6.155,41628,252,1,1,1,1
6.155,41628,252,1,1,1,1
6.156,41628,236,1,0,1,1
6.156,41628,236,1,0,1,1
6.157,290,162,1,0,1,0
6.157,290,162,1,0,1,0
6.158,290,162,0,0,1,0
6.158,290,162,0,0,1,0
6.159,289,156,0,0,1,0
6.159,289,156,0,0,1,0
6.16,289,156,0,0,1,0
6.16,289,156,0,0,1,0
6.161,288,236,0,0,1,0
6.161,288,236,0,0,1,0
6.162,288,236,0,0,1,0
6.162,288,236,0,0,1,0
6.163,65530,236,0,0,0,1
6.163,65530,236,0,0,0,1
6.164,65531,236,1,0,0,1
6.164,65531,236,1,0,0,1
6.165,65531,236,1,0,0,1
6.165,65531,236,1,0,0,1
6.166,51736,236,1,1,1,1
6.166,51736,236,1,1,1,1
6.167,51736,236,1,0,1,1
6.167,51736,236,1,0,1,1
6.168,287,202,1,0,1,0
6.168,287,202,1,0,1,0
6.169,287,202,0,0,1,0
6.169,287,202,0,0,1,0
6.17,287,202,0,0,1,0
6.17,287,202,0,0,1,0
6.171,286,24,0,0,1,0
6.171,286,24,0,0,1,0
6.172,285,236,0,0,1,0
6.172,285,236,0,0,1,0
6.173,285,236,0,0,1,0
6.173,285,236,0,0,1,0
6.174,285,236,0,0,1,0
6.174,285,236,0,0,1,0
6.175,285,236,0,0,1,0
6.175,285,236,0,0,1,0
6.176,65530,236,0,0,0,1
6.176,65530,236,0,0,0,1
6.177,65530,236,1,0,0,1
6.177,65530,236,1,0,0,1
6.178,65530,236,1,0,0,1
6.178,65530,236,1,0,0,1
6.179,65531,236,1,0,0,1
6.179,65531,236,1,0,0,1
6.18,65531,236,1,0,0,1
6.18,65531,236,1,0,0,1
6.181,19899,236,1,1,1,1
6.181,19899,236,1,1,1,1
6.182,19899,236,1,1,1,1
6.182,19899,236,1,1,1,1
6.183,19899,236,1,1,1,1
6.183,19899,236,1,1,1,1
6.184,19900,236,1,0,1,1
6.184,19900,236,1,0,1,1
6.185,19900,236,1,0,1,1
6.185,19900,236,1,0,1,1
6.186,19900,236,1,0,1,1
6.186,19900,236,1,0,1,1
6.187,19900,236,1,0,1,1
6.187,19900,236,1,0,1,1
6.188,19900,236,1,0,1,1
6.188,19900,236,1,0,1,1
6.189,19900,236,1,0,1,1
6.189,19900,236,1,0,1,1
6.19,19900,236,1,0,1,1
6.19,19900,236,1,0,1,1
6.191,19900,236,1,0,1,1
6.191,19900,236,1,0,1,1
6.192,19900,236,1,0,1,1
6.192,19900,236,1,0,1,1
6.193,19900,236,1,0,1,1
6.193,19900,236,1,0,1,1
6.194,19900,236,1,0,1,1
6.194,19900,236,1,0,1,1
6.195,19900,236,1,0,1,1
6.195,19900,236,1,0,1,1
6.196,19900,236,1,0,1,1
6.196,19900,236,1,0,1,1
6.197,19900,236,1,0,1,1
6.197,19900,236,1,0,1,1
6.198,19900,236,1,1,1,1
6.198,19900,236,1,1,1,1
6.199,19900,236,1,0,1,1
6.199,19900,236,1,0,1,1
6.2,19900,236,1,0,1,1
6.2,19900,236,1,0,1,1
6.201,19900,236,1,0,1,1
6.201,19900,236,1,0,1,1
6.202,284,77,1,0,1,0
6.202,284,77,1,0,1,0
6.203,284,77,0,0,1,0
6.203,284,77,0,0,1,0
6.204,283,188,0,0,1,0
6.204,283,188,0,0,1,0
6.205,282,236,0,0,1,0
6.205,282,236,0,0,1,0
6.206,65530,236,0,0,0,1
6.206,65530,236,0,0,0,1
6.207,65531,236,1,0,0,1
6.207,65531,236,1,0,0,1
6.208,65531,236,1,0,0,1
6.208,65531,236,1,0,0,1
6.209,65531,236,1,0,0,1
6.209,65531,236,1,0,0,1
6.21,44625,236,1,1,1,1
6.21,44625,236,1,1,1,1
6.211,44625,236,1,0,1,1
6.211,44625,236,1,0,1,1
6.212,44625,236,1,0,1,1
6.212,44625,236,1,0,1,1
6.213,281,174,1,0,1,0
6.213,281,174,1,0,1,0
6.214,281,174,0,0,1,0
6.214,281,174,0,0,1,0
6.215,281,174,0,0,1,0
6.215,281,174,0,0,1,0
6.216,280,81,0,0,1,0
6.216,280,81,0,0,1,0
6.217,280,81,0,0,1,0
6.217,280,81,0,0,1,0
6.218,280,81,0,0,1,0
6.218,280,81,0,0,1,0
6.219,279,236,0,0,1,0
6.219,279,236,0,0,1,0
6.22,65530,236,0,0,0,1
6.22,65530,236,0,0,0,1
6.221,65531,236,1,0,0,1
6.221,65531,236,1,0,0,1
6.222,65531,236,1,0,0,1
6.222,65531,236,1,0,0,1
6.223,26245,236,1,1,1,1
6.223,26245,236,1,1,1,1
6.224,26245,236,1,0,1,1
6.224,26245,236,1,0,1,1
6.225,26245,236,1,0,1,1
6.225,26245,236,1,0,1,1
6.226,26245,236,1,0,1,1
6.226,26245,236,1,0,1,1
6.227,278,102,1,0,1,0
6.227,278,102,1,0,1,0
6.228,278,102,0,0,1,0
6.228,278,102,0,0,1,0
6.229,278,102,0,0,1,0
6.229,278,102,0,0,1,0
6.23,277,133,0,0,1,0
6.23,277,133,0,0,1,0
6.231,277,133,0,0,1,0
6.231,277,133,0,0,1,0
6.232,276,236,0,0,1,0
6.232,276,236,0,0,1,0
6.233,65530,236,0,0,0,1
6.233,65530,236,0,0,0,1
6.234,65530,236,1,0,0,1
6.234,65530,236,1,0,0,1
6.235,65530,236,1,0,0,1
6.235,65530,236,1,0,0,1
6.236,65531,236,1,0,0,1
6.236,65531,236,1,0,0,1
6.237,55464,236,1,1,1,1
6.237,55464,236,1,1,1,1
6.238,55465,236,1,0,1,1
6.238,55465,236,1,0,1,1
6.239,55466,147,1,0,1,1
6.239,55466,147,1,0,1,1
6.24,55466,147,1,0,1,1
6.24,55466,147,1,0,1,1
6.241,55466,147,1,0,1,1
6.241,55466,147,1,0,1,1
6.242,13715,147,1,0,1,1
6.242,13715,147,1,0,1,1
6.243,13715,147,1,0,1,1
6.243,13715,147,1,0,1,1
6.244,13715,147,1,0,1,1
6.244,13715,147,1,0,1,1
6.245,13715,63,1,0,1,1
6.245,13715,63,1,0,1,1
6.246,13715,63,1,0,1,1
6.246,13715,63,1,0,1,1
6.247,13715,63,1,0,1,1
6.247,13715,63,1,0,1,1
6.248,13715,63,1,0,1,0
6.248,13715,63,1,0,1,0
6.249,55467,62,0,1,1,1
6.249,55467,62,0,1,1,1
6.25,55467,62,1,0,1,1
6.25,55467,62,1,0,1,1
6.251,55467,62,1,0,1,1
6.251,55467,62,1,0,1,1
6.252,55467,62,1,0,1,1
6.252,55467,62,1,0,1,1
6.253,55467,62,1,0,1,1
6.253,55467,62,1,0,1,1
6.254,55467,62,1,0,1,1
6.254,55467,62,1,0,1,1
6.255,55467,62,1,0,1,1
6.255,55467,62,1,0,1,1
6.256,55467,62,1,0,1,1
6.256,55467,62,1,0,1,1
6.257,55467,62,1,0,1,1
6.257,55467,62,1,0,1,1
6.258,275,216,1,0,1,0
6.258,275,216,1,0,1,0
