"time","prdata","stx","dtrn","rtsn","out1n","out2n","txrdyn","rxrdyn","irq","b_clk"
5.118,12,1,1,1,1,1,0,0,0,1
5.119,12,1,1,1,1,1,0,0,0,1
5.119,12,1,1,1,1,1,0,0,0,1
5.12,12,1,1,1,1,1,0,0,0,1
5.12,12,1,1,1,1,1,0,0,0,1
5.121,12,1,1,1,1,1,0,0,0,1
5.121,12,1,1,1,1,1,0,0,0,1
5.122,138,1,1,1,1,1,0,0,0,1
5.122,138,1,1,1,1,1,0,0,0,1
5.123,138,1,1,1,1,1,0,0,0,1
5.123,138,1,1,1,1,1,0,0,0,1
5.124,138,1,1,1,1,1,0,0,0,1
5.124,138,1,1,1,1,1,0,0,0,1
5.125,138,1,1,1,1,1,0,0,0,1
5.125,138,1,1,1,1,1,0,0,0,1
5.126,138,1,1,1,1,1,0,0,0,1
5.126,138,1,1,1,1,1,0,0,0,1
5.127,193,1,1,1,1,1,0,0,0,1
5.127,193,1,1,1,1,1,0,0,0,1
5.128,193,1,1,1,1,1,0,0,0,1
5.128,193,1,1,1,1,1,0,0,0,1
5.129,193,1,1,1,1,1,0,0,0,1
5.129,193,1,1,1,1,1,0,0,0,1
5.13,1,1,1,1,1,1,0,0,0,1
5.13,1,1,1,1,1,1,0,0,0,1
5.131,1,1,1,1,1,1,0,0,0,1
5.131,1,1,1,1,1,1,0,0,0,1
5.132,1,1,1,1,1,1,0,0,0,1
5.132,1,1,1,1,1,1,0,0,0,1
5.133,1,1,1,1,1,1,0,0,0,1
5.133,1,1,1,1,1,1,0,0,0,1
5.134,1,1,1,1,1,1,0,0,0,1
5.134,1,1,1,1,1,1,0,0,0,1
5.135,1,1,1,1,1,1,0,0,0,1
5.135,1,1,1,1,1,1,0,0,0,1
5.136,1,1,1,1,1,1,0,0,0,1
5.136,1,1,1,1,1,1,0,0,0,1
5.137,1,1,1,1,1,1,0,0,0,1
5.137,1,1,1,1,1,1,0,0,0,1
5.138,1,1,1,1,1,1,0,0,0,1
5.138,1,1,1,1,1,1,0,0,0,1
5.139,1,1,1,1,1,1,0,0,0,1
5.139,1,1,1,1,1,1,0,0,0,1
5.14,1,1,1,1,1,1,0,0,0,1
5.14,1,1,1,1,1,1,0,0,0,1
5.141,1,1,1,1,1,1,0,0,0,1
5.141,1,1,1,1,1,1,0,0,0,1
5.142,1,1,1,1,1,1,0,0,0,1
5.142,1,1,1,1,1,1,0,0,0,1
5.143,1,1,1,1,1,1,0,0,0,1
5.143,1,1,1,1,1,1,0,0,0,1
5.144,1,1,1,1,1,1,0,0,0,1
5.144,1,1,1,1,1,1,0,0,0,1
5.145,1,1,1,1,1,1,0,0,0,1
5.145,1,1,1,1,1,1,0,0,0,1
5.146,1,1,1,1,1,1,0,0,0,1
5.146,1,1,1,1,1,1,0,0,0,1
5.147,1,1,1,1,1,1,0,0,0,1
5.147,1,1,1,1,1,1,0,0,0,1
5.148,1,1,1,1,1,1,0,0,0,1
5.148,1,1,1,1,1,1,0,0,0,1
5.149,1,1,1,1,1,1,0,0,0,1
5.149,1,1,1,1,1,1,0,0,0,1
5.15,1,1,1,1,1,1,0,0,0,1
5.15,1,1,1,1,1,1,0,0,0,1
5.151,1,1,1,1,1,1,0,0,0,1
5.151,1,1,1,1,1,1,0,0,0,1
5.152,1,1,1,1,1,1,0,0,0,1
5.152,1,1,1,1,1,1,0,0,0,1
5.153,51,1,1,1,1,1,0,0,0,1
5.153,51,1,1,1,1,1,0,0,0,1
5.154,51,1,1,1,1,1,0,0,0,1
5.154,51,1,1,1,1,1,0,0,0,1
5.155,51,1,1,1,1,1,0,0,0,1
5.155,51,1,1,1,1,1,0,0,0,1
5.156,51,1,1,1,1,1,0,0,0,1
5.156,51,1,1,1,1,1,0,0,0,1
5.157,51,1,1,1,1,1,0,0,0,1
5.157,51,1,1,1,1,1,0,0,0,1
5.158,3,1,1,1,1,1,0,0,0,1
5.158,3,1,1,1,1,1,0,0,0,1
5.159,3,1,1,1,1,1,0,0,0,0
5.159,3,1,1,1,1,1,0,0,0,0
5.16,3,1,1,1,1,1,0,0,0,0
5.16,3,1,1,1,1,1,0,0,0,0
5.161,3,1,1,1,1,1,0,0,0,1
5.161,3,1,1,1,1,1,0,0,0,1
5.162,3,1,1,1,1,1,0,0,0,1
5.162,3,1,1,1,1,1,0,0,0,1
5.163,63,1,1,1,1,1,0,0,0,1
5.163,63,1,1,1,1,1,0,0,0,1
5.164,63,1,1,1,1,1,0,0,0,1
5.164,63,1,1,1,1,1,0,0,0,1
5.165,63,1,1,1,1,1,0,0,0,1
5.165,63,1,1,1,1,1,0,0,0,1
5.166,63,1,1,1,1,1,0,0,0,1
5.166,63,1,1,1,1,1,0,0,0,1
5.167,61,1,1,1,1,1,0,0,0,1
5.167,61,1,1,1,1,1,0,0,0,1
5.168,61,1,1,1,1,1,0,0,0,1
5.168,61,1,1,1,1,1,0,0,0,1
5.169,61,1,1,1,1,1,0,0,0,1
5.169,61,1,1,1,1,1,0,0,0,1
5.17,19,1,1,1,1,1,0,0,0,1
5.17,19,1,1,1,1,1,0,0,0,1
5.171,19,1,1,1,1,1,0,0,0,1
5.171,19,1,1,1,1,1,0,0,0,1
5.172,19,1,1,1,1,1,0,0,0,1
5.172,19,1,1,1,1,1,0,0,0,1
5.173,19,1,1,1,1,1,0,0,0,1
5.173,19,1,1,1,1,1,0,0,0,1
5.174,193,1,1,1,1,1,0,0,0,1
5.174,193,1,1,1,1,1,0,0,0,1
5.175,193,1,1,1,1,1,0,0,0,1
5.175,193,1,1,1,1,1,0,0,0,1
5.176,193,1,1,1,1,1,0,0,0,1
5.176,193,1,1,1,1,1,0,0,0,1
5.177,193,1,1,1,1,1,0,0,0,1
5.177,193,1,1,1,1,1,0,0,0,1
5.178,193,1,1,1,1,1,0,0,0,1
5.178,193,1,1,1,1,1,0,0,0,1
5.179,144,1,1,1,1,1,0,0,0,1
5.179,144,1,1,1,1,1,0,0,0,1
5.18,144,1,1,1,1,1,0,0,0,1
5.18,144,1,1,1,1,1,0,0,0,1
5.181,144,1,1,1,1,1,0,0,0,1
5.181,144,1,1,1,1,1,0,0,0,1
5.182,144,1,1,1,1,1,0,0,0,1
5.182,144,1,1,1,1,1,0,0,0,1
5.183,144,1,1,1,1,1,0,0,0,1
5.183,144,1,1,1,1,1,0,0,0,1
5.184,144,1,1,1,1,1,0,0,0,1
5.184,144,1,1,1,1,1,0,0,0,1
5.185,144,1,1,1,1,1,0,0,0,1
5.185,144,1,1,1,1,1,0,0,0,1
5.186,144,1,1,1,1,1,0,0,0,1
5.186,144,1,1,1,1,1,0,0,0,1
5.187,144,1,1,1,1,1,0,0,0,1
5.187,144,1,1,1,1,1,0,0,0,1
5.188,144,1,1,1,1,1,0,0,0,1
5.188,144,1,1,1,1,1,0,0,0,1
5.189,18,1,1,1,1,1,0,0,0,1
5.189,18,1,1,1,1,1,0,0,0,1
5.19,18,1,1,1,1,1,0,0,0,1
5.19,18,1,1,1,1,1,0,0,0,1
5.191,18,1,1,1,1,1,0,0,0,1
5.191,18,1,1,1,1,1,0,0,0,1
5.192,18,1,1,1,1,1,0,0,0,1
5.192,18,1,1,1,1,1,0,0,0,1
5.193,18,1,1,1,1,1,0,0,0,1
5.193,18,1,1,1,1,1,0,0,0,1
5.194,18,1,1,1,1,1,0,0,0,1
5.194,18,1,1,1,1,1,0,0,0,1
5.195,18,1,1,1,1,1,0,0,0,1
5.195,18,1,1,1,1,1,0,0,0,1
5.196,18,1,1,1,1,1,0,0,0,1
5.196,18,1,1,1,1,1,0,0,0,1
5.197,31,1,1,1,1,1,0,0,0,1
5.197,31,1,1,1,1,1,0,0,0,1
5.198,31,1,1,1,1,1,0,0,0,1
5.198,31,1,1,1,1,1,0,0,0,1
5.199,31,1,1,1,1,1,0,0,0,1
5.199,31,1,1,1,1,1,0,0,0,1
5.2,143,1,1,1,1,1,0,0,0,1
5.2,143,1,1,1,1,1,0,0,0,1
5.201,143,1,1,1,1,1,0,0,0,1
5.201,143,1,1,1,1,1,0,0,0,1
5.202,31,1,1,1,1,1,0,0,0,1
5.202,31,1,1,1,1,1,0,0,0,1
5.203,31,1,1,1,1,1,0,0,0,1
5.203,31,1,1,1,1,1,0,0,0,1
5.204,193,1,1,1,1,1,0,0,0,1
5.204,193,1,1,1,1,1,0,0,0,1
5.205,193,1,1,1,1,1,0,0,0,1
5.205,193,1,1,1,1,1,0,0,0,1
5.206,193,1,1,1,1,1,0,0,0,1
5.206,193,1,1,1,1,1,0,0,0,1
5.207,193,1,1,1,1,1,0,0,0,1
5.207,193,1,1,1,1,1,0,0,0,1
5.208,18,1,1,1,1,1,0,0,0,1
5.208,18,1,1,1,1,1,0,0,0,1
5.209,18,1,1,1,1,1,0,0,0,1
5.209,18,1,1,1,1,1,0,0,0,1
5.21,18,1,1,1,1,1,0,0,0,1
5.21,18,1,1,1,1,1,0,0,0,1
5.211,193,1,1,1,1,1,0,0,0,1
5.211,193,1,1,1,1,1,0,0,0,1
5.212,193,1,1,1,1,1,0,0,0,1
5.212,193,1,1,1,1,1,0,0,0,1
5.213,18,1,1,0,1,1,0,0,0,1
5.213,18,1,1,0,1,1,0,0,0,1
5.214,18,1,1,0,1,1,0,0,0,1
5.214,18,1,1,0,1,1,0,0,0,1
5.215,18,1,1,0,1,1,0,0,0,1
5.215,18,1,1,0,1,1,0,0,0,1
5.216,18,1,1,0,1,1,0,0,0,1
5.216,18,1,1,0,1,1,0,0,0,1
5.217,18,1,1,0,1,1,0,0,0,1
5.217,18,1,1,0,1,1,0,0,0,1
5.218,143,1,1,0,1,1,0,0,0,1
5.218,143,1,1,0,1,1,0,0,0,1
5.219,143,1,1,0,1,1,0,0,0,1
5.219,143,1,1,0,1,1,0,0,0,1
5.22,143,1,1,0,1,1,0,0,0,1
5.22,143,1,1,0,1,1,0,0,0,1
5.221,143,1,1,0,1,1,0,0,0,1
5.221,143,1,1,0,1,1,0,0,0,1
5.222,143,1,1,0,1,1,0,0,0,1
5.222,143,1,1,0,1,1,0,0,0,1
5.223,143,1,1,0,1,1,0,0,0,1
5.223,143,1,1,0,1,1,0,0,0,1
5.224,143,1,1,0,1,1,0,0,0,1
5.224,143,1,1,0,1,1,0,0,0,1
5.225,143,1,1,0,1,1,0,0,0,1
5.225,143,1,1,0,1,1,0,0,0,1
5.226,143,1,1,0,1,1,0,0,0,1
5.226,143,1,1,0,1,1,0,0,0,1
5.227,143,1,1,0,1,1,0,0,0,1
5.227,143,1,1,0,1,1,0,0,0,1
5.228,193,1,1,0,1,1,0,0,0,1
5.228,193,1,1,0,1,1,0,0,0,1
5.229,193,1,1,0,1,1,0,0,0,1
5.229,193,1,1,0,1,1,0,0,0,1
5.23,193,1,1,0,1,1,0,0,0,1
5.23,193,1,1,0,1,1,0,0,0,1
5.231,193,1,1,0,1,1,0,0,0,1
5.231,193,1,1,0,1,1,0,0,0,1
5.232,193,1,1,0,1,1,0,0,0,1
5.232,193,1,1,0,1,1,0,0,0,1
5.233,2,1,1,0,1,1,0,0,0,1
5.233,2,1,1,0,1,1,0,0,0,1
5.234,2,1,1,0,1,1,0,0,0,1
5.234,2,1,1,0,1,1,0,0,0,1
5.235,193,1,1,0,1,1,0,0,0,1
5.235,193,1,1,0,1,1,0,0,0,1
5.236,193,1,1,0,1,1,0,0,0,1
5.236,193,1,1,0,1,1,0,0,0,1
5.237,193,1,1,0,1,1,0,0,0,1
5.237,193,1,1,0,1,1,0,0,0,1
5.238,193,1,1,0,1,1,0,0,0,1
5.238,193,1,1,0,1,1,0,0,0,1
5.239,193,1,1,0,1,1,0,0,0,1
5.239,193,1,1,0,1,1,0,0,0,1
5.24,97,1,1,0,1,1,0,0,0,1
5.24,97,1,1,0,1,1,0,0,0,1
5.241,97,1,1,0,1,1,0,0,0,1
5.241,97,1,1,0,1,1,0,0,0,1
5.242,97,1,1,0,1,1,0,0,0,1
5.242,97,1,1,0,1,1,0,0,0,1
5.243,2,1,1,1,1,1,0,0,0,1
5.243,2,1,1,1,1,1,0,0,0,1
5.244,2,1,1,1,1,1,0,0,0,1
5.244,2,1,1,1,1,1,0,0,0,1
5.245,2,1,1,1,1,1,0,0,0,1
5.245,2,1,1,1,1,1,0,0,0,1
5.246,2,1,1,1,1,1,0,0,0,1
5.246,2,1,1,1,1,1,0,0,0,1
5.247,2,1,1,1,1,1,0,0,0,1
5.247,2,1,1,1,1,1,0,0,0,1
5.248,2,1,1,1,1,1,0,0,0,1
5.248,2,1,1,1,1,1,0,0,0,1
5.249,2,1,1,1,1,1,0,0,0,1
5.249,2,1,1,1,1,1,0,0,0,1
5.25,2,1,1,1,1,1,0,0,0,1
5.25,2,1,1,1,1,1,0,0,0,1
5.251,2,1,1,1,1,1,0,0,0,1
5.251,2,1,1,1,1,1,0,0,0,1
5.252,2,1,1,1,1,1,0,0,0,1
5.252,2,1,1,1,1,1,0,0,0,1
5.253,2,1,1,1,1,1,0,0,0,1
5.253,2,1,1,1,1,1,0,0,0,1
5.254,2,1,1,1,1,1,0,0,0,1
5.254,2,1,1,1,1,1,0,0,0,1
5.255,2,1,1,1,1,1,0,0,0,1
5.255,2,1,1,1,1,1,0,0,0,1
5.256,2,1,1,1,1,1,0,0,0,1
5.256,2,1,1,1,1,1,0,0,0,1
5.257,2,1,1,1,1,1,0,0,0,1
5.257,2,1,1,1,1,1,0,0,0,1
5.258,2,1,1,1,1,1,0,0,0,1
5.258,2,1,1,1,1,1,0,0,0,1
5.259,193,1,1,1,1,1,0,0,0,1
5.259,193,1,1,1,1,1,0,0,0,1
5.26,193,1,1,1,1,1,0,0,0,1
5.26,193,1,1,1,1,1,0,0,0,1
5.261,193,1,1,1,1,1,0,0,0,1
5.261,193,1,1,1,1,1,0,0,0,1
5.262,61,1,1,1,1,1,0,0,0,1
5.262,61,1,1,1,1,1,0,0,0,1
5.263,61,1,1,1,1,1,0,0,0,1
5.263,61,1,1,1,1,1,0,0,0,1
5.264,61,1,1,1,1,1,0,0,0,1
5.264,61,1,1,1,1,1,0,0,0,1
5.265,143,1,1,1,1,1,0,0,0,1
5.265,143,1,1,1,1,1,0,0,0,1
5.266,143,1,1,1,1,1,0,0,0,1
5.266,143,1,1,1,1,1,0,0,0,1
5.267,143,1,1,1,1,1,0,0,0,1
5.267,143,1,1,1,1,1,0,0,0,1
5.268,143,1,1,1,1,1,0,0,0,1
5.268,143,1,1,1,1,1,0,0,0,1
5.269,143,1,1,1,1,1,0,0,0,1
5.269,143,1,1,1,1,1,0,0,0,1
5.27,143,1,1,1,1,1,0,0,0,1
5.27,143,1,1,1,1,1,0,0,0,1
5.271,143,1,1,1,1,1,0,0,0,1
5.271,143,1,1,1,1,1,0,0,0,1
5.272,143,1,1,1,1,1,0,0,0,1
5.272,143,1,1,1,1,1,0,0,0,1
5.273,143,1,1,1,1,1,0,0,0,1
5.273,143,1,1,1,1,1,0,0,0,1
5.274,143,1,1,1,1,1,0,0,0,1
5.274,143,1,1,1,1,1,0,0,0,1
5.275,143,1,1,1,1,1,0,0,0,1
5.275,143,1,1,1,1,1,0,0,0,1
5.276,143,1,1,1,1,1,0,0,0,1
5.276,143,1,1,1,1,1,0,0,0,1
5.277,143,1,1,1,1,1,0,0,0,1
5.277,143,1,1,1,1,1,0,0,0,1
5.278,143,1,1,1,1,1,0,0,0,1
5.278,143,1,1,1,1,1,0,0,0,1
5.279,143,1,1,1,1,1,0,0,0,1
5.279,143,1,1,1,1,1,0,0,0,1
5.28,143,1,1,1,1,1,0,0,0,1
5.28,143,1,1,1,1,1,0,0,0,1
5.281,24,1,1,1,1,1,0,0,0,1
5.281,24,1,1,1,1,1,0,0,0,1
5.282,24,1,1,1,1,1,0,0,0,1
5.282,24,1,1,1,1,1,0,0,0,1
5.283,24,1,1,1,1,1,0,0,0,1
5.283,24,1,1,1,1,1,0,0,0,1
5.284,24,1,1,1,1,1,0,0,0,1
5.284,24,1,1,1,1,1,0,0,0,1
5.285,24,1,1,1,1,1,0,0,0,1
5.285,24,1,1,1,1,1,0,0,0,1
5.286,24,1,1,1,1,1,0,0,0,1
5.286,24,1,1,1,1,1,0,0,0,1
5.287,24,1,1,1,1,1,0,0,0,1
5.287,24,1,1,1,1,1,0,0,0,1
5.288,24,1,1,1,1,1,0,0,0,1
5.288,24,1,1,1,1,1,0,0,0,1
5.289,24,1,1,1,1,1,0,0,0,1
5.289,24,1,1,1,1,1,0,0,0,1
5.29,24,1,1,1,1,1,0,0,0,1
5.29,24,1,1,1,1,1,0,0,0,1
5.291,97,1,1,1,1,1,0,0,0,1
5.291,97,1,1,1,1,1,0,0,0,1
5.292,97,1,1,1,1,1,0,0,0,1
5.292,97,1,1,1,1,1,0,0,0,1
5.293,97,1,1,1,1,1,0,0,0,1
5.293,97,1,1,1,1,1,0,0,0,1
5.294,147,1,1,1,1,1,0,0,0,1
5.294,147,1,1,1,1,1,0,0,0,1
5.295,147,1,1,1,1,1,0,0,0,1
5.295,147,1,1,1,1,1,0,0,0,1
5.296,147,1,1,1,1,1,0,0,0,1
5.296,147,1,1,1,1,1,0,0,0,1
5.297,29,1,1,1,1,1,0,0,0,1
5.297,29,1,1,1,1,1,0,0,0,1
5.298,29,1,1,1,1,1,0,0,0,1
5.298,29,1,1,1,1,1,0,0,0,1
5.299,29,1,1,1,1,1,0,0,0,1
5.299,29,1,1,1,1,1,0,0,0,1
5.3,29,1,1,1,1,1,0,0,0,1
5.3,29,1,1,1,1,1,0,0,0,1
5.301,29,1,1,1,1,1,0,0,0,1
5.301,29,1,1,1,1,1,0,0,0,1
5.302,29,1,1,1,1,1,0,0,0,1
5.302,29,1,1,1,1,1,0,0,0,1
5.303,29,1,1,1,1,1,0,0,0,1
5.303,29,1,1,1,1,1,0,0,0,1
5.304,193,1,1,1,1,1,0,0,0,1
5.304,193,1,1,1,1,1,0,0,0,1
5.305,193,1,1,1,1,1,0,0,0,1
5.305,193,1,1,1,1,1,0,0,0,1
5.306,193,1,1,1,1,1,0,0,0,1
5.306,193,1,1,1,1,1,0,0,0,1
5.307,193,1,1,1,1,1,0,0,0,1
5.307,193,1,1,1,1,1,0,0,0,1
5.308,193,1,1,1,1,1,0,0,0,1
5.308,193,1,1,1,1,1,0,0,0,1
5.309,193,1,1,1,1,1,0,0,0,1
5.309,193,1,1,1,1,1,0,0,0,1
5.31,193,1,1,1,1,1,0,0,0,1
5.31,193,1,1,1,1,1,0,0,0,1
5.311,193,1,1,1,1,1,0,0,0,1
5.311,193,1,1,1,1,1,0,0,0,1
5.312,193,1,1,1,1,1,0,0,0,1
5.312,193,1,1,1,1,1,0,0,0,1
5.313,193,1,1,1,1,1,0,0,0,1
5.313,193,1,1,1,1,1,0,0,0,1
5.314,193,1,1,1,1,1,0,0,0,1
5.314,193,1,1,1,1,1,0,0,0,1
5.315,193,1,1,1,1,1,0,0,0,1
5.315,193,1,1,1,1,1,0,0,0,1
5.316,193,1,1,1,1,1,0,0,0,1
5.316,193,1,1,1,1,1,0,0,0,1
5.317,193,1,1,1,1,1,0,0,0,1
5.317,193,1,1,1,1,1,0,0,0,1
5.318,193,1,1,1,1,1,0,0,0,1
5.318,193,1,1,1,1,1,0,0,0,1
5.319,193,1,1,1,1,1,0,0,0,1
5.319,193,1,1,1,1,1,0,0,0,1
5.32,193,1,1,1,1,1,0,0,0,1
5.32,193,1,1,1,1,1,0,0,0,1
5.321,61,1,1,1,1,1,0,0,0,1
5.321,61,1,1,1,1,1,0,0,0,1
5.322,61,1,1,1,1,1,0,0,0,1
5.322,61,1,1,1,1,1,0,0,0,1
5.323,193,1,1,1,1,1,0,0,0,1
5.323,193,1,1,1,1,1,0,0,0,1
5.324,193,1,1,1,1,1,0,0,0,1
5.324,193,1,1,1,1,1,0,0,0,1
5.325,193,1,1,1,1,1,0,0,0,1
5.325,193,1,1,1,1,1,0,0,0,1
5.326,193,1,1,1,1,1,0,0,0,1
5.326,193,1,1,1,1,1,0,0,0,1
5.327,193,1,1,1,1,1,0,0,0,1
5.327,193,1,1,1,1,1,0,0,0,1
5.328,193,1,1,1,1,1,0,0,0,1
5.328,193,1,1,1,1,1,0,0,0,1
5.329,193,1,1,1,1,1,0,0,0,1
5.329,193,1,1,1,1,1,0,0,0,1
5.33,193,1,1,1,1,1,0,0,0,1
5.33,193,1,1,1,1,1,0,0,0,1
5.331,193,1,1,1,1,1,0,0,0,1
5.331,193,1,1,1,1,1,0,0,0,1
5.332,193,1,1,1,1,1,0,0,0,1
5.332,193,1,1,1,1,1,0,0,0,1
5.333,193,1,1,1,1,1,0,0,0,1
5.333,193,1,1,1,1,1,0,0,0,1
5.334,193,1,1,1,1,1,0,0,0,1
5.334,193,1,1,1,1,1,0,0,0,1
5.335,143,1,1,1,1,1,0,0,0,1
5.335,143,1,1,1,1,1,0,0,0,1
5.336,143,1,1,1,1,1,0,0,0,1
5.336,143,1,1,1,1,1,0,0,0,1
5.337,143,1,1,1,1,1,0,0,0,1
5.337,143,1,1,1,1,1,0,0,0,1
5.338,61,1,1,1,1,1,0,0,0,1
5.338,61,1,1,1,1,1,0,0,0,1
5.339,61,1,1,1,1,1,0,0,0,1
5.339,61,1,1,1,1,1,0,0,0,1
5.34,61,1,1,1,1,1,0,0,0,1
5.34,61,1,1,1,1,1,0,0,0,1
5.341,147,1,1,1,1,1,0,0,0,1
5.341,147,1,1,1,1,1,0,0,0,1
5.342,147,1,1,1,1,1,0,0,0,1
5.342,147,1,1,1,1,1,0,0,0,1
5.343,147,1,1,1,1,1,0,0,0,1
5.343,147,1,1,1,1,1,0,0,0,1
5.344,0,1,1,1,1,1,0,0,0,1
5.344,0,1,1,1,1,1,0,0,0,1
5.345,0,1,1,1,1,1,0,0,0,1
5.345,0,1,1,1,1,1,0,0,0,1
5.346,0,1,1,1,1,1,0,0,0,1
5.346,0,1,1,1,1,1,0,0,0,1
5.347,0,0,1,1,1,1,0,0,0,1
5.347,0,0,1,1,1,1,0,0,0,1
5.348,0,0,1,1,1,1,0,0,1,1
5.348,0,0,1,1,1,1,0,0,1,1
5.349,0,0,1,1,1,1,0,0,1,1
5.349,0,0,1,1,1,1,0,0,1,1
5.35,0,0,1,1,1,1,0,0,1,1
5.35,0,0,1,1,1,1,0,0,1,1
5.351,0,0,1,1,1,1,0,0,1,1
5.351,0,0,1,1,1,1,0,0,1,1
5.352,0,0,1,1,1,1,0,0,1,1
5.352,0,0,1,1,1,1,0,0,1,1
5.353,0,0,1,1,1,1,0,0,1,1
5.353,0,0,1,1,1,1,0,0,1,1
5.354,0,0,1,1,1,1,0,0,1,1
5.354,0,0,1,1,1,1,0,0,1,1
5.355,0,0,1,1,1,1,0,0,1,1
5.355,0,0,1,1,1,1,0,0,1,1
5.356,143,0,1,1,1,1,0,0,1,1
5.356,143,0,1,1,1,1,0,0,1,1
5.357,143,0,1,1,1,1,0,0,1,1
5.357,143,0,1,1,1,1,0,0,1,1
5.358,0,0,1,1,1,1,0,0,1,1
5.358,0,0,1,1,1,1,0,0,1,1
5.359,0,0,1,1,1,1,0,0,1,1
5.359,0,0,1,1,1,1,0,0,1,1
5.36,0,0,1,1,1,1,0,0,1,1
5.36,0,0,1,1,1,1,0,0,1,1
5.361,0,0,1,1,1,1,0,0,1,1
5.361,0,0,1,1,1,1,0,0,1,1
5.362,0,0,1,1,1,1,0,0,1,1
5.362,0,0,1,1,1,1,0,0,1,1
5.363,0,0,1,1,1,1,0,0,1,1
5.363,0,0,1,1,1,1,0,0,1,1
5.364,0,0,1,1,1,1,0,0,1,1
5.364,0,0,1,1,1,1,0,0,1,1
5.365,29,0,1,1,1,1,0,0,1,1
5.365,29,0,1,1,1,1,0,0,1,1
5.366,29,0,1,1,1,1,0,0,1,1
5.366,29,0,1,1,1,1,0,0,1,1
5.367,29,0,1,1,1,1,0,0,1,1
5.367,29,0,1,1,1,1,0,0,1,1
5.368,29,0,1,1,1,1,0,0,1,1
5.368,29,0,1,1,1,1,0,0,1,1
5.369,29,0,1,1,1,1,0,0,1,1
5.369,29,0,1,1,1,1,0,0,1,1
5.37,29,0,1,1,1,1,0,0,1,1
5.37,29,0,1,1,1,1,0,0,1,1
5.371,29,0,1,1,1,1,0,0,1,1
5.371,29,0,1,1,1,1,0,0,1,1
5.372,29,0,1,1,1,1,0,0,1,1
5.372,29,0,1,1,1,1,0,0,1,1
5.373,29,0,1,1,1,1,0,0,1,1
5.373,29,0,1,1,1,1,0,0,1,1
5.374,29,0,1,1,1,1,0,0,1,1
5.374,29,0,1,1,1,1,0,0,1,1
5.375,29,0,1,1,1,1,0,0,1,1
5.375,29,0,1,1,1,1,0,0,1,1
5.376,24,0,0,0,0,1,0,0,1,1
5.376,24,0,0,0,0,1,0,0,1,1
5.377,24,0,0,0,0,1,0,0,1,1
5.377,24,0,0,0,0,1,0,0,1,1
5.378,15,0,0,0,0,1,0,0,1,1
5.378,15,0,0,0,0,1,0,0,1,1
5.379,15,0,0,0,0,1,0,0,1,1
5.379,15,0,0,0,0,1,0,0,1,1
5.38,15,0,0,0,0,1,0,0,1,1
5.38,15,0,0,0,0,1,0,0,1,1
5.381,15,0,0,0,0,1,0,0,1,1
5.381,15,0,0,0,0,1,0,0,1,1
5.382,15,0,0,0,0,1,0,0,1,1
5.382,15,0,0,0,0,1,0,0,1,1
5.383,15,0,0,0,0,1,0,0,1,1
5.383,15,0,0,0,0,1,0,0,1,1
5.384,15,0,0,0,0,1,0,0,1,1
5.384,15,0,0,0,0,1,0,0,1,1
5.385,15,0,0,0,0,1,0,0,1,1
5.385,15,0,0,0,0,1,0,0,1,1
5.386,194,0,0,0,0,1,0,0,1,1
5.386,194,0,0,0,0,1,0,0,1,1
5.387,194,0,0,0,0,1,0,0,1,1
5.387,194,0,0,0,0,1,0,0,1,1
5.388,194,0,0,0,0,1,0,0,1,1
5.388,194,0,0,0,0,1,0,0,1,1
5.389,194,0,0,0,0,1,0,0,1,1
5.389,194,0,0,0,0,1,0,0,1,1
5.39,97,0,0,0,0,1,0,0,1,1
5.39,97,0,0,0,0,1,0,0,1,1
5.391,97,0,0,0,0,1,0,0,1,1
5.391,97,0,0,0,0,1,0,0,1,1
5.392,97,0,0,0,0,1,0,0,1,1
5.392,97,0,0,0,0,1,0,0,1,1
5.393,97,0,0,0,0,1,0,0,1,1
5.393,97,0,0,0,0,1,0,0,1,1
5.394,97,0,0,0,0,1,0,0,1,1
5.394,97,0,0,0,0,1,0,0,1,1
5.395,29,0,0,0,0,1,0,0,1,1
5.395,29,0,0,0,0,1,0,0,1,1
5.396,29,0,0,0,0,1,0,0,1,1
5.396,29,0,0,0,0,1,0,0,1,1
5.397,191,0,0,0,0,1,0,0,1,1
5.397,191,0,0,0,0,1,0,0,1,1
5.398,191,0,0,0,0,1,0,0,1,1
5.398,191,0,0,0,0,1,0,0,1,1
5.399,0,0,0,0,0,1,0,0,1,1
5.399,0,0,0,0,0,1,0,0,1,1
5.4,0,0,0,0,0,1,0,0,1,1
5.4,0,0,0,0,0,1,0,0,1,1
5.401,0,0,0,0,0,1,0,0,1,1
5.401,0,0,0,0,0,1,0,0,1,1
5.402,0,0,0,0,0,1,0,0,1,1
5.402,0,0,0,0,0,1,0,0,1,1
5.403,0,0,0,0,0,1,0,0,1,1
5.403,0,0,0,0,0,1,0,0,1,1
5.404,0,0,0,0,0,1,0,0,1,1
5.404,0,0,0,0,0,1,0,0,1,1
5.405,0,0,0,0,0,1,0,0,1,1
5.405,0,0,0,0,0,1,0,0,1,1
5.406,0,0,0,0,0,1,0,0,1,1
5.406,0,0,0,0,0,1,0,0,1,1
5.407,0,0,0,0,0,1,0,0,1,1
5.407,0,0,0,0,0,1,0,0,1,1
5.408,0,0,0,0,0,1,0,0,1,1
5.408,0,0,0,0,0,1,0,0,1,1
